카테고리,경기도 수원시,경기도 수원시 장안구,경기도 수원시 장안구 파장동,경기도 수원시 장안구 율천동,경기도 수원시 장안구 정자1동,경기도 수원시 장안구 정자2동,경기도 수원시 장안구 정자3동,경기도 수원시 장안구 영화동,경기도 수원시 장안구 송죽동,경기도 수원시 장안구 조원1동,경기도 수원시 장안구 조원2동,경기도 수원시 장안구 연무동,경기도 수원시 권선구,경기도 수원시 권선구 세류1동,경기도 수원시 권선구 세류2동,경기도 수원시 권선구 세류3동,경기도 수원시 권선구 평동,경기도 수원시 권선구 서둔동,경기도 수원시 권선구 구운동,경기도 수원시 권선구 금곡동,경기도 수원시 권선구 호매실동,경기도 수원시 권선구 권선1동,경기도 수원시 권선구 권선2동,경기도 수원시 권선구 곡선동,경기도 수원시 권선구 입북동,경기도 수원시 팔달구,경기도 수원시 팔달구 매교동,경기도 수원시 팔달구 매산동,경기도 수원시 팔달구 고등동,경기도 수원시 팔달구 화서1동,경기도 수원시 팔달구 화서2동,경기도 수원시 팔달구 지동,경기도 수원시 팔달구 우만1동,경기도 수원시 팔달구 우만2동,경기도 수원시 팔달구 인계동,경기도 수원시 팔달구 행궁동,경기도 수원시 영통구,경기도 수원시 영통구 매탄1동,경기도 수원시 영통구 매탄2동,경기도 수원시 영통구 매탄3동,경기도 수원시 영통구 매탄4동,경기도 수원시 영통구 원천동,경기도 수원시 영통구 영통1동,경기도 수원시 영통구 영통2동,경기도 수원시 영통구 영통3동,경기도 수원시 영통구 망포1동,경기도 수원시 영통구 망포2동,경기도 수원시 영통구 광교1동,경기도 수원시 영통구 광교2동
2021년03월_계_80~89세,"25,500","7,649",771,897,736,905,699,706,534,969,681,751,"7,650",283,686,573,995,955,665,933,701,463,633,428,335,"5,062",218,327,436,681,605,515,658,358,795,469,"5,139",333,357,577,477,554,553,287,457,350,256,463,475
2021년03월_계_90~99세,"3,958","1,255",114,142,124,128,106,106,93,165,136,141,"1,146",47,102,84,164,128,96,145,82,66,108,78,46,713,23,53,57,85,91,67,80,56,113,88,844,65,68,79,73,95,77,44,82,64,36,89,72
2021년03월_계_100세 이상,197,62,8,6,4,4,2,7,7,0,4,20,51,1,11,5,9,5,3,1,3,3,7,2,1,45,3,7,2,6,6,3,7,1,6,4,39,4,5,4,3,2,6,3,1,2,3,2,4
2021년03월_남_총인구수,"597,390","137,079","11,833","23,012","14,579","14,605","21,188","10,289","9,721","14,348","9,173","8,331","185,162","5,144","12,193","9,665","20,663","19,257","12,442","22,562","23,121","12,690","24,149","14,767","8,509","91,240","3,134","5,615","8,471","11,037","13,019","5,659","10,146","8,576","19,839","5,744","183,909","9,083","7,443","18,671","10,744","19,702","17,484","14,015","16,813","15,793","14,033","25,986","14,142"
2021년03월_남_연령구간인구수,"597,390","137,079","11,833","23,012","14,579","14,605","21,188","10,289","9,721","14,348","9,173","8,331","185,162","5,144","12,193","9,665","20,663","19,257","12,442","22,562","23,121","12,690","24,149","14,767","8,509","91,240","3,134","5,615","8,471","11,037","13,019","5,659","10,146","8,576","19,839","5,744","183,909","9,083","7,443","18,671","10,744","19,702","17,484","14,015","16,813","15,793","14,033","25,986","14,142"
2021년03월_남_0~9세,"49,202","9,147",681,"1,562","1,256",946,"1,874",434,565,753,710,366,"16,322",437,587,426,"1,609","1,185",695,"2,477","3,624",663,"2,903",852,864,"5,226",121,221,726,720,"1,004",214,457,563,"1,064",136,"18,507",558,464,"1,449",708,"2,237","1,798","1,295","1,297","1,793","2,242","2,914","1,752"
2021년03월_남_10~19세,"60,988","14,945",950,"2,412","1,874","1,598","3,530",619,948,"1,445","1,019",550,"17,224",322,833,815,"1,840","1,657","1,050","2,615","2,324",905,"2,811","1,128",924,"7,230",168,237,570,"1,022","1,486",365,714,984,"1,436",248,"21,589",955,796,"2,243","1,137","1,901","2,475","1,111","2,285","2,053","1,673","3,398","1,562"
2021년03월_남_20~29세,"98,404","24,073","1,855","6,361","2,191","2,238","3,230","1,390","1,500","2,273","1,518","1,517","28,280",763,"1,900","1,444","3,423","3,068","2,073","3,158","2,510","2,561","3,448","2,849","1,083","15,509",482,997,"1,159","1,604","2,115",743,"1,729","1,981","3,956",743,"30,542","1,701","1,238","3,576","2,012","3,367","2,496","3,150","3,555","2,431","1,644","3,828","1,544"
2021년03월_남_30~39세,"92,437","16,856","1,576","3,047","1,670","1,883","2,123","1,379","1,364","1,769",973,"1,072","29,957",900,"2,051","1,418","2,991","2,887","1,739","3,229","4,412","2,423","3,740","3,024","1,143","14,227",498,941,"1,559","1,306","1,701",645,"1,625","1,137","4,040",775,"31,397","1,258","1,030","3,009","1,665","3,664","2,615","3,744","2,302","2,393","2,672","4,492","2,553"
2021년03월_남_40~49세,"101,710","22,075","1,877","3,209","2,549","2,434","4,134","1,594","1,540","2,236","1,326","1,176","31,701",775,"1,965","1,580","3,119","3,186","1,906","4,068","4,494","1,915","4,327","2,750","1,616","14,499",493,820,"1,349","1,844","2,098",881,"1,565","1,298","3,286",865,"33,435","1,404","1,182","3,369","1,710","3,811","3,343","2,160","2,841","2,846","2,804","5,159","2,806"
2021년03월_남_50~59세,"98,074","24,418","2,198","3,373","2,615","2,642","3,931","1,990","1,778","2,698","1,758","1,435","30,468",892,"2,163","1,681","3,668","3,371","2,377","3,697","2,884","2,087","3,717","2,474","1,457","15,744",599,"1,027","1,365","1,968","2,465","1,101","1,785","1,300","2,930","1,204","27,444","1,634","1,313","2,872","1,803","2,449","2,814","1,590","2,771","2,586","1,852","3,808","1,952"
2021년03월_남_60~69세,"61,355","15,534","1,680","1,951","1,484","1,635","1,530","1,750","1,275","1,905","1,109","1,215","20,318",635,"1,629","1,394","2,622","2,469","1,679","2,136","1,918","1,461","2,256","1,189",930,"11,444",454,842,"1,009","1,522","1,379",998,"1,361",850,"2,000","1,029","14,059","1,020",912,"1,420","1,120","1,491","1,291",632,"1,244","1,217",810,"1,641","1,261"
2021년03월_남_70~79세,"25,305","6,938",734,747,652,845,565,818,534,890,454,699,"7,986",303,758,676,"1,022","1,083",680,828,721,505,711,337,362,"5,342",228,382,538,771,543,518,675,327,832,528,"5,039",430,379,542,426,582,420,219,344,351,248,560,538
2021년03월_남_80~89세,"8,969","2,767",253,308,262,353,251,293,191,329,259,268,"2,642",108,270,211,343,325,220,314,216,155,215,148,117,"1,835",81,124,185,256,204,179,219,124,274,189,"1,725",112,116,179,146,181,211,103,162,112,80,164,159
2021년03월_남_90~99세,900,313,27,42,25,30,20,20,24,50,44,31,251,9,33,19,25,24,23,40,17,14,18,16,13,172,9,21,11,22,22,14,15,12,20,26,164,10,12,12,16,19,18,10,12,11,8,22,14
2021년03월_남_100세 이상,46,13,2,0,1,1,0,2,2,0,3,2,13,0,4,1,1,2,0,0,1,1,3,0,0,12,1,3,0,2,2,1,1,0,1,1,8,1,1,0,1,0,3,1,0,0,0,0,1
2021년03월_여_총인구수,"588,594","134,839","11,639","20,369","14,956","15,176","21,155","9,813","9,884","14,142","9,860","7,845","181,391","5,112","11,426","9,495","20,095","18,572","12,211","23,086","23,343","12,160","24,975","12,646","8,270","89,503","2,785","4,875","8,208","11,653","13,390","5,467","10,207","8,525","19,409","4,984","182,861","9,008","7,537","17,496","11,199","19,197","18,057","12,423","16,112","15,552","14,085","27,050","15,145"
2021년03월_여_연령구간인구수,"588,594","134,839","11,639","20,369","14,956","15,176","21,155","9,813","9,884","14,142","9,860","7,845","181,391","5,112","11,426","9,495","20,095","18,572","12,211","23,086","23,343","12,160","24,975","12,646","8,270","89,503","2,785","4,875","8,208","11,653","13,390","5,467","10,207","8,525","19,409","4,984","182,861","9,008","7,537","17,496","11,199","19,197","18,057","12,423","16,112","15,552","14,085","27,050","15,145"
2021년03월_여_0~9세,"46,143","8,589",639,"1,493","1,193",939,"1,663",400,546,690,683,343,"15,359",412,550,489,"1,484","1,172",697,"2,386","3,337",611,"2,631",791,799,"5,021",118,200,663,739,937,184,416,581,"1,053",130,"17,174",542,398,"1,348",623,"2,093","1,710","1,233","1,260","1,639","2,046","2,609","1,673"
2021년03월_여_10~19세,"56,800","13,538",876,"2,028","1,606","1,523","3,310",573,789,"1,319","1,022",492,"15,916",284,751,718,"1,688","1,501",992,"2,326","2,305",803,"2,588","1,090",870,"6,914",149,239,611,"1,058","1,444",327,652,804,"1,413",217,"20,432",911,708,"2,114","1,092","1,726","2,308","1,040","2,060","1,985","1,569","3,425","1,494"
2021년03월_여_20~29세,"88,353","19,864","1,536","3,969","1,914","2,111","3,001","1,289","1,497","2,014","1,407","1,126","25,746",725,"1,689","1,270","2,882","2,701","1,840","2,977","2,529","2,510","3,190","2,484",949,"14,442",399,812,"1,145","1,547","1,955",610,"1,520","1,642","4,051",761,"28,301","1,392","1,221","2,905","1,778","3,147","2,404","2,388","3,036","2,064","1,712","4,609","1,645"
2021년03월_여_30~39세,"85,233","15,346","1,400","2,686","1,735","1,743","2,229","1,060","1,237","1,454","1,050",752,"27,323",786,"1,490","1,138","2,730","2,344","1,498","3,308","4,595","2,062","4,054","2,217","1,101","11,991",423,711,"1,265","1,239","1,728",521,"1,262","1,044","3,266",532,"30,573","1,117",891,"2,484","1,534","3,622","2,746","2,950","2,095","2,506","2,881","4,957","2,790"
2021년03월_여_40~49세,"99,940","22,501","1,767","3,218","2,803","2,537","4,712","1,315","1,511","2,158","1,542",938,"29,491",679,"1,701","1,443","2,954","2,811","1,759","4,089","3,990","1,768","4,622","2,138","1,537","13,478",351,607,"1,153","1,884","2,322",723,"1,404","1,406","3,052",576,"34,470","1,512","1,205","3,374","1,969","3,474","3,695","2,040","3,188","2,954","2,756","5,495","2,808"
2021년03월_여_50~59세,"98,422","24,368","2,146","3,367","2,675","2,711","3,585","1,921","1,867","2,715","2,063","1,318","31,392",966,"2,090","1,743","3,837","3,365","2,439","3,943","3,141","2,062","4,212","2,142","1,452","15,259",476,881,"1,325","2,082","2,586",960,"1,841","1,390","2,852",866,"27,403","1,650","1,437","2,771","1,973","2,333","2,914","1,568","2,623","2,581","1,846","3,467","2,240"
2021년03월_여_60~69세,"62,743","15,981","1,730","1,928","1,612","1,832","1,347","1,799","1,349","1,947","1,018","1,419","20,776",682,"1,793","1,469","2,578","2,614","1,718","2,227","2,013","1,394","2,362","1,011",915,"11,964",457,763,"1,106","1,647","1,297","1,078","1,646",923,"2,103",944,"14,022","1,120",918,"1,398","1,272","1,627","1,237",626,"1,019","1,060",777,"1,487","1,481"
2021년03월_여_70~79세,"31,220","8,779",934,985,842,"1,127",772,952,671,"1,090",560,846,"9,447",364,870,794,"1,143","1,327",747,"1,105",881,588,804,429,395,"6,633",259,423,641,965,647,673,956,456,"1,000",613,"6,361",485,458,633,568,724,639,358,465,470,291,633,637
2021년03월_여_80~89세,"16,531","4,882",518,589,474,552,448,413,343,640,422,483,"5,008",175,416,362,652,630,445,619,485,308,418,280,218,"3,227",137,203,251,425,401,336,439,234,521,280,"3,414",221,241,398,331,373,342,184,295,238,176,299,316
2021년03월_여_90~99세,"3,058",942,87,100,99,98,86,86,69,115,92,110,895,38,69,65,139,104,73,105,65,52,90,62,33,541,14,32,46,63,69,53,65,44,93,62,680,55,56,67,57,76,59,34,70,53,28,67,58
2021년03월_여_100세 이상,151,49,6,6,3,3,2,5,5,0,1,18,38,1,7,4,8,3,3,1,2,2,4,2,1,33,2,4,2,4,4,2,6,1,5,3,31,3,4,4,2,2,3,2,1,2,3,2,3
