카테고리,경기도 수원시,경기도 수원시 장안구,경기도 수원시 장안구 파장동,경기도 수원시 장안구 율천동,경기도 수원시 장안구 정자1동,경기도 수원시 장안구 정자2동,경기도 수원시 장안구 정자3동,경기도 수원시 장안구 영화동,경기도 수원시 장안구 송죽동,경기도 수원시 장안구 조원1동,경기도 수원시 장안구 조원2동,경기도 수원시 장안구 연무동,경기도 수원시 권선구,경기도 수원시 권선구 세류1동,경기도 수원시 권선구 세류2동,경기도 수원시 권선구 세류3동,경기도 수원시 권선구 평동,경기도 수원시 권선구 서둔동,경기도 수원시 권선구 구운동,경기도 수원시 권선구 금곡동,경기도 수원시 권선구 호매실동,경기도 수원시 권선구 권선1동,경기도 수원시 권선구 권선2동,경기도 수원시 권선구 곡선동,경기도 수원시 권선구 입북동,경기도 수원시 팔달구,경기도 수원시 팔달구 매교동,경기도 수원시 팔달구 매산동,경기도 수원시 팔달구 고등동,경기도 수원시 팔달구 화서1동,경기도 수원시 팔달구 화서2동,경기도 수원시 팔달구 지동,경기도 수원시 팔달구 우만1동,경기도 수원시 팔달구 우만2동,경기도 수원시 팔달구 인계동,경기도 수원시 팔달구 행궁동,경기도 수원시 영통구,경기도 수원시 영통구 매탄1동,경기도 수원시 영통구 매탄2동,경기도 수원시 영통구 매탄3동,경기도 수원시 영통구 매탄4동,경기도 수원시 영통구 원천동,경기도 수원시 영통구 영통1동,경기도 수원시 영통구 영통2동,경기도 수원시 영통구 영통3동,경기도 수원시 영통구 망포1동,경기도 수원시 영통구 망포2동,경기도 수원시 영통구 광교1동,경기도 수원시 영통구 광교2동
2020년12월_계_80~89세,"24,953","7,526",750,900,723,870,703,693,526,959,653,749,"7,502",290,671,566,968,941,648,902,687,463,627,414,325,"4,893",212,331,356,671,588,508,631,353,784,459,"5,032",331,343,573,461,545,529,276,447,336,252,471,468
2020년12월_계_90~99세,"3,970","1,267",119,143,126,129,107,112,97,164,118,152,"1,163",52,101,89,164,125,91,149,85,67,110,80,50,720,26,57,51,87,86,71,81,56,112,93,820,61,63,76,69,98,76,46,77,59,34,91,70
2020년12월_계_100세 이상,316,89,8,11,9,6,1,21,6,6,2,19,95,12,12,13,17,11,7,2,5,3,7,5,1,94,8,6,13,13,5,11,8,1,17,12,38,5,6,4,3,3,6,3,1,2,2,0,3
2020년12월_남_총인구수,"597,076","137,807","11,899","22,774","14,682","14,757","21,405","10,394","9,765","14,474","9,239","8,418","186,050","5,214","12,206","9,711","20,794","19,448","12,503","22,672","23,150","12,663","24,359","14,762","8,568","88,180","3,167","5,688","4,708","11,286","13,192","5,752","10,192","8,620","19,739","5,836","185,039","9,232","7,544","18,778","10,817","19,791","17,737","14,126","16,810","15,965","14,166","26,012","14,061"
2020년12월_남_연령구간인구수,"597,076","137,807","11,899","22,774","14,682","14,757","21,405","10,394","9,765","14,474","9,239","8,418","186,050","5,214","12,206","9,711","20,794","19,448","12,503","22,672","23,150","12,663","24,359","14,762","8,568","88,180","3,167","5,688","4,708","11,286","13,192","5,752","10,192","8,620","19,739","5,836","185,039","9,232","7,544","18,778","10,817","19,791","17,737","14,126","16,810","15,965","14,166","26,012","14,061"
2020년12월_남_0~9세,"50,095","9,471",712,"1,614","1,291",982,"1,948",450,591,786,737,360,"16,762",460,584,445,"1,654","1,223",718,"2,518","3,730",683,"2,984",880,883,"4,807",122,216,181,744,"1,038",219,466,575,"1,105",141,"19,055",581,493,"1,532",736,"2,316","1,880","1,342","1,327","1,851","2,287","2,963","1,747"
2020년12월_남_10~19세,"61,239","14,941",973,"2,203","1,895","1,629","3,593",629,947,"1,471","1,040",561,"17,407",329,846,810,"1,875","1,692","1,064","2,646","2,268",921,"2,853","1,160",943,"7,090",164,253,290,"1,075","1,526",384,731,"1,002","1,413",252,"21,801",987,807,"2,287","1,155","1,869","2,566","1,127","2,297","2,093","1,662","3,409","1,542"
2020년12월_남_20~29세,"98,312","24,079","1,867","6,175","2,214","2,268","3,237","1,422","1,536","2,292","1,540","1,528","28,438",752,"1,916","1,452","3,438","3,104","2,081","3,211","2,516","2,535","3,513","2,831","1,089","15,090",499,"1,032",643,"1,614","2,148",755,"1,731","2,005","3,913",750,"30,705","1,744","1,250","3,605","2,005","3,352","2,527","3,178","3,502","2,480","1,677","3,828","1,557"
2020년12월_남_30~39세,"92,711","17,043","1,575","3,116","1,685","1,890","2,162","1,406","1,384","1,775",976,"1,074","30,363",924,"2,060","1,421","3,003","2,936","1,754","3,313","4,537","2,423","3,798","3,034","1,160","13,377",495,943,650,"1,355","1,682",667,"1,642","1,145","4,025",773,"31,928","1,262","1,063","2,991","1,688","3,794","2,676","3,775","2,313","2,440","2,807","4,513","2,606"
2020년12월_남_40~49세,"102,242","22,432","1,892","3,253","2,613","2,479","4,219","1,605","1,527","2,287","1,351","1,206","31,915",776,"2,003","1,616","3,156","3,210","1,922","4,041","4,451","1,916","4,372","2,797","1,655","14,144",503,832,721,"1,914","2,181",899,"1,591","1,304","3,303",896,"33,751","1,446","1,216","3,408","1,743","3,820","3,411","2,188","2,897","2,861","2,778","5,220","2,763"
2020년12월_남_50~59세,"98,048","24,654","2,222","3,410","2,612","2,696","3,927","2,017","1,791","2,740","1,778","1,461","30,571",904,"2,143","1,687","3,722","3,409","2,407","3,722","2,866","2,101","3,734","2,449","1,427","15,495",606,"1,045",901,"2,036","2,527","1,124","1,805","1,316","2,893","1,242","27,328","1,660","1,321","2,854","1,808","2,407","2,806","1,579","2,773","2,577","1,838","3,771","1,934"
2020년12월_남_60~69세,"59,470","15,174","1,648","1,896","1,441","1,599","1,488","1,721","1,233","1,859","1,073","1,216","19,734",630,"1,594","1,370","2,554","2,434","1,631","2,051","1,847","1,417","2,174","1,118",914,"10,937",457,834,710,"1,498","1,323",985,"1,321",818,"1,958","1,033","13,625",999,891,"1,386","1,110","1,458","1,238",605,"1,194","1,188",781,"1,566","1,209"
2020년12월_남_70~79세,"25,240","6,973",737,753,650,856,564,827,540,889,456,701,"7,986",317,755,673,"1,024","1,091",691,827,702,501,698,337,370,"5,278",231,384,434,776,553,524,682,320,841,533,"5,003",433,381,529,415,573,413,224,339,357,250,557,532
2020년12월_남_80~89세,"8,721","2,704",244,304,253,326,248,291,188,328,249,273,"2,588",110,268,213,336,319,213,305,212,150,210,141,111,"1,760",76,125,157,252,193,178,206,124,264,185,"1,669",108,111,175,141,181,201,95,155,107,78,163,154
2020년12월_남_90~99세,914,315,27,46,25,31,19,20,26,47,38,36,258,9,33,23,28,26,20,38,18,14,20,13,16,176,9,21,14,20,19,15,15,11,22,30,165,10,10,11,15,20,16,12,13,11,8,22,17
2020년12월_남_100세 이상,84,21,2,4,3,1,0,6,2,0,1,2,28,3,4,1,4,4,2,0,3,2,3,2,0,26,5,3,7,2,2,2,2,0,2,1,9,2,1,0,1,1,3,1,0,0,0,0,0
2020년12월_여_총인구수,"589,002","135,854","11,712","20,373","15,131","15,303","21,390","9,946","9,908","14,297","9,898","7,896","182,595","5,224","11,450","9,598","20,249","18,799","12,290","23,161","23,364","12,195","25,188","12,736","8,341","86,750","2,821","4,989","4,483","11,982","13,610","5,554","10,279","8,622","19,330","5,080","183,803","9,103","7,618","17,501","11,204","19,344","18,211","12,618","16,098","15,728","14,189","27,193","14,996"
2020년12월_여_연령구간인구수,"589,002","135,854","11,712","20,373","15,131","15,303","21,390","9,946","9,908","14,297","9,898","7,896","182,595","5,224","11,450","9,598","20,249","18,799","12,290","23,161","23,364","12,195","25,188","12,736","8,341","86,750","2,821","4,989","4,483","11,982","13,610","5,554","10,279","8,622","19,330","5,080","183,803","9,103","7,618","17,501","11,204","19,344","18,211","12,618","16,098","15,728","14,189","27,193","14,996"
2020년12월_여_0~9세,"47,019","8,870",668,"1,535","1,238",997,"1,718",410,548,730,688,338,"15,750",427,547,506,"1,522","1,236",721,"2,413","3,398",624,"2,720",800,836,"4,676",116,199,153,770,971,199,433,608,"1,096",131,"17,723",578,422,"1,381",632,"2,185","1,779","1,275","1,303","1,690","2,105","2,670","1,703"
2020년12월_여_10~19세,"57,090","13,710",891,"1,970","1,641","1,538","3,389",588,799,"1,343","1,044",507,"16,072",287,769,727,"1,702","1,489","1,014","2,359","2,275",813,"2,626","1,119",892,"6,750",149,245,290,"1,119","1,495",337,677,817,"1,403",218,"20,558",932,721,"2,165","1,116","1,716","2,337","1,054","2,041","2,011","1,566","3,448","1,451"
2020년12월_여_20~29세,"88,293","19,920","1,547","3,919","1,935","2,096","3,004","1,312","1,508","2,050","1,447","1,102","26,065",733,"1,678","1,286","2,940","2,762","1,862","3,047","2,568","2,506","3,244","2,472",967,"13,890",413,848,569,"1,578","1,980",602,"1,526","1,661","3,960",753,"28,418","1,392","1,255","2,879","1,764","3,183","2,400","2,467","2,978","2,102","1,728","4,622","1,648"
2020년12월_여_30~39세,"85,876","15,624","1,397","2,734","1,794","1,764","2,282","1,089","1,264","1,480","1,063",757,"27,800",792,"1,523","1,169","2,767","2,387","1,509","3,361","4,715","2,053","4,163","2,252","1,109","11,322",425,725,461,"1,285","1,765",536,"1,280","1,050","3,260",535,"31,130","1,139",896,"2,477","1,532","3,719","2,850","3,004","2,139","2,566","2,982","5,019","2,807"
2020년12월_여_40~49세,"100,595","22,881","1,800","3,278","2,841","2,584","4,779","1,328","1,529","2,210","1,582",950,"29,770",712,"1,715","1,469","3,014","2,883","1,816","4,076","3,916","1,784","4,647","2,170","1,568","13,181",359,610,590,"1,973","2,365",746,"1,426","1,456","3,060",596,"34,763","1,555","1,224","3,415","2,002","3,450","3,761","2,070","3,222","3,020","2,711","5,576","2,757"
2020년12월_여_50~59세,"98,448","24,612","2,186","3,376","2,679","2,746","3,578","1,979","1,887","2,757","2,053","1,371","31,520",969,"2,107","1,748","3,856","3,400","2,434","3,941","3,149","2,099","4,210","2,178","1,429","15,050",488,915,848,"2,124","2,626",992,"1,872","1,401","2,869",915,"27,266","1,674","1,460","2,745","1,968","2,365","2,884","1,557","2,609","2,578","1,834","3,409","2,183"
2020년12월_여_60~69세,"60,826","15,565","1,680","1,867","1,584","1,803","1,311","1,778","1,292","1,879",971,"1,400","20,242",694,"1,766","1,453","2,508","2,591","1,660","2,139","1,930","1,360","2,271",974,896,"11,513",444,761,812,"1,638","1,280","1,065","1,608",887,"2,061",957,"13,506","1,083",881,"1,342","1,237","1,552","1,185",609,975,"1,008",766,"1,430","1,438"
2020년12월_여_70~79세,"31,335","8,830",939,994,842,"1,128",785,953,668,"1,094",565,862,"9,490",378,866,809,"1,159","1,323",763,"1,115",869,589,796,428,395,"6,623",271,441,518,998,663,682,960,467,996,627,"6,392",473,469,630,577,730,624,365,474,474,295,642,639
2020년12월_여_80~89세,"16,232","4,822",506,596,470,544,455,402,338,631,404,476,"4,914",180,403,353,632,622,435,597,475,313,417,273,214,"3,133",136,206,199,419,395,330,425,229,520,274,"3,363",223,232,398,320,364,328,181,292,229,174,308,314
2020년12월_여_90~99세,"3,056",952,92,97,101,98,88,92,71,117,80,116,905,43,68,66,136,99,71,111,67,53,90,67,34,544,17,36,37,67,67,56,66,45,90,63,655,51,53,65,54,78,60,34,64,48,26,69,53
2020년12월_여_100세 이상,232,68,6,7,6,5,1,15,4,6,1,17,67,9,8,12,13,7,5,2,2,1,4,3,1,68,3,3,6,11,3,9,6,1,15,11,29,3,5,4,2,2,3,2,1,2,2,0,3
