카테고리,경기도 안양시,경기도 안양시 만안구,경기도 안양시 만안구 안양1동,경기도 안양시 만안구 안양2동,경기도 안양시 만안구 안양3동,경기도 안양시 만안구 안양4동,경기도 안양시 만안구 안양5동,경기도 안양시 만안구 안양6동,경기도 안양시 만안구 안양7동,경기도 안양시 만안구 안양8동,경기도 안양시 만안구 안양9동,경기도 안양시 만안구 석수1동,경기도 안양시 만안구 석수2동,경기도 안양시 만안구 석수3동,경기도 안양시 만안구 박달1동,경기도 안양시 만안구 박달2동,경기도 안양시 동안구,경기도 안양시 동안구 비산1동,경기도 안양시 동안구 비산2동,경기도 안양시 동안구 비산3동,경기도 안양시 동안구 부흥동,경기도 안양시 동안구 달안동,경기도 안양시 동안구 관양1동,경기도 안양시 동안구 관양2동,경기도 안양시 동안구 부림동,경기도 안양시 동안구 평촌동,경기도 안양시 동안구 평안동,경기도 안양시 동안구 귀인동,경기도 안양시 동안구 호계1동,경기도 안양시 동안구 호계2동,경기도 안양시 동안구 호계3동,경기도 안양시 동안구 범계동,경기도 안양시 동안구 신촌동,경기도 안양시 동안구 갈산동
2020년12월_계_80~89세,"14,124","6,969",284,627,479,348,452,633,261,336,610,603,949,408,526,453,"7,155",454,225,581,456,350,"1,045",505,526,346,430,306,125,423,430,390,258,305
2020년12월_계_90~99세,"2,157",978,49,87,59,47,51,74,55,48,75,116,129,46,70,72,"1,179",83,48,105,62,56,165,74,65,35,77,46,30,65,74,84,48,62
2020년12월_계_100세 이상,179,86,1,10,7,0,5,14,9,5,11,7,7,1,7,2,93,19,10,7,2,2,12,7,2,6,3,1,4,6,8,1,0,3
2020년12월_남_총인구수,"271,936","119,864","6,321","10,956","8,385","3,621","5,346","10,860","7,818","5,711","8,747","9,768","16,276","6,875","7,746","11,434","152,072","10,554","5,396","9,093","8,487","5,062","18,115","9,814","13,369","7,390","11,748","8,284","4,179","10,011","11,091","7,441","6,539","5,499"
2020년12월_남_연령구간인구수,"271,936","119,864","6,321","10,956","8,385","3,621","5,346","10,860","7,818","5,711","8,747","9,768","16,276","6,875","7,746","11,434","152,072","10,554","5,396","9,093","8,487","5,062","18,115","9,814","13,369","7,390","11,748","8,284","4,179","10,011","11,091","7,441","6,539","5,499"
2020년12월_남_0~9세,"19,998","7,883",451,584,448,136,255,593,878,249,524,783,"1,128",455,332,"1,067","12,115",956,412,476,763,370,"1,109",626,"1,182",706,"1,250",756,504,725,848,585,476,371
2020년12월_남_10~19세,"27,133","9,835",553,807,691,239,398,670,669,380,654,825,"1,412",716,608,"1,213","17,298","1,155",538,752,"1,201",378,"1,553",714,"1,264",862,"1,956","1,802",387,880,"1,027","1,222",826,781
2020년12월_남_20~29세,"40,402","18,066",983,"1,732","1,333",534,760,"1,725","1,018",893,"1,325","1,348","2,424","1,098","1,117","1,776","22,336","1,475",831,"1,513","1,093",716,"3,158","1,632","1,776","1,125","1,379",947,465,"1,683","1,742",999,995,807
2020년12월_남_30~39세,"39,208","17,396",976,"1,627","1,172",525,735,"1,980","1,333",912,"1,172","1,343","2,144",788,937,"1,752","21,812","1,357",690,"1,256","1,046","1,148","2,552","1,653","3,040",884,"1,499",527,802,"1,571","1,528",864,830,565
2020년12월_남_40~49세,"42,992","17,995","1,006","1,575","1,231",546,768,"1,667","1,330",804,"1,177","1,449","2,461","1,073","1,175","1,733","24,997","1,676",805,"1,157","1,538",845,"2,453","1,510","2,475","1,191","2,500","1,819",779,"1,368","1,628","1,361",982,910
2020년12월_남_50~59세,"47,317","21,284","1,120","1,953","1,459",689,987,"1,823","1,302","1,004","1,576","1,630","3,056","1,281","1,621","1,783","26,033","1,847","1,001","1,760","1,353",740,"3,325","1,768","1,860","1,446","1,748","1,398",627,"1,764","2,020","1,240","1,188",948
2020년12월_남_60~69세,"34,993","17,012",759,"1,653","1,289",525,862,"1,451",843,925,"1,424","1,466","2,258",953,"1,167","1,437","17,981","1,393",739,"1,420",961,556,"2,514","1,179","1,182",762,945,658,413,"1,393","1,609",729,845,683
2020년12월_남_70~79세,"14,488","7,668",349,771,576,277,410,686,338,409,653,691,"1,027",383,595,503,"6,820",498,297,553,385,207,"1,072",526,397,276,330,247,158,464,517,286,301,306
2020년12월_남_80~89세,"4,847","2,484",113,233,171,129,159,232,92,130,224,203,340,124,179,155,"2,363",171,71,176,133,91,331,187,177,127,117,116,41,150,150,128,86,111
2020년12월_남_90~99세,506,212,11,17,13,21,10,28,12,5,14,26,25,4,12,14,294,25,8,28,13,11,46,19,15,10,21,14,2,11,18,27,10,16
2020년12월_남_100세 이상,52,29,0,4,2,0,2,5,3,0,4,4,1,0,3,1,23,1,4,2,1,0,2,0,1,1,3,0,1,2,4,0,0,1
2020년12월_여_총인구수,"278,091","119,549","6,407","10,898","8,415","3,654","5,347","10,218","8,085","5,314","8,945","10,130","16,289","6,826","7,629","11,392","158,542","11,104","5,717","9,313","9,128","6,084","18,921","9,563","14,219","7,657","12,358","8,546","4,061","10,372","10,952","8,060","6,748","5,739"
2020년12월_여_연령구간인구수,"278,091","119,549","6,407","10,898","8,415","3,654","5,347","10,218","8,085","5,314","8,945","10,130","16,289","6,826","7,629","11,392","158,542","11,104","5,717","9,313","9,128","6,084","18,921","9,563","14,219","7,657","12,358","8,546","4,061","10,372","10,952","8,060","6,748","5,739"
2020년12월_여_0~9세,"19,296","7,677",481,615,405,138,233,562,892,230,492,676,"1,112",476,369,996,"11,619",848,405,469,682,369,"1,016",619,"1,189",672,"1,209",641,490,735,808,593,490,384
2020년12월_여_10~19세,"25,224","9,024",543,728,635,248,344,656,641,344,628,730,"1,225",625,565,"1,112","16,200","1,067",541,633,"1,060",357,"1,424",741,"1,179",827,"1,829","1,650",359,832,"1,059","1,102",784,756
2020년12월_여_20~29세,"37,352","16,436",968,"1,741","1,148",553,678,"1,501","1,013",719,"1,184","1,254","2,254",883,"1,037","1,503","20,916","1,474",778,"1,320","1,036",772,"2,801","1,400","1,867","1,038","1,248",940,490,"1,573","1,529","1,006",921,723
2020년12월_여_30~39세,"37,145","15,558",907,"1,357","1,014",425,633,"1,564","1,437",618,981,"1,374","2,079",760,738,"1,671","21,587","1,450",708,"1,126","1,177","1,154","2,281","1,368","2,867",999,"1,745",695,797,"1,464","1,443",997,786,530
2020년12월_여_40~49세,"44,814","17,189","1,020","1,477","1,139",456,729,"1,459","1,286",676,"1,156","1,536","2,365","1,047","1,085","1,758","27,625","1,842",892,"1,203","1,782","1,028","2,632","1,472","2,653","1,355","2,837","2,204",677,"1,478","1,653","1,661","1,192","1,064"
2020년12월_여_50~59세,"50,196","22,101","1,091","2,059","1,607",648,963,"1,752","1,321","1,042","1,768","1,887","3,100","1,296","1,481","2,086","28,095","2,055","1,128","1,980","1,419",955,"3,805","1,791","2,152","1,491","1,712","1,245",586,"1,993","2,207","1,284","1,276","1,016"
2020년12월_여_60~69세,"35,852","17,466",791,"1,615","1,410",550,923,"1,551",883,975,"1,496","1,485","2,239",951,"1,225","1,372","18,386","1,422",734,"1,461","1,076",744,"2,746","1,181","1,278",732,951,606,406,"1,431","1,427",710,778,703
2020년12월_여_70~79세,"17,157","8,790",396,836,698,391,507,717,394,456,786,695,"1,196",461,720,537,"8,367",587,331,634,523,399,"1,373",611,634,294,458,342,141,535,486,387,311,321
2020년12월_여_80~89세,"9,277","4,485",171,394,308,219,293,401,169,206,386,400,609,284,347,298,"4,792",283,154,405,323,259,714,318,349,219,313,190,84,273,280,262,172,194
2020년12월_여_90~99세,"1,651",766,38,70,46,26,41,46,43,43,61,90,104,42,58,58,885,58,40,77,49,45,119,55,50,25,56,32,28,54,56,57,38,46
2020년12월_여_100세 이상,127,57,1,6,5,0,3,9,6,5,7,3,6,1,4,1,70,18,6,5,1,2,10,7,1,5,0,1,3,4,4,1,0,2
