카테고리,경상남도 창원시,경상남도 창원시 의창구,경상남도 창원시 의창구 동읍,경상남도 창원시 의창구 북면,경상남도 창원시 의창구 대산면,경상남도 창원시 의창구 의창동,경상남도 창원시 의창구 팔룡동,경상남도 창원시 의창구 명곡동,경상남도 창원시 의창구 봉림동,경상남도 창원시 의창구 용지동,경상남도 창원시 성산구,경상남도 창원시 성산구 반송동,경상남도 창원시 성산구 중앙동,경상남도 창원시 성산구 상남동,경상남도 창원시 성산구 사파동,경상남도 창원시 성산구 가음정동,경상남도 창원시 성산구 성주동,경상남도 창원시 성산구 웅남동,경상남도 창원시 마산합포구,경상남도 창원시 마산합포구 구산면,경상남도 창원시 마산합포구 진동면,경상남도 창원시 마산합포구 진북면,경상남도 창원시 마산합포구 진전면,경상남도 창원시 마산합포구 현동,경상남도 창원시 마산합포구 가포동,경상남도 창원시 마산합포구 월영동,경상남도 창원시 마산합포구 문화동,경상남도 창원시 마산합포구 반월중앙동,경상남도 창원시 마산합포구 완월동,경상남도 창원시 마산합포구 자산동,경상남도 창원시 마산합포구 교방동,경상남도 창원시 마산합포구 오동동,경상남도 창원시 마산합포구 합포동,경상남도 창원시 마산합포구 산호동,경상남도 창원시 마산회원구,경상남도 창원시 마산회원구 내서읍,경상남도 창원시 마산회원구 회원1동,경상남도 창원시 마산회원구 회원2동,경상남도 창원시 마산회원구 석전동,경상남도 창원시 마산회원구 회성동,경상남도 창원시 마산회원구 양덕1동,경상남도 창원시 마산회원구 양덕2동,경상남도 창원시 마산회원구 합성1동,경상남도 창원시 마산회원구 합성2동,경상남도 창원시 마산회원구 구암1동,경상남도 창원시 마산회원구 구암2동,경상남도 창원시 마산회원구 봉암동,경상남도 창원시 진해구,경상남도 창원시 진해구 충무동,경상남도 창원시 진해구 여좌동,경상남도 창원시 진해구 태백동,경상남도 창원시 진해구 경화동,경상남도 창원시 진해구 병암동,경상남도 창원시 진해구 석동,경상남도 창원시 진해구 이동,경상남도 창원시 진해구 자은동,경상남도 창원시 진해구 덕산동,경상남도 창원시 진해구 풍호동,경상남도 창원시 진해구 웅천동,경상남도 창원시 진해구 웅동1동,경상남도 창원시 진해구 웅동2동
2020년06월_계_80~89세,"25,634","5,611",797,917,489,892,477,831,694,514,"2,897",583,294,343,664,522,269,222,"6,812",327,461,311,491,265,38,717,516,665,427,419,539,859,362,415,"5,146","1,349",564,315,513,359,322,573,268,239,302,232,110,"5,168",683,633,366,350,315,268,300,431,305,467,328,239,483
2020년06월_계_90~99세,"3,255",748,99,133,71,119,60,95,91,80,428,89,56,64,93,71,25,30,932,60,59,58,79,36,6,101,75,76,43,52,84,105,45,53,557,140,55,37,46,43,36,78,32,16,39,26,9,590,85,60,43,42,29,36,41,47,24,48,39,37,59
2020년06월_계_100세 이상,177,33,3,6,2,7,2,7,5,1,21,7,4,3,5,2,0,0,65,0,3,2,1,0,2,5,5,8,3,3,20,6,3,4,39,2,6,3,3,6,3,1,4,2,3,3,3,19,4,1,2,4,2,2,0,1,0,1,1,0,1
2020년06월_남_총인구수,"527,035","133,960","10,366","21,598","3,725","25,843","19,196","21,981","15,973","15,278","110,851","21,470","12,603","14,371","23,022","21,187","13,961","4,237","87,093","2,264","6,415","1,943","1,989","7,237",336,"16,180","5,738","7,475","4,659","5,507","7,220","10,046","3,616","6,468","96,577","33,157","5,419","3,807","8,686","3,292","5,801","16,019","4,890","3,983","4,683","4,922","1,918","98,554","9,117","4,441","2,650","5,810","3,755","8,891","4,554","10,783","5,055","13,100","6,348","3,349","20,701"
2020년06월_남_연령구간인구수,"527,035","133,960","10,366","21,598","3,725","25,843","19,196","21,981","15,973","15,278","110,851","21,470","12,603","14,371","23,022","21,187","13,961","4,237","87,093","2,264","6,415","1,943","1,989","7,237",336,"16,180","5,738","7,475","4,659","5,507","7,220","10,046","3,616","6,468","96,577","33,157","5,419","3,807","8,686","3,292","5,801","16,019","4,890","3,983","4,683","4,922","1,918","98,554","9,117","4,441","2,650","5,810","3,755","8,891","4,554","10,783","5,055","13,100","6,348","3,349","20,701"
2020년06월_남_0~9세,"44,370","11,375",654,"3,421",156,"2,264","1,558","1,333",811,"1,178","8,831","1,726",712,"1,124","1,876","1,967","1,175",251,"6,579",67,647,43,34,"1,205",13,"1,473",281,554,228,298,530,615,183,408,"7,183","2,855",245,180,621,89,348,"1,705",368,157,236,301,78,"10,402",822,213,111,598,315,797,224,"1,296",570,"1,976",968,302,"2,210"
2020년06월_남_10~19세,"53,034","12,652","1,062","1,769",234,"2,471","2,115","2,240","1,221","1,540","12,548","2,861",786,"1,877","2,606","2,228","1,760",430,"7,215",94,503,93,82,589,15,"1,708",418,728,397,563,630,665,227,503,"9,757","4,408",337,325,672,198,464,"1,837",328,264,365,429,130,"10,862",966,387,166,550,401,"1,257",305,"1,160",640,"1,591",440,365,"2,634"
2020년06월_남_20~29세,"73,132","20,242","1,379","2,178",387,"3,978","3,135","3,759","2,782","2,644","18,310","3,327","2,481","2,395","3,661","3,468","2,337",641,"10,598",209,623,184,158,647,43,"2,381",947,934,630,710,792,"1,115",395,830,"12,474","4,641",582,433,"1,019",372,764,"1,980",642,562,585,674,220,"11,508","1,363",519,303,647,424,"1,238",601,"1,292",640,"1,284",656,336,"2,205"
2020년06월_남_30~39세,"72,424","18,916",989,"4,068",417,"3,883","2,804","2,340","2,258","2,157","16,045","2,383","2,546","1,872","3,451","3,341","1,850",602,"10,982",210,858,132,102,"1,366",35,"2,087",701,853,520,585,882,"1,311",484,856,"11,888","3,629",636,371,"1,344",346,765,"2,115",773,499,541,624,245,"14,593","1,286",429,231,904,441,"1,167",639,"1,702",714,"2,007","1,272",392,"3,409"
2020년06월_남_40~49세,"85,693","20,857","1,720","3,695",490,"3,938","3,074","3,369","2,308","2,263","17,441","3,565","2,062","2,215","3,692","3,206","2,044",657,"13,469",265,"1,086",209,189,"1,296",35,"2,472",764,"1,217",659,744,"1,156","1,744",589,"1,044","15,466","5,645",826,554,"1,273",444,866,"2,772",709,602,662,774,339,"18,460","1,625",660,367,912,670,"1,676",764,"1,897",861,"2,532","1,062",616,"4,818"
2020년06월_남_50~59세,"93,274","25,088","2,039","2,942",704,"4,803","3,753","4,714","3,170","2,963","21,501","4,181","2,232","2,921","4,298","4,096","3,034",739,"14,717",430,"1,114",448,415,949,62,"2,713",961,"1,236",866,959,"1,175","1,656",629,"1,104","17,444","6,403",928,679,"1,472",625,997,"2,594",853,730,927,851,385,"14,524","1,188",721,507,902,586,"1,372",775,"1,647",692,"1,669",874,580,"3,011"
2020년06월_남_60~69세,"67,583","16,799","1,531","2,377",802,"3,064","2,032","2,896","2,346","1,751","12,081","2,495","1,273","1,514","2,623","2,208","1,398",570,"13,834",560,946,466,524,748,82,"2,121",932,"1,079",811,984,"1,221","1,702",641,"1,017","13,826","3,633","1,020",752,"1,349",705,979,"1,991",723,694,865,784,331,"11,043",998,719,494,772,516,937,762,"1,220",567,"1,355",676,480,"1,547"
2020년06월_남_70~79세,"28,495","6,163",740,868,391,"1,130",565,"1,016",846,607,"3,191",737,393,345,629,524,301,262,"7,281",329,482,260,322,349,39,977,552,636,403,515,632,921,332,532,"6,611","1,492",620,405,736,364,499,783,390,397,380,396,149,"5,249",611,524,332,395,294,337,372,428,274,516,279,203,684
2020년06월_남_80~89세,"8,359","1,734",242,260,129,293,149,289,214,158,814,182,102,94,167,136,58,75,"2,221",92,149,100,148,82,9,231,166,221,134,139,175,293,122,160,"1,807",432,210,98,188,132,113,228,96,74,115,82,39,"1,783",238,250,124,122,106,101,107,130,91,162,111,68,173
2020년06월_남_90~99세,630,128,10,19,14,18,11,24,16,16,83,12,13,13,19,12,4,10,181,8,6,8,15,6,3,17,15,17,11,9,17,22,13,14,113,19,15,10,10,13,6,14,7,4,7,7,1,125,19,18,14,8,1,9,5,11,6,8,10,7,9
2020년06월_남_100세 이상,41,6,0,1,1,1,0,1,1,1,6,1,3,1,0,1,0,0,16,0,1,0,0,0,0,0,1,0,0,1,10,2,1,0,8,0,0,0,2,4,0,0,1,0,0,0,1,5,1,1,1,0,1,0,0,0,0,0,0,0,1
2020년06월_여_총인구수,"513,083","129,224","9,989","21,122","3,611","25,125","18,251","21,284","14,685","15,157","106,131","20,934","10,492","14,179","23,237","20,540","12,911","3,838","87,863","2,115","6,080","1,695","2,017","7,282",316,"16,469","5,831","7,835","4,903","5,665","7,388","10,225","3,499","6,543","95,856","32,754","5,503","3,814","8,592","3,220","5,731","16,311","4,726","4,004","4,700","4,955","1,546","94,009","8,477","4,509","2,590","5,662","3,827","8,514","4,053","10,864","5,224","13,188","6,151","3,189","17,761"
2020년06월_여_연령구간인구수,"513,083","129,224","9,989","21,122","3,611","25,125","18,251","21,284","14,685","15,157","106,131","20,934","10,492","14,179","23,237","20,540","12,911","3,838","87,863","2,115","6,080","1,695","2,017","7,282",316,"16,469","5,831","7,835","4,903","5,665","7,388","10,225","3,499","6,543","95,856","32,754","5,503","3,814","8,592","3,220","5,731","16,311","4,726","4,004","4,700","4,955","1,546","94,009","8,477","4,509","2,590","5,662","3,827","8,514","4,053","10,864","5,224","13,188","6,151","3,189","17,761"
2020년06월_여_0~9세,"41,452","10,730",621,"3,184",115,"2,211","1,536","1,225",801,"1,037","8,415","1,624",594,"1,094","1,833","1,907","1,091",272,"6,056",58,556,34,33,"1,119",17,"1,383",278,467,219,253,490,583,176,390,"6,661","2,646",215,146,558,82,305,"1,611",325,165,248,276,84,"9,590",799,169,96,536,269,759,184,"1,245",537,"1,740",842,271,"2,143"
2020년06월_여_10~19세,"48,084","11,341",909,"1,690",191,"2,280","1,847","2,005","1,096","1,323","11,152","2,547",701,"1,655","2,372","2,029","1,476",372,"6,650",75,522,80,72,615,12,"1,546",403,667,441,403,582,537,204,491,"8,846","3,997",325,282,597,177,410,"1,681",307,241,318,409,102,"10,095",944,321,141,484,343,"1,163",245,"1,080",576,"1,597",467,346,"2,388"
2020년06월_여_20~29세,"58,510","16,245",978,"1,839",305,"3,256","2,517","3,127","2,070","2,153","14,663","2,562","1,980","1,909","3,064","2,838","1,907",403,"8,528",117,489,123,101,616,25,"1,878",721,750,548,557,638,974,277,714,"10,203","3,792",455,347,895,274,594,"1,571",533,482,456,672,132,"8,871",793,380,223,504,370,973,411,"1,117",507,"1,041",612,260,"1,680"
2020년06월_여_30~39세,"64,839","17,035",905,"4,235",261,"3,415","2,507","2,091","1,640","1,981","14,105","2,367","1,778","1,738","3,195","2,972","1,627",428,"9,724",116,763,86,73,"1,406",26,"1,994",547,792,394,489,790,"1,192",324,732,"10,601","3,513",444,330,"1,063",250,637,"2,216",627,361,424,556,180,"13,374","1,056",321,177,774,413,"1,065",415,"1,698",707,"2,290","1,239",366,"2,853"
2020년06월_여_40~49세,"83,285","20,504","1,579","3,130",355,"3,990","3,269","3,513","2,123","2,545","19,133","4,065","1,631","2,640","4,241","3,551","2,387",618,"12,148",139,888,137,135,"1,122",40,"2,633",725,"1,135",648,777,"1,019","1,385",446,919,"15,075","6,195",655,472,"1,088",330,800,"2,886",610,532,603,678,226,"16,425","1,393",609,280,860,620,"1,750",550,"1,878",864,"2,394",903,515,"3,809"
2020년06월_여_50~59세,"94,236","25,719","1,916","3,181",679,"4,969","3,772","4,752","3,178","3,272","22,285","4,273","1,989","3,197","4,928","4,306","2,862",730,"14,948",380,938,312,332,971,54,"2,975",996,"1,324",943,"1,091","1,201","1,697",599,"1,135","17,527","6,047",953,681,"1,543",649,"1,027","2,867",871,739,961,907,282,"13,757","1,056",721,442,936,611,"1,305",769,"1,780",715,"1,853",834,520,"2,215"
2020년06월_여_60~69세,"68,827","16,217","1,530","2,160",756,"3,080","1,813","2,807","2,314","1,757","10,398","2,208","1,201","1,255","2,208","1,867","1,073",586,"15,337",563,"1,017",391,437,842,76,"2,331","1,089","1,325",882,"1,116","1,367","1,984",738,"1,179","15,236","3,648","1,264",812,"1,597",731,"1,175","2,138",791,883,"1,004",887,306,"11,639","1,116",845,527,844,608,912,835,"1,204",694,"1,360",654,463,"1,577"
2020년06월_여_70~79세,"33,814","6,909",904,927,531,"1,218",611,"1,145",904,669,"3,537",804,382,389,820,624,256,262,"9,081",380,540,269,426,378,32,"1,154",658,864,500,654,860,"1,220",461,685,"7,893","1,876",792,497,889,468,541,931,462,422,464,398,153,"6,394",806,718,432,458,355,391,415,524,392,567,353,247,736
2020년06월_여_80~89세,"17,275","3,877",555,657,360,599,328,542,480,356,"2,083",401,192,249,497,386,211,147,"4,591",235,312,211,343,183,29,486,350,444,293,280,364,566,240,255,"3,339",917,354,217,325,227,209,345,172,165,187,150,71,"3,385",445,383,242,228,209,167,193,301,214,305,217,171,310
2020년06월_여_90~99세,"2,625",620,89,114,57,101,49,71,75,64,345,77,43,51,74,59,21,20,751,52,53,50,64,30,3,84,60,59,32,43,67,83,32,39,444,121,40,27,36,30,30,64,25,12,32,19,8,465,66,42,29,34,28,27,36,36,18,40,29,30,50
2020년06월_여_100세 이상,136,27,3,5,1,6,2,6,4,0,15,6,1,2,5,1,0,0,49,0,2,2,1,0,2,5,4,8,3,2,10,4,2,4,31,2,6,3,1,2,3,1,3,2,3,3,2,14,3,0,1,4,1,2,0,1,0,1,1,0,0
