카테고리,충청북도 청주시,충청북도 청주시 상당구,충청북도 청주시 상당구 낭성면,충청북도 청주시 상당구 미원면,충청북도 청주시 상당구 가덕면,충청북도 청주시 상당구 남일면,충청북도 청주시 상당구 문의면,충청북도 청주시 상당구 중앙동,충청북도 청주시 상당구 성안동,충청북도 청주시 상당구 탑대성동,충청북도 청주시 상당구 영운동,충청북도 청주시 상당구 금천동,충청북도 청주시 상당구 용담.명암.산성동,충청북도 청주시 상당구 용암1동,충청북도 청주시 상당구 용암2동,충청북도 청주시 서원구,충청북도 청주시 서원구 남이면,충청북도 청주시 서원구 현도면,충청북도 청주시 서원구 사직1동,충청북도 청주시 서원구 사직2동,충청북도 청주시 서원구 사창동,충청북도 청주시 서원구 모충동,충청북도 청주시 서원구 산남동,충청북도 청주시 서원구 분평동,충청북도 청주시 서원구 수곡1동,충청북도 청주시 서원구 수곡2동,충청북도 청주시 서원구 성화.개신.죽림동,충청북도 청주시 흥덕구,충청북도 청주시 흥덕구 오송읍,충청북도 청주시 흥덕구 강내면,충청북도 청주시 흥덕구 옥산면,충청북도 청주시 흥덕구 운천.신봉동,충청북도 청주시 흥덕구 복대1동,충청북도 청주시 흥덕구 복대2동,충청북도 청주시 흥덕구 가경동,충청북도 청주시 흥덕구 봉명1동,충청북도 청주시 흥덕구 봉명2.송정동,충청북도 청주시 흥덕구 강서제1동,충청북도 청주시 흥덕구 강서제2동,충청북도 청주시 청원구,충청북도 청주시 청원구 내수읍,충청북도 청주시 청원구 오창읍,충청북도 청주시 청원구 북이면,충청북도 청주시 청원구 우암동,충청북도 청주시 청원구 내덕1동,충청북도 청주시 청원구 내덕2동,충청북도 청주시 청원구 율량.사천동,충청북도 청주시 청원구 오근장동
2020년10월_계_80~89세,"23,379","6,182",242,542,349,452,471,341,422,457,417,728,285,914,562,"6,039",507,388,392,445,454,576,499,738,596,591,853,"5,763",664,459,555,550,621,444,846,239,446,695,244,"5,395",825,"1,072",491,664,467,485,982,409
2020년10월_계_90~99세,"3,397",989,42,101,49,61,75,39,75,76,61,107,40,163,100,861,70,57,60,70,50,83,70,101,75,96,129,817,106,59,74,82,85,54,128,24,71,111,23,730,127,157,70,60,51,57,141,67
2020년10월_계_100세 이상,193,57,2,9,1,6,3,4,7,4,1,4,2,7,7,48,1,3,9,6,4,6,3,3,5,2,6,37,6,5,4,3,3,3,5,0,3,3,2,51,11,5,9,7,5,3,9,2
2020년10월_남_총인구수,"425,483","94,081","1,185","2,587","2,021","3,504","2,086","2,860","3,571","4,437","5,361","14,505","6,696","27,176","18,092","97,557","5,331","1,744","4,012","7,085","7,409","7,440","13,429","15,187","6,926","6,773","22,221","134,607","11,647","5,572","9,237","8,680","26,278","8,279","25,120","5,213","13,049","14,432","7,100","99,238","10,151","36,840","2,494","6,259","4,450","6,021","23,928","9,095"
2020년10월_남_연령구간인구수,"425,483","94,081","1,185","2,587","2,021","3,504","2,086","2,860","3,571","4,437","5,361","14,505","6,696","27,176","18,092","97,557","5,331","1,744","4,012","7,085","7,409","7,440","13,429","15,187","6,926","6,773","22,221","134,607","11,647","5,572","9,237","8,680","26,278","8,279","25,120","5,213","13,049","14,432","7,100","99,238","10,151","36,840","2,494","6,259","4,450","6,021","23,928","9,095"
2020년10월_남_0~9세,"38,116","8,120",22,57,55,205,49,123,123,231,329,"1,260",791,"2,833","2,042","7,220",320,46,140,722,347,373,"1,226","1,350",294,358,"2,044","12,356","1,190",335,"1,142",501,"3,095",330,"2,236",262,908,"1,079","1,278","10,420",807,"5,219",50,260,175,368,"2,277","1,264"
2020년10월_남_10~19세,"44,995","10,312",37,108,65,223,101,226,216,355,475,"1,913","1,016","3,405","2,172","10,786",374,73,284,706,520,508,"2,100","2,238",536,597,"2,850","13,819","1,155",542,703,797,"3,488",587,"3,326",305,"1,224","1,215",477,"10,078","1,010","3,847",89,373,310,452,"2,792","1,205"
2020년10월_남_20~29세,"65,266","13,252",98,205,186,437,185,446,549,616,722,"2,051",842,"4,150","2,765","15,468",690,114,523,919,"1,776","1,273","1,990","2,465","1,162",999,"3,557","22,193","1,518",787,"1,064","1,368","4,014","1,931","4,060","1,072","2,425","2,809","1,145","14,353","1,411","5,040",226,"1,107",647,"1,000","3,952",970
2020년10월_남_30~39세,"62,001","11,605",74,189,135,389,144,316,410,477,635,"1,603",769,"3,798","2,666","11,846",589,135,435,950,"1,118",906,"1,606","1,702",744,693,"2,968","21,685","1,907",627,"1,905","1,086","4,389","1,101","2,999",966,"2,322","2,522","1,861","16,865","1,123","8,502",194,825,490,723,"3,560","1,448"
2020년10월_남_40~49세,"69,231","14,974",114,253,228,436,260,390,477,634,836,"2,540","1,211","4,654","2,941","15,337",657,214,577,"1,063",999,"1,052","2,439","2,607",960,892,"3,877","21,935","2,135",834,"1,380","1,279","5,002","1,060","4,107",752,"2,132","2,227","1,027","16,985","1,675","6,720",294,913,661,973,"3,906","1,843"
2020년10월_남_50~59세,"69,233","16,435",248,514,481,698,435,484,631,821,969,"2,494","1,091","4,525","3,044","17,053","1,173",353,831,"1,144","1,033","1,326","2,329","2,768","1,284","1,353","3,459","21,613","1,725","1,096","1,417","1,711","3,788","1,426","4,531",861,"2,104","2,289",665,"14,132","1,897","3,956",547,"1,083",807,983,"3,717","1,142"
2020년10월_남_60~69세,"46,873","11,630",327,670,501,662,450,451,608,684,812,"1,561",579,"2,622","1,703","12,032",944,410,716,981,880,"1,215","1,084","1,275","1,094","1,185","2,248","13,373","1,154",781,979,"1,224","1,675","1,132","2,649",638,"1,268","1,466",407,"9,838","1,312","2,243",595,911,721,831,"2,483",742
2020년10월_남_70~79세,"21,120","5,422",168,376,257,286,279,284,359,436,417,815,286,889,570,"5,525",398,262,340,429,541,560,466,524,612,490,903,"5,553",624,410,452,517,601,553,888,271,494,583,160,"4,620",642,955,308,528,452,491,906,338
2020년10월_남_80~89세,"7,898","2,091",86,182,105,147,162,133,173,169,152,249,101,271,161,"2,103",166,127,148,162,183,205,176,242,228,182,284,"1,919",214,150,181,179,213,150,293,81,160,224,74,"1,785",244,328,167,245,176,186,310,129
2020년10월_남_90~99세,700,228,11,32,8,19,20,7,23,14,14,18,10,27,25,172,19,9,13,8,12,20,13,16,11,23,28,155,22,8,13,18,13,9,31,5,12,18,6,145,26,29,21,13,8,12,22,14
2020년10월_남_100세 이상,50,12,0,1,0,2,1,0,2,0,0,1,0,2,3,15,1,1,5,1,0,2,0,0,1,1,3,6,3,2,1,0,0,0,0,0,0,0,0,17,4,1,3,1,3,2,3,0
2020년10월_여_총인구수,"419,003","95,024","1,093","2,473","1,946","3,428","1,963","2,938","3,414","4,585","5,498","15,323","6,906","26,888","18,569","98,915","4,885","1,633","3,854","7,458","7,556","7,411","13,538","15,902","6,800","6,904","22,974","130,713","11,794","5,330","8,795","8,697","25,488","7,964","26,155","4,642","11,484","14,039","6,325","94,351","9,595","32,528","2,187","6,176","4,308","5,624","24,518","9,415"
2020년10월_여_연령구간인구수,"419,003","95,024","1,093","2,473","1,946","3,428","1,963","2,938","3,414","4,585","5,498","15,323","6,906","26,888","18,569","98,915","4,885","1,633","3,854","7,458","7,556","7,411","13,538","15,902","6,800","6,904","22,974","130,713","11,794","5,330","8,795","8,697","25,488","7,964","26,155","4,642","11,484","14,039","6,325","94,351","9,595","32,528","2,187","6,176","4,308","5,624","24,518","9,415"
2020년10월_여_0~9세,"36,674","7,951",24,62,51,222,50,99,100,202,324,"1,271",763,"2,705","2,078","6,962",319,41,175,703,342,350,"1,230","1,269",275,347,"1,911","11,881","1,161",361,"1,155",447,"3,016",316,"2,060",246,882,"1,007","1,230","9,880",754,"4,948",52,269,182,331,"2,128","1,216"
2020년10월_여_10~19세,"41,461","9,446",28,100,67,216,101,201,194,349,461,"1,796",962,"3,028","1,943","9,869",306,55,266,735,498,499,"1,959","1,989",459,528,"2,575","12,782","1,091",518,576,753,"3,134",543,"3,152",297,"1,155","1,136",427,"9,364",924,"3,568",87,391,258,438,"2,536","1,162"
2020년10월_여_20~29세,"54,406","11,151",74,134,136,323,128,392,423,470,634,"1,861",722,"3,435","2,419","13,046",476,82,429,816,"1,656","1,038","1,686","2,103",898,765,"3,097","18,771","1,556",652,943,"1,205","3,415","1,469","3,459",933,"1,859","2,494",786,"11,438",965,"3,720",143,952,481,750,"3,457",970
2020년10월_여_30~39세,"56,569","11,186",56,97,109,321,98,261,284,377,551,"1,661",849,"3,781","2,741","11,191",489,88,355,"1,021",889,725,"1,628","1,795",597,596,"3,008","19,494","1,968",533,"1,639",851,"4,289",767,"3,201",691,"1,658","2,182","1,715","14,698","1,019","7,038",102,642,352,521,"3,416","1,608"
2020년10월_여_40~49세,"67,603","15,221",63,165,144,387,154,380,385,605,760,"2,755","1,351","4,876","3,196","15,782",626,134,462,"1,056",911,871,"2,812","3,084",859,817,"4,150","21,313","1,953",733,"1,203","1,255","5,085",987,"4,685",610,"1,830","2,159",813,"15,287","1,490","5,755",143,695,509,780,"4,203","1,712"
2020년10월_여_50~59세,"69,029","16,481",218,443,400,658,334,503,581,855,967,"2,559","1,060","4,553","3,350","17,563","1,058",273,761,"1,266","1,188","1,420","2,189","2,834","1,312","1,457","3,805","21,492","1,577",992,"1,330","1,867","3,515","1,569","5,064",747,"2,003","2,243",585,"13,493","1,671","3,268",371,"1,015",794,997,"4,211","1,166"
2020년10월_여_60~69세,"48,803","11,851",264,587,437,606,407,492,685,829,888,"1,836",621,"2,561","1,638","12,907",800,360,665,"1,018","1,108","1,348","1,121","1,426","1,221","1,189","2,651","13,829","1,240",752,991,"1,296","1,782","1,281","2,781",611,"1,216","1,506",373,"10,216","1,262","2,248",505,"1,025",866,876,"2,626",808
2020년10월_여_70~79세,"26,137","6,840",177,448,316,344,325,366,456,544,600,"1,013",362,"1,165",724,"6,937",419,289,446,493,651,722,530,818,743,722,"1,104","6,614",711,426,520,585,769,690,"1,098",330,533,745,207,"5,746",821,"1,107",405,715,530,586,"1,144",438
2020년10월_여_80~89세,"15,481","4,091",156,360,244,305,309,208,249,288,265,479,184,643,401,"3,936",341,261,244,283,271,371,323,496,368,409,569,"3,844",450,309,374,371,408,294,553,158,286,471,170,"3,610",581,744,324,419,291,299,672,280
2020년10월_여_90~99세,"2,697",761,31,69,41,42,55,32,52,62,47,89,30,136,75,689,51,48,47,62,38,63,57,85,64,73,101,662,84,51,61,64,72,45,97,19,59,93,17,585,101,128,49,47,43,45,119,53
2020년10월_여_100세 이상,143,45,2,8,1,4,2,4,5,4,1,3,2,5,4,33,0,2,4,5,4,4,3,3,4,1,3,31,3,3,3,3,3,3,5,0,3,3,2,34,7,4,6,6,2,1,6,2
