카테고리,경기도 고양시,경기도 고양시 덕양구,경기도 고양시 덕양구 주교동,경기도 고양시 덕양구 원신동,경기도 고양시 덕양구 흥도동,경기도 고양시 덕양구 성사1동,경기도 고양시 덕양구 성사2동,경기도 고양시 덕양구 효자동,경기도 고양시 덕양구 삼송동,경기도 고양시 덕양구 창릉동,경기도 고양시 덕양구 고양동,경기도 고양시 덕양구 관산동,경기도 고양시 덕양구 능곡동,경기도 고양시 덕양구 화정1동,경기도 고양시 덕양구 화정2동,경기도 고양시 덕양구 행주동,경기도 고양시 덕양구 행신1동,경기도 고양시 덕양구 행신2동,경기도 고양시 덕양구 행신3동,경기도 고양시 덕양구 화전동,경기도 고양시 덕양구 대덕동,경기도 고양시 일산동구,경기도 고양시 일산동구 식사동,경기도 고양시 일산동구 중산동,경기도 고양시 일산동구 정발산동,경기도 고양시 일산동구 풍산동,경기도 고양시 일산동구 백석1동,경기도 고양시 일산동구 백석2동,경기도 고양시 일산동구 마두1동,경기도 고양시 일산동구 마두2동,경기도 고양시 일산동구 장항1동,경기도 고양시 일산동구 장항2동,경기도 고양시 일산동구 고봉동,경기도 고양시 일산서구,경기도 고양시 일산서구 일산1동,경기도 고양시 일산서구 일산2동,경기도 고양시 일산서구 일산3동,경기도 고양시 일산서구 탄현동,경기도 고양시 일산서구 주엽1동,경기도 고양시 일산서구 주엽2동,경기도 고양시 일산서구 대화동,경기도 고양시 일산서구 송포동,경기도 고양시 일산서구 송산동
2020년01월_계_80~89세,"30,944","13,866",613,500,933,742,502,157,580,371,"1,011","1,224",528,"1,429",946,730,672,952,"1,446",422,108,"8,297",594,"1,535",699,"1,032",729,631,697,665,148,761,806,"8,781",832,645,828,"1,328","1,202","1,374",913,552,"1,107"
2020년01월_계_90~99세,"4,358","1,913",77,67,125,111,53,38,75,68,140,200,80,163,109,101,83,115,219,72,17,"1,257",95,254,103,143,83,92,111,104,29,103,140,"1,188",112,85,136,179,152,180,118,66,160
2020년01월_계_100세 이상,317,201,6,5,5,12,5,16,15,12,14,36,13,15,3,7,5,6,4,17,5,61,4,15,7,5,6,5,8,2,3,3,3,55,9,4,6,3,6,8,8,2,9
2020년01월_남_총인구수,"523,803","231,540","8,083","11,566","21,710","10,910","5,677","3,262","10,700","10,024","15,633","18,614","8,182","18,762","16,445","10,311","11,023","16,263","22,858","9,949","1,568","145,190","16,665","23,112","11,715","19,126","14,966","10,111","12,023","7,884","5,134","12,711","11,743","147,073","13,771","9,487","17,780","25,910","13,410","13,898","16,819","10,672","25,326"
2020년01월_남_연령구간인구수,"523,803","231,540","8,083","11,566","21,710","10,910","5,677","3,262","10,700","10,024","15,633","18,614","8,182","18,762","16,445","10,311","11,023","16,263","22,858","9,949","1,568","145,190","16,665","23,112","11,715","19,126","14,966","10,111","12,023","7,884","5,134","12,711","11,743","147,073","13,771","9,487","17,780","25,910","13,410","13,898","16,819","10,672","25,326"
2020년01월_남_0~9세,"43,215","19,814",357,"1,691","2,856",721,356,375,"1,097","1,280","1,282","1,175",532,"1,132","1,441",430,832,"1,265","1,615","1,328",49,"11,191","1,752","1,885",705,"1,778","1,123",481,808,663,653,602,741,"12,210","1,106",528,"1,387","2,587","1,048","1,119","1,130",841,"2,464"
2020년01월_남_10~19세,"55,959","21,849",735,915,"1,868","1,052",594,214,733,755,"1,722","1,545",703,"2,055","2,067",715,"1,114","1,627","2,644",678,113,"15,935","2,404","2,515","1,186","2,424","1,545",768,"1,754","1,170",455,828,886,"18,175","1,483",878,"3,128","3,055","1,758","1,708","1,656","1,255","3,254"
2020년01월_남_20~29세,"76,513","32,186","1,226","1,207","2,497","1,548",782,475,"1,337","1,089","1,907","2,439","1,188","3,129","2,383","1,641","1,629","2,591","3,632","1,163",323,"22,415","2,334","3,735","2,072","2,751","2,475","1,555","1,940","1,150",566,"2,261","1,576","21,912","2,128","1,472","2,578","3,880","1,926","1,917","2,949","1,637","3,425"
2020년01월_남_30~39세,"69,965","33,433",865,"2,038","3,814","1,278",708,689,"2,139","2,232","1,872","2,295",936,"2,189","2,126","1,362","1,459","2,573","2,645","2,045",168,"18,707","1,672","2,784","1,538","2,371","2,281","1,712","1,068",671,715,"2,322","1,573","17,825","1,677","1,037","1,625","3,589","1,514","1,660","2,548","1,403","2,772"
2020년01월_남_40~49세,"89,815","39,502","1,238","2,147","4,251","1,901",867,527,"1,755","1,801","2,823","3,119","1,242","2,967","3,096","1,622","1,836","2,541","3,874","1,702",193,"24,980","3,239","3,590","1,819","3,365","2,460","1,928","1,985","1,348",947,"2,376","1,923","25,333","2,226","1,381","3,394","4,617","2,201","2,299","2,594","1,804","4,817"
2020년01월_남_50~59세,"94,995","40,698","1,769","1,560","2,917","2,153","1,031",464,"1,526","1,263","2,665","3,533","1,684","3,769","2,858","2,237","2,063","2,982","4,556","1,368",300,"27,048","3,061","4,379","2,132","3,292","2,705","1,931","2,410","1,526",933,"2,325","2,354","27,249","2,572","2,125","3,234","4,718","2,390","2,475","3,121","1,955","4,659"
2020년01월_남_60~69세,"55,265","25,721","1,124","1,233","2,070","1,312",742,273,"1,201",969,"1,850","2,646","1,117","1,883","1,423","1,399","1,283","1,581","2,338","1,015",262,"15,158","1,416","2,527","1,364","1,908","1,506","1,042","1,266",738,574,"1,156","1,661","14,386","1,482","1,281","1,539","2,048","1,420","1,459","1,703","1,039","2,415"
2020년01월_남_70~79세,"25,704","12,781",541,578,"1,079",648,399,160,680,472,"1,073","1,361",564,996,680,632,547,753,"1,032",471,115,"6,440",534,"1,104",613,821,572,470,513,350,228,502,733,"6,483",749,524,559,918,672,729,767,490,"1,075"
2020년01월_남_80~89세,"11,166","5,026",208,174,334,270,184,60,213,143,394,450,198,585,339,257,240,319,465,154,39,"2,982",225,527,252,375,279,199,250,235,58,306,276,"3,158",315,241,296,450,429,466,318,231,412
2020년01월_남_90~99세,"1,126",483,18,22,24,26,13,18,14,19,40,43,16,53,31,15,19,31,57,20,4,315,27,62,31,41,18,25,26,32,4,31,18,328,32,20,39,48,51,63,29,16,30
2020년01월_남_100세 이상,80,47,2,1,0,1,1,7,5,1,5,8,2,4,1,1,1,0,0,5,2,19,1,4,3,0,2,0,3,1,1,2,2,14,1,0,1,0,1,3,4,1,3
2020년01월_여_총인구수,"544,838","236,133","7,587","12,359","22,896","11,120","6,041","3,293","11,292","9,950","15,461","17,925","7,795","19,873","17,470","9,535","11,620","16,738","24,193","9,864","1,121","152,903","17,606","24,620","12,531","20,446","16,317","10,788","12,865","8,849","4,793","13,367","10,721","155,802","14,514","9,666","18,815","26,993","15,077","15,770","18,046","10,910","26,011"
2020년01월_여_연령구간인구수,"544,838","236,133","7,587","12,359","22,896","11,120","6,041","3,293","11,292","9,950","15,461","17,925","7,795","19,873","17,470","9,535","11,620","16,738","24,193","9,864","1,121","152,903","17,606","24,620","12,531","20,446","16,317","10,788","12,865","8,849","4,793","13,367","10,721","155,802","14,514","9,666","18,815","26,993","15,077","15,770","18,046","10,910","26,011"
2020년01월_여_0~9세,"41,552","19,108",303,"1,645","2,844",685,354,373,"1,138","1,154","1,234","1,120",444,"1,101","1,453",411,786,"1,219","1,495","1,303",46,"10,627","1,714","1,758",651,"1,723","1,054",482,750,627,577,598,693,"11,817","1,100",559,"1,344","2,411","1,060","1,024","1,120",812,"2,387"
2020년01월_여_10~19세,"52,868","20,696",603,938,"1,844",932,558,243,681,730,"1,605","1,400",619,"1,894","1,961",651,"1,126","1,513","2,600",713,85,"14,848","2,238","2,271","1,146","2,306","1,449",688,"1,644","1,141",423,787,755,"17,324","1,426",765,"2,912","2,899","1,712","1,700","1,462","1,186","3,262"
2020년01월_여_20~29세,"73,259","30,173","1,000","1,214","2,575","1,422",688,547,"1,401","1,213","1,636","1,994",971,"3,187","2,289","1,357","1,588","2,428","3,400","1,093",170,"22,111","2,370","3,369","1,994","2,647","2,553","1,735","1,996","1,147",495,"2,522","1,283","20,975","1,967","1,390","2,442","3,738","1,828","1,940","3,197","1,432","3,041"
2020년01월_여_30~39세,"71,667","32,841",687,"2,290","4,248","1,267",688,654,"2,106","2,200","1,756","2,039",882,"2,121","2,215","1,027","1,366","2,438","2,658","2,089",110,"19,881","2,148","2,911","1,493","2,548","2,364","1,832","1,235",908,838,"2,302","1,302","18,945","1,705","1,015","1,832","3,747","1,747","1,794","2,503","1,470","3,132"
2020년01월_여_40~49세,"95,834","39,081","1,123","2,052","3,889","1,804",983,475,"1,690","1,638","2,708","2,678","1,189","3,383","3,514","1,353","1,954","2,747","4,307","1,474",120,"27,795","3,735","4,101","2,046","3,847","2,935","1,978","2,414","1,726",860,"2,570","1,583","28,958","2,482","1,413","4,191","5,028","2,777","2,799","2,968","2,076","5,224"
2020년01월_여_50~59세,"96,839","40,848","1,537","1,815","3,237","2,121","1,100",419,"1,743","1,272","2,392","3,425","1,593","3,817","2,952","1,978","2,228","3,059","4,633","1,341",186,"27,959","2,908","4,867","2,470","3,524","3,013","1,853","2,478","1,578",817,"2,313","2,138","28,032","2,722","2,174","3,302","4,736","2,643","2,771","3,349","1,963","4,372"
2020년01월_여_60~69세,"54,783","26,129","1,119","1,368","2,277","1,410",748,261,"1,295",948,"2,069","2,665","1,045","1,881","1,367","1,342","1,230","1,517","2,395","1,011",181,"14,600","1,259","2,563","1,412","1,930","1,555","1,046","1,133",713,461,"1,029","1,499","14,054","1,470","1,180","1,366","2,049","1,403","1,473","1,732","1,005","2,376"
2020년01월_여_70~79세,"34,789","16,833",747,662,"1,277",911,560,195,800,507,"1,335","1,645",647,"1,524","1,032",851,842,"1,094","1,558",508,138,"8,783",794,"1,569",796,"1,157",875,670,678,506,205,718,815,"9,173","1,037",697,792,"1,373","1,028","1,239","1,027",594,"1,386"
2020년01월_여_80~89세,"19,778","8,840",405,326,599,472,318,97,367,228,617,774,330,844,607,473,432,633,981,268,69,"5,315",369,"1,008",447,657,450,432,447,430,90,455,530,"5,623",517,404,532,878,773,908,595,321,695
2020년01월_여_90~99세,"3,232","1,430",59,45,101,85,40,20,61,49,100,157,64,110,78,86,64,84,162,52,13,942,68,192,72,102,65,67,85,72,25,72,122,860,80,65,97,131,101,117,89,50,130
2020년01월_여_100세 이상,237,154,4,4,5,11,4,9,10,11,9,28,11,11,2,6,4,6,4,12,3,42,3,11,4,5,4,5,5,1,2,1,1,41,8,4,5,3,5,5,4,1,6
