카테고리,경기도,경기도 수원시,경기도 수원시 장안구,경기도 수원시 권선구,경기도 수원시 팔달구,경기도 수원시 영통구,경기도 성남시,경기도 성남시 수정구,경기도 성남시 중원구,경기도 성남시 분당구,경기도 의정부시,경기도 안양시,경기도 안양시 만안구,경기도 안양시 동안구,경기도 부천시,경기도 광명시,경기도 평택시,경기도 동두천시,경기도 안산시,경기도 안산시 상록구,경기도 안산시 단원구,경기도 고양시,경기도 고양시 덕양구,경기도 고양시 일산동구,경기도 고양시 일산서구,경기도 과천시,경기도 구리시,경기도 남양주시,경기도 오산시,경기도 시흥시,경기도 군포시,경기도 의왕시,경기도 하남시,경기도 용인시,경기도 용인시 처인구,경기도 용인시 기흥구,경기도 용인시 수지구,경기도 파주시,경기도 이천시,경기도 안성시,경기도 김포시,경기도 화성시,경기도 광주시,경기도 양주시,경기도 포천시,경기도 여주시,경기도 연천군,경기도 가평군,경기도 양평군
2021년02월_계_80~89세,"354,104","25,385","7,646","7,637","5,013","5,089","25,208","6,420","5,783","13,005","14,344","14,249","7,036","7,213","20,116","7,480","14,348","4,493","14,651","8,393","6,258","33,553","15,270","8,886","9,397","1,992","4,936","19,011","4,082","9,078","7,658","4,260","5,836","28,355","7,515","11,352","9,488","14,461","6,840","7,661","10,718","14,715","8,472","7,299","6,578","5,381","2,844","3,711","6,389"
2021년02월_계_90~99세,"53,410","4,038","1,282","1,183",729,844,"4,222",975,892,"2,355","1,938","2,231","1,007","1,224","3,161","1,152","2,048",625,"2,137","1,252",885,"4,938","2,126","1,432","1,380",390,695,"2,719",515,"1,388","1,205",741,"1,029","4,255","1,192","1,704","1,359","2,119",976,"1,044","1,561","2,140","1,275","1,066",988,854,412,535,"1,013"
2021년02월_계_100세 이상,"4,413",331,91,97,101,42,510,220,190,100,235,189,92,97,257,144,238,86,135,72,63,342,217,65,60,54,84,228,40,102,74,48,118,215,83,73,59,200,65,56,74,121,102,61,81,56,46,52,69
2021년02월_남_총인구수,"6,777,066","597,254","137,348","185,850","89,461","184,595","464,828","122,005","109,410","233,413","227,725","272,392","119,191","153,201","404,763","146,369","281,521","47,005","336,325","180,089","156,236","529,886","236,862","146,365","146,659","33,019","97,601","357,710","119,237","265,172","135,192","81,175","149,595","533,604","132,193","217,511","183,900","237,118","113,156","96,622","240,076","446,168","195,680","118,218","78,036","56,938","22,707","32,128","59,846"
2021년02월_남_연령구간인구수,"6,777,066","597,254","137,348","185,850","89,461","184,595","464,828","122,005","109,410","233,413","227,725","272,392","119,191","153,201","404,763","146,369","281,521","47,005","336,325","180,089","156,236","529,886","236,862","146,365","146,659","33,019","97,601","357,710","119,237","265,172","135,192","81,175","149,595","533,604","132,193","217,511","183,900","237,118","113,156","96,622","240,076","446,168","195,680","118,218","78,036","56,938","22,707","32,128","59,846"
2021년02월_남_0~9세,"582,577","49,401","9,244","16,511","4,931","18,715","34,774","7,876","6,718","20,180","17,611","19,900","7,675","12,225","28,812","11,672","25,188","3,187","22,436","11,897","10,539","41,700","19,646","10,644","11,410","3,020","7,706","33,395","11,903","25,031","10,323","6,717","15,546","51,035","10,730","21,592","18,713","22,454","9,629","7,122","28,279","52,783","17,853","10,287","4,331","3,765","1,373","1,647","3,697"
2021년02월_남_10~19세,"681,663","60,900","14,789","17,290","7,163","21,658","44,727","8,903","8,499","27,325","21,806","27,103","9,716","17,387","35,778","15,549","27,686","4,306","32,683","17,456","15,227","53,581","21,183","15,266","17,132","3,446","9,266","39,894","12,712","25,950","13,571","7,431","13,090","61,966","12,772","26,006","23,188","25,337","11,350","9,300","24,625","49,682","17,151","12,365","6,313","4,901","1,668","2,402","5,124"
2021년02월_남_20~29세,"952,514","98,121","23,952","28,342","15,242","30,585","67,450","18,477","16,090","32,883","32,823","40,014","17,823","22,191","60,227","19,795","40,871","6,132","56,751","31,136","25,615","77,057","32,453","22,645","21,959","4,759","13,948","44,447","17,014","38,037","19,873","12,275","18,765","71,467","18,673","29,510","23,284","30,191","17,159","12,479","27,076","57,087","23,945","14,809","10,399","6,701","3,382","3,593","5,867"
2021년02월_남_30~39세,"981,717","92,406","16,956","30,086","13,695","31,669","69,278","19,132","16,742","33,404","30,582","39,473","17,280","22,193","58,998","20,567","44,623","5,223","46,745","24,083","22,662","71,083","34,439","18,873","17,771","4,724","13,094","44,136","20,896","42,009","19,622","11,693","25,615","71,184","18,030","28,755","24,399","35,318","16,345","12,560","37,704","78,247","29,817","14,670","8,121","6,038","2,398","3,083","5,465"
2021년02월_남_40~49세,"1,171,899","102,133","22,262","31,924","14,343","33,604","77,309","19,825","17,286","40,198","37,519","42,994","17,843","25,151","64,835","25,279","50,529","7,380","55,174","29,426","25,748","88,081","39,573","24,262","24,246","4,928","16,289","65,789","23,139","49,441","21,717","12,062","27,586","98,769","22,944","41,021","34,804","41,557","17,970","16,162","46,736","88,194","35,439","20,498","10,907","8,260","2,706","4,241","8,276"
2021년02월_남_50~59세,"1,137,406","98,229","24,627","30,564","15,552","27,486","77,844","20,913","19,237","37,694","39,607","47,269","21,162","26,107","71,374","24,660","46,254","8,672","65,407","35,355","30,052","96,223","41,439","27,424","27,360","5,672","17,575","60,325","17,518","46,596","23,463","14,132","21,190","84,613","22,421","33,944","28,248","38,565","18,388","16,709","34,508","62,752","32,592","20,219","16,019","10,563","3,793","5,970","10,705"
2021년02월_남_60~69세,"776,618","60,757","15,427","20,185","11,193","13,952","56,351","16,425","15,479","24,447","28,117","35,531","17,209","18,322","55,528","18,017","28,148","6,584","38,377","20,226","18,151","62,080","28,758","16,956","16,366","3,930","12,425","41,281","10,081","25,886","16,729","10,890","17,278","51,585","16,135","19,513","15,937","25,100","13,490","13,039","24,562","36,513","24,607","14,763","13,504","9,620","3,953","6,342","11,550"
2021년02월_남_70~79세,"349,722","25,360","6,989","8,012","5,312","5,047","26,490","7,816","7,069","11,605","13,821","14,637","7,710","6,927","21,657","8,051","12,551","3,668","13,416","7,427","5,989","26,587","13,182","6,742","6,663","1,714","5,277","20,592","4,364","8,968","6,824","4,316","8,196","29,982","7,463","11,863","10,656","12,697","6,040","6,290","12,145","15,134","10,741","7,567","5,776","4,877","2,283","3,250","6,451"
2021년02월_남_80~89세,"128,993","8,932","2,758","2,649","1,823","1,702","9,407","2,340","2,057","5,010","5,330","4,885","2,511","2,374","6,766","2,486","5,081","1,657","4,840","2,785","2,055","12,139","5,588","3,176","3,375",727,"1,812","7,168","1,494","2,947","2,720","1,478","2,068","11,821","2,744","4,806","4,271","5,294","2,526","2,738","4,048","5,299","3,225","2,785","2,402","1,997","1,023","1,434","2,464"
2021년02월_남_90~99세,"12,768",928,322,258,180,168,"1,057",232,181,644,458,531,231,300,725,258,516,174,463,281,182,"1,260",543,355,362,88,182,621,104,278,329,168,231,"1,140",266,483,391,545,239,212,374,441,283,243,233,199,111,145,232
2021년02월_남_100세 이상,"1,189",87,22,29,27,9,141,66,52,23,51,55,31,24,63,35,74,22,33,17,16,95,58,22,15,11,27,62,12,29,21,13,30,42,15,18,9,60,20,11,19,36,27,12,31,17,17,21,15
2021년02월_여_총인구수,"6,694,692","589,019","135,475","182,307","87,846","183,391","473,991","119,212","106,718","248,061","234,894","278,547","118,940","159,607","411,324","150,416","262,564","47,313","319,375","172,873","146,502","552,534","242,533","154,485","155,516","34,260","99,084","360,724","111,285","242,509","137,341","82,033","148,410","542,314","125,872","223,138","193,304","230,836","105,637","90,866","239,214","413,161","187,155","114,854","69,444","55,191","20,661","30,211","59,525"
2021년02월_여_연령구간인구수,"6,694,692","589,019","135,475","182,307","87,846","183,391","473,991","119,212","106,718","248,061","234,894","278,547","118,940","159,607","411,324","150,416","262,564","47,313","319,375","172,873","146,502","552,534","242,533","154,485","155,516","34,260","99,084","360,724","111,285","242,509","137,341","82,033","148,410","542,314","125,872","223,138","193,304","230,836","105,637","90,866","239,214","413,161","187,155","114,854","69,444","55,191","20,661","30,211","59,525"
2021년02월_여_0~9세,"555,299","46,348","8,690","15,541","4,736","17,381","33,172","7,692","6,389","19,091","16,502","19,228","7,493","11,735","27,245","11,114","24,246","2,995","21,603","11,544","10,059","40,029","18,860","10,192","10,977","2,791","7,212","31,514","11,506","24,127","9,872","6,226","14,794","48,763","10,275","20,499","17,989","21,525","8,983","6,750","27,230","50,572","16,884","9,913","4,090","3,562","1,306","1,651","3,546"
2021년02월_여_10~19세,"644,754","56,840","13,577","15,970","6,796","20,497","42,524","8,499","7,928","26,097","20,466","25,112","8,918","16,194","33,984","14,736","25,979","4,228","30,809","16,625","14,184","50,981","20,216","14,262","16,503","3,245","8,686","37,757","12,213","24,554","12,719","7,046","12,662","58,909","11,863","24,687","22,359","23,928","10,544","8,585","23,702","47,565","16,424","11,967","5,750","4,610","1,489","2,139","4,601"
2021년02월_여_20~29세,"856,610","88,139","19,830","25,870","14,157","28,282","64,124","16,622","15,036","32,466","31,992","37,153","16,285","20,868","56,445","18,034","33,529","5,140","49,814","27,222","22,592","73,427","30,321","22,303","20,803","4,296","13,181","40,808","14,478","31,995","18,112","11,025","18,217","66,433","15,780","27,446","23,207","26,820","13,123","10,182","25,466","48,339","21,215","12,775","7,535","5,522","1,939","2,641","4,711"
2021년02월_여_30~39세,"922,654","85,397","15,494","27,566","11,516","30,821","67,043","16,668","14,374","36,001","29,267","37,292","15,352","21,940","55,827","20,073","37,266","4,880","38,895","20,259","18,636","72,276","33,934","19,799","18,543","4,689","12,950","45,358","17,767","36,609","18,231","11,016","24,895","73,057","15,909","30,014","27,134","31,474","14,130","10,386","39,061","72,017","27,432","13,741","6,445","5,416","1,827","2,591","5,346"
2021년02월_여_40~49세,"1,132,842","100,385","22,724","29,728","13,293","34,640","79,255","17,656","15,562","46,037","37,216","44,731","17,025","27,706","63,798","25,869","44,300","6,889","52,678","28,459","24,219","93,931","39,369","26,931","27,631","5,300","16,293","65,391","20,450","42,477","22,345","12,407","25,038","101,227","20,677","42,675","37,875","39,554","16,797","14,113","43,042","77,268","31,646","19,372","9,383","7,739","2,226","3,652","8,070"
2021년02월_여_50~59세,"1,107,386","98,626","24,556","31,521","15,118","27,431","77,999","20,179","18,848","38,972","41,014","50,122","21,972","28,150","75,768","24,888","41,708","7,846","62,574","33,954","28,620","99,206","41,743","28,690","28,773","6,035","18,123","57,809","16,018","41,826","24,586","15,204","21,375","81,781","21,028","33,289","27,464","35,128","16,948","14,821","33,079","53,882","31,273","18,306","13,124","9,596","3,275","5,335","10,111"
2021년02월_여_60~69세,"785,866","62,096","15,867","20,633","11,746","13,850","58,777","17,487","15,673","25,617","30,174","36,490","17,723","18,767","57,015","19,887","28,400","6,862","34,920","18,742","16,178","61,806","29,300","16,563","15,943","4,125","12,463","43,429","10,323","22,867","17,261","10,880","18,512","56,369","15,898","22,183","18,288","25,357","12,933","12,776","25,899","35,119","24,484","14,614","11,463","9,277","3,697","5,913","11,678"
2021년02월_여_70~79세,"420,304","31,381","8,820","9,497","6,671","6,393","31,762","9,432","8,333","13,997","17,585","17,221","8,810","8,411","25,262","9,818","16,173","5,122","16,495","9,434","7,061","35,539","17,366","8,915","9,258","2,169","6,482","24,551","5,503","10,740","8,348","4,839","8,263","35,953","8,677","14,523","12,753","16,169","7,083","7,453","13,823","17,199","11,483","8,780","6,673","5,391","2,751","3,591","6,702"
2021년02월_여_80~89세,"225,111","16,453","4,888","4,988","3,190","3,387","15,801","4,080","3,726","7,995","9,014","9,364","4,525","4,839","13,350","4,994","9,267","2,836","9,811","5,608","4,203","21,414","9,682","5,710","6,022","1,265","3,124","11,843","2,588","6,131","4,938","2,782","3,768","16,534","4,771","6,546","5,217","9,167","4,314","4,923","6,670","9,416","5,247","4,514","4,176","3,384","1,821","2,277","3,925"
2021년02월_여_90~99세,"40,642","3,110",960,925,549,676,"3,165",743,711,"1,711","1,480","1,700",776,924,"2,436",894,"1,532",451,"1,674",971,703,"3,678","1,583","1,077","1,018",302,513,"2,098",411,"1,110",876,573,798,"3,115",926,"1,221",968,"1,574",737,832,"1,187","1,699",992,823,755,655,301,390,781
2021년02월_여_100세 이상,"3,224",244,69,68,74,33,369,154,138,77,184,134,61,73,194,109,164,64,102,55,47,247,159,43,45,43,57,166,28,73,53,35,88,173,68,55,50,140,45,45,55,85,75,49,50,39,29,31,54
