카테고리,충청북도 청주시,충청북도 청주시 상당구,충청북도 청주시 상당구 낭성면,충청북도 청주시 상당구 미원면,충청북도 청주시 상당구 가덕면,충청북도 청주시 상당구 남일면,충청북도 청주시 상당구 문의면,충청북도 청주시 상당구 중앙동,충청북도 청주시 상당구 성안동,충청북도 청주시 상당구 탑대성동,충청북도 청주시 상당구 영운동,충청북도 청주시 상당구 금천동,충청북도 청주시 상당구 용담.명암.산성동,충청북도 청주시 상당구 용암1동,충청북도 청주시 상당구 용암2동,충청북도 청주시 서원구,충청북도 청주시 서원구 남이면,충청북도 청주시 서원구 현도면,충청북도 청주시 서원구 사직1동,충청북도 청주시 서원구 사직2동,충청북도 청주시 서원구 사창동,충청북도 청주시 서원구 모충동,충청북도 청주시 서원구 산남동,충청북도 청주시 서원구 분평동,충청북도 청주시 서원구 수곡1동,충청북도 청주시 서원구 수곡2동,충청북도 청주시 서원구 성화.개신.죽림동,충청북도 청주시 흥덕구,충청북도 청주시 흥덕구 오송읍,충청북도 청주시 흥덕구 강내면,충청북도 청주시 흥덕구 옥산면,충청북도 청주시 흥덕구 운천.신봉동,충청북도 청주시 흥덕구 복대1동,충청북도 청주시 흥덕구 복대2동,충청북도 청주시 흥덕구 가경동,충청북도 청주시 흥덕구 봉명1동,충청북도 청주시 흥덕구 봉명2.송정동,충청북도 청주시 흥덕구 강서제1동,충청북도 청주시 흥덕구 강서제2동,충청북도 청주시 청원구,충청북도 청주시 청원구 내수읍,충청북도 청주시 청원구 오창읍,충청북도 청주시 청원구 북이면,충청북도 청주시 청원구 우암동,충청북도 청주시 청원구 내덕1동,충청북도 청주시 청원구 내덕2동,충청북도 청주시 청원구 율량.사천동,충청북도 청주시 청원구 오근장동
2020년06월_계_80~89세,"23,082","6,074",233,541,353,443,460,337,412,443,418,702,292,899,541,"5,972",498,387,411,445,434,568,500,719,583,586,841,"5,745",663,464,554,528,621,439,843,237,448,683,265,"5,291",823,"1,044",486,649,446,485,954,404
2020년06월_계_90~99세,"3,265",952,42,104,48,58,75,37,69,74,53,102,37,158,95,815,65,57,53,62,48,74,66,91,74,90,135,780,100,50,71,78,84,55,119,25,69,107,22,718,127,150,69,59,56,52,139,66
2020년06월_계_100세 이상,191,58,2,8,1,6,4,4,7,4,1,4,2,8,7,50,3,3,9,6,4,6,3,2,6,2,6,36,6,6,4,5,3,2,3,0,3,2,2,47,10,5,9,5,5,3,8,2
2020년06월_남_총인구수,"424,561","91,750","1,202","2,609","2,042","3,526","2,136","2,882","3,614","4,521","5,464","14,715","6,737","26,018","16,284","98,807","5,363","1,769","4,093","7,170","7,498","7,530","13,560","15,455","7,065","6,859","22,445","134,660","11,307","5,569","9,223","8,782","26,327","8,316","25,159","5,242","13,128","14,416","7,191","99,344","10,191","36,557","2,496","6,306","4,497","6,061","24,081","9,155"
2020년06월_남_연령구간인구수,"424,561","91,750","1,202","2,609","2,042","3,526","2,136","2,882","3,614","4,521","5,464","14,715","6,737","26,018","16,284","98,807","5,363","1,769","4,093","7,170","7,498","7,530","13,560","15,455","7,065","6,859","22,445","134,660","11,307","5,569","9,223","8,782","26,327","8,316","25,159","5,242","13,128","14,416","7,191","99,344","10,191","36,557","2,496","6,306","4,497","6,061","24,081","9,155"
2020년06월_남_0~9세,"38,681","7,959",25,58,58,225,56,126,141,242,356,"1,320",805,"2,729","1,818","7,532",320,49,155,746,375,389,"1,249","1,413",325,374,"2,137","12,534","1,192",347,"1,147",518,"3,145",345,"2,259",279,930,"1,095","1,277","10,656",830,"5,259",51,269,186,378,"2,339","1,344"
2020년06월_남_10~19세,"45,266","10,136",39,121,63,217,105,240,213,354,489,"1,947","1,003","3,353","1,992","11,017",393,77,300,694,529,536,"2,166","2,279",549,606,"2,888","13,991","1,131",546,698,815,"3,527",606,"3,389",309,"1,248","1,247",475,"10,122","1,022","3,808",101,379,319,475,"2,845","1,173"
2020년06월_남_20~29세,"65,184","12,902",103,206,195,447,196,440,560,630,740,"2,062",864,"3,936","2,523","15,674",692,117,518,960,"1,786","1,304","1,998","2,518","1,171","1,020","3,590","22,282","1,440",781,"1,095","1,412","4,042","1,938","4,087","1,090","2,431","2,795","1,171","14,326","1,407","4,964",231,"1,113",651,993,"4,003",964
2020년06월_남_30~39세,"62,317","11,165",82,184,142,399,155,314,422,502,677,"1,670",784,"3,611","2,223","12,174",613,141,441,980,"1,129",918,"1,633","1,766",778,717,"3,058","21,705","1,834",630,"1,931","1,109","4,412","1,076","3,028",949,"2,340","2,508","1,888","17,273","1,172","8,595",204,868,527,738,"3,646","1,523"
2020년06월_남_40~49세,"69,165","14,725",116,260,232,440,270,406,493,659,850,"2,585","1,222","4,488","2,704","15,651",676,224,594,"1,067","1,013","1,049","2,499","2,695","1,003",904,"3,927","22,016","2,086",844,"1,354","1,292","5,021","1,089","4,130",778,"2,177","2,238","1,007","16,773","1,681","6,561",295,919,656,981,"3,872","1,808"
2020년06월_남_50~59세,"68,962","16,080",249,529,496,703,443,482,633,831,961,"2,530","1,092","4,330","2,801","17,241","1,177",364,846,"1,162","1,060","1,362","2,319","2,781","1,306","1,390","3,474","21,578","1,678","1,096","1,403","1,768","3,727","1,456","4,533",849,"2,092","2,274",702,"14,063","1,886","3,876",554,"1,085",807,993,"3,734","1,128"
2020년06월_남_60~69세,"45,708","11,169",325,659,484,640,452,458,600,695,814,"1,526",565,"2,439","1,512","11,799",923,398,717,965,873,"1,183","1,066","1,243","1,079","1,156","2,196","13,072","1,101",767,958,"1,186","1,627","1,107","2,573",635,"1,247","1,450",421,"9,668","1,277","2,207",569,899,728,820,"2,435",733
2020년06월_남_70~79세,"20,846","5,340",169,375,257,290,281,281,360,435,415,815,288,844,530,"5,493",391,262,352,425,547,568,445,514,623,491,875,"5,434",614,400,443,500,598,542,842,264,492,576,163,"4,579",649,953,301,521,444,483,888,340
2020년06월_남_80~89세,"7,714","2,037",85,182,108,146,156,128,166,159,150,239,105,260,153,"2,055",159,128,152,163,175,201,174,233,220,180,270,"1,894",209,150,180,167,213,144,292,84,159,215,81,"1,728",238,306,167,239,168,188,293,129
2020년06월_남_90~99세,669,226,9,35,7,17,21,7,24,14,12,20,9,26,25,156,18,8,13,7,11,18,11,13,10,20,27,148,19,6,13,15,15,13,26,5,12,18,6,139,25,27,20,13,8,10,23,13
2020년06월_남_100세 이상,49,11,0,0,0,2,1,0,2,0,0,1,0,2,3,15,1,1,5,1,0,2,0,0,1,1,3,6,3,2,1,0,0,0,0,0,0,0,0,17,4,1,3,1,3,2,3,0
2020년06월_여_총인구수,"418,260","92,415","1,103","2,494","1,942","3,419","1,991","2,952","3,439","4,641","5,634","15,418","6,948","25,673","16,761","100,143","4,912","1,658","3,948","7,564","7,612","7,514","13,644","16,152","6,927","6,983","23,229","131,021","11,573","5,334","8,714","8,831","25,476","8,015","26,283","4,614","11,644","14,096","6,441","94,681","9,645","32,337","2,205","6,213","4,377","5,682","24,720","9,502"
2020년06월_여_연령구간인구수,"418,260","92,415","1,103","2,494","1,942","3,419","1,991","2,952","3,439","4,641","5,634","15,418","6,948","25,673","16,761","100,143","4,912","1,658","3,948","7,564","7,612","7,514","13,644","16,152","6,927","6,983","23,229","131,021","11,573","5,334","8,714","8,831","25,476","8,015","26,283","4,614","11,644","14,096","6,441","94,681","9,645","32,337","2,205","6,213","4,377","5,682","24,720","9,502"
2020년06월_여_0~9세,"37,161","7,687",21,58,45,226,58,105,100,211,363,"1,292",787,"2,579","1,842","7,278",343,51,187,726,367,372,"1,269","1,339",287,364,"1,973","12,082","1,145",375,"1,145",478,"3,064",331,"2,110",267,915,"1,027","1,225","10,114",776,"5,001",52,286,189,349,"2,190","1,271"
2020년06월_여_10~19세,"41,624","9,303",30,103,67,219,101,203,201,353,479,"1,847",956,"2,961","1,783","10,075",297,57,275,735,512,520,"1,994","2,033",479,535,"2,638","12,879","1,091",513,566,759,"3,137",563,"3,183",298,"1,193","1,162",414,"9,367",923,"3,500",93,399,284,446,"2,582","1,140"
2020년06월_여_20~29세,"54,433","10,828",77,146,140,327,131,385,430,489,657,"1,865",739,"3,256","2,186","13,149",488,85,437,847,"1,640","1,049","1,703","2,145",898,784,"3,073","18,963","1,545",670,962,"1,246","3,436","1,451","3,523",909,"1,889","2,480",852,"11,493",972,"3,713",142,947,486,758,"3,511",964
2020년06월_여_30~39세,"57,118","10,787",61,100,107,321,103,281,307,394,592,"1,674",851,"3,612","2,384","11,612",514,92,368,"1,062",916,745,"1,678","1,860",638,615,"3,124","19,651","1,933",549,"1,669",879,"4,305",784,"3,226",688,"1,699","2,209","1,710","15,068","1,052","7,148",105,665,372,527,"3,502","1,697"
2020년06월_여_40~49세,"67,618","14,867",72,166,150,383,161,371,390,623,780,"2,810","1,368","4,676","2,917","16,125",640,136,485,"1,053",932,898,"2,825","3,189",885,851,"4,231","21,451","1,893",729,"1,149","1,294","5,088","1,026","4,780",609,"1,870","2,206",807,"15,175","1,492","5,594",149,706,529,798,"4,207","1,700"
2020년06월_여_50~59세,"68,694","16,008",222,458,405,662,350,524,587,857,981,"2,574","1,051","4,320","3,017","17,749","1,048",272,770,"1,313","1,198","1,480","2,177","2,831","1,348","1,479","3,833","21,459","1,542",996,"1,316","1,901","3,484","1,594","5,021",745,"2,011","2,224",625,"13,478","1,669","3,216",383,"1,025",792,"1,011","4,231","1,151"
2020년06월_여_60~69세,"47,606","11,384",254,577,425,593,395,477,686,821,875,"1,799",617,"2,382","1,483","12,651",777,363,670,999,"1,108","1,304","1,082","1,370","1,214","1,160","2,604","13,491","1,192",733,955,"1,261","1,709","1,251","2,722",598,"1,199","1,495",376,"10,080","1,243","2,205",497,"1,010",867,868,"2,584",806
2020년06월_여_70~79세,"25,900","6,741",183,450,316,346,331,363,442,545,597,"1,009",362,"1,110",687,"6,893",417,292,453,487,639,719,532,819,746,718,"1,071","6,532",694,407,517,584,773,676,"1,071",327,519,734,230,"5,734",825,"1,095",410,715,530,585,"1,131",443
2020년06월_여_80~89세,"15,368","4,037",148,359,245,297,304,209,246,284,268,463,187,639,388,"3,917",339,259,259,282,259,367,326,486,363,406,571,"3,851",454,314,374,361,408,295,551,153,289,468,184,"3,563",585,738,319,410,278,297,661,275
2020년06월_여_90~99세,"2,596",726,33,69,41,41,54,30,45,60,41,82,28,132,70,659,47,49,40,55,37,56,55,78,64,70,108,632,81,44,58,63,69,42,93,20,57,89,16,579,102,123,49,46,48,42,116,53
2020년06월_여_100세 이상,142,47,2,8,1,4,3,4,5,4,1,3,2,6,4,35,2,2,4,5,4,4,3,2,5,1,3,30,3,4,3,5,3,2,3,0,3,2,2,30,6,4,6,4,2,1,5,2
