카테고리,경기도 수원시,경기도 수원시 장안구,경기도 수원시 장안구 파장동,경기도 수원시 장안구 율천동,경기도 수원시 장안구 정자1동,경기도 수원시 장안구 정자2동,경기도 수원시 장안구 정자3동,경기도 수원시 장안구 영화동,경기도 수원시 장안구 송죽동,경기도 수원시 장안구 조원1동,경기도 수원시 장안구 조원2동,경기도 수원시 장안구 연무동,경기도 수원시 권선구,경기도 수원시 권선구 세류1동,경기도 수원시 권선구 세류2동,경기도 수원시 권선구 세류3동,경기도 수원시 권선구 평동,경기도 수원시 권선구 서둔동,경기도 수원시 권선구 구운동,경기도 수원시 권선구 금곡동,경기도 수원시 권선구 호매실동,경기도 수원시 권선구 권선1동,경기도 수원시 권선구 권선2동,경기도 수원시 권선구 곡선동,경기도 수원시 권선구 입북동,경기도 수원시 팔달구,경기도 수원시 팔달구 매교동,경기도 수원시 팔달구 매산동,경기도 수원시 팔달구 고등동,경기도 수원시 팔달구 화서1동,경기도 수원시 팔달구 화서2동,경기도 수원시 팔달구 지동,경기도 수원시 팔달구 우만1동,경기도 수원시 팔달구 우만2동,경기도 수원시 팔달구 인계동,경기도 수원시 팔달구 행궁동,경기도 수원시 영통구,경기도 수원시 영통구 매탄1동,경기도 수원시 영통구 매탄2동,경기도 수원시 영통구 매탄3동,경기도 수원시 영통구 매탄4동,경기도 수원시 영통구 원천동,경기도 수원시 영통구 영통1동,경기도 수원시 영통구 영통2동,경기도 수원시 영통구 영통3동,경기도 수원시 영통구 망포1동,경기도 수원시 영통구 망포2동,경기도 수원시 영통구 광교1동,경기도 수원시 영통구 광교2동
2021년04월_계_80~89세,"25,609","7,661",771,901,735,906,697,703,544,973,678,753,"7,660",289,691,577,"1,000",953,659,926,704,460,635,426,340,"5,127",223,330,466,693,612,517,672,352,795,467,"5,161",340,358,579,487,555,556,288,449,349,253,467,480
2021년04월_계_90~99세,"3,965","1,255",117,142,121,135,108,106,88,165,131,142,"1,154",45,103,82,165,138,97,143,85,67,105,80,44,706,23,54,58,84,87,67,81,56,110,86,850,65,67,80,72,97,79,45,81,64,38,89,73
2021년04월_계_100세 이상,199,61,8,7,4,4,2,7,7,0,3,19,52,1,11,4,8,5,3,3,3,3,7,3,1,45,3,7,3,5,6,3,7,1,6,4,41,4,5,4,3,2,7,3,1,2,3,2,5
2021년04월_남_총인구수,"597,136","136,718","11,825","22,951","14,528","14,551","21,134","10,249","9,724","14,333","9,117","8,306","184,768","5,141","12,176","9,628","20,587","19,230","12,368","22,548","23,105","12,690","24,081","14,737","8,477","92,024","3,130","5,618","9,409","11,001","12,991","5,629","10,138","8,571","19,830","5,707","183,626","9,052","7,411","18,666","10,708","19,697","17,438","13,997","16,810","15,763","13,983","25,948","14,153"
2021년04월_남_연령구간인구수,"597,136","136,718","11,825","22,951","14,528","14,551","21,134","10,249","9,724","14,333","9,117","8,306","184,768","5,141","12,176","9,628","20,587","19,230","12,368","22,548","23,105","12,690","24,081","14,737","8,477","92,024","3,130","5,618","9,409","11,001","12,991","5,629","10,138","8,571","19,830","5,707","183,626","9,052","7,411","18,666","10,708","19,697","17,438","13,997","16,810","15,763","13,983","25,948","14,153"
2021년04월_남_0~9세,"48,905","9,071",681,"1,547","1,245",931,"1,868",432,561,755,698,353,"16,171",429,581,428,"1,597","1,171",682,"2,467","3,603",660,"2,872",834,847,"5,261",120,221,795,724,999,209,456,560,"1,045",132,"18,402",552,458,"1,429",694,"2,236","1,790","1,292","1,291","1,767","2,239","2,893","1,761"
2021년04월_남_10~19세,"60,760","14,853",942,"2,398","1,862","1,596","3,509",609,945,"1,421","1,020",551,"17,157",323,831,809,"1,827","1,653","1,031","2,613","2,324",899,"2,800","1,125",922,"7,250",169,240,628,"1,026","1,465",365,708,977,"1,425",247,"21,500",939,790,"2,231","1,132","1,905","2,450","1,105","2,262","2,046","1,672","3,399","1,569"
2021년04월_남_20~29세,"98,254","23,968","1,861","6,333","2,168","2,208","3,219","1,385","1,500","2,282","1,500","1,512","28,193",769,"1,906","1,442","3,396","3,071","2,065","3,156","2,496","2,561","3,436","2,824","1,071","15,614",479,988,"1,300","1,600","2,118",742,"1,726","1,983","3,954",724,"30,479","1,692","1,237","3,569","1,992","3,354","2,504","3,137","3,543","2,433","1,634","3,830","1,554"
2021년04월_남_30~39세,"92,457","16,850","1,571","3,051","1,694","1,879","2,129","1,367","1,365","1,763",960,"1,071","29,841",899,"2,042","1,405","2,966","2,887","1,730","3,237","4,380","2,416","3,716","3,022","1,141","14,437",503,946,"1,729","1,332","1,699",638,"1,613","1,148","4,053",776,"31,329","1,255","1,018","3,027","1,666","3,656","2,615","3,736","2,329","2,391","2,618","4,478","2,540"
2021년04월_남_40~49세,"101,582","21,996","1,869","3,202","2,521","2,430","4,114","1,580","1,548","2,232","1,317","1,183","31,635",767,"1,961","1,570","3,126","3,168","1,892","4,045","4,515","1,913","4,328","2,747","1,603","14,581",491,821,"1,504","1,815","2,085",869,"1,568","1,298","3,268",862,"33,370","1,396","1,174","3,374","1,714","3,812","3,310","2,159","2,840","2,830","2,816","5,139","2,806"
2021년04월_남_50~59세,"98,028","24,322","2,186","3,356","2,608","2,632","3,916","1,988","1,776","2,687","1,754","1,419","30,412",893,"2,151","1,667","3,646","3,358","2,357","3,695","2,905","2,093","3,707","2,479","1,461","15,854",597,"1,029","1,522","1,946","2,462","1,095","1,787","1,295","2,933","1,188","27,440","1,633","1,316","2,867","1,796","2,456","2,817","1,602","2,766","2,587","1,848","3,808","1,944"
2021년04월_남_60~69세,"61,817","15,626","1,691","1,970","1,487","1,657","1,546","1,751","1,278","1,921","1,111","1,214","20,456",635,"1,638","1,398","2,635","2,486","1,696","2,151","1,927","1,473","2,271","1,206",940,"11,591",453,845,"1,126","1,509","1,391","1,002","1,361",844,"2,022","1,038","14,144","1,027",910,"1,429","1,119","1,499","1,299",630,"1,258","1,233",819,"1,656","1,265"
2021년04월_남_70~79세,"25,359","6,931",740,740,658,831,564,825,531,891,453,698,"7,990",307,760,676,"1,019","1,081",675,833,719,509,712,338,361,"5,398",225,378,602,760,544,515,682,330,837,525,"5,040",431,376,544,429,580,417,220,346,353,249,558,537
2021년04월_남_80~89세,"9,032","2,780",255,312,259,356,249,290,196,330,260,273,"2,648",110,269,213,349,327,217,313,216,151,218,147,118,"1,856",83,126,192,264,206,180,220,125,272,188,"1,748",116,118,184,149,180,214,104,162,113,81,165,162
2021년04월_남_90~99세,895,307,27,41,25,30,20,20,22,51,41,30,252,9,33,19,25,26,23,38,19,14,18,15,13,170,9,21,11,23,20,13,16,11,20,26,166,10,13,12,16,19,19,11,13,10,7,22,14
2021년04월_남_100세 이상,47,14,2,1,1,1,0,2,2,0,3,2,13,0,4,1,1,2,0,0,1,1,3,0,0,12,1,3,0,2,2,1,1,0,1,1,8,1,1,0,1,0,3,1,0,0,0,0,1
2021년04월_여_총인구수,"588,396","134,452","11,634","20,285","14,906","15,131","21,144","9,774","9,886","14,075","9,808","7,809","181,010","5,105","11,398","9,463","20,035","18,513","12,157","23,074","23,325","12,145","24,908","12,631","8,256","90,353","2,802","4,876","9,194","11,599","13,418","5,442","10,186","8,510","19,362","4,964","182,581","8,963","7,524","17,488","11,176","19,192","18,002","12,397","16,106","15,487","14,040","27,050","15,156"
2021년04월_여_연령구간인구수,"588,396","134,452","11,634","20,285","14,906","15,131","21,144","9,774","9,886","14,075","9,808","7,809","181,010","5,105","11,398","9,463","20,035","18,513","12,157","23,074","23,325","12,145","24,908","12,631","8,256","90,353","2,802","4,876","9,194","11,599","13,418","5,442","10,186","8,510","19,362","4,964","182,581","8,963","7,524","17,488","11,176","19,192","18,002","12,397","16,106","15,487","14,040","27,050","15,156"
2021년04월_여_0~9세,"45,900","8,538",641,"1,486","1,185",928,"1,649",394,557,688,676,334,"15,221",407,546,484,"1,468","1,161",687,"2,350","3,303",616,"2,620",783,796,"5,100",119,200,747,742,944,183,416,580,"1,040",129,"17,041",540,392,"1,339",608,"2,082","1,695","1,225","1,259","1,625","2,024","2,591","1,661"
2021년04월_여_10~19세,"56,670","13,452",872,"2,008","1,603","1,516","3,296",574,787,"1,294","1,011",491,"15,871",278,749,714,"1,681","1,483",996,"2,331","2,309",796,"2,586","1,080",868,"6,953",145,236,685,"1,045","1,443",325,652,796,"1,413",213,"20,394",894,711,"2,121","1,096","1,733","2,300","1,030","2,045","1,976","1,566","3,427","1,495"
2021년04월_여_20~29세,"88,262","19,761","1,527","3,953","1,887","2,107","3,007","1,281","1,481","2,001","1,397","1,120","25,681",727,"1,684","1,259","2,867","2,700","1,828","2,994","2,516","2,521","3,150","2,485",950,"14,604",406,811,"1,283","1,545","1,966",612,"1,509","1,635","4,069",768,"28,216","1,387","1,227","2,881","1,764","3,150","2,382","2,385","3,054","2,051","1,693","4,604","1,638"
2021년04월_여_30~39세,"85,049","15,299","1,404","2,687","1,728","1,729","2,236","1,049","1,228","1,454","1,042",742,"27,154",780,"1,484","1,137","2,711","2,335","1,491","3,288","4,558","2,046","4,027","2,210","1,087","12,154",425,721,"1,424","1,239","1,725",520,"1,265","1,057","3,241",537,"30,442","1,107",882,"2,485","1,523","3,584","2,754","2,938","2,083","2,486","2,865","4,948","2,787"
2021년04월_여_40~49세,"99,862","22,357","1,758","3,194","2,773","2,540","4,684","1,302","1,512","2,134","1,523",937,"29,473",687,"1,693","1,446","2,953","2,800","1,746","4,082","4,023","1,763","4,632","2,116","1,532","13,555",353,606,"1,297","1,867","2,317",713,"1,387","1,401","3,048",566,"34,477","1,511","1,203","3,382","1,963","3,490","3,671","2,034","3,191","2,947","2,763","5,499","2,823"
2021년04월_여_50~59세,"98,320","24,325","2,146","3,359","2,693","2,688","3,587","1,914","1,869","2,702","2,061","1,306","31,244",966,"2,074","1,719","3,807","3,327","2,415","3,944","3,152","2,043","4,195","2,151","1,451","15,351",474,879,"1,499","2,074","2,584",949,"1,829","1,385","2,829",849,"27,400","1,645","1,426","2,752","1,983","2,329","2,910","1,578","2,625","2,582","1,832","3,492","2,246"
2021년04월_여_60~69세,"63,300","16,077","1,738","1,934","1,617","1,840","1,373","1,809","1,357","1,956","1,031","1,422","20,968",684,"1,806","1,480","2,593","2,641","1,724","2,258","2,031","1,408","2,385","1,034",924,"12,130",463,763,"1,239","1,640","1,313","1,073","1,654",931,"2,105",949,"14,125","1,117",925,"1,425","1,270","1,638","1,245",632,"1,026","1,066",796,"1,489","1,496"
2021년04월_여_70~79세,"31,234","8,767",936,968,845,"1,125",774,947,676,"1,089",559,848,"9,445",360,863,794,"1,157","1,325",751,"1,106",877,588,805,425,394,"6,666",261,419,696,954,649,674,951,452,999,611,"6,356",480,460,636,573,731,639,355,467,462,295,629,629
2021년04월_여_80~89세,"16,577","4,881",516,589,476,550,448,413,348,643,418,480,"5,012",179,422,364,651,626,442,613,488,309,417,279,222,"3,271",140,204,274,429,406,337,452,227,523,279,"3,413",224,240,395,338,375,342,184,287,236,172,302,318
2021년04월_여_90~99세,"3,070",948,90,101,96,105,88,86,66,114,90,112,902,36,70,63,140,112,74,105,66,53,87,65,31,536,14,33,47,61,67,54,65,45,90,60,684,55,54,68,56,78,60,34,68,54,31,67,59
2021년04월_여_100세 이상,152,47,6,6,3,3,2,5,5,0,0,17,39,1,7,3,7,3,3,3,2,2,4,3,1,33,2,4,3,3,4,2,6,1,5,3,33,3,4,4,2,2,4,2,1,2,3,2,4
