카테고리,경상남도 창원시,경상남도 창원시 의창구,경상남도 창원시 의창구 동읍,경상남도 창원시 의창구 북면,경상남도 창원시 의창구 대산면,경상남도 창원시 의창구 의창동,경상남도 창원시 의창구 팔룡동,경상남도 창원시 의창구 명곡동,경상남도 창원시 의창구 봉림동,경상남도 창원시 의창구 용지동,경상남도 창원시 성산구,경상남도 창원시 성산구 반송동,경상남도 창원시 성산구 중앙동,경상남도 창원시 성산구 상남동,경상남도 창원시 성산구 사파동,경상남도 창원시 성산구 가음정동,경상남도 창원시 성산구 성주동,경상남도 창원시 성산구 웅남동,경상남도 창원시 마산합포구,경상남도 창원시 마산합포구 구산면,경상남도 창원시 마산합포구 진동면,경상남도 창원시 마산합포구 진북면,경상남도 창원시 마산합포구 진전면,경상남도 창원시 마산합포구 현동,경상남도 창원시 마산합포구 가포동,경상남도 창원시 마산합포구 월영동,경상남도 창원시 마산합포구 문화동,경상남도 창원시 마산합포구 반월중앙동,경상남도 창원시 마산합포구 완월동,경상남도 창원시 마산합포구 자산동,경상남도 창원시 마산합포구 교방동,경상남도 창원시 마산합포구 오동동,경상남도 창원시 마산합포구 합포동,경상남도 창원시 마산합포구 산호동,경상남도 창원시 마산회원구,경상남도 창원시 마산회원구 내서읍,경상남도 창원시 마산회원구 회원1동,경상남도 창원시 마산회원구 회원2동,경상남도 창원시 마산회원구 석전동,경상남도 창원시 마산회원구 회성동,경상남도 창원시 마산회원구 양덕1동,경상남도 창원시 마산회원구 양덕2동,경상남도 창원시 마산회원구 합성1동,경상남도 창원시 마산회원구 합성2동,경상남도 창원시 마산회원구 구암1동,경상남도 창원시 마산회원구 구암2동,경상남도 창원시 마산회원구 봉암동,경상남도 창원시 진해구,경상남도 창원시 진해구 충무동,경상남도 창원시 진해구 여좌동,경상남도 창원시 진해구 태백동,경상남도 창원시 진해구 경화동,경상남도 창원시 진해구 병암동,경상남도 창원시 진해구 석동,경상남도 창원시 진해구 이동,경상남도 창원시 진해구 자은동,경상남도 창원시 진해구 덕산동,경상남도 창원시 진해구 풍호동,경상남도 창원시 진해구 웅천동,경상남도 창원시 진해구 웅동1동,경상남도 창원시 진해구 웅동2동
2021년06월_계_80~89세,"27,164","5,797",851,913,507,934,485,859,731,517,"3,031",632,311,358,703,528,267,232,"7,282",338,480,316,527,288,45,835,545,679,448,464,592,932,381,412,"5,595","1,469",602,358,561,372,354,630,294,265,309,264,117,"5,459",714,668,373,368,320,300,321,446,315,480,353,262,539
2021년06월_계_90~99세,"3,593",831,104,152,76,131,69,103,116,80,443,88,49,61,92,79,39,35,"1,038",68,81,58,89,38,6,126,81,77,48,45,81,128,45,67,601,138,64,54,52,38,36,83,35,19,42,27,13,680,94,74,46,38,39,45,43,51,28,55,42,44,81
2021년06월_계_100세 이상,88,23,2,6,2,3,1,5,3,1,12,4,1,5,1,1,0,0,23,1,1,1,2,0,0,2,0,5,1,2,4,1,2,1,19,2,7,0,1,3,0,0,2,1,0,1,2,11,3,0,1,0,1,2,1,1,1,1,0,0,0
2021년06월_남_총인구수,"524,225","132,314","10,098","21,891","3,617","25,679","19,151","21,224","15,721","14,933","108,457","20,902","12,643","14,055","22,400","20,641","13,736","4,080","89,785","2,186","6,262","1,840","1,965","6,990",506,"20,582","5,488","7,100","4,405","5,187","7,942","9,615","3,585","6,132","94,463","32,179","5,097","4,966","8,497","3,104","5,564","15,508","4,760","3,790","4,460","4,718","1,820","99,206","8,794","4,213","2,488","5,682","3,695","8,921","4,549","10,691","4,995","12,918","6,589","3,295","22,376"
2021년06월_남_연령구간인구수,"524,225","132,314","10,098","21,891","3,617","25,679","19,151","21,224","15,721","14,933","108,457","20,902","12,643","14,055","22,400","20,641","13,736","4,080","89,785","2,186","6,262","1,840","1,965","6,990",506,"20,582","5,488","7,100","4,405","5,187","7,942","9,615","3,585","6,132","94,463","32,179","5,097","4,966","8,497","3,104","5,564","15,508","4,760","3,790","4,460","4,718","1,820","99,206","8,794","4,213","2,488","5,682","3,695","8,921","4,549","10,691","4,995","12,918","6,589","3,295","22,376"
2021년06월_남_0~9세,"41,910","10,667",543,"3,294",131,"2,111","1,561","1,187",727,"1,113","8,061","1,600",613,"1,014","1,686","1,810","1,120",218,"6,898",59,571,34,23,"1,085",24,"2,253",249,449,197,253,624,513,195,369,"6,527","2,491",202,343,568,78,290,"1,563",342,129,184,263,74,"9,757",735,183,94,551,276,726,185,"1,192",547,"1,795",958,260,"2,255"
2021년06월_남_10~19세,"51,530","12,225",997,"1,967",211,"2,419","2,025","2,045","1,142","1,419","11,793","2,758",767,"1,746","2,454","2,065","1,605",398,"7,309",74,533,80,76,608,18,"2,081",330,695,337,487,677,613,237,463,"9,308","4,154",311,410,650,169,437,"1,787",292,248,333,397,120,"10,895",911,345,151,523,410,"1,251",297,"1,169",628,"1,645",490,351,"2,724"
2021년06월_남_20~29세,"71,608","19,453","1,317","2,071",364,"3,814","3,056","3,540","2,779","2,512","17,768","3,117","2,571","2,323","3,519","3,364","2,265",609,"10,639",193,587,145,149,605,72,"2,831",955,869,582,660,841,"1,035",368,747,"12,014","4,532",525,583,950,322,752,"1,852",618,497,535,645,203,"11,734","1,327",495,283,641,418,"1,234",646,"1,242",655,"1,253",662,349,"2,529"
2021년06월_남_30~39세,"69,805","18,296",964,"3,777",397,"3,725","2,849","2,262","2,190","2,132","15,411","2,243","2,525","1,803","3,246","3,244","1,808",542,"11,305",181,731,125,102,"1,135",54,"3,139",585,768,463,497,"1,053","1,217",476,779,"11,019","3,195",536,691,"1,256",313,695,"1,935",676,445,480,565,232,"13,774","1,187",377,210,791,417,"1,117",598,"1,589",644,"1,787","1,241",383,"3,433"
2021년06월_남_40~49세,"85,076","20,477","1,603","3,962",456,"4,028","2,929","3,139","2,163","2,197","16,791","3,408","2,014","2,134","3,533","3,069","1,986",647,"13,988",262,"1,079",196,167,"1,326",58,"3,243",741,"1,128",613,726,"1,285","1,619",571,974,"15,129","5,441",757,735,"1,288",404,817,"2,738",725,570,619,721,314,"18,691","1,541",604,344,901,641,"1,637",763,"1,917",848,"2,590","1,126",571,"5,208"
2021년06월_남_50~59세,"91,605","24,305","1,972","2,952",658,"4,671","3,718","4,459","3,011","2,864","20,746","4,068","2,206","2,778","4,131","3,912","2,941",710,"14,725",394,"1,070",382,405,955,90,"3,119",903,"1,181",814,892,"1,254","1,622",600,"1,044","16,837","6,294",862,768,"1,393",579,928,"2,470",802,695,885,811,350,"14,992","1,203",701,452,885,556,"1,445",764,"1,664",702,"1,658",922,574,"3,466"
2021년06월_남_60~69세,"73,159","18,376","1,651","2,654",851,"3,359","2,239","3,156","2,567","1,899","13,496","2,686","1,396","1,774","2,940","2,475","1,612",613,"14,734",587,"1,008",503,542,810,115,"2,519",974,"1,126",844,991,"1,304","1,713",660,"1,038","14,656","4,025","1,038",870,"1,414",724,996,"2,080",792,711,869,806,331,"11,897","1,004",707,498,842,560,"1,026",797,"1,318",593,"1,481",763,505,"1,803"
2021년06월_남_70~79세,"29,722","6,529",776,927,394,"1,233",595,"1,095",885,624,"3,422",806,425,360,700,546,331,254,"7,532",327,513,270,328,363,61,"1,101",547,645,393,517,679,920,326,542,"6,834","1,560",621,439,756,352,513,811,405,401,426,398,152,"5,405",598,515,311,418,301,361,385,455,276,515,296,227,747
2021년06월_남_80~89세,"9,136","1,833",266,265,140,292,166,312,234,158,892,205,117,109,175,143,63,80,"2,456",99,158,98,158,94,10,280,190,219,151,156,206,336,140,161,"2,026",470,233,116,212,148,131,257,102,89,119,107,42,"1,929",267,270,134,122,112,113,110,133,96,187,120,69,196
2021년06월_남_90~99세,660,148,9,21,14,27,13,28,22,14,75,11,9,13,16,12,5,9,196,10,12,7,15,9,4,16,14,20,11,8,16,27,12,15,111,17,12,11,10,14,5,15,5,5,10,5,2,130,20,16,11,8,3,11,4,12,6,7,11,6,15
2021년06월_남_100세 이상,14,5,0,1,1,0,0,1,1,1,2,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0
2021년06월_여_총인구수,"510,302","127,704","9,733","21,536","3,516","25,049","18,201","20,433","14,434","14,802","103,723","20,504","10,307","13,857","22,669","20,036","12,634","3,716","90,589","2,036","5,925","1,601","1,971","7,111",454,"20,778","5,636","7,515","4,662","5,357","8,069","9,790","3,460","6,224","94,062","31,742","5,188","5,100","8,543","3,023","5,502","15,908","4,608","3,769","4,473","4,762","1,444","94,224","8,184","4,308","2,426","5,537","3,783","8,512","4,044","10,718","5,172","12,919","6,343","3,129","19,149"
2021년06월_여_연령구간인구수,"510,302","127,704","9,733","21,536","3,516","25,049","18,201","20,433","14,434","14,802","103,723","20,504","10,307","13,857","22,669","20,036","12,634","3,716","90,589","2,036","5,925","1,601","1,971","7,111",454,"20,778","5,636","7,515","4,662","5,357","8,069","9,790","3,460","6,224","94,062","31,742","5,188","5,100","8,543","3,023","5,502","15,908","4,608","3,769","4,473","4,762","1,444","94,224","8,184","4,308","2,426","5,537","3,783","8,512","4,044","10,718","5,172","12,919","6,343","3,129","19,149"
2021년06월_여_0~9세,"39,269","10,124",561,"3,083",113,"2,123","1,470","1,095",704,975,"7,674","1,529",525,989,"1,619","1,775","1,019",218,"6,390",47,495,29,27,"1,009",22,"2,165",237,384,194,204,572,485,179,341,"6,148","2,356",169,310,545,70,250,"1,505",310,130,205,231,67,"8,933",705,139,77,460,257,702,160,"1,155",493,"1,568",847,226,"2,144"
2021년06월_여_10~19세,"46,933","10,887",823,"1,886",163,"2,170","1,763","1,815","1,026","1,241","10,565","2,449",681,"1,553","2,249","1,895","1,391",347,"6,809",74,499,57,61,628,16,"1,900",361,661,364,362,633,532,182,479,"8,516","3,764",287,375,596,151,389,"1,644",289,208,315,400,98,"10,156",901,289,126,471,354,"1,164",231,"1,092",571,"1,610",490,332,"2,525"
2021년06월_여_20~29세,"56,516","15,536",915,"1,724",270,"3,135","2,461","2,861","2,084","2,086","13,887","2,391","1,974","1,776","2,920","2,656","1,772",398,"8,598",93,477,103,75,574,56,"2,196",757,698,499,502,707,943,280,638,"9,639","3,582",390,530,845,226,565,"1,447",508,429,404,609,104,"8,856",788,329,190,500,356,924,433,"1,038",512,"1,011",601,252,"1,922"
2021년06월_여_30~39세,"62,044","16,260",802,"3,992",244,"3,284","2,546","1,965","1,545","1,882","13,388","2,237","1,738","1,622","2,985","2,907","1,525",374,"10,055",94,642,73,72,"1,212",47,"3,023",493,676,365,406,927,"1,017",337,671,"9,911","3,154",367,631,"1,052",225,577,"2,033",563,311,371,480,147,"12,430",944,286,162,683,364,"1,001",371,"1,549",630,"1,991","1,203",337,"2,909"
2021년06월_여_40~49세,"82,109","20,060","1,512","3,466",314,"3,981","3,172","3,185","2,000","2,430","18,086","3,852","1,541","2,560","4,014","3,290","2,249",580,"12,599",124,887,112,113,"1,176",55,"3,336",628,"1,101",582,709,"1,163","1,335",438,840,"14,543","5,853",600,644,"1,074",294,737,"2,850",600,491,550,649,201,"16,821","1,391",554,256,842,609,"1,766",536,"1,862",876,"2,500",979,508,"4,142"
2021년06월_여_50~59세,"92,776","25,212","1,899","3,159",644,"4,952","3,757","4,604","3,001","3,196","22,041","4,221","1,931","3,145","4,872","4,259","2,902",711,"14,769",354,908,301,301,957,66,"3,378",932,"1,264",888,"1,012","1,230","1,584",571,"1,023","16,988","6,104",855,824,"1,439",554,968,"2,740",823,666,862,877,276,"13,766",979,677,389,913,597,"1,326",745,"1,773",715,"1,789",862,501,"2,500"
2021년06월_여_60~69세,"74,698","17,840","1,640","2,480",811,"3,392","2,018","3,082","2,524","1,893","11,860","2,470","1,284","1,492","2,561","2,169","1,250",634,"16,401",575,"1,076",392,466,932,103,"2,846","1,125","1,343",928,"1,159","1,478","1,989",752,"1,237","16,043","3,909","1,269",958,"1,658",756,"1,195","2,283",848,894,"1,056",919,298,"12,554","1,137",861,532,925,637,"1,004",884,"1,336",729,"1,502",739,493,"1,775"
2021년06월_여_70~79세,"34,922","7,120",899,962,527,"1,263",638,"1,200",957,674,"3,705",847,398,419,844,633,288,276,"9,280",377,549,264,411,400,52,"1,267",681,866,507,656,907,"1,207",445,691,"8,198","1,898",823,543,942,497,567,965,444,449,488,417,165,"6,619",816,717,419,467,365,402,433,560,404,606,358,249,823
2021년06월_여_80~89세,"18,028","3,964",585,648,367,642,319,547,497,359,"2,139",427,194,249,528,385,204,152,"4,826",239,322,218,369,194,35,555,355,460,297,308,386,596,241,251,"3,569",999,369,242,349,224,223,373,192,176,190,157,75,"3,530",447,398,239,246,208,187,211,313,219,293,233,193,343
2021년06월_여_90~99세,"2,933",683,95,131,62,104,56,75,94,66,368,77,40,48,76,67,34,26,842,58,69,51,74,29,2,110,67,57,37,37,65,101,33,52,490,121,52,43,42,24,31,68,30,14,32,22,11,550,74,58,35,30,36,34,39,39,22,48,31,38,66
2021년06월_여_100세 이상,74,18,2,5,1,3,1,4,2,0,10,4,1,4,1,0,0,0,20,1,1,1,2,0,0,2,0,5,1,2,1,1,2,1,17,2,7,0,1,2,0,0,1,1,0,1,2,9,2,0,1,0,0,2,1,1,1,1,0,0,0
