카테고리,경상남도 창원시,경상남도 창원시 의창구,경상남도 창원시 의창구 동읍,경상남도 창원시 의창구 북면,경상남도 창원시 의창구 대산면,경상남도 창원시 의창구 의창동,경상남도 창원시 의창구 팔룡동,경상남도 창원시 의창구 명곡동,경상남도 창원시 의창구 봉림동,경상남도 창원시 의창구 용지동,경상남도 창원시 성산구,경상남도 창원시 성산구 반송동,경상남도 창원시 성산구 중앙동,경상남도 창원시 성산구 상남동,경상남도 창원시 성산구 사파동,경상남도 창원시 성산구 가음정동,경상남도 창원시 성산구 성주동,경상남도 창원시 성산구 웅남동,경상남도 창원시 마산합포구,경상남도 창원시 마산합포구 구산면,경상남도 창원시 마산합포구 진동면,경상남도 창원시 마산합포구 진북면,경상남도 창원시 마산합포구 진전면,경상남도 창원시 마산합포구 현동,경상남도 창원시 마산합포구 가포동,경상남도 창원시 마산합포구 월영동,경상남도 창원시 마산합포구 문화동,경상남도 창원시 마산합포구 반월중앙동,경상남도 창원시 마산합포구 완월동,경상남도 창원시 마산합포구 자산동,경상남도 창원시 마산합포구 교방동,경상남도 창원시 마산합포구 오동동,경상남도 창원시 마산합포구 합포동,경상남도 창원시 마산합포구 산호동,경상남도 창원시 마산회원구,경상남도 창원시 마산회원구 내서읍,경상남도 창원시 마산회원구 회원1동,경상남도 창원시 마산회원구 회원2동,경상남도 창원시 마산회원구 석전동,경상남도 창원시 마산회원구 회성동,경상남도 창원시 마산회원구 양덕1동,경상남도 창원시 마산회원구 양덕2동,경상남도 창원시 마산회원구 합성1동,경상남도 창원시 마산회원구 합성2동,경상남도 창원시 마산회원구 구암1동,경상남도 창원시 마산회원구 구암2동,경상남도 창원시 마산회원구 봉암동,경상남도 창원시 진해구,경상남도 창원시 진해구 충무동,경상남도 창원시 진해구 여좌동,경상남도 창원시 진해구 태백동,경상남도 창원시 진해구 경화동,경상남도 창원시 진해구 병암동,경상남도 창원시 진해구 석동,경상남도 창원시 진해구 이동,경상남도 창원시 진해구 자은동,경상남도 창원시 진해구 덕산동,경상남도 창원시 진해구 풍호동,경상남도 창원시 진해구 웅천동,경상남도 창원시 진해구 웅동1동,경상남도 창원시 진해구 웅동2동
2020년07월_계_80~89세,"25,727","5,623",801,918,485,899,479,836,693,512,"2,900",584,293,349,667,522,264,221,"6,833",329,465,311,490,266,38,724,517,665,426,422,539,860,365,416,"5,175","1,359",570,314,519,361,324,573,268,240,302,236,109,"5,196",681,638,367,353,320,272,301,431,298,472,330,243,490
2020년07월_계_90~99세,"3,282",757,100,133,69,121,63,97,92,82,432,91,56,66,90,72,27,30,939,60,59,58,81,36,6,101,77,77,42,53,83,109,44,53,557,143,55,39,48,42,36,73,32,17,39,24,9,597,86,62,42,41,31,37,43,49,23,49,38,35,61
2020년07월_계_100세 이상,177,34,4,6,2,7,2,7,5,1,21,7,4,3,5,2,0,0,65,0,3,2,1,0,2,5,5,8,3,3,20,6,3,4,38,2,6,3,3,6,3,1,4,2,3,2,3,19,3,1,2,4,2,2,1,1,0,1,1,0,1
2020년07월_남_총인구수,"526,732","134,031","10,362","21,646","3,712","25,856","19,325","21,925","15,942","15,263","110,694","21,443","12,601","14,348","22,988","21,144","13,935","4,235","87,011","2,259","6,415","1,921","1,992","7,230",338,"16,244","5,731","7,431","4,644","5,516","7,199","10,011","3,613","6,467","96,379","33,073","5,405","3,791","8,745","3,265","5,760","16,026","4,878","3,967","4,660","4,904","1,905","98,617","9,117","4,413","2,650","5,801","3,753","8,903","4,558","10,757","5,054","13,093","6,385","3,343","20,790"
2020년07월_남_연령구간인구수,"526,732","134,031","10,362","21,646","3,712","25,856","19,325","21,925","15,942","15,263","110,694","21,443","12,601","14,348","22,988","21,144","13,935","4,235","87,011","2,259","6,415","1,921","1,992","7,230",338,"16,244","5,731","7,431","4,644","5,516","7,199","10,011","3,613","6,467","96,379","33,073","5,405","3,791","8,745","3,265","5,760","16,026","4,878","3,967","4,660","4,904","1,905","98,617","9,117","4,413","2,650","5,801","3,753","8,903","4,558","10,757","5,054","13,093","6,385","3,343","20,790"
2020년07월_남_0~9세,"44,200","11,344",642,"3,415",154,"2,254","1,579","1,324",807,"1,169","8,814","1,728",711,"1,121","1,867","1,960","1,178",249,"6,550",66,642,41,33,"1,203",13,"1,478",275,552,225,298,530,601,182,411,"7,144","2,825",245,176,622,89,342,"1,709",366,159,233,300,78,"10,348",814,213,108,599,311,792,219,"1,285",570,"1,965",969,301,"2,202"
2020년07월_남_10~19세,"52,891","12,596","1,052","1,790",231,"2,472","2,097","2,218","1,210","1,526","12,476","2,854",779,"1,869","2,593","2,209","1,751",421,"7,203",93,512,89,83,592,16,"1,712",409,723,394,558,630,658,231,503,"9,723","4,391",333,328,676,192,460,"1,842",327,257,366,425,126,"10,893",964,380,165,550,407,"1,265",310,"1,162",642,"1,594",445,364,"2,645"
2020년07월_남_20~29세,"72,943","20,209","1,387","2,187",382,"3,969","3,143","3,747","2,765","2,629","18,255","3,315","2,469","2,391","3,632","3,470","2,335",643,"10,567",207,617,182,157,642,43,"2,390",955,920,629,712,780,"1,109",397,827,"12,413","4,623",582,425,"1,026",360,763,"1,976",639,562,572,664,221,"11,499","1,369",514,305,635,423,"1,231",597,"1,293",639,"1,277",653,338,"2,225"
2020년07월_남_30~39세,"72,196","18,965",992,"4,033",421,"3,867","2,879","2,343","2,259","2,171","15,981","2,363","2,547","1,867","3,441","3,322","1,837",604,"10,893",210,852,128,103,"1,343",36,"2,087",692,841,514,582,876,"1,292",482,855,"11,814","3,602",622,371,"1,356",343,746,"2,106",771,493,533,627,244,"14,543","1,278",429,228,903,441,"1,168",642,"1,673",704,"2,007","1,275",388,"3,407"
2020년07월_남_40~49세,"85,712","20,842","1,717","3,721",479,"3,956","3,070","3,350","2,295","2,254","17,414","3,561","2,056","2,209","3,684","3,199","2,045",660,"13,476",263,"1,087",204,189,"1,311",34,"2,482",765,"1,214",659,754,"1,151","1,748",580,"1,035","15,444","5,630",822,556,"1,279",443,860,"2,785",709,597,655,773,335,"18,536","1,632",657,371,915,661,"1,682",767,"1,906",866,"2,540","1,074",621,"4,844"
2020년07월_남_50~59세,"93,186","25,102","2,041","2,947",703,"4,799","3,786","4,685","3,170","2,971","21,466","4,182","2,237","2,910","4,300","4,082","3,015",740,"14,701",429,"1,115",441,412,948,63,"2,727",959,"1,226",861,956,"1,174","1,654",631,"1,105","17,412","6,397",927,670,"1,488",617,995,"2,588",848,728,927,848,379,"14,505","1,189",716,508,900,585,"1,371",771,"1,640",693,"1,644",879,570,"3,039"
2020년07월_남_60~69세,"67,891","16,885","1,538","2,397",800,"3,088","2,033","2,913","2,353","1,763","12,179","2,510","1,286","1,528","2,654","2,219","1,410",572,"13,862",564,949,466,529,748,82,"2,130",937,"1,078",813,988,"1,211","1,702",642,"1,023","13,853","3,657","1,024",753,"1,355",709,979,"1,989",723,694,861,779,330,"11,112",999,713,496,768,518,943,768,"1,232",570,"1,378",689,478,"1,560"
2020년07월_남_70~79세,"28,634","6,212",739,877,400,"1,141",573,"1,026",851,605,"3,203",733,399,342,630,533,303,263,"7,328",328,483,261,322,357,39,988,555,638,404,517,642,929,331,534,"6,638","1,494",623,405,738,363,495,790,393,398,389,398,152,"5,253",614,519,331,400,294,340,368,427,275,516,280,208,681
2020년07월_남_80~89세,"8,412","1,740",244,259,127,292,153,293,216,156,818,183,101,97,169,138,57,73,"2,235",91,151,101,149,80,9,235,168,222,134,141,177,293,123,161,"1,821",433,212,97,193,133,114,230,94,75,117,85,38,"1,798",238,253,124,123,110,101,109,128,90,164,112,69,177
2020년07월_남_90~99세,626,130,10,19,14,17,12,25,15,18,82,13,13,13,18,11,4,10,180,8,6,8,15,6,3,15,15,17,11,9,18,23,13,13,109,21,15,10,10,12,6,11,7,4,7,5,1,125,19,18,13,8,2,10,7,11,5,8,9,6,9
2020년07월_남_100세 이상,41,6,0,1,1,1,0,1,1,1,6,1,3,1,0,1,0,0,16,0,1,0,0,0,0,0,1,0,0,1,10,2,1,0,8,0,0,0,2,4,0,0,1,0,0,0,1,5,1,1,1,0,1,0,0,0,0,0,0,0,1
2020년07월_여_총인구수,"512,863","129,342","9,972","21,201","3,591","25,171","18,371","21,222","14,679","15,135","105,964","20,921","10,465","14,157","23,226","20,483","12,880","3,832","87,780","2,120","6,099","1,679","2,009","7,275",316,"16,530","5,807","7,821","4,884","5,658","7,366","10,179","3,505","6,532","95,753","32,707","5,484","3,805","8,662","3,194","5,715","16,319","4,735","3,986","4,683","4,929","1,534","94,024","8,461","4,495","2,577","5,653","3,819","8,523","4,067","10,854","5,217","13,170","6,195","3,177","17,816"
2020년07월_여_연령구간인구수,"512,863","129,342","9,972","21,201","3,591","25,171","18,371","21,222","14,679","15,135","105,964","20,921","10,465","14,157","23,226","20,483","12,880","3,832","87,780","2,120","6,099","1,679","2,009","7,275",316,"16,530","5,807","7,821","4,884","5,658","7,366","10,179","3,505","6,532","95,753","32,707","5,484","3,805","8,662","3,194","5,715","16,319","4,735","3,986","4,683","4,929","1,534","94,024","8,461","4,495","2,577","5,653","3,819","8,523","4,067","10,854","5,217","13,170","6,195","3,177","17,816"
2020년07월_여_0~9세,"41,273","10,708",613,"3,173",115,"2,218","1,546","1,222",797,"1,024","8,354","1,616",590,"1,087","1,826","1,896","1,071",268,"6,035",59,555,33,33,"1,119",18,"1,377",277,466,218,248,493,571,178,390,"6,626","2,626",216,144,560,80,299,"1,615",325,163,246,269,83,"9,550",797,167,96,530,267,759,183,"1,237",535,"1,732",850,267,"2,130"
2020년07월_여_10~19세,"48,010","11,324",900,"1,718",186,"2,281","1,838","1,988","1,088","1,325","11,145","2,557",699,"1,656","2,368","2,018","1,478",369,"6,624",75,526,78,71,612,12,"1,558",398,669,432,399,567,534,203,490,"8,821","3,972",324,285,595,173,407,"1,696",305,235,315,411,103,"10,096",934,323,140,478,347,"1,162",247,"1,082",576,"1,597",476,338,"2,396"
2020년07월_여_20~29세,"58,425","16,263",976,"1,854",299,"3,259","2,546","3,111","2,079","2,139","14,614","2,554","1,975","1,898","3,063","2,823","1,904",397,"8,498",115,493,120,99,616,24,"1,868",714,747,548,560,638,973,276,707,"10,174","3,802",447,340,912,271,602,"1,557",529,479,454,655,126,"8,876",794,377,221,513,365,974,415,"1,103",511,"1,037",612,264,"1,690"
2020년07월_여_30~39세,"64,541","16,967",892,"4,208",251,"3,403","2,544","2,071","1,633","1,965","14,057","2,359","1,773","1,735","3,176","2,973","1,613",428,"9,679",115,762,84,72,"1,393",26,"2,001",546,791,388,483,786,"1,173",325,734,"10,545","3,495",440,324,"1,069",244,627,"2,209",626,361,415,561,174,"13,293","1,045",316,175,765,406,"1,067",410,"1,685",695,"2,279","1,241",365,"2,844"
2020년07월_여_40~49세,"83,311","20,536","1,579","3,171",356,"3,998","3,277","3,490","2,120","2,545","19,042","4,038","1,630","2,624","4,234","3,517","2,379",620,"12,163",139,892,135,135,"1,126",40,"2,653",719,"1,129",642,771,"1,025","1,393",446,918,"15,067","6,184",645,473,"1,106",329,790,"2,889",616,529,608,677,221,"16,503","1,399",606,276,861,624,"1,748",556,"1,886",872,"2,395",916,510,"3,854"
2020년07월_여_50~59세,"94,138","25,743","1,926","3,185",682,"4,975","3,785","4,740","3,166","3,284","22,279","4,285","1,971","3,196","4,928","4,300","2,872",727,"14,905",376,942,311,331,972,54,"2,980",980,"1,323",943,"1,096","1,189","1,680",601,"1,127","17,477","6,040",946,682,"1,546",633,"1,028","2,861",870,733,950,900,288,"13,734","1,051",713,440,938,604,"1,308",769,"1,775",711,"1,848",843,524,"2,210"
2020년07월_여_60~69세,"69,131","16,335","1,531","2,183",758,"3,104","1,837","2,835","2,328","1,759","10,470","2,216","1,205","1,259","2,239","1,884","1,076",591,"15,368",569,"1,016",387,436,845,76,"2,354","1,091","1,321",879,"1,118","1,374","1,978",741,"1,183","15,280","3,662","1,270",808,"1,609",733,"1,180","2,147",803,875,"1,006",883,304,"11,678","1,118",843,530,845,607,917,839,"1,216",698,"1,365",654,460,"1,586"
2020년07월_여_70~79세,"33,927","6,928",904,931,530,"1,216",619,"1,144",910,674,"3,556",811,386,395,817,626,257,264,"9,102",382,544,269,424,376,32,"1,159",667,864,508,656,857,"1,220",460,684,"7,931","1,876",792,500,900,471,539,939,459,431,469,401,154,"6,410",811,721,426,456,359,388,419,528,393,567,355,246,741
2020년07월_여_80~89세,"17,315","3,883",557,659,358,607,326,543,477,356,"2,082",401,192,252,498,384,207,148,"4,598",238,314,210,341,186,29,489,349,443,292,281,362,567,242,255,"3,354",926,358,217,326,228,210,343,174,165,185,151,71,"3,398",443,385,243,230,210,171,192,303,208,308,218,174,313
2020년07월_여_90~99세,"2,656",627,90,114,55,104,51,72,77,64,350,78,43,53,72,61,23,20,759,52,53,50,66,30,3,86,62,60,31,44,65,86,31,40,448,122,40,29,38,30,30,62,25,13,32,19,8,472,67,44,29,33,29,27,36,38,18,41,29,29,52
2020년07월_여_100세 이상,136,28,4,5,1,6,2,6,4,0,15,6,1,2,5,1,0,0,49,0,2,2,1,0,2,5,4,8,3,2,10,4,2,4,30,2,6,3,1,2,3,1,3,2,3,2,2,14,2,0,1,4,1,2,1,1,0,1,1,0,0
