카테고리,경기도 수원시,경기도 수원시 장안구,경기도 수원시 장안구 파장동,경기도 수원시 장안구 율천동,경기도 수원시 장안구 정자1동,경기도 수원시 장안구 정자2동,경기도 수원시 장안구 정자3동,경기도 수원시 장안구 영화동,경기도 수원시 장안구 송죽동,경기도 수원시 장안구 조원1동,경기도 수원시 장안구 조원2동,경기도 수원시 장안구 연무동,경기도 수원시 권선구,경기도 수원시 권선구 세류1동,경기도 수원시 권선구 세류2동,경기도 수원시 권선구 세류3동,경기도 수원시 권선구 평동,경기도 수원시 권선구 서둔동,경기도 수원시 권선구 구운동,경기도 수원시 권선구 금곡동,경기도 수원시 권선구 호매실동,경기도 수원시 권선구 권선1동,경기도 수원시 권선구 권선2동,경기도 수원시 권선구 곡선동,경기도 수원시 권선구 입북동,경기도 수원시 팔달구,경기도 수원시 팔달구 매교동,경기도 수원시 팔달구 매산동,경기도 수원시 팔달구 고등동,경기도 수원시 팔달구 화서1동,경기도 수원시 팔달구 화서2동,경기도 수원시 팔달구 지동,경기도 수원시 팔달구 우만1동,경기도 수원시 팔달구 우만2동,경기도 수원시 팔달구 인계동,경기도 수원시 팔달구 행궁동,경기도 수원시 영통구,경기도 수원시 영통구 매탄1동,경기도 수원시 영통구 매탄2동,경기도 수원시 영통구 매탄3동,경기도 수원시 영통구 매탄4동,경기도 수원시 영통구 원천동,경기도 수원시 영통구 영통1동,경기도 수원시 영통구 영통2동,경기도 수원시 영통구 영통3동,경기도 수원시 영통구 망포1동,경기도 수원시 영통구 망포2동,경기도 수원시 영통구 광교1동,경기도 수원시 영통구 광교2동
2021년09월_남_20~29세,"97,560","23,910","1,850","6,342","2,119","2,379","3,202","1,362","1,473","2,241","1,446","1,496","27,852",779,"1,903","1,406","3,314","3,108","2,008","3,140","2,457","2,533","3,360","2,812","1,032","15,698",447,985,"1,407","1,603","2,036",732,"1,708","1,993","4,050",737,"30,100","1,656","1,222","3,550","1,933","3,366","2,455","2,994","3,537","2,427","1,583","3,834","1,543"
2021년09월_남_30~39세,"92,775","17,166","1,590","3,059","1,659","2,226","2,119","1,382","1,358","1,763",942,"1,068","29,824",873,"2,064","1,353","3,017","3,009","1,738","3,241","4,186","2,490","3,689","3,050","1,114","14,649",511,933,"1,880","1,290","1,705",626,"1,605","1,151","4,165",783,"31,136","1,229","1,023","3,046","1,683","3,574","2,639","3,772","2,306","2,404","2,507","4,476","2,477"
2021년09월_남_40~49세,"100,550","21,862","1,843","3,129","2,457","2,741","3,969","1,545","1,533","2,183","1,292","1,170","31,322",765,"1,963","1,563","3,035","3,129","1,850","4,018","4,594","1,849","4,283","2,700","1,573","14,371",499,847,"1,580","1,786","1,992",831,"1,511","1,275","3,231",819,"32,995","1,347","1,145","3,355","1,641","3,821","3,204","2,142","2,769","2,809","2,876","5,058","2,828"
2021년09월_남_50~59세,"98,212","24,426","2,199","3,320","2,601","2,866","3,902","1,988","1,751","2,656","1,716","1,427","30,321",885,"2,118","1,676","3,637","3,368","2,333","3,660","2,914","2,095","3,676","2,501","1,458","15,838",590,"1,003","1,595","1,938","2,433","1,077","1,788","1,287","2,963","1,164","27,627","1,632","1,309","2,909","1,764","2,505","2,830","1,630","2,780","2,577","1,845","3,871","1,975"
2021년09월_남_60~69세,"64,227","16,320","1,753","2,065","1,541","1,783","1,635","1,790","1,332","1,986","1,187","1,248","21,224",653,"1,685","1,416","2,718","2,565","1,762","2,257","2,018","1,496","2,379","1,303",972,"11,939",451,861,"1,228","1,567","1,457",985,"1,395",866,"2,076","1,053","14,744","1,048",931,"1,484","1,154","1,563","1,348",673,"1,326","1,286",886,"1,740","1,305"
2021년09월_남_70~79세,"25,421","6,924",727,734,636,850,550,832,552,895,450,698,"8,043",303,761,676,"1,018","1,074",666,850,723,513,738,354,367,"5,375",212,368,625,752,535,513,673,324,842,531,"5,079",434,373,550,430,592,424,231,345,357,258,554,531
2021년09월_남_80~89세,"9,338","2,877",280,302,270,378,257,301,198,346,264,281,"2,734",110,285,220,348,344,223,319,233,162,230,144,116,"1,928",91,125,203,271,227,176,227,137,284,187,"1,799",120,121,190,155,191,217,107,159,120,82,172,165
2021년09월_남_90~99세,892,308,27,42,24,30,20,17,21,54,39,34,258,8,32,19,26,28,22,38,22,15,19,14,15,168,8,20,14,28,20,11,11,12,20,24,158,10,10,11,15,17,22,8,15,9,6,20,15
2021년09월_남_100세 이상,46,14,2,0,1,1,0,2,3,0,3,2,13,0,5,1,1,2,0,0,1,0,3,0,0,11,1,3,0,2,2,1,0,0,1,1,8,1,1,0,1,0,2,1,0,0,0,1,1
2021년09월_여_총인구수,"588,211","135,297","11,570","20,096","14,794","16,874","20,918","9,776","9,811","13,982","9,701","7,775","180,465","5,078","11,435","9,325","19,920","18,638","12,070","23,043","23,285","12,094","24,795","12,588","8,194","90,695","2,788","4,831","9,856","11,618","13,192","5,303","10,087","8,433","19,691","4,896","181,754","8,834","7,470","17,423","11,025","19,208","17,807","12,396","15,982","15,463","13,973","27,003","15,170"
2021년09월_여_연령구간인구수,"588,211","135,297","11,570","20,096","14,794","16,874","20,918","9,776","9,811","13,982","9,701","7,775","180,465","5,078","11,435","9,325","19,920","18,638","12,070","23,043","23,285","12,094","24,795","12,588","8,194","90,695","2,788","4,831","9,856","11,618","13,192","5,303","10,087","8,433","19,691","4,896","181,754","8,834","7,470","17,423","11,025","19,208","17,807","12,396","15,982","15,463","13,973","27,003","15,170"
2021년09월_여_0~9세,"44,880","8,541",603,"1,436","1,130","1,264","1,562",387,532,667,640,320,"14,776",413,531,457,"1,430","1,120",646,"2,273","3,217",587,"2,564",769,769,"5,026",116,202,812,722,890,177,395,560,"1,022",130,"16,537",537,364,"1,290",549,"2,039","1,652","1,188","1,179","1,631","1,991","2,505","1,612"
2021년09월_여_10~19세,"56,028","13,397",869,"1,952","1,570","1,700","3,240",563,786,"1,247",998,472,"15,702",266,754,677,"1,641","1,455",956,"2,358","2,359",771,"2,574","1,047",844,"6,754",145,222,686,"1,028","1,376",305,625,761,"1,409",197,"20,175",871,682,"2,100","1,073","1,758","2,254","1,017","2,011","1,956","1,573","3,364","1,516"
2021년09월_여_20~29세,"88,026","19,714","1,522","3,920","1,857","2,290","2,976","1,262","1,437","1,991","1,342","1,117","25,398",720,"1,667","1,220","2,810","2,774","1,851","2,962","2,442","2,498","3,080","2,413",961,"14,844",413,795,"1,415","1,558","1,933",608,"1,514","1,626","4,224",758,"28,070","1,331","1,220","2,873","1,740","3,169","2,332","2,387","3,111","2,047","1,622","4,631","1,607"
2021년09월_여_30~39세,"84,369","15,397","1,361","2,631","1,686","2,082","2,168","1,034","1,224","1,435","1,023",753,"26,824",778,"1,488","1,121","2,702","2,377","1,458","3,224","4,435","2,038","3,970","2,202","1,031","12,273",426,694,"1,563","1,250","1,689",487,"1,263","1,041","3,289",571,"29,875","1,096",874,"2,429","1,470","3,476","2,714","2,907","1,999","2,448","2,780","4,943","2,739"
2021년09월_여_40~49세,"99,184","22,290","1,734","3,135","2,738","2,869","4,587","1,287","1,471","2,068","1,491",910,"29,303",690,"1,681","1,417","2,880","2,773","1,703","4,084","4,090","1,753","4,606","2,115","1,511","13,374",332,608,"1,388","1,857","2,225",685,"1,318","1,370","3,067",524,"34,217","1,446","1,174","3,339","1,924","3,506","3,587","2,042","3,127","2,931","2,832","5,445","2,864"
2021년09월_여_50~59세,"98,547","24,453","2,153","3,362","2,700","2,858","3,615","1,880","1,859","2,705","2,040","1,281","31,136",945,"2,062","1,668","3,811","3,336","2,384","3,942","3,174","2,014","4,164","2,177","1,459","15,349",468,854,"1,592","2,065","2,583",920,"1,836","1,381","2,827",823,"27,609","1,640","1,433","2,768","1,973","2,344","2,913","1,597","2,655","2,582","1,843","3,592","2,269"
2021년09월_여_60~69세,"65,578","16,718","1,775","2,000","1,694","1,956","1,445","1,890","1,402","2,019","1,091","1,446","21,680",697,"1,851","1,532","2,669","2,706","1,784","2,328","2,111","1,462","2,493","1,086",961,"12,472",468,790,"1,324","1,675","1,357","1,074","1,672",953,"2,207",952,"14,708","1,144",961,"1,497","1,326","1,710","1,304",666,"1,076","1,117",838,"1,531","1,538"
2021년09월_여_70~79세,"31,293","8,786",941,948,835,"1,155",773,955,674,"1,086",566,853,"9,506",353,881,788,"1,167","1,344",743,"1,112",885,596,808,429,400,"6,652",265,414,726,954,654,658,935,451,"1,003",592,"6,349",482,462,643,580,736,629,353,460,448,292,622,642
2021년09월_여_80~89세,"17,044","4,994",516,603,480,588,464,428,356,643,417,499,"5,169",176,442,383,660,639,464,641,498,316,449,274,227,"3,389",141,215,303,441,416,335,458,241,548,291,"3,492",224,244,412,334,387,358,202,293,248,170,304,316
2021년09월_여_90~99세,"3,096",957,89,103,101,108,87,85,67,119,92,106,922,39,69,59,140,110,78,116,71,57,81,73,29,526,12,33,43,65,63,52,66,48,89,55,691,60,52,69,54,81,61,35,70,52,29,65,63
2021년09월_여_100세 이상,166,50,7,6,3,4,1,5,3,2,1,18,49,1,9,3,10,4,3,3,3,2,6,3,2,36,2,4,4,3,6,2,5,1,6,3,31,3,4,3,2,2,3,2,1,3,3,1,4
