카테고리,전라북도 전주시,전라북도 전주시 완산구,전라북도 전주시 완산구 중앙동,전라북도 전주시 완산구 풍남동,전라북도 전주시 완산구 노송동,전라북도 전주시 완산구 완산동,전라북도 전주시 완산구 동서학동,전라북도 전주시 완산구 서서학동,전라북도 전주시 완산구 중화산1동,전라북도 전주시 완산구 중화산2동,전라북도 전주시 완산구 서신동,전라북도 전주시 완산구 평화1동,전라북도 전주시 완산구 평화2동,전라북도 전주시 완산구 삼천1동,전라북도 전주시 완산구 삼천2동,전라북도 전주시 완산구 삼천3동,전라북도 전주시 완산구 효자1동,전라북도 전주시 완산구 효자2동,전라북도 전주시 완산구 효자3동,전라북도 전주시 완산구 효자4동,전라북도 전주시 완산구 효자5동,전라북도 전주시 덕진구,전라북도 전주시 덕진구 진북동,전라북도 전주시 덕진구 인후1동,전라북도 전주시 덕진구 인후2동,전라북도 전주시 덕진구 인후3동,전라북도 전주시 덕진구 덕진동,전라북도 전주시 덕진구 금암1동,전라북도 전주시 덕진구 금암2동,전라북도 전주시 덕진구 팔복동,전라북도 전주시 덕진구 우아1동,전라북도 전주시 덕진구 우아2동,전라북도 전주시 덕진구 호성동,전라북도 전주시 덕진구 송천1동,전라북도 전주시 덕진구 송천2동,전라북도 전주시 덕진구 조촌동,전라북도 전주시 덕진구 여의동,전라북도 전주시 덕진구 혁신동,전라북도 전주시효자출장소
2021년05월_남_10~19세,"36,594","18,453",230,93,431,186,234,321,701,"1,348","2,506",443,"2,772",549,611,"1,294",513,454,753,"2,645","2,369","18,141",592,"1,186",365,"2,074",836,170,336,248,405,613,"1,247","4,532","1,605",520,"1,574","1,838",0
2021년05월_남_20~29세,"48,745","25,417",470,202,755,262,370,547,"1,135","1,649","3,263",731,"3,055",883,"1,051","1,691",730,762,"1,085","3,136","3,640","23,328",899,"1,247",789,"2,437","1,810","1,308",818,528,715,"1,106","1,511","4,235","2,065",868,"2,022",970,0
2021년05월_남_30~39세,"41,210","20,055",416,203,649,232,312,407,847,"1,204","2,620",717,"2,550",628,696,"1,065",547,527,810,"2,514","3,111","21,155",711,910,716,"2,004","1,811",541,563,463,752,"1,083",952,"4,441","1,483",933,"2,641","1,151",0
2021년05월_남_40~49세,"51,917","25,154",490,297,890,344,419,634,883,"1,634","3,182",915,"3,505",762,796,"1,545",761,678,960,"3,277","3,182","26,763",934,"1,478",780,"2,922","1,644",508,660,688,778,"1,283","1,429","5,807","1,940","1,009","2,635","2,268",0
2021년05월_남_50~59세,"52,379","27,627",644,346,958,441,541,757,"1,131","1,635","3,459","1,115","3,719","1,032","1,167","2,049",843,840,"1,063","2,910","2,977","24,752","1,123","1,379",929,"2,584","1,382",577,779,802,858,"1,411","1,702","4,371","2,217","1,148","2,249","1,241",0
2021년05월_남_60~69세,"37,581","20,444",668,405,987,409,611,733,"1,027",998,"1,956","1,086","2,876",859,"1,100","1,409",805,732,991,"1,739","1,053","17,137","1,120","1,024",852,"1,411","1,029",477,714,719,736,"1,009","1,352","2,219","1,583",920,"1,484",488,0
2021년05월_남_70~79세,"19,820","10,773",467,295,688,289,382,482,553,437,963,644,"1,368",429,561,637,527,457,529,659,406,"9,047",795,704,623,773,596,281,567,417,386,454,588,845,775,444,636,163,0
2021년05월_남_80~89세,"7,270","3,856",190,127,296,112,150,161,230,150,396,221,426,132,151,244,193,125,208,180,164,"3,414",424,246,264,268,223,136,211,127,145,187,232,268,257,166,219,41,0
2021년05월_남_90~99세,653,366,20,14,26,13,13,9,23,15,32,19,43,13,11,32,16,17,22,24,4,287,39,14,13,21,20,10,18,9,14,18,21,27,24,15,20,4,0
2021년05월_남_100세 이상,15,10,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,2,5,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0
2021년05월_여_총인구수,"333,663","173,285","3,755","2,049","6,253","2,441","3,183","4,412","7,573","9,830","21,278","6,700","23,912","5,982","6,951","11,385","5,697","5,338","7,842","20,363","18,341","160,378","7,243","9,574","5,696","16,395","10,176","3,586","5,025","3,463","5,098","6,976","10,566","31,415","13,499","6,100","15,257","10,309",0
2021년05월_여_연령구간인구수,"333,663","173,285","3,755","2,049","6,253","2,441","3,183","4,412","7,573","9,830","21,278","6,700","23,912","5,982","6,951","11,385","5,697","5,338","7,842","20,363","18,341","160,378","7,243","9,574","5,696","16,395","10,176","3,586","5,025","3,463","5,098","6,976","10,566","31,415","13,499","6,100","15,257","10,309",0
2021년05월_여_0~9세,"25,784","11,675",144,40,286,77,143,141,432,676,"1,622",259,"1,926",324,322,761,286,253,439,"2,114","1,430","14,109",278,727,263,"1,284",983,106,196,134,346,422,730,"3,920","1,002",408,"1,794","1,516",0
2021년05월_여_10~19세,"34,144","16,956",229,74,363,156,198,312,598,"1,255","2,408",379,"2,567",521,599,"1,122",423,435,752,"2,378","2,187","17,188",482,"1,153",350,"1,979",760,165,302,240,411,609,"1,234","4,263","1,485",472,"1,489","1,794",0
2021년05월_여_20~29세,"44,227","23,749",410,189,657,243,302,455,"1,154","1,574","3,131",645,"2,825",782,936,"1,394",648,712,975,"3,047","3,670","20,478",809,"1,089",764,"2,294","1,607","1,007",718,340,688,951,"1,221","3,699","1,882",684,"1,789",936,0
2021년05월_여_30~39세,"40,232","19,458",347,144,631,189,258,332,830,"1,112","2,635",580,"2,627",565,611,"1,070",530,522,818,"2,770","2,887","20,774",588,970,589,"1,971","1,690",388,451,281,620,859,"1,022","4,896","1,459",817,"2,575","1,598",0
2021년05월_여_40~49세,"54,102","27,345",409,195,764,289,364,517,"1,017","1,811","3,767",795,"3,954",857,906,"1,828",745,707,"1,129","3,681","3,610","26,757",841,"1,629",664,"3,130","1,414",328,564,401,730,"1,138","1,672","6,244","2,134",831,"2,560","2,477",0
2021년05월_여_50~59세,"54,121","29,489",609,310,983,355,499,747,"1,359","1,623","3,638","1,166","4,050","1,169","1,419","2,281",965,948,"1,452","3,240","2,676","24,632","1,155","1,469",913,"2,596","1,389",500,806,609,862,"1,196","1,869","4,325","2,454","1,034","2,324","1,131",0
2021년05월_여_60~69세,"41,352","22,953",753,469,"1,154",443,665,937,"1,175","1,008","2,125","1,262","3,266",933,"1,212","1,495","1,020",938,"1,191","1,865","1,042","18,399","1,248","1,253","1,026","1,526","1,176",521,933,675,776,916,"1,521","2,350","1,623",863,"1,471",521,0
2021년05월_여_70~79세,"24,645","13,380",517,396,862,415,444,613,636,462,"1,233",985,"1,647",505,606,827,711,559,669,767,526,"11,265","1,151",858,753,"1,005",743,364,706,508,414,526,772,"1,048",903,546,773,195,0
2021년05월_여_80~89세,"12,766","6,962",280,190,468,236,258,310,321,252,625,530,904,274,287,492,313,226,341,397,258,"5,804",610,360,327,523,348,176,316,238,209,306,449,556,475,385,413,113,0
2021년05월_여_90~99세,"2,213","1,272",49,42,81,38,51,45,49,54,92,97,140,50,52,114,54,37,73,103,51,941,78,64,44,84,63,31,31,36,42,52,73,113,79,60,65,26,0
2021년05월_여_100세 이상,77,46,8,0,4,0,1,3,2,3,2,2,6,2,1,1,2,1,3,1,4,31,3,2,3,3,3,0,2,1,0,1,3,1,3,0,4,2,0
