카테고리,경기도 수원시,경기도 수원시 장안구,경기도 수원시 장안구 파장동,경기도 수원시 장안구 율천동,경기도 수원시 장안구 정자1동,경기도 수원시 장안구 정자2동,경기도 수원시 장안구 정자3동,경기도 수원시 장안구 영화동,경기도 수원시 장안구 송죽동,경기도 수원시 장안구 조원1동,경기도 수원시 장안구 조원2동,경기도 수원시 장안구 연무동,경기도 수원시 권선구,경기도 수원시 권선구 세류1동,경기도 수원시 권선구 세류2동,경기도 수원시 권선구 세류3동,경기도 수원시 권선구 평동,경기도 수원시 권선구 서둔동,경기도 수원시 권선구 구운동,경기도 수원시 권선구 금곡동,경기도 수원시 권선구 호매실동,경기도 수원시 권선구 권선1동,경기도 수원시 권선구 권선2동,경기도 수원시 권선구 곡선동,경기도 수원시 권선구 입북동,경기도 수원시 팔달구,경기도 수원시 팔달구 매교동,경기도 수원시 팔달구 매산동,경기도 수원시 팔달구 고등동,경기도 수원시 팔달구 화서1동,경기도 수원시 팔달구 화서2동,경기도 수원시 팔달구 지동,경기도 수원시 팔달구 우만1동,경기도 수원시 팔달구 우만2동,경기도 수원시 팔달구 인계동,경기도 수원시 팔달구 행궁동,경기도 수원시 영통구,경기도 수원시 영통구 매탄1동,경기도 수원시 영통구 매탄2동,경기도 수원시 영통구 매탄3동,경기도 수원시 영통구 매탄4동,경기도 수원시 영통구 원천동,경기도 수원시 영통구 영통1동,경기도 수원시 영통구 영통2동,경기도 수원시 영통구 영통3동,경기도 수원시 영통구 망포1동,경기도 수원시 영통구 망포2동,경기도 수원시 영통구 광교1동,경기도 수원시 영통구 광교2동
2020년01월_계_80~89세,"23,793","7,164",696,869,672,837,673,649,507,916,629,716,"7,199",280,654,532,917,884,657,866,628,456,630,375,320,"4,610",212,329,332,621,553,472,596,332,719,444,"4,820",325,354,528,450,478,507,262,436,330,248,470,432
2020년01월_계_90~99세,"3,667","1,143",120,125,115,133,97,87,77,152,93,144,"1,091",48,108,86,153,121,79,117,78,67,112,75,47,684,26,51,42,94,82,69,82,54,102,82,749,50,52,75,71,91,72,36,71,58,36,78,59
2020년01월_계_100세 이상,287,83,10,10,6,5,1,21,6,5,2,17,86,11,7,10,14,11,6,3,5,5,6,6,2,88,6,6,14,13,5,8,6,1,17,12,30,6,5,5,3,1,6,0,1,1,1,0,1
2020년01월_남_총인구수,"601,097","139,934","12,093","23,029","15,102","14,935","21,678","10,494","9,936","14,721","9,419","8,527","187,499","5,282","12,351","10,072","20,772","19,757","12,763","22,699","22,856","12,665","24,776","14,858","8,648","88,471","3,155","5,644","4,708","11,465","13,373","6,008","10,465","8,672","19,188","5,793","185,193","9,492","7,646","19,019","11,116","19,745","18,018","14,064","16,784","16,038","14,115","25,571","13,585"
2020년01월_남_연령구간인구수,"601,097","139,934","12,093","23,029","15,102","14,935","21,678","10,494","9,936","14,721","9,419","8,527","187,499","5,282","12,351","10,072","20,772","19,757","12,763","22,699","22,856","12,665","24,776","14,858","8,648","88,471","3,155","5,644","4,708","11,465","13,373","6,008","10,465","8,672","19,188","5,793","185,193","9,492","7,646","19,019","11,116","19,745","18,018","14,064","16,784","16,038","14,115","25,571","13,585"
2020년01월_남_0~9세,"53,483","10,336",790,"1,690","1,418","1,060","2,133",497,651,879,812,406,"17,724",482,628,500,"1,662","1,337",790,"2,700","3,803",740,"3,175",946,961,"5,223",125,248,209,805,"1,134",239,513,646,"1,166",138,"20,200",652,526,"1,620",823,"2,414","2,057","1,411","1,442","1,931","2,322","3,159","1,843"
2020년01월_남_10~19세,"63,800","15,836","1,065","2,421","1,990","1,749","3,679",688,968,"1,586","1,111",579,"18,020",343,907,875,"1,969","1,794","1,112","2,678","2,198",989,"2,924","1,253",978,"7,551",174,265,313,"1,126","1,606",425,833,"1,052","1,486",271,"22,393","1,069",878,"2,370","1,308","1,882","2,627","1,182","2,350","2,140","1,649","3,448","1,490"
2020년01월_남_20~29세,"98,263","24,157","1,873","6,176","2,262","2,299","3,207","1,421","1,581","2,308","1,591","1,439","28,719",773,"1,893","1,510","3,432","3,185","2,137","3,218","2,529","2,447","3,608","2,873","1,114","14,758",485,"1,016",631,"1,654","2,138",759,"1,744","1,923","3,643",765,"30,629","1,782","1,253","3,740","2,016","3,399","2,544","3,312","3,351","2,434","1,701","3,622","1,475"
2020년01월_남_30~39세,"95,448","17,701","1,634","3,161","1,796","1,932","2,263","1,466","1,462","1,838","1,004","1,145","31,730",940,"2,123","1,516","3,072","3,065","1,851","3,438","4,909","2,448","4,023","3,157","1,188","13,502",481,952,622,"1,423","1,791",730,"1,723","1,198","3,820",762,"32,515","1,350","1,086","3,088","1,718","4,041","2,732","3,626","2,341","2,536","2,984","4,436","2,577"
2020년01월_남_40~49세,"103,806","23,455","1,997","3,417","2,725","2,564","4,455","1,647","1,611","2,393","1,386","1,260","31,832",791,"2,007","1,716","3,152","3,271","1,982","4,006","4,090","1,923","4,371","2,809","1,714","14,548",511,842,770,"1,955","2,216",983,"1,667","1,336","3,358",910,"33,971","1,566","1,273","3,456","1,859","3,682","3,527","2,159","3,011","2,934","2,637","5,208","2,659"
2020년01월_남_50~59세,"98,035","24,713","2,213","3,365","2,658","2,671","3,779","2,094","1,800","2,764","1,833","1,536","30,887",904,"2,208","1,758","3,836","3,465","2,465","3,688","2,835","2,177","3,778","2,372","1,401","15,657",624,"1,034",911,"2,076","2,568","1,192","1,857","1,305","2,833","1,257","26,778","1,646","1,334","2,818","1,823","2,332","2,793","1,529","2,738","2,565","1,802","3,591","1,807"
2020년01월_남_60~69세,"54,768","14,116","1,548","1,743","1,359","1,492","1,361","1,579","1,154","1,723",974,"1,183","18,167",631,"1,546","1,314","2,306","2,269","1,519","1,864","1,622","1,306","2,005",985,800,"10,252",439,785,667,"1,424","1,176",973,"1,252",771,"1,807",958,"12,233",901,809,"1,274","1,019","1,292","1,122",519,"1,056","1,045",700,"1,416","1,080"
2020년01월_남_70~79세,"24,374","6,792",720,716,639,823,549,810,517,889,445,684,"7,699",302,743,662,997,"1,061",662,794,656,474,659,320,369,"5,145",230,353,425,739,548,524,674,322,814,516,"4,738",408,364,485,396,531,416,217,337,334,234,515,501
2020년01월_남_80~89세,"8,190","2,532",230,296,225,315,233,269,171,297,237,259,"2,446",104,256,198,315,281,224,285,195,143,212,126,107,"1,647",75,128,142,235,176,167,186,107,243,188,"1,565",108,115,151,137,152,180,97,144,106,80,158,137
2020년01월_남_90~99세,852,276,21,40,27,29,19,18,19,44,25,34,248,10,36,23,27,25,19,27,17,16,19,13,16,165,8,18,10,26,19,15,14,12,16,27,163,8,7,17,16,19,17,12,14,13,6,18,16
2020년01월_남_100세 이상,78,20,2,4,3,1,0,5,2,0,1,2,27,2,4,0,4,4,2,1,2,2,2,4,0,23,3,3,8,2,1,1,2,0,2,1,8,2,1,0,1,1,3,0,0,0,0,0,0
2020년01월_여_총인구수,"592,797","137,912","11,863","20,722","15,456","15,476","21,745","10,058","9,964","14,565","10,082","7,981","184,010","5,317","11,677","9,963","20,117","19,101","12,488","23,154","23,135","12,184","25,455","12,934","8,485","87,227","2,774","5,026","4,509","12,134","13,835","5,807","10,512","8,726","18,764","5,140","183,648","9,428","7,743","17,521","11,365","19,065","18,506","12,509","16,177","15,918","14,211","26,701","14,504"
2020년01월_여_연령구간인구수,"592,797","137,912","11,863","20,722","15,456","15,476","21,745","10,058","9,964","14,565","10,082","7,981","184,010","5,317","11,677","9,963","20,117","19,101","12,488","23,154","23,135","12,184","25,455","12,934","8,485","87,227","2,774","5,026","4,509","12,134","13,835","5,807","10,512","8,726","18,764","5,140","183,648","9,428","7,743","17,521","11,365","19,065","18,506","12,509","16,177","15,918","14,211","26,701","14,504"
2020년01월_여_0~9세,"50,246","9,606",739,"1,646","1,339","1,071","1,852",449,601,808,748,353,"16,772",442,579,583,"1,571","1,292",766,"2,592","3,510",685,"2,898",902,952,"5,118",125,219,186,795,"1,049",233,495,649,"1,222",145,"18,750",648,497,"1,501",704,"2,293","1,889","1,320","1,405","1,739","2,156","2,862","1,736"
2020년01월_여_10~19세,"59,436","14,502",943,"2,167","1,710","1,624","3,574",624,847,"1,412","1,058",543,"16,588",316,821,783,"1,789","1,614","1,074","2,374","2,190",865,"2,631","1,187",944,"7,158",142,259,319,"1,192","1,581",377,759,882,"1,406",241,"21,188","1,015",772,"2,218","1,210","1,700","2,465","1,085","2,118","2,103","1,571","3,480","1,451"
2020년01월_여_20~29세,"88,112","20,097","1,557","3,943","2,022","2,079","2,988","1,320","1,489","2,113","1,507","1,079","26,390",763,"1,687","1,350","2,879","2,823","1,922","3,048","2,651","2,437","3,395","2,510",925,"13,414",386,842,517,"1,581","2,029",622,"1,505","1,610","3,595",727,"28,211","1,451","1,265","2,850","1,794","3,114","2,461","2,496","2,879","2,222","1,779","4,320","1,580"
2020년01월_여_30~39세,"89,034","16,497","1,431","2,825","1,918","1,883","2,454","1,148","1,352","1,560","1,129",797,"29,002",831,"1,565","1,250","2,744","2,590","1,548","3,506","4,926","2,048","4,385","2,397","1,212","11,693",391,777,486,"1,415","1,813",598,"1,323","1,118","3,223",549,"31,842","1,235",939,"2,559","1,550","3,891","2,962","2,956","2,206","2,599","3,129","4,990","2,826"
2020년01월_여_40~49세,"102,359","23,807","1,878","3,390","2,902","2,670","4,998","1,434","1,552","2,337","1,653",993,"29,978",702,"1,794","1,569","3,092","2,948","1,879","4,063","3,700","1,818","4,570","2,231","1,612","13,706",382,622,654,"2,013","2,501",797,"1,570","1,486","3,064",617,"34,868","1,672","1,294","3,434","2,104","3,282","3,834","2,110","3,319","3,077","2,642","5,489","2,611"
2020년01월_여_50~59세,"98,048","24,675","2,246","3,359","2,715","2,752","3,411","2,031","1,879","2,783","2,049","1,450","31,734",998,"2,214","1,781","3,858","3,428","2,526","3,895","3,074","2,160","4,284","2,134","1,382","15,167",502,923,853,"2,151","2,553","1,037","1,947","1,415","2,822",964,"26,472","1,671","1,437","2,688","1,960","2,275","2,840","1,433","2,555","2,532","1,758","3,246","2,077"
2020년01월_여_60~69세,"56,501","14,598","1,569","1,765","1,484","1,691","1,190","1,672","1,232","1,753",915,"1,327","18,646",682,"1,698","1,421","2,294","2,417","1,517","1,939","1,737","1,245","2,009",864,823,"10,959",423,724,781,"1,570","1,180","1,080","1,486",850,"1,913",952,"12,298",999,810,"1,208","1,127","1,423","1,073",551,889,917,685,"1,338","1,278"
2020년01월_여_70~79세,"30,434","8,568",927,963,828,"1,076",759,915,614,"1,067",562,857,"9,245",360,846,819,"1,152","1,283",759,"1,064",850,559,768,396,389,"6,465",265,423,485,952,685,697,945,448,942,623,"6,156",474,441,623,546,689,597,369,456,459,292,604,606
2020년01월_여_80~89세,"15,603","4,632",466,573,447,522,440,380,336,619,392,457,"4,753",176,398,334,602,603,433,581,433,313,418,249,213,"2,963",137,201,190,386,377,305,410,225,476,256,"3,255",217,239,377,313,326,327,165,292,224,168,312,295
2020년01월_여_90~99세,"2,815",867,99,85,88,104,78,69,58,108,68,110,843,38,72,63,126,96,60,90,61,51,93,62,31,519,18,33,32,68,63,54,68,42,86,55,586,42,45,58,55,72,55,24,57,45,30,60,43
2020년01월_여_100세 이상,209,63,8,6,3,4,1,16,4,5,1,15,59,9,3,10,10,7,4,2,3,3,4,2,2,65,3,3,6,11,4,7,4,1,15,11,22,4,4,5,2,0,3,0,1,1,1,0,1
