카테고리,경기도 성남시,경기도 성남시 수정구,경기도 성남시 수정구 신흥1동,경기도 성남시 수정구 신흥2동,경기도 성남시 수정구 신흥3동,경기도 성남시 수정구 태평1동,경기도 성남시 수정구 태평2동,경기도 성남시 수정구 태평3동,경기도 성남시 수정구 태평4동,경기도 성남시 수정구 수진1동,경기도 성남시 수정구 수진2동,경기도 성남시 수정구 단대동,경기도 성남시 수정구 산성동,경기도 성남시 수정구 양지동,경기도 성남시 수정구 복정동,경기도 성남시 수정구 위례동,경기도 성남시 수정구 신촌동,경기도 성남시 수정구 고등동,경기도 성남시 수정구 시흥동,경기도 성남시 중원구,경기도 성남시 중원구 성남동,경기도 성남시 중원구 중앙동,경기도 성남시 중원구 금광1동,경기도 성남시 중원구 금광2동,경기도 성남시 중원구 은행1동,경기도 성남시 중원구 은행2동,경기도 성남시 중원구 상대원1동,경기도 성남시 중원구 상대원2동,경기도 성남시 중원구 상대원3동,경기도 성남시 중원구 하대원동,경기도 성남시 중원구 도촌동,경기도 성남시 분당구,경기도 성남시 분당구 분당동,경기도 성남시 분당구 수내1동,경기도 성남시 분당구 수내2동,경기도 성남시 분당구 수내3동,경기도 성남시 분당구 정자동,경기도 성남시 분당구 정자1동,경기도 성남시 분당구 정자2동,경기도 성남시 분당구 정자3동,경기도 성남시 분당구 서현1동,경기도 성남시 분당구 서현2동,경기도 성남시 분당구 이매1동,경기도 성남시 분당구 이매2동,경기도 성남시 분당구 야탑1동,경기도 성남시 분당구 야탑2동,경기도 성남시 분당구 야탑3동,경기도 성남시 분당구 판교동,경기도 성남시 분당구 삼평동,경기도 성남시 분당구 백현동,경기도 성남시 분당구 금곡동,경기도 성남시 분당구 구미1동,경기도 성남시 분당구 구미동,경기도 성남시 분당구 운중동
2021년02월_계_80~89세,"25,208","6,420",448,369,312,539,508,433,447,458,480,475,297,297,133,874,79,173,98,"5,783",971,418,197,681,288,785,641,411,358,471,562,"13,005",728,649,264,237,404,894,668,523,882,450,629,399,463,597,773,363,417,483,"1,078",485,"1,242",377
2021년02월_계_90~99세,"4,222",975,60,62,48,66,76,68,53,74,63,77,43,46,33,144,16,31,15,892,147,70,26,99,32,101,91,72,56,87,111,"2,355",128,96,46,38,68,111,121,107,157,74,131,76,92,105,140,59,75,82,198,97,284,70
2021년02월_계_100세 이상,510,220,25,19,9,14,18,16,19,22,17,16,25,3,5,6,0,3,3,190,31,42,31,15,5,23,13,14,10,4,2,100,6,4,2,3,4,7,4,1,6,4,5,6,6,4,10,4,3,2,5,2,11,1
2021년02월_남_총인구수,"464,828","122,005","7,109","9,939","5,915","7,982","7,865","6,944","6,817","6,561","8,131","7,831","4,879","4,924","6,108","22,420","2,551","4,319","1,710","109,410","17,591","7,450","3,594","12,171","5,182","12,200","13,355","7,135","6,555","10,655","13,522","233,413","12,985","8,617","5,161","6,959","9,876","14,627","7,548","7,539","15,618","9,251","12,641","6,700","8,715","7,975","14,307","11,702","12,104","13,326","13,522","8,592","15,085","10,563"
2021년02월_남_연령구간인구수,"464,828","122,005","7,109","9,939","5,915","7,982","7,865","6,944","6,817","6,561","8,131","7,831","4,879","4,924","6,108","22,420","2,551","4,319","1,710","109,410","17,591","7,450","3,594","12,171","5,182","12,200","13,355","7,135","6,555","10,655","13,522","233,413","12,985","8,617","5,161","6,959","9,876","14,627","7,548","7,539","15,618","9,251","12,641","6,700","8,715","7,975","14,307","11,702","12,104","13,326","13,522","8,592","15,085","10,563"
2021년02월_남_0~9세,"34,774","7,876",253,884,208,261,352,316,343,196,377,537,227,299,361,"2,533",263,388,78,"6,718",777,458,218,635,346,684,865,276,280,705,"1,474","20,180","1,024",665,575,532,739,"1,031",504,693,"1,256",742,"1,185",528,652,629,"1,128","1,531","1,422","1,465",961,696,"1,099","1,123"
2021년02월_남_10~19세,"44,727","8,903",384,798,346,391,578,466,596,370,574,675,398,470,234,"2,027",247,259,90,"8,499",991,464,229,960,489,"1,035",925,482,487,963,"1,474","27,325","1,550","1,164",977,"1,267",954,"1,625",738,923,"2,208","1,204","1,572",989,678,912,"1,017","1,782","1,520","1,614","1,166",817,"1,418","1,230"
2021년02월_남_20~29세,"67,450","18,477","1,086","1,324",915,"1,443","1,315","1,109","1,128",964,"1,209","1,147",675,703,"1,204","2,810",470,672,303,"16,090","2,974",846,482,"1,832",881,"1,936","1,890",943,965,"1,649","1,692","32,883","1,946","1,190",513,948,"1,669","2,145","1,035","1,049","2,247","1,472","1,746",925,"1,410","1,022","2,151","1,156","1,524","1,886","1,981","1,315","2,300","1,253"
2021년02월_남_30~39세,"69,278","19,132","1,061","1,722",890,"1,211","1,185",934,897,866,"1,175","1,141",661,581,"1,555","3,491",479,983,300,"16,742","3,368",989,612,"1,783",687,"1,671","2,217",908,914,"1,512","2,081","33,404","1,797","1,123",359,779,"1,807","2,275","1,477","1,100","2,038","1,196","1,726",609,"1,441",965,"2,834","1,334","1,595","1,721","2,241","1,368","2,203","1,416"
2021년02월_남_40~49세,"77,309","19,825","1,168","1,511",970,"1,206","1,181","1,059","1,069",976,"1,210","1,264",861,838,"1,208","4,120",414,540,230,"17,286","2,657","1,247",559,"1,914",815,"1,834","2,195","1,089",982,"1,556","2,438","40,198","2,132","1,657","1,197","1,449","1,537","2,638","1,206","1,319","2,880","1,446","2,121","1,050","1,376","1,247","2,201","2,526","2,284","2,234","2,048","1,406","2,296","1,948"
2021년02월_남_50~59세,"77,844","20,913","1,399","1,650","1,177","1,411","1,430","1,347","1,237","1,379","1,441","1,336",828,881,732,"3,457",304,657,247,"19,237","2,845","1,471",613,"2,168",875,"2,219","2,329","1,571","1,304","1,883","1,959","37,694","2,074","1,474",834,"1,121","1,453","2,439","1,134","1,184","2,534","1,634","2,083","1,199","1,261","1,256","2,127","1,804","1,999","2,278","2,139","1,421","2,508","1,738"
2021년02월_남_60~69세,"56,351","16,425","1,093","1,323",849,"1,202","1,088","1,072",890,"1,075","1,260","1,006",681,668,521,"2,665",243,518,271,"15,479","2,386","1,225",565,"1,758",645,"1,657","1,863","1,180","1,040","1,640","1,520","24,447","1,422",677,369,544,"1,032","1,226",845,683,"1,347",978,"1,304",832,"1,140","1,115","1,812",994,"1,135","1,382","1,686",921,"1,774","1,229"
2021년02월_남_70~79세,"26,490","7,816",500,570,431,631,540,467,470,548,664,520,399,358,230,997,101,244,146,"7,069","1,182",546,229,843,341,838,825,545,462,589,669,"11,605",699,385,213,223,482,782,400,338,695,392,625,388,539,555,777,416,455,571,854,420,920,476
2021년02월_남_80~89세,"9,407","2,340",144,135,116,203,174,150,173,157,204,183,126,115,56,288,26,50,40,"2,057",368,164,78,255,97,295,224,124,110,147,195,"5,010",303,248,111,85,185,418,179,219,368,168,244,163,191,245,236,147,153,151,393,200,468,135
2021년02월_남_90~99세,"1,057",232,13,17,11,22,15,19,9,22,13,17,13,10,5,30,4,7,5,181,35,22,4,21,5,24,18,13,9,11,19,644,36,33,12,11,17,44,29,30,42,16,33,16,26,29,24,12,16,24,53,28,98,15
2021년02월_남_100세 이상,141,66,8,5,2,1,7,5,5,8,4,5,10,1,2,2,0,1,0,52,8,18,5,2,1,7,4,4,2,0,1,23,2,1,1,0,1,4,1,1,3,3,2,1,1,0,0,0,1,0,0,0,1,0
2021년02월_여_총인구수,"473,991","119,212","6,408","10,345","5,433","7,611","7,839","6,588","6,665","6,062","8,045","8,022","4,593","5,059","4,984","23,394","2,265","4,406","1,493","106,718","16,417","6,606","3,413","12,673","5,442","12,295","12,506","6,603","5,978","10,472","14,313","248,061","13,416","9,444","5,458","7,089","9,893","16,426","8,385","8,009","16,738","9,490","13,270","6,987","8,878","8,789","14,762","12,174","12,731","14,282","15,245","9,185","16,340","11,070"
2021년02월_여_연령구간인구수,"473,991","119,212","6,408","10,345","5,433","7,611","7,839","6,588","6,665","6,062","8,045","8,022","4,593","5,059","4,984","23,394","2,265","4,406","1,493","106,718","16,417","6,606","3,413","12,673","5,442","12,295","12,506","6,603","5,978","10,472","14,313","248,061","13,416","9,444","5,458","7,089","9,893","16,426","8,385","8,009","16,738","9,490","13,270","6,987","8,878","8,789","14,762","12,174","12,731","14,282","15,245","9,185","16,340","11,070"
2021년02월_여_0~9세,"33,172","7,692",244,905,224,240,385,295,333,192,414,510,205,281,355,"2,448",253,329,79,"6,389",795,407,207,648,302,600,793,252,278,730,"1,377","19,091",967,619,611,518,699,"1,010",410,625,"1,187",684,"1,077",486,640,645,"1,048","1,451","1,274","1,382",944,633,"1,123","1,058"
2021년02월_여_10~19세,"42,524","8,499",344,822,298,377,507,460,590,301,518,604,354,448,217,"2,128",201,263,67,"7,928",947,409,225,976,527,927,885,475,394,804,"1,359","26,097","1,395","1,049",978,"1,144",974,"1,694",639,845,"2,143","1,091","1,561",850,608,878,"1,038","1,660","1,528","1,483","1,188",858,"1,301","1,192"
2021년02월_여_20~29세,"64,124","16,622",909,"1,306",831,"1,361","1,190",839,928,802,"1,124","1,008",537,696,"1,048","2,814",276,734,219,"15,036","2,914",709,468,"1,963",931,"1,699","1,601",809,825,"1,448","1,669","32,466","1,766","1,277",443,912,"1,458","2,570","1,011",966,"2,323","1,295","1,623",864,"1,328","1,085","2,004","1,189","1,520","1,922","2,059","1,412","2,242","1,197"
2021년02월_여_30~39세,"67,043","16,668",737,"1,667",669,957,969,779,727,603,950,"1,078",526,532,"1,055","3,882",413,905,219,"14,374","2,489",914,492,"1,678",680,"1,371","1,785",713,650,"1,377","2,225","36,001","1,784","1,306",510,767,"1,670","2,685","1,476","1,218","2,189","1,182","1,863",737,"1,411","1,126","2,498","1,722","1,958","2,034","2,432","1,399","2,317","1,717"
2021년02월_여_40~49세,"79,255","17,656",847,"1,559",773,925,"1,093",945,"1,058",780,"1,099","1,201",695,804,801,"3,973",361,544,198,"15,562","2,156",949,477,"1,833",810,"1,837","1,790",882,806,"1,493","2,529","46,037","2,505","2,067","1,429","1,702","1,679","3,339","1,444","1,505","3,438","1,798","2,489","1,321","1,381","1,509","2,148","2,783","2,382","2,461","2,341","1,550","2,665","2,101"
2021년02월_여_50~59세,"77,999","20,179","1,131","1,843",975,"1,307","1,370","1,225","1,143","1,172","1,443","1,415",805,861,610,"3,679",307,660,233,"18,848","2,702","1,132",598,"2,155",894,"2,235","2,283","1,317","1,228","2,053","2,251","38,972","2,214","1,385",651,"1,022","1,515","2,391","1,264","1,229","2,530","1,692","2,080","1,216","1,421","1,329","2,426","1,625","1,986","2,518","2,429","1,525","2,747","1,777"
2021년02월_여_60~69세,"58,777","17,487","1,186","1,399",889,"1,240","1,216","1,071",954,"1,145","1,370","1,173",747,750,556,"2,699",278,548,266,"15,673","2,340","1,114",526,"1,915",684,"1,828","1,913","1,184",980,"1,504","1,685","25,617","1,505",725,388,573,"1,091","1,294",914,764,"1,434",967,"1,348",799,"1,147","1,146","1,984","1,009","1,233","1,461","1,865",929,"1,784","1,257"
2021년02월_여_70~79세,"31,762","9,432",642,551,534,811,703,631,600,700,788,670,508,467,234,"1,067",111,274,141,"8,333","1,336",646,253,988,392,"1,215",957,615,514,659,758,"13,997",759,549,260,269,534,897,643,476,862,440,743,413,599,639,953,468,525,629,"1,152",523,"1,191",473
2021년02월_여_80~89세,"15,801","4,080",304,234,196,336,334,283,274,301,276,292,171,182,77,586,53,123,58,"3,726",603,254,119,426,191,490,417,287,248,324,367,"7,995",425,401,153,152,219,476,489,304,514,282,385,236,272,352,537,216,264,332,685,285,774,242
2021년02월_여_90~99세,"3,165",743,47,45,37,44,61,49,44,52,50,60,30,36,28,114,12,24,10,711,112,48,22,78,27,77,73,59,47,76,92,"1,711",92,63,34,27,51,67,92,77,115,58,98,60,66,76,116,47,59,58,145,69,186,55
2021년02월_여_100세 이상,369,154,17,14,7,13,11,11,14,14,13,11,15,2,3,4,0,2,3,138,23,24,26,13,4,16,9,10,8,4,1,77,4,3,1,3,3,3,3,0,3,1,3,5,5,4,10,4,2,2,5,2,10,1
