카테고리,경기도 고양시,경기도 고양시 덕양구,경기도 고양시 덕양구 주교동,경기도 고양시 덕양구 원신동,경기도 고양시 덕양구 흥도동,경기도 고양시 덕양구 성사1동,경기도 고양시 덕양구 성사2동,경기도 고양시 덕양구 효자동,경기도 고양시 덕양구 삼송동,경기도 고양시 덕양구 창릉동,경기도 고양시 덕양구 고양동,경기도 고양시 덕양구 관산동,경기도 고양시 덕양구 능곡동,경기도 고양시 덕양구 화정1동,경기도 고양시 덕양구 화정2동,경기도 고양시 덕양구 행주동,경기도 고양시 덕양구 행신1동,경기도 고양시 덕양구 행신2동,경기도 고양시 덕양구 행신3동,경기도 고양시 덕양구 화전동,경기도 고양시 덕양구 대덕동,경기도 고양시 일산동구,경기도 고양시 일산동구 식사동,경기도 고양시 일산동구 중산동,경기도 고양시 일산동구 정발산동,경기도 고양시 일산동구 풍산동,경기도 고양시 일산동구 백석1동,경기도 고양시 일산동구 백석2동,경기도 고양시 일산동구 마두1동,경기도 고양시 일산동구 마두2동,경기도 고양시 일산동구 장항1동,경기도 고양시 일산동구 장항2동,경기도 고양시 일산동구 고봉동,경기도 고양시 일산서구,경기도 고양시 일산서구 일산1동,경기도 고양시 일산서구 일산2동,경기도 고양시 일산서구 일산3동,경기도 고양시 일산서구 탄현동,경기도 고양시 일산서구 주엽1동,경기도 고양시 일산서구 주엽2동,경기도 고양시 일산서구 대화동,경기도 고양시 일산서구 송포동,경기도 고양시 일산서구 송산동
2020년07월_계_80~89세,"32,045","14,486",610,534,980,766,521,211,614,376,"1,056","1,305",566,"1,457","1,006",723,708,978,"1,482",484,109,"8,560",632,"1,551",714,"1,044",761,656,711,681,160,806,844,"8,999",889,673,838,"1,315","1,208","1,416",937,561,"1,162"
2020년07월_계_90~99세,"4,591","1,991",80,68,129,102,59,41,66,68,136,205,85,179,115,105,94,131,224,90,14,"1,318",98,266,103,156,92,92,113,105,32,106,155,"1,282",118,91,143,198,172,196,124,74,166
2020년07월_계_100세 이상,325,209,6,5,5,12,4,19,15,12,13,41,12,16,4,7,4,7,4,17,6,59,4,16,6,4,6,5,8,1,3,3,3,57,12,5,5,3,6,9,7,2,8
2020년07월_남_총인구수,"527,701","234,514","7,885","11,490","21,965","10,922","5,604","5,486","10,788","10,237","15,457","18,616","8,117","18,666","16,379","10,099","10,924","16,150","22,643","11,585","1,501","145,684","16,745","23,127","11,586","19,066","14,860","10,157","11,873","7,896","5,488","12,927","11,959","147,503","13,583","9,400","17,639","25,856","13,298","13,832","17,464","10,779","25,652"
2020년07월_남_연령구간인구수,"527,701","234,514","7,885","11,490","21,965","10,922","5,604","5,486","10,788","10,237","15,457","18,616","8,117","18,666","16,379","10,099","10,924","16,150","22,643","11,585","1,501","145,684","16,745","23,127","11,586","19,066","14,860","10,157","11,873","7,896","5,488","12,927","11,959","147,503","13,583","9,400","17,639","25,856","13,298","13,832","17,464","10,779","25,652"
2020년07월_남_0~9세,"42,816","19,917",322,"1,629","2,808",704,339,767,"1,091","1,301","1,234","1,145",512,"1,086","1,409",409,808,"1,212","1,495","1,602",44,"10,940","1,727","1,819",682,"1,693","1,094",466,763,641,710,607,738,"11,959","1,046",486,"1,396","2,506",997,"1,065","1,181",844,"2,438"
2020년07월_남_10~19세,"54,724","21,495",700,918,"1,926","1,035",571,358,741,774,"1,688","1,489",684,"1,968","2,003",661,"1,056","1,540","2,532",760,91,"15,592","2,394","2,446","1,111","2,388","1,487",726,"1,720","1,147",487,824,862,"17,637","1,416",829,"3,039","2,950","1,693","1,657","1,635","1,207","3,211"
2020년07월_남_20~29세,"77,169","32,554","1,203","1,178","2,530","1,562",780,677,"1,312","1,120","1,915","2,405","1,189","3,155","2,391","1,599","1,623","2,638","3,672","1,323",282,"22,604","2,344","3,723","2,103","2,757","2,467","1,605","1,903","1,156",600,"2,320","1,626","22,011","2,092","1,489","2,502","3,881","1,922","1,929","3,019","1,684","3,493"
2020년07월_남_30~39세,"70,663","33,863",855,"1,939","3,733","1,305",672,"1,183","2,133","2,270","1,780","2,238",946,"2,201","2,125","1,299","1,446","2,550","2,622","2,402",164,"18,706","1,650","2,782","1,509","2,321","2,289","1,689","1,062",689,763,"2,365","1,587","18,094","1,655","1,018","1,701","3,601","1,546","1,634","2,712","1,416","2,811"
2020년07월_남_40~49세,"89,221","39,710","1,176","2,211","4,332","1,835",848,944,"1,824","1,846","2,738","3,106","1,205","2,876","3,001","1,576","1,765","2,474","3,701","2,068",184,"24,629","3,212","3,561","1,751","3,305","2,376","1,895","1,927","1,312","1,019","2,357","1,914","24,882","2,132","1,317","3,280","4,552","2,134","2,239","2,669","1,789","4,770"
2020년07월_남_50~59세,"95,713","41,026","1,718","1,538","3,006","2,157","1,019",771,"1,507","1,290","2,672","3,545","1,628","3,732","2,858","2,211","2,049","2,938","4,552","1,539",296,"27,340","3,138","4,381","2,134","3,347","2,678","1,967","2,402","1,550",983,"2,354","2,406","27,347","2,534","2,119","3,189","4,698","2,353","2,480","3,234","1,961","4,779"
2020년07월_남_60~69세,"58,325","27,142","1,152","1,281","2,132","1,367",774,460,"1,255",985,"1,893","2,754","1,154","1,986","1,519","1,461","1,360","1,691","2,482","1,165",271,"15,852","1,459","2,665","1,371","1,991","1,560","1,105","1,304",779,621,"1,245","1,752","15,331","1,569","1,332","1,616","2,238","1,491","1,531","1,857","1,117","2,580"
2020년07월_남_70~79세,"26,257","12,998",538,597,"1,120",652,397,222,683,487,"1,082","1,399",562,"1,006",666,609,539,752,"1,048",517,122,"6,604",562,"1,144",640,834,595,478,517,347,232,498,757,"6,655",767,536,577,923,677,756,801,505,"1,113"
2020년07월_남_80~89세,"11,540","5,252",199,180,353,281,190,77,223,139,409,479,219,597,375,255,256,322,477,180,41,"3,057",231,530,253,386,290,201,243,237,69,324,293,"3,231",337,247,300,458,431,473,324,238,423
2020년07월_남_90~99세,"1,187",502,20,18,25,23,13,18,14,24,40,44,16,55,31,18,21,32,62,24,4,341,27,72,29,44,22,25,29,37,3,31,22,344,34,27,38,49,53,64,30,17,32
2020년07월_남_100세 이상,86,55,2,1,0,1,1,9,5,1,6,12,2,4,1,1,1,1,0,5,2,19,1,4,3,0,2,0,3,1,1,2,2,12,1,0,1,0,1,4,2,1,2
2020년07월_여_총인구수,"549,646","239,604","7,415","12,381","23,190","11,024","5,959","5,734","11,460","10,255","15,261","18,028","7,715","19,773","17,361","9,342","11,500","16,677","23,896","11,546","1,087","153,644","17,721","24,695","12,395","20,390","16,295","10,784","12,734","8,830","5,186","13,703","10,911","156,398","14,417","9,528","18,690","26,882","15,010","15,722","18,706","11,029","26,414"
2020년07월_여_연령구간인구수,"549,646","239,604","7,415","12,381","23,190","11,024","5,959","5,734","11,460","10,255","15,261","18,028","7,715","19,773","17,361","9,342","11,500","16,677","23,896","11,546","1,087","153,644","17,721","24,695","12,395","20,390","16,295","10,784","12,734","8,830","5,186","13,703","10,911","156,398","14,417","9,528","18,690","26,882","15,010","15,722","18,706","11,029","26,414"
2020년07월_여_0~9세,"41,173","19,183",281,"1,618","2,816",659,333,760,"1,126","1,218","1,134","1,087",424,"1,051","1,397",360,719,"1,182","1,430","1,549",39,"10,439","1,674","1,744",616,"1,667","1,049",483,721,606,637,558,684,"11,551","1,082",510,"1,289","2,363",986,985,"1,144",823,"2,369"
2020년07월_여_10~19세,"51,889","20,456",577,981,"1,922",901,530,419,687,725,"1,558","1,375",597,"1,807","1,896",627,"1,089","1,424","2,477",794,70,"14,525","2,266","2,214","1,086","2,229","1,412",644,"1,607","1,102",454,781,730,"16,908","1,358",735,"2,857","2,803","1,673","1,653","1,450","1,152","3,227"
2020년07월_여_20~29세,"73,812","30,363",971,"1,154","2,557","1,405",672,832,"1,396","1,228","1,660","1,963",960,"3,182","2,278","1,347","1,557","2,419","3,369","1,248",165,"22,354","2,362","3,344","1,987","2,690","2,556","1,809","1,960","1,148",542,"2,662","1,294","21,095","1,936","1,348","2,443","3,708","1,795","1,929","3,338","1,443","3,155"
2020년07월_여_30~39세,"72,140","33,398",658,"2,251","4,192","1,245",647,"1,201","2,132","2,279","1,674","1,994",872,"2,081","2,210",999,"1,348","2,422","2,587","2,506",100,"19,803","2,108","2,937","1,443","2,477","2,352","1,778","1,214",920,890,"2,354","1,330","18,939","1,654",973,"1,800","3,702","1,745","1,787","2,632","1,514","3,132"
2020년07월_여_40~49세,"95,176","39,366","1,102","2,073","4,010","1,762",963,872,"1,749","1,710","2,671","2,675","1,149","3,265","3,437","1,324","1,922","2,679","4,088","1,786",129,"27,354","3,718","4,026","1,983","3,731","2,820","1,927","2,361","1,691",942,"2,554","1,601","28,456","2,408","1,355","4,083","4,939","2,698","2,697","3,026","2,048","5,202"
2020년07월_여_50~59세,"98,097","41,233","1,479","1,762","3,299","2,093","1,092",757,"1,742","1,282","2,370","3,385","1,574","3,856","2,922","1,910","2,206","3,098","4,713","1,509",184,"28,352","3,006","4,916","2,453","3,604","3,033","1,862","2,455","1,602",882,"2,398","2,141","28,512","2,724","2,134","3,352","4,806","2,658","2,804","3,506","1,991","4,537"
2020년07월_여_60~69세,"57,871","27,555","1,161","1,437","2,358","1,454",785,463,"1,350",988,"2,080","2,840","1,065","1,973","1,455","1,389","1,300","1,596","2,491","1,192",178,"15,424","1,321","2,711","1,484","2,054","1,640","1,086","1,168",745,504,"1,104","1,607","14,892","1,557","1,263","1,437","2,157","1,479","1,556","1,842","1,075","2,526"
2020년07월_여_70~79세,"35,340","17,173",711,697,"1,300",930,557,263,825,533,"1,364","1,693",648,"1,562","1,048",825,831,"1,096","1,570",580,140,"8,873",791,"1,576",805,"1,164",888,668,691,504,213,734,839,"9,294","1,051",715,782,"1,395","1,075","1,231","1,056",602,"1,387"
2020년07월_여_80~89세,"20,505","9,234",411,354,627,485,331,134,391,237,647,826,347,860,631,468,452,656,"1,005",304,68,"5,503",401,"1,021",461,658,471,455,468,444,91,482,551,"5,768",552,426,538,857,777,943,613,323,739
2020년07월_여_90~99세,"3,404","1,489",60,50,104,79,46,23,52,44,96,161,69,124,84,87,73,99,162,66,10,977,71,194,74,112,70,67,84,68,29,75,133,938,84,64,105,149,119,132,94,57,134
2020년07월_여_100세 이상,239,154,4,4,5,11,3,10,10,11,7,29,10,12,3,6,3,6,4,12,4,40,3,12,3,4,4,5,5,0,2,1,1,45,11,5,4,3,5,5,5,1,6
