카테고리,경기도 수원시,경기도 수원시 장안구,경기도 수원시 장안구 파장동,경기도 수원시 장안구 율천동,경기도 수원시 장안구 정자1동,경기도 수원시 장안구 정자2동,경기도 수원시 장안구 정자3동,경기도 수원시 장안구 영화동,경기도 수원시 장안구 송죽동,경기도 수원시 장안구 조원1동,경기도 수원시 장안구 조원2동,경기도 수원시 장안구 연무동,경기도 수원시 권선구,경기도 수원시 권선구 세류1동,경기도 수원시 권선구 세류2동,경기도 수원시 권선구 세류3동,경기도 수원시 권선구 평동,경기도 수원시 권선구 서둔동,경기도 수원시 권선구 구운동,경기도 수원시 권선구 금곡동,경기도 수원시 권선구 호매실동,경기도 수원시 권선구 권선1동,경기도 수원시 권선구 권선2동,경기도 수원시 권선구 곡선동,경기도 수원시 권선구 입북동,경기도 수원시 팔달구,경기도 수원시 팔달구 매교동,경기도 수원시 팔달구 매산동,경기도 수원시 팔달구 고등동,경기도 수원시 팔달구 화서1동,경기도 수원시 팔달구 화서2동,경기도 수원시 팔달구 지동,경기도 수원시 팔달구 우만1동,경기도 수원시 팔달구 우만2동,경기도 수원시 팔달구 인계동,경기도 수원시 팔달구 행궁동,경기도 수원시 영통구,경기도 수원시 영통구 매탄1동,경기도 수원시 영통구 매탄2동,경기도 수원시 영통구 매탄3동,경기도 수원시 영통구 매탄4동,경기도 수원시 영통구 원천동,경기도 수원시 영통구 영통1동,경기도 수원시 영통구 영통2동,경기도 수원시 영통구 영통3동,경기도 수원시 영통구 망포1동,경기도 수원시 영통구 망포2동,경기도 수원시 영통구 광교1동,경기도 수원시 영통구 광교2동
2021년07월_여_10~19세,"56,244","13,287",884,"1,935","1,586","1,492","3,287",574,787,"1,269","1,000",473,"15,787",268,751,695,"1,661","1,477",983,"2,347","2,328",777,"2,583","1,067",850,"6,887",149,236,692,"1,038","1,432",315,635,775,"1,408",207,"20,283",884,694,"2,108","1,084","1,733","2,263","1,023","2,033","1,970","1,577","3,388","1,526"
2021년07월_여_20~29세,"87,902","19,616","1,529","3,943","1,866","2,080","2,997","1,275","1,453","1,976","1,370","1,127","25,473",734,"1,669","1,231","2,828","2,734","1,837","2,947","2,474","2,519","3,106","2,434",960,"14,781",407,804,"1,391","1,549","1,959",608,"1,513","1,626","4,139",785,"28,032","1,347","1,233","2,870","1,760","3,163","2,363","2,372","3,031","2,033","1,640","4,601","1,619"
2021년07월_여_30~39세,"84,607","15,136","1,392","2,626","1,708","1,706","2,215","1,042","1,222","1,460","1,019",746,"27,012",791,"1,481","1,131","2,715","2,358","1,485","3,264","4,501","2,019","4,005","2,197","1,065","12,251",426,696,"1,517","1,258","1,722",493,"1,257","1,048","3,288",546,"30,208","1,106",877,"2,439","1,489","3,568","2,733","2,929","2,037","2,474","2,824","4,948","2,784"
2021년07월_여_40~49세,"99,391","22,202","1,765","3,182","2,753","2,524","4,648","1,288","1,498","2,106","1,513",925,"29,380",692,"1,679","1,421","2,906","2,796","1,720","4,093","4,057","1,766","4,613","2,113","1,524","13,503",338,607,"1,382","1,855","2,292",691,"1,339","1,397","3,056",546,"34,306","1,472","1,186","3,365","1,949","3,496","3,619","2,046","3,144","2,931","2,798","5,457","2,843"
2021년07월_여_50~59세,"98,210","24,298","2,144","3,372","2,693","2,677","3,609","1,909","1,862","2,700","2,043","1,289","31,099",942,"2,064","1,676","3,784","3,328","2,390","3,946","3,151","2,028","4,166","2,172","1,452","15,350",482,858,"1,568","2,062","2,591",933,"1,823","1,382","2,816",835,"27,463","1,631","1,430","2,761","1,960","2,335","2,892","1,591","2,635","2,588","1,839","3,548","2,253"
2021년07월_여_60~69세,"64,815","16,455","1,763","1,986","1,675","1,862","1,425","1,854","1,393","1,999","1,069","1,429","21,472",690,"1,838","1,511","2,651","2,713","1,766","2,312","2,070","1,440","2,470","1,064",947,"12,379",458,780,"1,308","1,672","1,343","1,068","1,678",946,"2,172",954,"14,509","1,138",953,"1,464","1,314","1,682","1,274",649,"1,068","1,105",825,"1,516","1,521"
2021년07월_여_70~79세,"31,255","8,762",935,963,827,"1,143",770,958,671,"1,081",564,850,"9,464",355,878,787,"1,165","1,333",742,"1,101",886,589,801,428,399,"6,666",262,415,720,950,652,664,948,451,999,605,"6,363",484,464,644,575,733,642,351,461,453,292,632,632
2021년07월_여_80~89세,"16,831","4,932",519,591,470,556,460,430,351,654,406,495,"5,097",178,432,370,657,640,455,630,494,307,435,274,225,"3,342",141,211,295,438,410,343,454,231,533,286,"3,460",217,242,399,339,386,352,199,295,242,167,300,322
2021년07월_여_90~99세,"3,077",947,86,98,101,104,87,84,64,120,95,108,909,36,71,65,140,105,77,112,71,52,82,69,29,533,14,32,44,63,66,53,64,50,88,59,688,59,55,68,57,76,60,35,68,53,30,65,62
2021년07월_여_100세 이상,156,46,7,6,2,3,1,5,4,1,1,16,44,1,8,3,9,4,3,3,2,2,4,3,2,34,2,4,4,3,4,2,6,1,5,3,32,3,4,3,2,2,4,2,1,2,3,2,4
