카테고리,경기도 안양시,경기도 안양시 만안구,경기도 안양시 만안구 안양1동,경기도 안양시 만안구 안양2동,경기도 안양시 만안구 안양3동,경기도 안양시 만안구 안양4동,경기도 안양시 만안구 안양5동,경기도 안양시 만안구 안양6동,경기도 안양시 만안구 안양7동,경기도 안양시 만안구 안양8동,경기도 안양시 만안구 안양9동,경기도 안양시 만안구 석수1동,경기도 안양시 만안구 석수2동,경기도 안양시 만안구 석수3동,경기도 안양시 만안구 박달1동,경기도 안양시 만안구 박달2동,경기도 안양시 동안구,경기도 안양시 동안구 비산1동,경기도 안양시 동안구 비산2동,경기도 안양시 동안구 비산3동,경기도 안양시 동안구 부흥동,경기도 안양시 동안구 달안동,경기도 안양시 동안구 관양1동,경기도 안양시 동안구 관양2동,경기도 안양시 동안구 부림동,경기도 안양시 동안구 평촌동,경기도 안양시 동안구 평안동,경기도 안양시 동안구 귀인동,경기도 안양시 동안구 호계1동,경기도 안양시 동안구 호계2동,경기도 안양시 동안구 호계3동,경기도 안양시 동안구 범계동,경기도 안양시 동안구 신촌동,경기도 안양시 동안구 갈산동
2021년01월_남_0~9세,"19,829","7,798",449,575,440,135,254,593,863,245,515,777,"1,116",449,325,"1,062","12,031",955,399,474,749,363,"1,097",624,"1,175",698,"1,246",756,525,732,833,574,470,361
2021년01월_남_10~19세,"27,137","9,791",557,798,691,239,392,665,659,380,649,806,"1,413",726,602,"1,214","17,346","1,153",540,750,"1,200",377,"1,557",708,"1,262",859,"1,959","1,803",415,875,"1,032","1,215",851,790
2021년01월_남_20~29세,"40,130","17,973",986,"1,716","1,329",532,758,"1,716","1,017",876,"1,314","1,345","2,434","1,089","1,114","1,747","22,157","1,463",827,"1,496","1,087",710,"3,123","1,604","1,771","1,126","1,364",941,492,"1,659","1,725",987,978,804
2021년01월_남_30~39세,"39,257","17,379",965,"1,636","1,175",520,732,"1,979","1,323",919,"1,177","1,351","2,119",787,937,"1,759","21,878","1,353",687,"1,257","1,047","1,153","2,567","1,646","3,033",888,"1,495",530,855,"1,582","1,527",862,832,564
2021년01월_남_40~49세,"42,846","17,922","1,000","1,572","1,221",541,754,"1,687","1,325",803,"1,164","1,453","2,462","1,065","1,148","1,727","24,924","1,667",797,"1,155","1,514",833,"2,451","1,516","2,467","1,179","2,491","1,810",824,"1,359","1,616","1,357",989,899
2021년01월_남_50~59세,"47,299","21,260","1,118","1,953","1,464",700,987,"1,816","1,303",999,"1,570","1,625","3,049","1,270","1,625","1,781","26,039","1,839",999,"1,742","1,357",741,"3,315","1,769","1,873","1,455","1,757","1,399",652,"1,755","2,017","1,229","1,191",949
2021년01월_남_60~69세,"35,260","17,117",762,"1,658","1,299",529,867,"1,460",838,934,"1,430","1,479","2,268",976,"1,182","1,435","18,143","1,418",741,"1,433",958,559,"2,530","1,197","1,185",766,962,667,426,"1,408","1,625",730,848,690
2021년01월_남_70~79세,"14,568","7,706",346,777,575,280,409,694,344,411,659,696,"1,032",383,591,509,"6,862",499,304,554,393,210,"1,074",530,400,277,324,246,164,465,525,286,301,310
2021년01월_남_80~89세,"4,860","2,489",113,237,168,131,158,229,93,131,226,205,345,122,177,154,"2,371",172,70,178,132,91,333,189,178,127,117,113,44,150,151,125,89,112
2021년01월_남_90~99세,520,224,12,18,14,24,11,28,12,5,14,27,25,6,14,14,296,26,8,28,13,11,46,21,14,10,20,13,3,12,18,27,11,15
2021년01월_남_100세 이상,54,30,0,4,2,0,2,5,3,1,4,4,1,0,3,1,24,1,4,3,1,0,2,0,1,1,3,0,1,2,4,0,0,1
2021년01월_여_총인구수,"277,970","119,381","6,373","10,897","8,397","3,650","5,339","10,205","8,067","5,319","8,918","10,117","16,255","6,827","7,616","11,401","158,589","11,103","5,704","9,306","9,117","6,088","18,863","9,544","14,209","7,631","12,351","8,529","4,290","10,348","10,973","8,034","6,752","5,747"
2021년01월_여_연령구간인구수,"277,970","119,381","6,373","10,897","8,397","3,650","5,339","10,205","8,067","5,319","8,918","10,117","16,255","6,827","7,616","11,401","158,589","11,103","5,704","9,306","9,117","6,088","18,863","9,544","14,209","7,631","12,351","8,529","4,290","10,348","10,973","8,034","6,752","5,747"
2021년01월_여_0~9세,"19,151","7,610",471,603,394,136,233,554,894,228,483,672,"1,104",480,361,997,"11,541",842,401,468,675,364,994,613,"1,177",655,"1,206",625,520,729,813,583,489,387
2021년01월_여_10~19세,"25,141","8,984",534,731,632,253,343,648,639,341,617,721,"1,223",627,560,"1,115","16,157","1,060",532,628,"1,057",353,"1,423",737,"1,172",824,"1,826","1,658",382,821,"1,050","1,104",782,748
2021년01월_여_20~29세,"37,286","16,385",971,"1,748","1,147",547,667,"1,513",997,722,"1,190","1,248","2,224",887,"1,033","1,491","20,901","1,484",782,"1,313","1,037",780,"2,774","1,391","1,873","1,040","1,241",937,510,"1,568","1,524","1,000",919,728
2021년01월_여_30~39세,"37,098","15,467",900,"1,342","1,008",421,632,"1,563","1,423",619,964,"1,362","2,073",750,744,"1,666","21,631","1,457",702,"1,124","1,165","1,162","2,289","1,356","2,855",988,"1,748",692,855,"1,461","1,466","1,001",782,528
2021년01월_여_40~49세,"44,651","17,110","1,002","1,473","1,131",453,725,"1,454","1,285",663,"1,143","1,535","2,352","1,052","1,079","1,763","27,541","1,829",882,"1,193","1,786","1,022","2,614","1,475","2,648","1,348","2,827","2,197",722,"1,480","1,632","1,642","1,188","1,056"
2021년01월_여_50~59세,"50,155","22,054","1,091","2,056","1,601",652,955,"1,745","1,317","1,045","1,765","1,877","3,104","1,285","1,474","2,087","28,101","2,055","1,135","1,965","1,418",956,"3,788","1,778","2,157","1,493","1,725","1,256",603,"1,983","2,202","1,285","1,282","1,020"
2021년01월_여_60~69세,"36,177","17,635",800,"1,625","1,426",553,932,"1,558",902,980,"1,507","1,509","2,260",966,"1,234","1,383","18,542","1,432",736,"1,484","1,078",746,"2,758","1,193","1,287",739,946,608,430,"1,440","1,453",715,788,709
2021년01월_여_70~79세,"17,204","8,804",395,838,696,391,509,712,393,465,789,699,"1,190",462,723,542,"8,400",584,332,640,528,398,"1,378",617,636,293,460,332,147,540,488,387,315,325
2021년01월_여_80~89세,"9,304","4,506",170,402,312,218,298,405,169,208,390,403,613,273,348,297,"4,798",281,157,406,323,258,714,321,353,220,311,192,88,267,283,258,170,196
2021년01월_여_90~99세,"1,673",767,38,72,45,26,42,43,42,43,63,88,106,44,56,59,906,61,39,80,49,47,121,56,50,26,60,31,30,55,58,58,37,48
2021년01월_여_100세 이상,130,59,1,7,5,0,3,10,6,5,7,3,6,1,4,1,71,18,6,5,1,2,10,7,1,5,1,1,3,4,4,1,0,2
