카테고리,경기도 성남시,경기도 성남시 수정구,경기도 성남시 수정구 신흥1동,경기도 성남시 수정구 신흥2동,경기도 성남시 수정구 신흥3동,경기도 성남시 수정구 태평1동,경기도 성남시 수정구 태평2동,경기도 성남시 수정구 태평3동,경기도 성남시 수정구 태평4동,경기도 성남시 수정구 수진1동,경기도 성남시 수정구 수진2동,경기도 성남시 수정구 단대동,경기도 성남시 수정구 산성동,경기도 성남시 수정구 양지동,경기도 성남시 수정구 복정동,경기도 성남시 수정구 위례동,경기도 성남시 수정구 신촌동,경기도 성남시 수정구 고등동,경기도 성남시 수정구 시흥동,경기도 성남시 중원구,경기도 성남시 중원구 성남동,경기도 성남시 중원구 중앙동,경기도 성남시 중원구 금광1동,경기도 성남시 중원구 금광2동,경기도 성남시 중원구 은행1동,경기도 성남시 중원구 은행2동,경기도 성남시 중원구 상대원1동,경기도 성남시 중원구 상대원2동,경기도 성남시 중원구 상대원3동,경기도 성남시 중원구 하대원동,경기도 성남시 중원구 도촌동,경기도 성남시 분당구,경기도 성남시 분당구 분당동,경기도 성남시 분당구 수내1동,경기도 성남시 분당구 수내2동,경기도 성남시 분당구 수내3동,경기도 성남시 분당구 정자동,경기도 성남시 분당구 정자1동,경기도 성남시 분당구 정자2동,경기도 성남시 분당구 정자3동,경기도 성남시 분당구 서현1동,경기도 성남시 분당구 서현2동,경기도 성남시 분당구 이매1동,경기도 성남시 분당구 이매2동,경기도 성남시 분당구 야탑1동,경기도 성남시 분당구 야탑2동,경기도 성남시 분당구 야탑3동,경기도 성남시 분당구 판교동,경기도 성남시 분당구 삼평동,경기도 성남시 분당구 백현동,경기도 성남시 분당구 금곡동,경기도 성남시 분당구 구미1동,경기도 성남시 분당구 구미동,경기도 성남시 분당구 운중동
2020년06월_남_연령구간인구수,"465,307","118,800","7,065","4,825","5,847","7,971","8,002","7,018","6,955","6,577","8,251","7,938","6,658","4,994","6,242","22,456","2,559","3,731","1,711","110,657","17,502","7,597","3,664","12,225","5,293","12,422","13,548","7,357","6,656","10,739","13,654","235,850","13,241","8,679","5,264","7,050","9,936","14,658","7,672","7,654","15,711","9,294","12,818","6,863","8,811","8,081","14,588","11,735","12,109","13,509","13,685","8,679","15,280","10,533"
2020년06월_남_0~9세,"36,058","7,834",278,368,216,279,404,348,366,206,403,579,337,329,388,"2,626",283,323,101,"7,146",797,494,222,658,375,761,917,294,330,754,"1,544","21,078","1,098",670,596,563,772,"1,050",514,746,"1,293",751,"1,216",556,695,640,"1,239","1,595","1,502","1,583",986,741,"1,140","1,132"
2020년06월_남_10~19세,"45,709","9,038",388,450,363,428,637,492,656,409,587,708,577,484,261,"2,003",247,243,105,"8,837","1,045",496,249,999,505,"1,086",969,517,508,998,"1,465","27,834","1,612","1,182","1,017","1,314",980,"1,650",797,927,"2,214","1,197","1,637","1,020",694,916,"1,056","1,743","1,499","1,625","1,197",864,"1,485","1,208"
2020년06월_남_20~29세,"67,800","17,943","1,099",658,909,"1,404","1,285","1,106","1,104",967,"1,244","1,145",916,718,"1,214","2,847",467,614,246,"16,354","2,985",855,492,"1,852",871,"1,922","1,980",995,990,"1,668","1,744","33,503","2,016","1,191",525,956,"1,669","2,115","1,063","1,084","2,295","1,502","1,779",976,"1,438","1,066","2,226","1,166","1,530","1,922","2,065","1,318","2,336","1,265"
2020년06월_남_30~39세,"69,908","18,611","1,052",635,880,"1,265","1,220",991,920,882,"1,215","1,187",917,628,"1,611","3,656",508,777,267,"16,885","3,267","1,022",628,"1,776",704,"1,662","2,217",971,924,"1,530","2,184","34,412","1,861","1,184",388,797,"1,890","2,380","1,528","1,121","2,047","1,227","1,784",614,"1,465","1,003","2,960","1,396","1,589","1,838","2,250","1,398","2,244","1,448"
2020년06월_남_40~49세,"78,371","19,497","1,167",759,971,"1,201","1,227","1,073","1,144","1,003","1,231","1,289","1,230",877,"1,215","3,984",402,480,244,"17,854","2,644","1,302",586,"2,007",866,"1,971","2,250","1,149","1,027","1,577","2,475","41,020","2,190","1,682","1,227","1,519","1,548","2,686","1,233","1,343","2,960","1,480","2,183","1,111","1,366","1,288","2,212","2,524","2,278","2,266","2,129","1,445","2,394","1,956"
2020년06월_남_50~59세,"77,672","20,546","1,420",859,"1,166","1,401","1,451","1,350","1,254","1,362","1,488","1,323","1,150",879,725,"3,556",289,602,271,"19,637","2,904","1,522",637,"2,185",912,"2,257","2,363","1,627","1,349","1,934","1,947","37,489","2,058","1,429",809,"1,099","1,410","2,361","1,129","1,198","2,488","1,646","2,075","1,188","1,316","1,256","2,165","1,773","1,993","2,271","2,166","1,417","2,519","1,723"
2020년06월_남_60~69세,"53,820","15,383","1,020",674,801,"1,162","1,056","1,041",872,"1,039","1,224",986,858,627,517,"2,559",234,437,276,"14,882","2,335","1,180",540,"1,680",618,"1,622","1,806","1,127",991,"1,541","1,442","23,555","1,383",653,368,499,999,"1,215",818,650,"1,308",932,"1,263",814,"1,100","1,097","1,746",965,"1,085","1,290","1,623",869,"1,679","1,199"
2020년06월_남_70~79세,"25,949","7,519",492,326,416,629,545,452,463,526,653,518,503,336,248,940,103,206,163,"6,902","1,149",530,223,807,342,844,812,544,422,580,649,"11,528",691,399,220,217,491,777,391,340,693,392,615,403,523,553,742,406,468,551,851,412,938,455
2020년06월_남_80~89세,"8,891","2,150",129,82,112,185,155,139,164,153,188,178,146,108,54,258,24,41,34,"1,932",341,153,76,240,94,264,213,117,102,148,184,"4,809",293,258,100,77,163,383,174,215,372,151,234,164,184,238,218,152,147,143,359,193,460,131
2020년06월_남_90~99세,999,218,14,9,11,16,15,21,8,23,15,20,14,7,7,25,2,7,4,180,27,26,6,19,5,27,18,13,11,9,19,601,37,31,13,9,13,38,24,28,40,13,30,16,29,23,24,15,17,20,59,22,84,16
2020년06월_남_100세 이상,130,61,6,5,2,1,7,5,4,7,3,5,10,1,2,2,0,1,0,48,8,17,5,2,1,6,3,3,2,0,1,21,2,0,1,0,1,3,1,2,1,3,2,1,1,1,0,0,1,0,0,0,1,0
2020년06월_여_총인구수,"474,441","115,929","6,451","4,969","5,392","7,715","7,927","6,753","6,830","6,130","8,145","8,166","6,318","5,115","5,190","23,298","2,255","3,760","1,515","107,828","16,267","6,722","3,472","12,818","5,545","12,529","12,644","6,820","6,122","10,540","14,349","250,684","13,611","9,547","5,504","7,171","10,035","16,481","8,523","8,088","16,813","9,580","13,389","7,124","9,069","8,947","15,008","12,232","12,761","14,546","15,460","9,252","16,512","11,031"
2020년06월_여_연령구간인구수,"474,441","115,929","6,451","4,969","5,392","7,715","7,927","6,753","6,830","6,130","8,145","8,166","6,318","5,115","5,190","23,298","2,255","3,760","1,515","107,828","16,267","6,722","3,472","12,818","5,545","12,529","12,644","6,820","6,122","10,540","14,349","250,684","13,611","9,547","5,504","7,171","10,035","16,481","8,523","8,088","16,813","9,580","13,389","7,124","9,069","8,947","15,008","12,232","12,761","14,546","15,460","9,252","16,512","11,031"
2020년06월_여_0~9세,"34,296","7,638",267,353,213,278,389,349,384,208,446,568,297,323,395,"2,525",274,279,90,"6,697",821,432,223,677,318,654,828,286,285,734,"1,439","19,961","1,007",632,601,531,756,"1,076",430,636,"1,209",702,"1,141",505,683,672,"1,122","1,523","1,367","1,495",982,642,"1,160","1,089"
2020년06월_여_10~19세,"43,400","8,514",350,457,310,412,565,469,619,321,529,644,517,467,239,"2,095",189,256,75,"8,308",995,427,233,"1,027",578,"1,010",918,493,444,836,"1,347","26,578","1,454","1,098",980,"1,175",982,"1,671",663,864,"2,191","1,111","1,560",861,631,888,"1,093","1,640","1,529","1,562","1,229",901,"1,337","1,158"
2020년06월_여_20~29세,"64,470","16,182",913,605,830,"1,366","1,202",865,928,820,"1,152","1,040",792,715,"1,079","2,821",274,615,165,"15,074","2,793",738,463,"2,025",913,"1,655","1,597",842,853,"1,494","1,701","33,214","1,822","1,288",453,923,"1,509","2,604","1,030","1,006","2,362","1,358","1,677",888,"1,409","1,117","2,019","1,185","1,493","1,959","2,139","1,413","2,308","1,252"
2020년06월_여_30~39세,"67,982","16,156",763,644,667,981,987,844,763,627,982,"1,104",733,555,"1,147","4,002",418,712,227,"14,616","2,437",933,505,"1,684",680,"1,424","1,850",732,689,"1,382","2,300","37,210","1,843","1,370",541,809,"1,751","2,783","1,530","1,268","2,210","1,194","1,883",785,"1,478","1,195","2,563","1,830","1,971","2,190","2,524","1,445","2,344","1,703"
2020년06월_여_40~49세,"80,206","17,322",869,788,768,962,"1,118",969,"1,101",811,"1,140","1,238","1,018",815,818,"3,867",351,488,201,"15,990","2,173",978,493,"1,886",849,"1,939","1,842",951,843,"1,521","2,515","46,894","2,594","2,060","1,452","1,750","1,716","3,335","1,484","1,525","3,541","1,854","2,570","1,365","1,406","1,532","2,227","2,721","2,406","2,493","2,415","1,589","2,777","2,082"
2020년06월_여_50~59세,"78,086","19,880","1,191",885,996,"1,347","1,415","1,276","1,171","1,173","1,490","1,436","1,088",883,631,"3,748",303,588,259,"19,488","2,815","1,170",640,"2,211",934,"2,290","2,342","1,395","1,287","2,118","2,286","38,718","2,216","1,360",643,996,"1,497","2,346","1,278","1,233","2,431","1,670","2,064","1,181","1,448","1,371","2,525","1,590","1,947","2,487","2,445","1,497","2,718","1,775"
2020년06월_여_60~69세,"55,943","16,350","1,115",733,861,"1,217","1,196","1,014",922,"1,125","1,314","1,125",956,698,545,"2,537",272,453,267,"15,057","2,231","1,106",485,"1,834",656,"1,794","1,857","1,156",929,"1,432","1,577","24,536","1,430",726,383,551,"1,033","1,265",899,716,"1,366",920,"1,277",789,"1,082","1,109","1,867",997,"1,179","1,368","1,776",888,"1,713","1,202"
2020년06월_여_70~79세,"31,273","9,131",641,321,519,781,672,633,605,690,761,668,647,447,222,"1,027",109,233,155,"8,177","1,292",628,261,961,401,"1,214",931,622,497,629,741,"13,965",750,555,270,256,523,872,633,482,875,437,735,428,593,650,942,471,553,600,"1,136",532,"1,217",455
2020년06월_여_80~89세,"15,373","3,921",285,147,190,312,314,281,276,294,271,273,221,175,85,572,52,113,60,"3,595",581,240,117,416,182,468,402,280,236,316,357,"7,857",406,390,147,148,211,457,476,290,515,277,392,255,262,329,531,222,255,334,669,286,752,253
2020년06월_여_90~99세,"3,070",695,41,24,31,47,59,42,47,49,49,61,34,34,26,101,13,23,14,696,106,48,27,85,30,67,69,55,51,74,84,"1,679",85,65,33,31,55,69,98,68,109,55,88,63,73,79,112,50,59,56,139,56,175,61
2020년06월_여_100세 이상,342,140,16,12,7,12,10,11,14,12,11,9,15,3,3,3,0,0,2,130,23,22,25,12,4,14,8,8,8,4,2,72,4,3,1,1,2,3,2,0,4,2,2,4,4,5,7,3,2,2,6,3,11,1
