카테고리,경기도 수원시,경기도 수원시 장안구,경기도 수원시 장안구 파장동,경기도 수원시 장안구 율천동,경기도 수원시 장안구 정자1동,경기도 수원시 장안구 정자2동,경기도 수원시 장안구 정자3동,경기도 수원시 장안구 영화동,경기도 수원시 장안구 송죽동,경기도 수원시 장안구 조원1동,경기도 수원시 장안구 조원2동,경기도 수원시 장안구 연무동,경기도 수원시 권선구,경기도 수원시 권선구 세류1동,경기도 수원시 권선구 세류2동,경기도 수원시 권선구 세류3동,경기도 수원시 권선구 평동,경기도 수원시 권선구 서둔동,경기도 수원시 권선구 구운동,경기도 수원시 권선구 금곡동,경기도 수원시 권선구 호매실동,경기도 수원시 권선구 권선1동,경기도 수원시 권선구 권선2동,경기도 수원시 권선구 곡선동,경기도 수원시 권선구 입북동,경기도 수원시 팔달구,경기도 수원시 팔달구 매교동,경기도 수원시 팔달구 매산동,경기도 수원시 팔달구 고등동,경기도 수원시 팔달구 화서1동,경기도 수원시 팔달구 화서2동,경기도 수원시 팔달구 지동,경기도 수원시 팔달구 우만1동,경기도 수원시 팔달구 우만2동,경기도 수원시 팔달구 인계동,경기도 수원시 팔달구 행궁동,경기도 수원시 영통구,경기도 수원시 영통구 매탄1동,경기도 수원시 영통구 매탄2동,경기도 수원시 영통구 매탄3동,경기도 수원시 영통구 매탄4동,경기도 수원시 영통구 원천동,경기도 수원시 영통구 영통1동,경기도 수원시 영통구 영통2동,경기도 수원시 영통구 영통3동,경기도 수원시 영통구 망포1동,경기도 수원시 영통구 망포2동,경기도 수원시 영통구 광교1동,경기도 수원시 영통구 광교2동
2021년12월_계_80~89세,"26,801","7,996",821,915,768,990,736,738,558,995,684,791,"8,036",284,749,628,"1,024",995,693,985,737,490,693,422,336,"5,407",242,340,523,726,654,512,686,380,854,490,"5,362",340,377,595,495,590,576,318,456,387,253,492,483
2021년12월_계_90~99세,"4,036","1,301",122,146,127,145,111,104,87,183,138,138,"1,172",45,102,77,163,137,97,148,97,67,100,91,48,703,23,57,60,95,83,64,77,59,115,70,860,63,60,88,69,98,86,39,86,64,39,86,82
2021년12월_계_100세 이상,142,37,2,5,4,5,2,3,6,2,4,4,48,0,6,3,9,6,3,4,3,2,7,3,2,27,2,3,2,4,4,2,4,0,5,1,30,1,2,3,2,2,3,3,1,4,3,2,4
2021년12월_남_총인구수,"595,933","137,861","11,779","22,330","14,208","17,682","20,698","10,169","9,657","14,231","8,912","8,195","183,925","5,069","12,215","9,443","20,418","19,351","12,259","22,398","23,003","12,620","23,817","14,968","8,364","91,926","3,099","5,541","10,092","10,921","12,638","5,435","9,994","8,500","20,100","5,606","182,221","8,866","7,347","18,656","10,479","19,645","17,108","13,855","16,629","15,662","13,922","25,928","14,124"
2021년12월_남_연령구간인구수,"595,933","137,861","11,779","22,330","14,208","17,682","20,698","10,169","9,657","14,231","8,912","8,195","183,925","5,069","12,215","9,443","20,418","19,351","12,259","22,398","23,003","12,620","23,817","14,968","8,364","91,926","3,099","5,541","10,092","10,921","12,638","5,435","9,994","8,500","20,100","5,606","182,221","8,866","7,347","18,656","10,479","19,645","17,108","13,855","16,629","15,662","13,922","25,928","14,124"
2021년12월_남_0~9세,"46,850","8,954",616,"1,432","1,165","1,475","1,674",405,538,690,655,304,"15,330",419,532,394,"1,525","1,115",652,"2,327","3,440",617,"2,709",813,787,"5,102",120,214,854,678,949,206,415,538,993,135,"17,464",532,445,"1,361",653,"2,099","1,646","1,236","1,219","1,675","2,176","2,750","1,672"
2021년12월_남_10~19세,"59,563","14,413",936,"2,079","1,788","1,880","3,384",595,883,"1,380",975,513,"16,847",316,807,742,"1,775","1,586",989,"2,594","2,390",862,"2,773","1,090",923,"7,020",162,225,653,"1,019","1,378",352,671,938,"1,393",229,"21,283",883,769,"2,164","1,066","1,945","2,386","1,077","2,193","2,000","1,726","3,464","1,610"
2021년12월_남_20~29세,"96,683","23,785","1,815","6,200","2,098","2,518","3,209","1,345","1,485","2,228","1,415","1,472","27,618",770,"1,919","1,403","3,287","3,088","1,963","3,088","2,445","2,506","3,318","2,796","1,035","15,512",451,967,"1,384","1,590","1,995",707,"1,696","1,958","4,037",727,"29,768","1,648","1,203","3,556","1,912","3,313","2,429","2,967","3,506","2,398","1,561","3,737","1,538"
2021년12월_남_30~39세,"93,017","17,445","1,585","3,042","1,654","2,566","2,130","1,339","1,341","1,779",940,"1,069","29,819",855,"2,082","1,335","2,998","3,015","1,762","3,214","4,157","2,507","3,657","3,136","1,101","14,785",517,915,"1,908","1,305","1,737",613,"1,618","1,169","4,229",774,"30,968","1,218","1,039","3,060","1,677","3,554","2,632","3,775","2,284","2,381","2,440","4,468","2,440"
2021년12월_남_40~49세,"100,275","21,867","1,811","3,078","2,427","3,030","3,887","1,534","1,528","2,163","1,252","1,157","31,255",777,"1,952","1,566","3,030","3,123","1,835","4,005","4,603","1,802","4,264","2,740","1,558","14,220",499,823,"1,589","1,764","1,925",829,"1,498","1,255","3,238",800,"32,933","1,349","1,128","3,308","1,630","3,809","3,164","2,135","2,771","2,820","2,908","5,068","2,843"
2021년12월_남_50~59세,"98,577","24,630","2,212","3,314","2,585","3,063","3,920","1,993","1,744","2,661","1,714","1,424","30,395",874,"2,135","1,653","3,654","3,407","2,332","3,644","2,919","2,105","3,672","2,524","1,476","15,810",580,"1,007","1,605","1,935","2,413","1,051","1,785","1,293","2,986","1,155","27,742","1,624","1,295","2,942","1,765","2,540","2,836","1,633","2,772","2,564","1,868","3,894","2,009"
2021년12월_남_60~69세,"64,979","16,541","1,756","2,079","1,565","1,867","1,655","1,799","1,348","2,020","1,209","1,243","21,500",642,"1,702","1,426","2,742","2,563","1,800","2,300","2,054","1,528","2,418","1,349",976,"11,986",460,871,"1,248","1,574","1,452",985,"1,400",873,"2,075","1,048","14,952","1,047",959,"1,489","1,165","1,572","1,357",685,"1,358","1,330",894,"1,791","1,305"
2021년12월_남_70~79세,"25,550","6,972",729,756,622,866,561,833,563,904,446,692,"8,120",302,758,670,"1,031","1,077",676,863,734,515,757,359,378,"5,355",205,372,626,758,540,501,668,325,835,525,"5,103",438,376,570,436,596,422,229,344,354,258,552,528
2021년12월_남_80~89세,"9,506","2,935",293,313,279,383,257,309,206,350,258,287,"2,771",105,295,232,349,350,228,324,236,163,230,145,114,"1,959",94,125,210,270,230,180,231,136,292,191,"1,841",118,123,193,160,197,215,109,167,133,83,181,162
2021년12월_남_90~99세,911,312,26,37,25,33,21,17,18,56,45,34,263,9,31,21,27,25,22,39,24,15,18,16,16,173,10,21,15,27,18,11,12,15,22,22,163,9,10,13,15,20,20,8,15,7,8,22,16
2021년12월_남_100세 이상,22,7,0,0,0,1,0,0,3,0,3,0,7,0,2,1,0,2,0,0,1,0,1,0,0,4,1,1,0,1,1,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,1,1
2021년12월_여_총인구수,"587,781","135,974","11,506","19,844","14,694","18,364","20,749","9,741","9,802","13,955","9,623","7,696","180,211","5,028","11,433","9,288","19,933","18,631","11,976","23,068","23,233","12,059","24,628","12,769","8,165","90,395","2,777","4,767","9,926","11,576","13,058","5,198","10,064","8,400","19,770","4,859","181,201","8,746","7,434","17,326","10,952","19,161","17,677","12,333","15,898","15,414","13,950","27,097","15,213"
2021년12월_여_연령구간인구수,"587,781","135,974","11,506","19,844","14,694","18,364","20,749","9,741","9,802","13,955","9,623","7,696","180,211","5,028","11,433","9,288","19,933","18,631","11,976","23,068","23,233","12,059","24,628","12,769","8,165","90,395","2,777","4,767","9,926","11,576","13,058","5,198","10,064","8,400","19,770","4,859","181,201","8,746","7,434","17,326","10,952","19,161","17,677","12,333","15,898","15,414","13,950","27,097","15,213"
2021년12월_여_0~9세,"44,187","8,548",570,"1,389","1,098","1,477","1,489",387,525,656,637,320,"14,461",409,512,448,"1,415","1,102",625,"2,226","3,147",568,"2,481",772,756,"4,953",112,198,822,712,887,175,373,551,996,127,"16,225",529,367,"1,256",546,"1,976","1,576","1,151","1,181","1,601","1,977","2,471","1,594"
2021년12월_여_10~19세,"55,806","13,352",869,"1,880","1,562","1,836","3,199",557,779,"1,240",972,458,"15,677",268,761,671,"1,635","1,434",943,"2,370","2,391",753,"2,553","1,064",834,"6,664",144,219,688,"1,010","1,323",303,618,767,"1,392",200,"20,113",843,669,"2,078","1,046","1,785","2,243","1,012","1,988","1,958","1,589","3,364","1,538"
2021년12월_여_20~29세,"87,575","19,724","1,501","3,861","1,846","2,481","2,967","1,250","1,433","1,957","1,331","1,097","25,245",712,"1,644","1,237","2,749","2,769","1,811","2,956","2,439","2,511","3,036","2,420",961,"14,794",408,764,"1,417","1,530","1,907",589,"1,521","1,597","4,321",740,"27,812","1,341","1,208","2,849","1,715","3,172","2,315","2,380","3,056","2,016","1,597","4,613","1,550"
2021년12월_여_30~39세,"84,188","15,623","1,338","2,616","1,657","2,431","2,131","1,023","1,231","1,446","1,011",739,"26,653",761,"1,502","1,091","2,720","2,378","1,422","3,228","4,348","2,039","3,887","2,256","1,021","12,278",423,683,"1,553","1,248","1,705",452,"1,278","1,048","3,313",575,"29,634","1,076",869,"2,392","1,450","3,437","2,683","2,882","1,990","2,440","2,720","4,970","2,725"
2021년12월_여_40~49세,"98,949","22,290","1,721","3,077","2,707","3,139","4,525","1,265","1,444","2,043","1,465",904,"29,212",692,"1,655","1,411","2,866","2,758","1,685","4,079","4,120","1,738","4,589","2,127","1,492","13,232",334,602,"1,407","1,838","2,136",679,"1,318","1,352","3,051",515,"34,215","1,426","1,176","3,314","1,908","3,473","3,550","2,055","3,107","2,903","2,887","5,473","2,943"
2021년12월_여_50~59세,"98,910","24,652","2,151","3,338","2,706","3,070","3,644","1,859","1,873","2,709","2,033","1,269","31,208",925,"2,056","1,643","3,845","3,351","2,379","3,948","3,183","2,010","4,170","2,222","1,476","15,315",467,833,"1,608","2,062","2,579",898,"1,811","1,393","2,846",818,"27,735","1,635","1,399","2,798","1,986","2,378","2,929","1,591","2,667","2,594","1,849","3,624","2,285"
2021년12월_여_60~69세,"66,350","16,905","1,784","2,014","1,703","2,033","1,464","1,913","1,407","2,030","1,102","1,455","22,024",697,"1,891","1,552","2,720","2,741","1,815","2,368","2,135","1,469","2,552","1,118",966,"12,536",472,803,"1,337","1,689","1,391","1,063","1,673",956,"2,199",953,"14,885","1,134",994,"1,512","1,318","1,727","1,328",675,"1,092","1,139",839,"1,580","1,547"
2021년12월_여_70~79세,"31,276","8,800",946,953,820,"1,174",759,968,686,"1,100",552,842,"9,516",349,883,781,"1,163","1,337",753,"1,119",894,590,809,435,403,"6,622",255,412,734,960,638,652,948,448,992,583,"6,338",485,446,647,592,740,624,345,456,448,288,626,641
2021년12월_여_80~89세,"17,295","5,061",528,602,489,607,479,429,352,645,426,504,"5,265",179,454,396,675,645,465,661,501,327,463,277,222,"3,448",148,215,313,456,424,332,455,244,562,299,"3,521",222,254,402,335,393,361,209,289,254,170,311,321
2021년12월_여_90~99세,"3,125",989,96,109,102,112,90,87,69,127,93,104,909,36,71,56,136,112,75,109,73,52,82,75,32,530,13,36,45,68,65,53,65,44,93,48,697,54,50,75,54,78,66,31,71,57,31,64,66
2021년12월_여_100세 이상,120,30,2,5,4,4,2,3,3,2,1,4,41,0,4,2,9,4,3,4,2,2,6,3,2,23,1,2,2,3,3,2,4,0,5,1,26,1,2,3,2,2,2,2,1,4,3,1,3
