카테고리,충청북도 청주시,충청북도 청주시 상당구,충청북도 청주시 상당구 낭성면,충청북도 청주시 상당구 미원면,충청북도 청주시 상당구 가덕면,충청북도 청주시 상당구 남일면,충청북도 청주시 상당구 문의면,충청북도 청주시 상당구 중앙동,충청북도 청주시 상당구 성안동,충청북도 청주시 상당구 탑대성동,충청북도 청주시 상당구 영운동,충청북도 청주시 상당구 금천동,충청북도 청주시 상당구 용담.명암.산성동,충청북도 청주시 상당구 용암1동,충청북도 청주시 상당구 용암2동,충청북도 청주시 서원구,충청북도 청주시 서원구 남이면,충청북도 청주시 서원구 현도면,충청북도 청주시 서원구 사직1동,충청북도 청주시 서원구 사직2동,충청북도 청주시 서원구 사창동,충청북도 청주시 서원구 모충동,충청북도 청주시 서원구 산남동,충청북도 청주시 서원구 분평동,충청북도 청주시 서원구 수곡1동,충청북도 청주시 서원구 수곡2동,충청북도 청주시 서원구 성화.개신.죽림동,충청북도 청주시 흥덕구,충청북도 청주시 흥덕구 오송읍,충청북도 청주시 흥덕구 강내면,충청북도 청주시 흥덕구 옥산면,충청북도 청주시 흥덕구 운천.신봉동,충청북도 청주시 흥덕구 복대1동,충청북도 청주시 흥덕구 복대2동,충청북도 청주시 흥덕구 가경동,충청북도 청주시 흥덕구 봉명1동,충청북도 청주시 흥덕구 봉명2.송정동,충청북도 청주시 흥덕구 강서제1동,충청북도 청주시 흥덕구 강서제2동,충청북도 청주시 청원구,충청북도 청주시 청원구 내수읍,충청북도 청주시 청원구 오창읍,충청북도 청주시 청원구 북이면,충청북도 청주시 청원구 우암동,충청북도 청주시 청원구 내덕1동,충청북도 청주시 청원구 내덕2동,충청북도 청주시 청원구 율량.사천동,충청북도 청주시 청원구 오근장동
2020년11월_계_80~89세,"23,438","6,214",240,543,350,457,468,345,426,453,422,738,284,918,570,"6,041",497,383,392,446,456,576,497,746,598,594,856,"5,782",667,463,553,550,628,449,851,235,447,695,244,"5,401",818,"1,095",486,662,461,491,976,412
2020년11월_계_90~99세,"3,406",990,44,99,50,60,73,40,75,75,61,108,42,165,98,864,69,60,59,71,51,82,72,100,73,96,131,819,107,58,72,82,88,52,127,24,72,112,25,733,127,158,68,62,53,55,142,68
2020년11월_계_100세 이상,188,55,1,9,1,6,2,4,7,4,1,4,2,7,7,46,1,3,8,6,4,6,3,2,5,2,6,36,6,5,4,3,3,3,5,0,2,3,2,51,10,6,9,7,5,3,9,2
2020년11월_남_총인구수,"425,716","94,331","1,179","2,581","2,022","3,481","2,076","2,844","3,563","4,415","5,353","14,454","6,681","27,253","18,429","97,242","5,314","1,733","3,969","7,048","7,393","7,435","13,381","15,131","6,911","6,743","22,184","134,620","11,673","5,566","9,237","8,659","26,247","8,292","25,228","5,198","13,001","14,418","7,101","99,523","10,113","37,076","2,487","6,251","4,432","6,314","23,765","9,085"
2020년11월_남_연령구간인구수,"425,716","94,331","1,179","2,581","2,022","3,481","2,076","2,844","3,563","4,415","5,353","14,454","6,681","27,253","18,429","97,242","5,314","1,733","3,969","7,048","7,393","7,435","13,381","15,131","6,911","6,743","22,184","134,620","11,673","5,566","9,237","8,659","26,247","8,292","25,228","5,198","13,001","14,418","7,101","99,523","10,113","37,076","2,487","6,251","4,432","6,314","23,765","9,085"
2020년11월_남_0~9세,"37,980","8,131",22,55,57,204,47,121,123,224,331,"1,238",795,"2,819","2,095","7,154",316,47,134,722,342,379,"1,219","1,331",295,356,"2,013","12,335","1,174",330,"1,142",497,"3,082",334,"2,264",256,904,"1,073","1,279","10,360",792,"5,183",51,272,171,397,"2,234","1,260"
2020년11월_남_10~19세,"44,912","10,310",36,106,61,219,100,223,212,357,475,"1,907","1,015","3,413","2,186","10,715",366,71,281,699,515,502,"2,084","2,218",536,588,"2,855","13,783","1,169",541,699,798,"3,487",579,"3,323",297,"1,208","1,200",482,"10,104","1,007","3,871",86,364,314,481,"2,771","1,210"
2020년11월_남_20~29세,"65,403","13,285",95,197,186,431,185,440,550,607,715,"2,047",832,"4,169","2,831","15,455",688,114,523,911,"1,777","1,284","1,985","2,461","1,169",982,"3,561","22,241","1,538",784,"1,065","1,362","4,007","1,932","4,078","1,077","2,424","2,825","1,149","14,422","1,414","5,092",222,"1,102",639,"1,054","3,934",965
2020년11월_남_30~39세,"61,951","11,636",71,189,136,376,140,318,410,477,630,"1,599",761,"3,794","2,735","11,746",582,134,431,940,"1,125",902,"1,587","1,682",729,693,"2,941","21,643","1,913",618,"1,893","1,077","4,371","1,127","3,010",960,"2,322","2,503","1,849","16,926","1,120","8,524",194,834,490,791,"3,538","1,435"
2020년11월_남_40~49세,"69,138","14,980",113,256,225,444,260,389,474,629,832,"2,505","1,213","4,654","2,986","15,279",654,208,563,"1,062",995,"1,046","2,432","2,611",953,888,"3,867","21,877","2,123",835,"1,384","1,270","4,980","1,053","4,099",760,"2,117","2,222","1,034","17,002","1,660","6,754",293,906,660,"1,017","3,871","1,841"
2020년11월_남_50~59세,"69,279","16,462",247,510,482,692,428,476,625,818,969,"2,492","1,092","4,552","3,079","16,992","1,176",352,813,"1,138","1,021","1,323","2,319","2,765","1,272","1,351","3,462","21,640","1,728","1,100","1,416","1,708","3,803","1,417","4,563",849,"2,095","2,298",663,"14,185","1,888","4,016",546,"1,080",802,"1,026","3,685","1,142"
2020년11월_남_60~69세,"47,223","11,734",332,675,497,661,456,451,613,687,814,"1,573",575,"2,664","1,736","12,091",950,407,725,978,883,"1,211","1,103","1,279","1,103","1,190","2,262","13,467","1,167",783,994,"1,236","1,690","1,141","2,672",640,"1,269","1,471",404,"9,931","1,317","2,302",600,901,714,852,"2,493",752
2020년11월_남_70~79세,"21,156","5,448",166,377,265,286,278,285,359,434,418,817,287,887,589,"5,519",398,264,334,428,540,562,460,526,613,490,904,"5,550",619,412,450,513,599,551,894,274,490,586,162,"4,639",646,967,306,533,455,494,903,335
2020년11월_남_80~89세,"7,926","2,103",86,184,105,148,160,134,172,167,155,255,100,273,164,"2,109",165,126,147,162,183,204,177,242,229,183,291,"1,921",216,153,179,179,215,151,294,80,158,223,73,"1,793",239,337,165,245,176,189,311,131
2020년11월_남_90~99세,698,230,11,31,8,18,21,7,23,15,14,20,11,26,25,167,18,9,13,7,12,20,15,16,11,21,25,157,23,8,14,19,13,7,31,5,14,17,6,144,26,29,21,13,8,11,22,14
2020년11월_남_100세 이상,50,12,0,1,0,2,1,0,2,0,0,1,0,2,3,15,1,1,5,1,0,2,0,0,1,1,3,6,3,2,1,0,0,0,0,0,0,0,0,17,4,1,3,1,3,2,3,0
2020년11월_여_총인구수,"419,099","95,396","1,092","2,474","1,945","3,412","1,949","2,932","3,408","4,559","5,489","15,281","6,915","26,996","18,944","98,562","4,868","1,627","3,825","7,424","7,532","7,364","13,498","15,847","6,769","6,883","22,925","130,691","11,809","5,316","8,811","8,634","25,479","7,941","26,266","4,663","11,413","14,031","6,328","94,450","9,545","32,673","2,172","6,159","4,273","5,907","24,319","9,402"
2020년11월_여_연령구간인구수,"419,099","95,396","1,092","2,474","1,945","3,412","1,949","2,932","3,408","4,559","5,489","15,281","6,915","26,996","18,944","98,562","4,868","1,627","3,825","7,424","7,532","7,364","13,498","15,847","6,769","6,883","22,925","130,691","11,809","5,316","8,811","8,634","25,479","7,941","26,266","4,663","11,413","14,031","6,328","94,450","9,545","32,673","2,172","6,159","4,273","5,907","24,319","9,402"
2020년11월_여_0~9세,"36,476","7,944",24,61,51,217,47,98,102,200,316,"1,253",763,"2,698","2,114","6,867",318,41,174,687,336,333,"1,207","1,263",275,344,"1,889","11,849","1,155",357,"1,160",433,"2,996",313,"2,070",248,886,997,"1,234","9,816",742,"4,913",50,271,179,347,"2,103","1,211"
2020년11월_여_10~19세,"41,470","9,483",27,100,69,217,100,199,191,347,458,"1,794",974,"3,033","1,974","9,827",307,52,262,740,489,501,"1,967","1,973",447,520,"2,569","12,771","1,099",522,579,747,"3,115",532,"3,157",295,"1,141","1,150",434,"9,389",917,"3,597",85,388,262,475,"2,502","1,163"
2020년11월_여_20~29세,"54,456","11,222",75,130,134,320,128,396,430,466,637,"1,855",708,"3,466","2,477","13,012",473,85,420,813,"1,665","1,039","1,676","2,093",891,758,"3,099","18,728","1,556",643,935,"1,185","3,411","1,465","3,474",940,"1,842","2,484",793,"11,494",955,"3,786",142,945,478,802,"3,429",957
2020년11월_여_30~39세,"56,480","11,224",56,102,108,316,98,256,280,369,544,"1,648",852,"3,780","2,815","11,122",484,88,352,"1,010",881,719,"1,623","1,775",603,597,"2,990","19,513","1,977",531,"1,647",849,"4,284",763,"3,232",704,"1,640","2,179","1,707","14,621",999,"6,995",102,648,336,578,"3,371","1,592"
2020년11월_여_40~49세,"67,499","15,271",63,166,145,387,151,386,380,602,761,"2,744","1,352","4,876","3,258","15,658",627,130,459,"1,048",903,862,"2,788","3,056",853,813,"4,119","21,265","1,957",726,"1,210","1,251","5,090",985,"4,683",603,"1,805","2,143",812,"15,305","1,488","5,757",140,696,515,830,"4,161","1,718"
2020년11월_여_50~59세,"69,031","16,518",215,438,400,647,334,495,576,841,956,"2,560","1,060","4,576","3,420","17,495","1,048",270,753,"1,256","1,177","1,410","2,189","2,842","1,298","1,446","3,806","21,484","1,563",994,"1,325","1,853","3,525","1,555","5,081",752,"1,999","2,249",588,"13,534","1,664","3,325",372,"1,005",778,"1,047","4,174","1,169"
2020년11월_여_60~69세,"49,151","11,961",265,595,435,610,405,492,683,836,906,"1,830",629,"2,603","1,672","12,974",799,362,668,"1,023","1,122","1,345","1,130","1,434","1,226","1,198","2,667","13,928","1,251",756,"1,000","1,302","1,798","1,290","2,810",613,"1,224","1,518",366,"10,288","1,271","2,291",503,"1,022",859,883,"2,640",819
2020년11월_여_70~79세,"26,178","6,859",179,447,315,343,325,362,455,548,596,"1,023",360,"1,175",731,"6,947",429,289,443,494,643,717,538,821,741,720,"1,112","6,600",713,424,520,577,769,692,"1,101",334,527,741,202,"5,772",823,"1,117",404,712,534,598,"1,148",436
2020년11월_여_80~89세,"15,512","4,111",154,359,245,309,308,211,254,286,267,483,184,645,406,"3,932",332,257,245,284,273,372,320,504,369,411,565,"3,861",451,310,374,371,413,298,557,155,289,472,171,"3,608",579,758,321,417,285,302,665,281
2020년11월_여_90~99세,"2,708",760,33,68,42,42,52,33,52,60,47,88,31,139,73,697,51,51,46,64,39,62,57,84,62,75,106,662,84,50,58,63,75,45,96,19,58,95,19,589,101,129,47,49,45,44,120,54
2020년11월_여_100세 이상,138,43,1,8,1,4,1,4,5,4,1,3,2,5,4,31,0,2,3,5,4,4,3,2,4,1,3,30,3,3,3,3,3,3,5,0,2,3,2,34,6,5,6,6,2,1,6,2
