카테고리,경상남도 창원시,경상남도 창원시 의창구,경상남도 창원시 의창구 동읍,경상남도 창원시 의창구 북면,경상남도 창원시 의창구 대산면,경상남도 창원시 의창구 의창동,경상남도 창원시 의창구 팔룡동,경상남도 창원시 의창구 명곡동,경상남도 창원시 의창구 봉림동,경상남도 창원시 의창구 용지동,경상남도 창원시 성산구,경상남도 창원시 성산구 반송동,경상남도 창원시 성산구 중앙동,경상남도 창원시 성산구 상남동,경상남도 창원시 성산구 사파동,경상남도 창원시 성산구 가음정동,경상남도 창원시 성산구 성주동,경상남도 창원시 성산구 웅남동,경상남도 창원시 마산합포구,경상남도 창원시 마산합포구 구산면,경상남도 창원시 마산합포구 진동면,경상남도 창원시 마산합포구 진북면,경상남도 창원시 마산합포구 진전면,경상남도 창원시 마산합포구 현동,경상남도 창원시 마산합포구 가포동,경상남도 창원시 마산합포구 월영동,경상남도 창원시 마산합포구 문화동,경상남도 창원시 마산합포구 반월중앙동,경상남도 창원시 마산합포구 완월동,경상남도 창원시 마산합포구 자산동,경상남도 창원시 마산합포구 교방동,경상남도 창원시 마산합포구 오동동,경상남도 창원시 마산합포구 합포동,경상남도 창원시 마산합포구 산호동,경상남도 창원시 마산회원구,경상남도 창원시 마산회원구 내서읍,경상남도 창원시 마산회원구 회원1동,경상남도 창원시 마산회원구 회원2동,경상남도 창원시 마산회원구 석전동,경상남도 창원시 마산회원구 회성동,경상남도 창원시 마산회원구 양덕1동,경상남도 창원시 마산회원구 양덕2동,경상남도 창원시 마산회원구 합성1동,경상남도 창원시 마산회원구 합성2동,경상남도 창원시 마산회원구 구암1동,경상남도 창원시 마산회원구 구암2동,경상남도 창원시 마산회원구 봉암동,경상남도 창원시 진해구,경상남도 창원시 진해구 충무동,경상남도 창원시 진해구 여좌동,경상남도 창원시 진해구 태백동,경상남도 창원시 진해구 경화동,경상남도 창원시 진해구 병암동,경상남도 창원시 진해구 석동,경상남도 창원시 진해구 이동,경상남도 창원시 진해구 자은동,경상남도 창원시 진해구 덕산동,경상남도 창원시 진해구 풍호동,경상남도 창원시 진해구 웅천동,경상남도 창원시 진해구 웅동1동,경상남도 창원시 진해구 웅동2동
2021년05월_계_80~89세,"27,080","5,799",863,911,507,933,486,859,720,520,"3,027",620,306,359,703,538,267,234,"7,258",337,477,315,524,291,46,827,551,680,446,465,586,923,382,408,"5,556","1,448",600,359,557,367,357,629,289,264,309,259,118,"5,440",715,667,375,372,316,299,316,446,310,480,350,257,537
2021년05월_계_90~99세,"3,614",836,105,153,76,134,68,103,117,80,448,90,52,63,90,81,39,33,"1,041",67,81,58,92,38,6,124,80,82,48,45,79,127,47,67,603,138,61,54,51,42,36,81,36,20,42,28,14,686,96,74,47,38,39,46,44,53,28,55,44,45,77
2021년05월_계_100세 이상,96,29,5,6,2,4,1,5,5,1,11,4,1,4,1,1,0,0,23,1,1,1,1,0,0,3,0,5,1,2,4,1,2,1,22,3,7,0,1,3,0,1,2,1,1,1,2,11,2,0,1,0,1,2,1,1,1,1,0,0,1
2021년05월_남_총인구수,"524,029","132,480","10,115","21,914","3,623","25,695","19,220","21,246","15,722","14,945","108,541","20,913","12,644","14,053","22,434","20,682","13,737","4,078","89,458","2,192","6,268","1,851","1,967","7,034",509,"20,222","5,486","7,123","4,418","5,209","7,917","9,645","3,452","6,165","94,581","32,222","5,108","4,962","8,476","3,107","5,570","15,511","4,761","3,808","4,472","4,744","1,840","98,969","8,797","4,232","2,489","5,701","3,698","8,892","4,560","10,709","5,007","12,914","6,582","3,296","22,092"
2021년05월_남_연령구간인구수,"524,029","132,480","10,115","21,914","3,623","25,695","19,220","21,246","15,722","14,945","108,541","20,913","12,644","14,053","22,434","20,682","13,737","4,078","89,458","2,192","6,268","1,851","1,967","7,034",509,"20,222","5,486","7,123","4,418","5,209","7,917","9,645","3,452","6,165","94,581","32,222","5,108","4,962","8,476","3,107","5,570","15,511","4,761","3,808","4,472","4,744","1,840","98,969","8,797","4,232","2,489","5,701","3,698","8,892","4,560","10,709","5,007","12,914","6,582","3,296","22,092"
2021년05월_남_0~9세,"42,049","10,700",549,"3,301",133,"2,126","1,552","1,189",726,"1,124","8,122","1,606",620,"1,023","1,703","1,821","1,127",222,"6,869",62,580,34,23,"1,105",24,"2,199",249,457,199,256,622,524,165,370,"6,569","2,513",197,340,568,78,291,"1,577",349,129,185,267,75,"9,789",743,184,93,556,282,731,190,"1,193",549,"1,814",952,263,"2,239"
2021년05월_남_10~19세,"51,594","12,254","1,006","1,954",212,"2,415","2,028","2,065","1,149","1,425","11,847","2,771",765,"1,761","2,467","2,067","1,619",397,"7,279",80,534,80,75,610,18,"2,053",330,698,337,485,676,615,224,464,"9,348","4,184",311,412,650,171,443,"1,782",289,250,336,399,121,"10,866",910,347,153,526,403,"1,252",299,"1,171",627,"1,628",492,358,"2,700"
2021년05월_남_20~29세,"71,598","19,516","1,318","2,079",363,"3,822","3,079","3,551","2,784","2,520","17,768","3,123","2,557","2,308","3,530","3,375","2,267",608,"10,598",191,582,152,150,607,71,"2,790",952,865,593,660,844,"1,039",353,749,"12,050","4,531",534,590,948,329,743,"1,854",614,501,539,656,211,"11,666","1,319",490,281,643,422,"1,216",651,"1,251",656,"1,255",662,350,"2,470"
2021년05월_남_30~39세,"69,926","18,396",964,"3,832",398,"3,747","2,875","2,261","2,184","2,135","15,426","2,235","2,535","1,817","3,245","3,250","1,794",550,"11,269",179,744,123,104,"1,152",56,"3,049",597,791,466,506,"1,060","1,217",437,788,"11,058","3,221",537,689,"1,249",304,697,"1,941",687,446,483,574,230,"13,777","1,202",384,208,802,420,"1,122",608,"1,595",647,"1,801","1,246",378,"3,364"
2021년05월_남_40~49세,"84,984","20,475","1,609","3,933",458,"4,019","2,946","3,147","2,176","2,187","16,826","3,415","2,023","2,130","3,547","3,082","1,989",640,"13,902",262,"1,071",198,170,"1,326",57,"3,186",732,"1,124",613,720,"1,267","1,640",548,988,"15,140","5,442",756,731,"1,290",407,828,"2,724",722,579,623,721,317,"18,641","1,540",613,347,898,644,"1,623",748,"1,923",848,"2,588","1,122",578,"5,169"
2021년05월_남_50~59세,"91,766","24,401","1,977","2,957",665,"4,700","3,746","4,473","3,015","2,868","20,802","4,092","2,209","2,774","4,134","3,941","2,943",709,"14,729",396,"1,076",388,406,959,91,"3,093",912,"1,186",816,901,"1,258","1,615",588,"1,044","16,899","6,308",866,769,"1,390",583,942,"2,490",800,699,881,813,358,"14,935","1,205",699,453,895,557,"1,447",771,"1,655",701,"1,650",922,569,"3,411"
2021년05월_남_60~69세,"72,692","18,253","1,640","2,651",847,"3,326","2,220","3,135","2,543","1,891","13,368","2,654","1,383","1,758","2,924","2,441","1,601",607,"14,646",588,"1,001",501,535,807,116,"2,468",966,"1,122",840,993,"1,294","1,716",657,"1,042","14,578","3,992","1,048",865,"1,407",720,982,"2,061",788,705,874,806,330,"11,847",995,714,502,833,557,"1,014",796,"1,315",600,"1,469",758,503,"1,791"
2021년05월_남_70~79세,"29,647","6,505",774,922,396,"1,220",595,"1,083",893,622,"3,417",808,426,359,694,546,329,255,"7,522",328,511,270,329,363,61,"1,091",544,639,395,522,675,923,327,544,"6,816","1,551",616,438,756,356,507,811,403,404,424,396,154,"5,387",593,515,307,414,296,363,385,458,279,514,299,225,739
2021년05월_남_80~89세,"9,090","1,826",269,263,136,292,166,313,229,158,886,197,115,109,175,146,63,81,"2,441",96,156,98,158,96,11,277,191,220,148,159,202,329,139,161,"2,011",463,232,117,208,144,132,256,102,90,118,107,42,"1,926",270,270,133,126,113,112,107,136,94,187,118,66,194
2021년05월_남_90~99세,669,149,9,21,14,28,13,28,22,14,77,12,11,13,15,12,5,9,200,10,13,7,17,9,4,16,13,21,11,7,16,27,14,15,110,17,11,11,10,14,5,15,6,5,9,5,2,133,20,16,12,8,3,12,5,12,6,8,11,6,14
2021년05월_남_100세 이상,14,5,0,1,1,0,0,1,1,1,2,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1
2021년05월_여_총인구수,"510,101","127,866","9,760","21,533","3,522","25,070","18,261","20,431","14,443","14,846","103,855","20,528","10,334","13,857","22,710","20,047","12,659","3,720","90,199","2,043","5,942","1,602","1,969","7,137",455,"20,425","5,644","7,519","4,672","5,353","8,044","9,813","3,359","6,222","94,203","31,767","5,196","5,099","8,531","3,042","5,515","15,920","4,618","3,794","4,502","4,767","1,452","93,978","8,188","4,323","2,447","5,542","3,772","8,480","4,044","10,726","5,177","12,917","6,344","3,139","18,879"
2021년05월_여_연령구간인구수,"510,101","127,866","9,760","21,533","3,522","25,070","18,261","20,431","14,443","14,846","103,855","20,528","10,334","13,857","22,710","20,047","12,659","3,720","90,199","2,043","5,942","1,602","1,969","7,137",455,"20,425","5,644","7,519","4,672","5,353","8,044","9,813","3,359","6,222","94,203","31,767","5,196","5,099","8,531","3,042","5,515","15,920","4,618","3,794","4,502","4,767","1,452","93,978","8,188","4,323","2,447","5,542","3,772","8,480","4,044","10,726","5,177","12,917","6,344","3,139","18,879"
2021년05월_여_0~9세,"39,428","10,174",565,"3,102",113,"2,135","1,478","1,099",706,976,"7,739","1,541",534,"1,001","1,636","1,773","1,028",226,"6,356",51,498,30,29,"1,016",21,"2,118",239,384,195,206,572,491,163,343,"6,196","2,383",169,313,544,70,254,"1,510",313,130,206,232,72,"8,963",718,143,79,467,252,701,167,"1,158",494,"1,578",842,229,"2,135"
2021년05월_여_10~19세,"46,909","10,905",823,"1,872",163,"2,191","1,763","1,820","1,030","1,243","10,616","2,465",688,"1,559","2,253","1,900","1,403",348,"6,757",72,500,61,61,623,17,"1,874",357,660,367,359,628,529,177,472,"8,518","3,762",290,374,589,153,392,"1,638",291,211,322,402,94,"10,113",904,292,130,468,350,"1,153",235,"1,084",568,"1,613",491,333,"2,492"
2021년05월_여_20~29세,"56,622","15,570",923,"1,732",272,"3,143","2,480","2,851","2,069","2,100","13,913","2,394","1,978","1,779","2,947","2,644","1,775",396,"8,597",94,484,101,75,578,56,"2,189",762,702,499,504,711,950,261,631,"9,711","3,601",396,535,848,236,567,"1,462",516,431,406,603,110,"8,831",780,335,195,500,358,939,428,"1,037",517,"1,012",604,253,"1,873"
2021년05월_여_30~39세,"62,194","16,364",815,"4,019",250,"3,290","2,560","1,969","1,565","1,896","13,449","2,236","1,748","1,635","2,982","2,931","1,538",379,"9,967",96,661,74,73,"1,226",46,"2,929",495,678,369,399,919,"1,023",301,678,"9,956","3,165",366,630,"1,057",227,578,"2,027",570,316,375,494,151,"12,458",961,290,159,685,367,988,382,"1,559",633,"2,012","1,216",337,"2,869"
2021년05월_여_40~49세,"81,952","20,033","1,509","3,440",314,"3,971","3,180","3,188","2,005","2,426","18,109","3,862","1,546","2,543","4,032","3,293","2,251",582,"12,525",125,874,112,114,"1,181",58,"3,276",621,"1,105",581,707,"1,159","1,335",431,846,"14,559","5,864",602,638,"1,069",297,735,"2,855",594,501,556,649,199,"16,726","1,374",555,260,842,606,"1,756",538,"1,863",873,"2,478",974,511,"4,096"
2021년05월_여_50~59세,"92,991","25,327","1,911","3,167",646,"4,961","3,782","4,628","3,005","3,227","22,110","4,239","1,926","3,160","4,883","4,281","2,914",707,"14,773",356,912,299,303,959,65,"3,339",935,"1,263",895,"1,027","1,230","1,595",563,"1,032","17,021","6,096",851,819,"1,455",555,969,"2,762",827,663,873,876,275,"13,760",984,675,395,915,602,"1,327",748,"1,777",717,"1,799",862,505,"2,454"
2021년05월_여_60~69세,"74,176","17,709","1,624","2,461",806,"3,372","2,010","3,049","2,511","1,876","11,719","2,443","1,284","1,464","2,533","2,131","1,231",633,"16,288",571,"1,075",390,460,935,104,"2,790","1,125","1,337",923,"1,152","1,473","1,988",740,"1,225","15,996","3,896","1,274",961,"1,645",754,"1,201","2,261",840,898,"1,052",918,296,"12,464","1,129",864,535,922,635,991,871,"1,334",729,"1,485",733,493,"1,743"
2021년05월_여_70~79세,"34,812","7,100",895,955,524,"1,256",632,"1,202",962,674,"3,679",843,397,413,840,633,281,272,"9,258",379,548,266,412,395,51,"1,249",683,864,507,653,904,"1,207",445,695,"8,188","1,891",823,544,933,497,563,965,449,454,487,417,165,"6,587",815,714,416,467,363,402,426,562,407,599,357,248,811
2021년05월_여_80~89세,"17,990","3,973",594,648,371,641,320,546,491,362,"2,141",423,191,250,528,392,204,153,"4,817",241,321,217,366,195,35,550,360,460,298,306,384,594,243,247,"3,545",985,368,242,349,223,225,373,187,174,191,152,76,"3,514",445,397,242,246,203,187,209,310,216,293,232,191,343
2021년05월_여_90~99세,"2,945",687,96,132,62,106,55,75,95,66,371,78,41,50,75,69,34,24,841,57,68,51,75,29,2,108,67,61,37,38,63,100,33,52,493,121,50,43,41,28,31,66,30,15,33,23,12,553,76,58,35,30,36,34,39,41,22,47,33,39,63
2021년05월_여_100세 이상,82,24,5,5,1,4,1,4,4,0,9,4,1,3,1,0,0,0,20,1,1,1,1,0,0,3,0,5,1,2,1,1,2,1,20,3,7,0,1,2,0,1,1,1,1,1,2,9,2,0,1,0,0,2,1,1,1,1,0,0,0
