카테고리,경상북도 포항시,경상북도 포항시 남구,경상북도 포항시 남구 구룡포읍,경상북도 포항시 남구 연일읍,경상북도 포항시 남구 오천읍,경상북도 포항시 남구 대송면,경상북도 포항시 남구 동해면,경상북도 포항시 남구 장기면,경상북도 포항시 남구 호미곶면,경상북도 포항시 남구 상대동,경상북도 포항시 남구 해도동,경상북도 포항시 남구 송도동,경상북도 포항시 남구 청림동,경상북도 포항시 남구 제철동,경상북도 포항시 남구 효곡동,경상북도 포항시 남구 대이동,경상북도 포항시 북구,경상북도 포항시 북구 흥해읍,경상북도 포항시 북구 신광면,경상북도 포항시 북구 청하면,경상북도 포항시 북구 송라면,경상북도 포항시 북구 기계면,경상북도 포항시 북구 죽장면,경상북도 포항시 북구 죽장면상옥출장소,경상북도 포항시 북구 기북면,경상북도 포항시 북구 중앙동,경상북도 포항시 북구 양학동,경상북도 포항시 북구 죽도동,경상북도 포항시 북구 용흥동,경상북도 포항시 북구 우창동,경상북도 포항시 북구 두호동,경상북도 포항시 북구 장량동,경상북도 포항시 북구 환여동
2021년12월_계_80~89세,"16,407","7,196",744,719,"1,189",230,531,614,230,644,666,646,216,82,274,411,"9,211","1,603",398,529,316,626,319,64,182,848,365,833,746,730,543,897,212
2021년12월_계_90~99세,"2,324",976,90,81,153,49,75,100,38,84,65,89,29,8,56,59,"1,348",239,70,88,59,102,38,10,27,110,56,119,95,106,68,140,21
2021년12월_계_100세 이상,60,27,2,1,7,2,3,3,0,2,3,1,0,0,1,2,33,4,1,2,0,0,2,2,3,2,1,4,2,4,1,5,0
2021년12월_남_총인구수,"255,292","119,438","3,699","15,421","30,070","1,764","4,913","1,974",928,"12,828","8,809","6,082","2,564","1,822","15,571","12,993","135,854","20,538","1,455","2,338","1,208","2,414","1,069",304,646,"7,613","8,343","9,838","10,724","16,355","11,397","36,901","4,711"
2021년12월_남_연령구간인구수,"255,292","119,438","3,699","15,421","30,070","1,764","4,913","1,974",928,"12,828","8,809","6,082","2,564","1,822","15,571","12,993","135,854","20,538","1,455","2,338","1,208","2,414","1,069",304,646,"7,613","8,343","9,838","10,724","16,355","11,397","36,901","4,711"
2021년12월_남_0~9세,"19,334","8,458",56,"1,127","2,734",29,257,36,15,567,287,213,97,84,"1,831","1,125","10,876","1,962",32,48,17,38,17,1,7,258,563,388,675,"1,689",814,"3,938",429
2021년12월_남_10~19세,"24,225","10,994",136,"1,866","3,119",70,376,51,41,756,393,344,128,92,"2,122","1,500","13,231","1,889",50,110,36,86,32,8,26,400,948,455,"1,012","1,671","1,221","4,703",584
2021년12월_남_20~29세,"32,678","15,900",243,"2,012","4,219",154,524,111,65,"1,868",982,543,450,586,"2,091","2,052","16,778","2,398",106,173,89,171,42,11,30,852,"1,160","1,259","1,335","2,032","1,571","5,058",491
2021년12월_남_30~39세,"30,755","14,115",238,"1,458","4,370",140,507,107,48,"1,709",934,546,277,252,"1,720","1,809","16,640","2,523",74,140,63,145,38,14,34,955,959,"1,400","1,083","2,394","1,314","4,939",565
2021년12월_남_40~49세,"38,751","18,486",440,"2,428","5,706",179,659,182,126,"1,809","1,236",748,329,181,"2,515","1,948","20,265","3,137",134,256,125,209,74,20,54,"1,029","1,158","1,355","1,528","2,402","1,527","6,431",826
2021년12월_남_50~59세,"44,834","21,331",763,"3,048","4,749",350,934,392,183,"2,212","1,692","1,156",428,267,"2,593","2,564","23,503","3,528",238,494,238,469,236,64,121,"1,345","1,573","1,647","1,887","2,780","2,120","6,051",712
2021년12월_남_60~69세,"40,569","18,951","1,014","2,319","3,505",519,961,502,237,"2,355","1,897","1,453",489,222,"2,040","1,438","21,618","3,198",440,576,317,654,318,97,197,"1,555","1,342","1,851","1,946","2,377","1,883","4,175",692
2021년12월_남_70~79세,"18,193","8,608",541,923,"1,251",254,499,367,148,"1,278","1,119",825,278,105,569,451,"9,585","1,375",239,357,218,426,196,62,115,883,499,"1,128",941,795,721,"1,306",324
2021년12월_남_80~89세,"5,526","2,431",251,229,383,65,178,206,64,259,260,235,85,31,84,101,"3,095",490,135,167,97,192,107,23,54,316,131,329,289,198,208,275,84
2021년12월_남_90~99세,421,163,17,11,33,4,18,20,1,15,9,19,3,2,6,5,258,37,7,17,8,24,9,3,8,19,10,25,28,17,17,25,4
2021년12월_남_100세 이상,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
2021년12월_여_총인구수,"248,560","111,363","3,636","14,857","26,115","1,632","4,850","2,064",943,"11,889","8,331","6,090","2,172","1,185","15,027","12,572","137,197","20,420","1,473","2,422","1,291","2,554","1,071",305,664,"7,871","8,465","10,113","11,212","17,082","11,651","35,765","4,838"
2021년12월_여_연령구간인구수,"248,560","111,363","3,636","14,857","26,115","1,632","4,850","2,064",943,"11,889","8,331","6,090","2,172","1,185","15,027","12,572","137,197","20,420","1,473","2,422","1,291","2,554","1,071",305,664,"7,871","8,465","10,113","11,212","17,082","11,651","35,765","4,838"
2021년12월_여_0~9세,"17,969","7,909",63,"1,025","2,601",34,246,24,16,501,266,167,106,55,"1,773","1,032","10,060","1,747",33,47,25,41,19,3,10,281,550,346,615,"1,500",775,"3,659",409
2021년12월_여_10~19세,"21,975","9,942",103,"1,706","2,759",65,376,70,25,697,363,307,124,87,"1,862","1,398","12,033","1,742",34,86,46,97,19,10,13,387,814,465,880,"1,520","1,116","4,238",566
2021년12월_여_20~29세,"23,944","10,708",153,"1,484","2,697",90,399,65,35,"1,352",662,434,215,167,"1,419","1,536","13,236","1,751",64,112,65,116,19,16,22,721,855,"1,092","1,016","1,716","1,239","4,014",418
2021년12월_여_30~39세,"26,833","11,724",171,"1,392","3,521",96,422,80,29,"1,186",607,389,195,117,"1,950","1,569","15,109","2,367",53,104,35,77,26,0,20,743,851,985,"1,020","2,273","1,158","4,830",567
2021년12월_여_40~49세,"37,990","17,062",263,"2,572","4,799",115,558,110,57,"1,459",903,628,194,152,"2,883","2,369","20,928","3,100",84,177,70,143,46,15,42,903,"1,375","1,159","1,659","2,684","1,759","6,865",847
2021년12월_여_50~59세,"44,296","19,588",565,"2,948","4,045",289,865,286,133,"2,157","1,601","1,023",370,235,"2,594","2,477","24,708","3,596",226,396,201,413,170,48,87,"1,298","1,768","1,756","2,137","3,245","2,443","6,169",755
2021년12월_여_60~69세,"42,365","19,446",991,"2,286","3,331",454,938,505,216,"2,809","2,281","1,723",496,212,"1,880","1,324","22,919","3,149",373,594,316,647,315,114,183,"1,786","1,403","2,414","2,328","2,519","2,005","3,996",777
2021년12월_여_70~79세,"20,350","9,380",759,883,"1,430",277,633,433,229,"1,272","1,183",937,315,103,425,501,"10,970","1,650",279,471,263,508,214,50,137,"1,128",568,"1,295","1,031","1,000",770,"1,252",354
2021년12월_여_80~89세,"10,881","4,765",493,490,806,165,353,408,166,385,406,411,131,51,190,310,"6,116","1,113",263,362,219,434,212,41,128,532,234,504,457,532,335,622,128
2021년12월_여_90~99세,"1,903",813,73,70,120,45,57,80,37,69,56,70,26,6,50,54,"1,090",202,63,71,51,78,29,7,19,91,46,94,67,89,51,115,17
2021년12월_여_100세 이상,54,26,2,1,6,2,3,3,0,2,3,1,0,0,1,2,28,3,1,2,0,0,2,1,3,1,1,3,2,4,0,5,0
