카테고리,경기도,경기도 수원시,경기도 수원시 장안구,경기도 수원시 권선구,경기도 수원시 팔달구,경기도 수원시 영통구,경기도 성남시,경기도 성남시 수정구,경기도 성남시 중원구,경기도 성남시 분당구,경기도 의정부시,경기도 안양시,경기도 안양시 만안구,경기도 안양시 동안구,경기도 부천시,경기도 광명시,경기도 평택시,경기도 동두천시,경기도 안산시,경기도 안산시 상록구,경기도 안산시 단원구,경기도 고양시,경기도 고양시 덕양구,경기도 고양시 일산동구,경기도 고양시 일산서구,경기도 과천시,경기도 구리시,경기도 남양주시,경기도 오산시,경기도 시흥시,경기도 군포시,경기도 의왕시,경기도 하남시,경기도 용인시,경기도 용인시 처인구,경기도 용인시 기흥구,경기도 용인시 수지구,경기도 파주시,경기도 이천시,경기도 안성시,경기도 김포시,경기도 화성시,경기도 광주시,경기도 양주시,경기도 포천시,경기도 여주시,경기도 연천군,경기도 가평군,경기도 양평군
2021년06월_계_80~89세,"361,517","25,909","7,719","7,754","5,215","5,221","25,397","6,381","5,851","13,165","14,604","14,401","7,132","7,269","20,341","7,598","14,596","4,545","14,990","8,612","6,378","34,235","15,553","9,079","9,603","2,037","5,028","19,626","4,224","9,360","7,807","4,312","6,033","29,197","7,661","11,705","9,831","14,802","6,972","7,759","10,997","15,095","8,798","7,529","6,694","5,487","2,877","3,753","6,514"
2021년06월_계_90~99세,"53,180","3,951","1,245","1,158",699,849,"4,133",878,842,"2,413","1,896","2,202",987,"1,215","3,143","1,103","1,959",594,"2,197","1,283",914,"4,971","2,104","1,445","1,422",382,666,"2,744",524,"1,428","1,200",736,"1,046","4,311","1,196","1,731","1,384","2,108",947,"1,077","1,603","2,122","1,282","1,088",962,861,414,514,"1,016"
2021년06월_계_100세 이상,"2,311",205,62,56,47,40,196,59,61,76,76,93,43,50,152,35,91,26,92,50,42,179,93,42,44,12,52,141,25,105,44,21,60,152,43,64,45,74,33,39,56,81,53,47,38,29,24,36,44
2021년06월_남_총인구수,"6,795,088","596,269","136,189","184,469","92,354","183,257","461,565","119,857","108,857","232,851","227,380","271,857","119,318","152,539","402,000","145,948","285,580","46,626","336,051","180,215","155,836","528,924","237,312","146,160","145,452","34,036","96,457","360,473","119,561","267,078","134,167","80,667","153,427","534,946","134,045","217,094","183,807","239,454","114,471","97,561","242,136","452,263","196,588","119,411","78,200","57,050","22,537","32,146","60,259"
2021년06월_남_연령구간인구수,"6,795,088","596,269","136,189","184,469","92,354","183,257","461,565","119,857","108,857","232,851","227,380","271,857","119,318","152,539","402,000","145,948","285,580","46,626","336,051","180,215","155,836","528,924","237,312","146,160","145,452","34,036","96,457","360,473","119,561","267,078","134,167","80,667","153,427","534,946","134,045","217,094","183,807","239,454","114,471","97,561","242,136","452,263","196,588","119,411","78,200","57,050","22,537","32,146","60,259"
2021년06월_남_0~9세,"574,897","48,341","8,896","16,035","5,252","18,158","34,228","7,706","6,611","19,911","17,372","19,742","7,628","12,114","28,239","11,504","25,143","3,094","22,039","11,632","10,407","41,015","19,441","10,513","11,061","3,130","7,480","33,021","11,653","24,837","9,987","6,615","15,830","50,041","10,564","21,151","18,326","22,225","9,460","6,986","28,090","52,484","17,479","10,292","4,255","3,691","1,324","1,639","3,661"
2021년06월_남_10~19세,"681,461","60,323","14,633","17,055","7,212","21,423","44,111","8,724","8,334","27,053","21,568","26,698","9,619","17,079","35,310","15,467","27,809","4,270","32,335","17,388","14,947","52,748","21,055","14,915","16,778","3,475","9,105","40,042","12,735","25,863","13,430","7,297","13,513","62,815","13,838","25,873","23,104","25,405","12,118","9,512","24,951","50,338","17,460","12,405","6,220","4,910","1,640","2,385","5,203"
2021년06월_남_20~29세,"953,842","97,866","23,815","28,060","15,705","30,286","66,636","18,169","15,893","32,574","32,800","39,728","17,819","21,909","59,321","19,642","41,787","6,065","56,830","31,327","25,503","76,408","32,315","22,490","21,603","4,892","13,734","44,768","17,051","38,133","19,596","12,128","19,137","71,866","18,901","29,607","23,358","30,868","17,311","12,747","27,330","58,367","24,008","14,886","10,403","6,683","3,348","3,596","5,907"
2021년06월_남_30~39세,"980,546","92,484","16,833","29,779","14,533","31,339","68,941","18,782","16,800","33,359","30,482","39,703","17,386","22,317","58,466","20,576","45,535","5,202","46,518","23,960","22,558","71,023","34,518","18,892","17,613","4,862","12,813","44,232","20,696","41,998","19,395","11,610","25,970","70,479","17,954","28,271","24,254","35,411","16,377","12,557","37,517","78,691","29,322","14,692","8,169","5,970","2,367","3,034","5,454"
2021년06월_남_40~49세,"1,168,087","101,025","21,796","31,476","14,559","33,194","76,070","19,309","17,132","39,629","37,105","42,619","17,724","24,895","64,023","25,027","51,005","7,186","54,389","29,002","25,387","87,191","39,417","23,962","23,812","5,047","16,059","65,754","23,276","49,734","21,437","11,959","28,346","97,983","22,961","40,497","34,525","41,760","17,962","16,176","47,271","89,323","35,606","20,669","10,764","8,191","2,637","4,233","8,260"
2021년06월_남_50~59세,"1,138,575","97,850","24,259","30,259","15,854","27,478","77,369","20,475","19,060","37,834","39,569","46,847","21,026","25,821","70,430","24,532","46,675","8,626","65,092","35,167","29,925","96,176","41,553","27,374","27,249","5,832","17,273","61,049","17,613","46,885","23,193","13,953","21,897","85,346","22,480","34,277","28,589","39,057","18,295","16,741","34,768","63,649","32,777","20,381","15,935","10,498","3,765","5,910","10,592"
2021년06월_남_60~69세,"802,781","62,958","15,917","20,869","11,772","14,400","57,433","16,546","15,765","25,122","28,872","36,408","17,630","18,778","56,847","18,453","29,409","6,725","39,891","21,108","18,783","64,166","29,683","17,636","16,847","4,187","12,717","42,802","10,492","27,175","17,173","11,140","17,982","53,216","16,802","20,147","16,267","26,093","14,125","13,561","25,386","38,268","25,448","15,329","14,029","9,961","4,049","6,522","11,964"
2021년06월_남_70~79세,"349,795","25,350","6,921","7,993","5,402","5,034","26,177","7,612","7,003","11,562","13,707","14,637","7,718","6,919","21,710","7,962","12,532","3,633","13,535","7,470","6,065","26,485","13,110","6,725","6,650","1,769","5,203","20,720","4,379","9,083","6,851","4,291","8,354","29,807","7,472","11,784","10,551","12,665","6,042","6,292","12,257","15,240","10,842","7,671","5,750","4,892","2,252","3,234","6,473"
2021년06월_남_80~89세,"132,036","9,142","2,799","2,679","1,887","1,777","9,524","2,319","2,089","5,116","5,451","4,937","2,539","2,398","6,909","2,546","5,201","1,661","4,938","2,862","2,076","12,409","5,681","3,278","3,450",745,"1,879","7,420","1,554","3,058","2,772","1,504","2,154","12,220","2,801","4,993","4,426","5,420","2,553","2,767","4,174","5,448","3,363","2,839","2,424","2,049","1,034","1,443","2,498"
2021년06월_남_90~99세,"12,513",884,305,251,167,161,"1,030",198,159,673,437,515,218,297,705,232,458,161,463,287,176,"1,257",516,360,381,94,174,633,105,282,324,167,230,"1,147",263,483,401,532,221,216,380,437,271,237,237,198,113,136,237
2021년06월_남_100세 이상,555,46,15,13,11,7,46,17,11,18,17,23,11,12,40,7,26,3,21,12,9,46,23,15,8,3,20,32,7,30,9,3,14,26,9,11,6,18,7,6,12,18,12,10,14,7,8,14,10
2021년06월_여_총인구수,"6,705,600","587,941","134,184","180,739","90,769","182,249","470,089","117,016","105,910","247,163","234,143","278,046","119,073","158,973","408,742","149,904","264,321","46,728","319,064","172,959","146,105","551,583","243,074","154,166","154,343","35,240","97,932","363,710","111,144","244,236","136,417","81,548","152,481","542,880","126,832","222,697","193,351","232,806","106,433","91,499","241,506","418,098","188,126","115,983","69,397","55,127","20,505","30,218","59,753"
2021년06월_여_연령구간인구수,"6,705,600","587,941","134,184","180,739","90,769","182,249","470,089","117,016","105,910","247,163","234,143","278,046","119,073","158,973","408,742","149,904","264,321","46,728","319,064","172,959","146,105","551,583","243,074","154,166","154,343","35,240","97,932","363,710","111,144","244,236","136,417","81,548","152,481","542,880","126,832","222,697","193,351","232,806","106,433","91,499","241,506","418,098","188,126","115,983","69,397","55,127","20,505","30,218","59,753"
2021년06월_여_0~9세,"547,939","45,459","8,442","15,049","5,121","16,847","32,693","7,505","6,315","18,873","16,261","19,030","7,449","11,581","26,673","11,015","24,293","2,910","21,142","11,251","9,891","39,347","18,688","9,970","10,689","2,873","7,053","31,074","11,154","24,033","9,598","6,158","15,051","47,779","10,146","19,989","17,644","21,310","8,846","6,602","27,015","50,197","16,555","9,865","4,034","3,476","1,298","1,628","3,517"
2021년06월_여_10~19세,"644,148","56,333","13,304","15,815","6,903","20,311","41,976","8,362","7,832","25,782","20,227","24,838","8,813","16,025","33,540","14,561","26,037","4,198","30,424","16,530","13,894","50,438","20,143","14,109","16,186","3,277","8,534","38,055","12,202","24,498","12,436","6,908","13,154","59,155","12,295","24,559","22,301","24,062","11,031","8,764","23,991","48,344","16,694","11,956","5,678","4,608","1,466","2,183","4,580"
2021년06월_여_20~29세,"857,147","88,119","19,695","25,534","14,760","28,130","63,256","16,359","14,788","32,109","31,983","36,995","16,289","20,706","55,790","18,043","34,156","5,092","49,968","27,481","22,487","72,750","30,135","22,166","20,449","4,412","12,987","41,121","14,471","32,115","18,007","10,935","18,719","66,461","15,869","27,323","23,269","27,136","13,242","10,306","25,728","49,023","21,146","12,878","7,535","5,517","1,920","2,626","4,710"
2021년06월_여_30~39세,"918,659","84,740","15,169","27,080","12,240","30,251","66,406","16,376","14,354","35,676","29,257","37,544","15,548","21,996","55,090","19,950","37,597","4,811","38,710","20,192","18,518","71,927","33,951","19,617","18,359","4,895","12,612","45,326","17,496","36,526","17,983","10,920","25,346","72,157","15,856","29,544","26,757","31,662","14,057","10,333","38,916","72,056","27,114","13,808","6,415","5,338","1,794","2,560","5,313"
2021년06월_여_40~49세,"1,128,117","99,619","22,281","29,425","13,532","34,381","78,127","17,255","15,341","45,531","36,714","44,182","16,829","27,353","62,924","25,673","44,383","6,741","51,672","27,855","23,817","92,825","39,286","26,603","26,936","5,363","16,071","65,573","20,424","42,507","21,979","12,132","25,922","100,707","20,629","42,350","37,728","39,743","16,780","14,092","43,706","78,381","31,819","19,391","9,218","7,625","2,182","3,619","8,023"
2021년06월_여_50~59세,"1,107,463","98,161","24,283","31,103","15,349","27,426","77,195","19,652","18,482","39,061","40,859","49,599","21,828","27,771","74,779","24,652","41,894","7,707","62,560","33,974","28,586","99,452","41,858","28,823","28,771","6,238","17,765","58,481","16,047","42,239","24,337","15,071","21,892","82,531","21,026","33,647","27,858","35,612","16,833","14,791","33,277","54,593","31,329","18,520","13,054","9,520","3,209","5,211","10,055"
2021년06월_여_60~69세,"811,580","64,360","16,363","21,295","12,317","14,385","59,950","17,530","16,048","26,372","30,779","37,538","18,165","19,373","58,721","20,368","29,061","6,944","36,293","19,467","16,826","63,991","30,326","17,114","16,551","4,428","12,830","45,029","10,706","23,991","17,847","11,229","19,258","57,800","16,501","22,710","18,589","26,175","13,427","13,279","26,818","36,799","25,376","15,212","11,862","9,600","3,772","6,109","12,028"
2021년06월_여_70~79세,"418,643","31,157","8,740","9,413","6,651","6,353","31,360","9,193","8,255","13,912","17,392","17,099","8,758","8,341","25,243","9,691","15,939","4,985","16,438","9,425","7,013","35,180","17,157","8,851","9,172","2,165","6,407","24,625","5,537","10,804","8,284","4,800","8,398","36,023","8,683","14,562","12,778","16,092","7,046","7,446","13,965","17,310","11,606","8,775","6,582","5,320","2,704","3,572","6,698"
2021년06월_여_80~89세,"229,481","16,767","4,920","5,075","3,328","3,444","15,873","4,062","3,762","8,049","9,153","9,464","4,593","4,871","13,432","5,052","9,395","2,884","10,052","5,750","4,302","21,826","9,872","5,801","6,153","1,292","3,149","12,206","2,670","6,302","5,035","2,808","3,879","16,977","4,860","6,712","5,405","9,382","4,419","4,992","6,823","9,647","5,435","4,690","4,270","3,438","1,843","2,310","4,016"
2021년06월_여_90~99세,"40,667","3,067",940,907,532,688,"3,103",680,683,"1,740","1,459","1,687",769,918,"2,438",871,"1,501",433,"1,734",996,738,"3,714","1,588","1,085","1,041",288,492,"2,111",419,"1,146",876,569,816,"3,164",933,"1,248",983,"1,576",726,861,"1,223","1,685","1,011",851,725,663,301,378,779
2021년06월_여_100세 이상,"1,756",159,47,43,36,33,150,42,50,58,59,70,32,38,112,28,65,23,71,38,33,133,70,27,36,9,32,109,18,75,35,18,46,126,34,53,39,56,26,33,44,63,41,37,24,22,16,22,34
