카테고리,경기도 수원시,경기도 수원시 장안구,경기도 수원시 장안구 파장동,경기도 수원시 장안구 율천동,경기도 수원시 장안구 정자1동,경기도 수원시 장안구 정자2동,경기도 수원시 장안구 정자3동,경기도 수원시 장안구 영화동,경기도 수원시 장안구 송죽동,경기도 수원시 장안구 조원1동,경기도 수원시 장안구 조원2동,경기도 수원시 장안구 연무동,경기도 수원시 권선구,경기도 수원시 권선구 세류1동,경기도 수원시 권선구 세류2동,경기도 수원시 권선구 세류3동,경기도 수원시 권선구 평동,경기도 수원시 권선구 서둔동,경기도 수원시 권선구 구운동,경기도 수원시 권선구 금곡동,경기도 수원시 권선구 호매실동,경기도 수원시 권선구 권선1동,경기도 수원시 권선구 권선2동,경기도 수원시 권선구 곡선동,경기도 수원시 권선구 입북동,경기도 수원시 팔달구,경기도 수원시 팔달구 매교동,경기도 수원시 팔달구 매산동,경기도 수원시 팔달구 고등동,경기도 수원시 팔달구 화서1동,경기도 수원시 팔달구 화서2동,경기도 수원시 팔달구 지동,경기도 수원시 팔달구 우만1동,경기도 수원시 팔달구 우만2동,경기도 수원시 팔달구 인계동,경기도 수원시 팔달구 행궁동,경기도 수원시 영통구,경기도 수원시 영통구 매탄1동,경기도 수원시 영통구 매탄2동,경기도 수원시 영통구 매탄3동,경기도 수원시 영통구 매탄4동,경기도 수원시 영통구 원천동,경기도 수원시 영통구 영통1동,경기도 수원시 영통구 영통2동,경기도 수원시 영통구 영통3동,경기도 수원시 영통구 망포1동,경기도 수원시 영통구 망포2동,경기도 수원시 영통구 광교1동,경기도 수원시 영통구 광교2동
2020년11월_계_80~89세,"24,829","7,478",743,888,716,864,698,690,525,957,648,749,"7,468",289,680,561,951,929,658,902,675,458,634,411,320,"4,869",213,329,350,666,588,506,633,350,773,461,"5,014",333,342,571,465,543,523,274,451,328,252,469,463
2020년11월_계_90~99세,"3,969","1,262",120,142,126,128,107,111,94,164,118,152,"1,155",50,99,89,164,125,89,144,83,71,111,79,51,728,26,56,51,87,87,73,84,56,115,93,824,62,62,77,67,96,80,45,80,60,33,90,72
2020년11월_계_100세 이상,315,88,8,11,9,5,1,21,6,6,2,19,95,11,12,13,17,11,7,2,5,3,8,5,1,94,7,6,13,13,5,11,8,1,18,12,38,6,6,4,3,3,5,3,1,2,2,0,3
2020년11월_남_총인구수,"597,612","138,079","11,912","22,902","14,700","14,774","21,452","10,375","9,782","14,509","9,249","8,424","186,359","5,235","12,190","9,762","20,809","19,469","12,520","22,715","23,154","12,685","24,436","14,799","8,585","88,067","3,172","5,712","4,686","11,330","13,212","5,763","10,205","8,653","19,499","5,835","185,107","9,283","7,545","18,813","10,844","19,840","17,780","14,158","16,792","15,984","14,167","26,039","13,862"
2020년11월_남_연령구간인구수,"597,612","138,079","11,912","22,902","14,700","14,774","21,452","10,375","9,782","14,509","9,249","8,424","186,359","5,235","12,190","9,762","20,809","19,469","12,520","22,715","23,154","12,685","24,436","14,799","8,585","88,067","3,172","5,712","4,686","11,330","13,212","5,763","10,205","8,653","19,499","5,835","185,107","9,283","7,545","18,813","10,844","19,840","17,780","14,158","16,792","15,984","14,167","26,039","13,862"
2020년11월_남_0~9세,"50,392","9,533",716,"1,615","1,300",990,"1,958",454,599,794,748,359,"16,896",474,579,450,"1,662","1,231",727,"2,536","3,755",687,"3,011",896,888,"4,829",121,222,187,756,"1,042",219,465,586,"1,088",143,"19,134",592,492,"1,536",740,"2,365","1,883","1,348","1,341","1,860","2,291","2,963","1,723"
2020년11월_남_10~19세,"61,418","15,041",986,"2,266","1,892","1,633","3,601",633,950,"1,479","1,038",563,"17,429",328,848,821,"1,876","1,698","1,061","2,640","2,253",929,"2,855","1,171",949,"7,121",167,254,293,"1,069","1,542",386,746,"1,000","1,410",254,"21,827",999,810,"2,298","1,178","1,851","2,581","1,120","2,289","2,095","1,661","3,414","1,531"
2020년11월_남_20~29세,"98,358","24,173","1,876","6,248","2,225","2,271","3,247","1,404","1,539","2,304","1,550","1,509","28,433",756,"1,910","1,455","3,436","3,106","2,070","3,220","2,529","2,521","3,516","2,831","1,083","15,020",504,"1,046",619,"1,630","2,133",754,"1,727","2,003","3,848",756,"30,732","1,760","1,250","3,625","2,005","3,360","2,546","3,199","3,486","2,468","1,681","3,842","1,510"
2020년11월_남_30~39세,"92,869","17,053","1,571","3,109","1,693","1,887","2,150","1,393","1,395","1,790",982,"1,083","30,507",933,"2,051","1,434","3,026","2,938","1,762","3,337","4,574","2,425","3,820","3,040","1,167","13,329",488,947,642,"1,371","1,699",667,"1,632","1,171","3,939",773,"31,980","1,268","1,063","3,000","1,690","3,806","2,665","3,795","2,315","2,462","2,822","4,524","2,570"
2020년11월_남_40~49세,"102,354","22,497","1,890","3,263","2,609","2,491","4,250","1,615","1,528","2,293","1,346","1,212","31,951",771,"1,997","1,624","3,156","3,228","1,937","4,050","4,432","1,927","4,383","2,791","1,655","14,131",499,836,717,"1,924","2,181",915,"1,591","1,296","3,275",897,"33,775","1,461","1,225","3,414","1,746","3,816","3,431","2,191","2,905","2,863","2,766","5,222","2,735"
2020년11월_남_50~59세,"98,253","24,696","2,222","3,417","2,627","2,709","3,937","2,018","1,792","2,733","1,777","1,464","30,711",911,"2,151","1,701","3,738","3,414","2,417","3,741","2,856","2,125","3,747","2,475","1,435","15,542",614,"1,041",915,"2,033","2,531","1,133","1,832","1,324","2,882","1,237","27,304","1,653","1,315","2,839","1,806","2,414","2,814","1,576","2,775","2,591","1,838","3,781","1,902"
2020년11월_남_60~69세,"59,114","15,114","1,639","1,889","1,430","1,584","1,480","1,715","1,232","1,851","1,067","1,227","19,598",631,"1,596","1,366","2,527","2,418","1,623","2,029","1,824","1,404","2,166","1,103",911,"10,873",460,836,701,"1,499","1,321",967,"1,305",819,"1,937","1,028","13,529","1,006",889,"1,382","1,106","1,450","1,227",593,"1,178","1,179",776,"1,550","1,193"
2020년11월_남_70~79세,"25,184","6,954",743,745,648,855,561,825,534,891,454,698,"7,977",311,752,677,"1,027","1,092",686,821,703,499,701,335,373,"5,264",230,381,439,775,547,526,680,320,837,529,"4,989",425,379,531,413,578,415,229,334,350,248,562,525
2020년11월_남_80~89세,"8,674","2,683",240,301,248,323,248,292,186,327,248,270,"2,572",109,268,210,329,314,217,305,206,151,214,142,107,"1,754",76,125,153,252,194,178,208,122,259,187,"1,665",107,112,176,145,179,198,94,156,105,77,160,156
2020년11월_남_90~99세,913,314,27,45,25,30,20,20,25,47,38,37,258,9,34,23,28,26,18,36,19,15,20,13,17,178,9,21,13,19,20,16,16,12,22,30,163,10,9,12,14,20,17,12,13,11,7,21,17
2020년11월_남_100세 이상,83,21,2,4,3,1,0,6,2,0,1,2,27,2,4,1,4,4,2,0,3,2,3,2,0,26,4,3,7,2,2,2,3,0,2,1,9,2,1,0,1,1,3,1,0,0,0,0,0
2020년11월_여_총인구수,"589,541","136,069","11,734","20,403","15,137","15,327","21,445","9,935","9,907","14,368","9,904","7,909","182,791","5,234","11,436","9,659","20,255","18,814","12,296","23,191","23,375","12,191","25,230","12,752","8,358","86,642","2,815","5,009","4,444","11,989","13,647","5,573","10,313","8,648","19,107","5,097","184,039","9,173","7,627","17,532","11,203","19,357","18,283","12,658","16,139","15,769","14,186","27,273","14,839"
2020년11월_여_연령구간인구수,"589,541","136,069","11,734","20,403","15,137","15,327","21,445","9,935","9,907","14,368","9,904","7,909","182,791","5,234","11,436","9,659","20,255","18,814","12,296","23,191","23,375","12,191","25,230","12,752","8,358","86,642","2,815","5,009","4,444","11,989","13,647","5,573","10,313","8,648","19,107","5,097","184,039","9,173","7,627","17,532","11,203","19,357","18,283","12,658","16,139","15,769","14,186","27,273","14,839"
2020년11월_여_0~9세,"47,292","8,940",674,"1,539","1,238","1,004","1,734",411,559,746,700,335,"15,825",428,539,512,"1,528","1,244",725,"2,431","3,405",626,"2,737",805,845,"4,668",112,201,154,772,974,207,436,608,"1,073",131,"17,859",586,435,"1,388",636,"2,197","1,792","1,297","1,322","1,710","2,104","2,686","1,706"
2020년11월_여_10~19세,"57,311","13,763",892,"1,982","1,655","1,547","3,400",591,797,"1,349","1,038",512,"16,125",287,764,744,"1,715","1,503","1,011","2,375","2,270",807,"2,623","1,132",894,"6,804",150,246,294,"1,127","1,507",334,701,835,"1,386",224,"20,619",951,716,"2,184","1,115","1,720","2,358","1,053","2,042","2,011","1,570","3,463","1,436"
2020년11월_여_20~29세,"88,331","19,952","1,544","3,938","1,930","2,091","3,010","1,311","1,502","2,073","1,446","1,107","26,116",732,"1,659","1,295","2,943","2,762","1,868","3,048","2,596","2,500","3,274","2,473",966,"13,817",410,856,544,"1,574","1,993",605,"1,500","1,654","3,925",756,"28,446","1,409","1,251","2,873","1,760","3,164","2,417","2,489","2,973","2,110","1,732","4,641","1,627"
2020년11월_여_30~39세,"86,152","15,687","1,397","2,729","1,795","1,777","2,313","1,095","1,279","1,483","1,063",756,"27,940",805,"1,515","1,184","2,773","2,393","1,511","3,382","4,742","2,051","4,193","2,260","1,131","11,316",419,728,458,"1,302","1,777",541,"1,289","1,061","3,204",537,"31,209","1,137",895,"2,486","1,525","3,733","2,859","2,997","2,157","2,589","2,998","5,037","2,796"
2020년11월_여_40~49세,"100,777","22,970","1,806","3,291","2,843","2,599","4,807","1,330","1,522","2,227","1,591",954,"29,761",713,"1,720","1,473","3,010","2,881","1,818","4,080","3,903","1,789","4,630","2,186","1,558","13,194",357,615,593,"1,971","2,378",746,"1,445","1,460","3,032",597,"34,852","1,579","1,231","3,413","2,012","3,458","3,771","2,094","3,243","3,030","2,705","5,595","2,721"
2020년11월_여_50~59세,"98,480","24,638","2,201","3,370","2,684","2,746","3,574","1,974","1,888","2,765","2,056","1,380","31,610",972,"2,127","1,758","3,864","3,417","2,439","3,938","3,140","2,120","4,227","2,173","1,435","15,039",490,913,838,"2,125","2,613","1,006","1,882","1,402","2,844",926,"27,193","1,676","1,453","2,753","1,973","2,368","2,894","1,537","2,592","2,578","1,822","3,405","2,142"
2020년11월_여_60~69세,"60,441","15,484","1,677","1,870","1,579","1,793","1,285","1,770","1,282","1,878",961,"1,389","20,077",696,"1,757","1,455","2,487","2,569","1,647","2,121","1,919","1,346","2,232",960,888,"11,460",444,765,811,"1,630","1,274","1,057","1,599",889,"2,033",958,"13,420","1,075",881,"1,335","1,225","1,553","1,179",605,972,999,757,"1,423","1,416"
2020년11월_여_70~79세,"31,314","8,825",941,993,838,"1,127",784,949,666,"1,094",568,865,"9,476",371,870,809,"1,164","1,324",760,"1,109",865,588,798,425,393,"6,611",276,443,511,995,667,683,963,466,987,620,"6,402",478,477,636,582,722,623,371,475,468,295,645,630
2020년11월_여_80~89세,"16,155","4,795",503,587,468,541,450,398,339,630,400,479,"4,896",180,412,351,622,615,441,597,469,307,420,269,213,"3,115",137,204,197,414,394,328,425,228,514,274,"3,349",226,230,395,320,364,325,180,295,223,175,309,307
2020년11월_여_90~99세,"3,056",948,93,97,101,98,87,91,69,117,80,115,897,41,65,66,136,99,71,108,64,56,91,66,34,550,17,35,38,68,67,57,68,44,93,63,661,52,53,65,53,76,63,33,67,49,26,69,55
2020년11월_여_100세 이상,232,67,6,7,6,4,1,15,4,6,1,17,68,9,8,12,13,7,5,2,2,1,5,3,1,68,3,3,6,11,3,9,5,1,16,11,29,4,5,4,2,2,2,2,1,2,2,0,3
