카테고리,경기도,경기도 수원시,경기도 수원시 장안구,경기도 수원시 권선구,경기도 수원시 팔달구,경기도 수원시 영통구,경기도 성남시,경기도 성남시 수정구,경기도 성남시 중원구,경기도 성남시 분당구,경기도 의정부시,경기도 안양시,경기도 안양시 만안구,경기도 안양시 동안구,경기도 부천시,경기도 광명시,경기도 평택시,경기도 동두천시,경기도 안산시,경기도 안산시 상록구,경기도 안산시 단원구,경기도 고양시,경기도 고양시 덕양구,경기도 고양시 일산동구,경기도 고양시 일산서구,경기도 과천시,경기도 구리시,경기도 남양주시,경기도 오산시,경기도 시흥시,경기도 군포시,경기도 의왕시,경기도 하남시,경기도 용인시,경기도 용인시 처인구,경기도 용인시 기흥구,경기도 용인시 수지구,경기도 파주시,경기도 이천시,경기도 안성시,경기도 김포시,경기도 화성시,경기도 광주시,경기도 양주시,경기도 포천시,경기도 여주시,경기도 연천군,경기도 가평군,경기도 양평군
2021년12월_남_50~59세,"1,152,627","98,577","24,630","30,395","15,810","27,742","77,810","20,519","18,690","38,601","39,952","46,687","20,957","25,730","70,156","24,371","48,259","8,676","65,237","35,216","30,021","96,573","41,795","27,436","27,342","6,103","17,142","62,456","17,830","47,257","23,142","14,029","22,873","87,064","22,772","35,216","29,076","40,292","18,569","16,965","35,434","65,999","33,402","20,712","16,101","10,557","3,760","5,888","10,754"
2021년12월_남_60~69세,"830,282","64,979","16,541","21,500","11,986","14,952","58,860","16,984","15,829","26,047","29,805","37,011","18,052","18,959","58,182","18,745","30,727","6,964","41,419","21,929","19,490","66,719","30,997","18,250","17,472","4,549","12,952","44,243","10,933","28,380","17,648","11,600","18,878","54,831","17,388","20,822","16,621","27,464","14,779","14,043","26,188","40,130","26,223","15,836","14,617","10,277","4,152","6,730","12,418"
2021년12월_남_70~79세,"352,810","25,550","6,972","8,120","5,355","5,103","26,212","7,631","6,956","11,625","13,771","14,725","7,729","6,996","22,149","7,986","12,742","3,605","13,681","7,483","6,198","26,438","13,174","6,693","6,571","1,832","5,217","21,078","4,397","9,274","6,861","4,318","8,617","29,688","7,481","11,747","10,460","12,743","6,102","6,385","12,496","15,592","11,051","7,737","5,762","4,900","2,193","3,202","6,506"
2021년12월_남_80~89세,"137,676","9,506","2,935","2,771","1,959","1,841","9,970","2,434","2,202","5,334","5,615","5,178","2,687","2,491","7,119","2,656","5,332","1,742","5,089","2,938","2,151","12,827","5,865","3,373","3,589",786,"1,955","7,842","1,640","3,200","2,871","1,598","2,349","12,909","2,944","5,331","4,634","5,627","2,613","2,809","4,367","5,667","3,593","2,981","2,501","2,147","1,087","1,498","2,602"
2021년12월_남_90~99세,"13,079",911,312,263,173,163,"1,065",205,157,703,459,523,230,293,745,229,470,159,482,306,176,"1,335",557,382,396,102,177,682,118,296,338,176,242,"1,185",258,509,418,555,244,240,404,469,276,240,255,212,106,142,242
2021년12월_남_100세 이상,348,22,7,7,4,4,30,8,4,18,8,8,2,6,27,9,12,4,15,8,7,37,15,13,9,3,5,21,2,9,11,1,5,22,6,11,5,14,4,4,13,10,8,10,11,5,6,6,6
2021년12월_여_총인구수,"6,738,152","587,781","135,974","180,211","90,395","181,201","469,817","116,471","104,005","249,341","235,123","276,682","119,072","157,610","406,583","148,509","270,334","46,898","318,080","171,725","146,355","551,259","244,552","153,511","153,196","37,253","96,776","368,695","110,574","244,607","135,289","82,208","159,924","543,049","126,695","223,743","192,611","238,160","107,450","91,639","243,093","426,227","189,616","116,533","70,024","55,128","20,322","30,135","60,384"
2021년12월_여_연령구간인구수,"6,738,152","587,781","135,974","180,211","90,395","181,201","469,817","116,471","104,005","249,341","235,123","276,682","119,072","157,610","406,583","148,509","270,334","46,898","318,080","171,725","146,355","551,259","244,552","153,511","153,196","37,253","96,776","368,695","110,574","244,607","135,289","82,208","159,924","543,049","126,695","223,743","192,611","238,160","107,450","91,639","243,093","426,227","189,616","116,533","70,024","55,128","20,322","30,135","60,384"
2021년12월_여_0~9세,"537,188","44,187","8,548","14,461","4,953","16,225","32,132","7,364","5,952","18,816","15,906","18,567","7,306","11,261","25,693","10,696","24,651","2,836","20,406","10,696","9,710","38,227","18,207","9,665","10,355","3,110","6,742","30,886","10,590","23,406","9,107","6,124","15,984","46,278","9,739","19,378","17,161","21,290","8,646","6,354","26,323","49,645","16,235","9,635","3,945","3,316","1,251","1,579","3,441"
2021년12월_여_10~19세,"642,942","55,806","13,352","15,677","6,664","20,113","41,698","8,195","7,548","25,955","20,152","24,475","8,671","15,804","33,151","14,310","26,294","4,178","29,747","16,129","13,618","50,034","20,142","13,985","15,907","3,426","8,439","37,951","12,162","24,469","12,247","6,830","14,102","58,788","11,884","24,593","22,311","24,533","10,669","8,518","24,525","49,515","16,640","11,936","5,587","4,557","1,431","2,137","4,635"
2021년12월_여_20~29세,"850,446","87,575","19,724","25,245","14,794","27,812","62,102","15,952","14,392","31,758","31,704","36,128","16,039","20,089","54,277","17,634","34,538","5,082","49,360","27,051","22,309","71,509","29,936","21,692","19,881","4,593","12,595","41,460","14,259","31,504","17,657","10,771","19,097","65,996","15,812","27,307","22,877","27,525","13,503","10,302","25,436","49,820","21,065","12,791","7,660","5,419","1,842","2,560","4,682"
2021년12월_여_30~39세,"916,828","84,188","15,623","26,653","12,278","29,634","66,129","16,244","14,036","35,849","29,337","37,503","15,630","21,873","54,560","19,631","38,806","4,761","38,697","20,023","18,674","71,614","34,234","19,369","18,011","5,359","12,458","45,753","16,994","36,181","17,693","11,137","26,535","70,813","15,546","29,051","26,216","32,401","14,242","10,270","38,255","71,965","26,768","13,585","6,418","5,252","1,759","2,494","5,270"
2021년12월_여_40~49세,"1,127,941","98,949","22,290","29,212","13,232","34,215","77,742","17,133","15,013","45,596","36,554","43,486","16,580","26,906","62,042","25,265","45,245","6,698","50,517","27,125","23,392","91,432","39,093","26,071","26,268","5,568","15,638","65,979","20,505","42,538","21,530","12,028","27,597","100,207","20,637","42,203","37,367","40,438","16,874","14,033","44,466","80,639","32,080","19,390","9,132","7,580","2,151","3,589","8,049"
2021년12월_여_50~59세,"1,122,217","98,910","24,652","31,208","15,315","27,735","77,543","19,548","18,077","39,918","41,200","49,367","21,788","27,579","74,626","24,586","43,110","7,776","62,889","34,105","28,784","100,493","42,309","29,063","29,121","6,574","17,747","59,997","16,219","42,788","24,341","15,246","22,702","84,470","21,339","34,697","28,434","36,854","17,119","15,025","33,835","56,797","31,885","18,818","13,183","9,530","3,186","5,219","10,182"
2021년12월_여_60~69세,"839,319","66,350","16,905","22,024","12,536","14,885","61,519","17,890","16,247","27,382","31,774","38,507","18,681","19,826","60,432","20,680","30,332","7,175","37,804","20,227","17,577","66,396","31,487","17,805","17,104","4,739","13,082","46,657","11,086","25,092","18,366","11,735","20,159","59,225","17,035","23,366","18,824","27,494","14,018","13,702","27,660","38,368","26,352","15,714","12,340","9,935","3,857","6,290","12,479"
2021년12월_여_70~79세,"420,763","31,276","8,800","9,516","6,622","6,338","31,414","9,233","8,200","13,981","17,508","17,281","8,869","8,412","25,355","9,639","16,113","4,918","16,503","9,398","7,105","34,956","17,170","8,730","9,056","2,254","6,331","24,990","5,557","10,880","8,257","4,836","8,749","36,233","8,734","14,724","12,775","16,094","7,077","7,455","14,149","17,662","11,816","8,814","6,547","5,263","2,630","3,512","6,694"
2021년12월_여_80~89세,"236,812","17,295","5,061","5,265","3,448","3,521","16,273","4,221","3,822","8,230","9,440","9,569","4,682","4,887","13,860","5,160","9,631","3,013","10,289","5,915","4,374","22,611","10,260","5,986","6,365","1,329","3,246","12,677","2,745","6,491","5,143","2,886","4,096","17,637","4,969","7,084","5,584","9,793","4,519","5,060","7,100","9,965","5,702","4,928","4,419","3,561","1,895","2,357","4,122"
2021년12월_여_90~99세,"42,284","3,125",989,909,530,697,"3,163",665,695,"1,803","1,501","1,748",801,947,"2,491",884,"1,566",444,"1,805","1,020",785,"3,873","1,661","1,122","1,090",292,485,"2,252",442,"1,212",917,597,870,"3,278",973,"1,287","1,018","1,689",763,892,"1,307","1,806","1,035",896,766,694,308,383,800
2021년12월_여_100세 이상,"1,412",120,30,41,23,26,102,26,23,53,47,51,25,26,96,24,48,17,63,36,27,114,53,23,38,9,13,93,15,46,31,18,33,124,27,53,44,49,20,28,37,45,38,26,27,21,12,15,30
