카테고리,경기도 고양시,경기도 고양시 덕양구,경기도 고양시 덕양구 주교동,경기도 고양시 덕양구 원신동,경기도 고양시 덕양구 흥도동,경기도 고양시 덕양구 성사1동,경기도 고양시 덕양구 성사2동,경기도 고양시 덕양구 효자동,경기도 고양시 덕양구 삼송동,경기도 고양시 덕양구 창릉동,경기도 고양시 덕양구 고양동,경기도 고양시 덕양구 관산동,경기도 고양시 덕양구 능곡동,경기도 고양시 덕양구 화정1동,경기도 고양시 덕양구 화정2동,경기도 고양시 덕양구 행주동,경기도 고양시 덕양구 행신1동,경기도 고양시 덕양구 행신2동,경기도 고양시 덕양구 행신3동,경기도 고양시 덕양구 화전동,경기도 고양시 덕양구 대덕동,경기도 고양시 일산동구,경기도 고양시 일산동구 식사동,경기도 고양시 일산동구 중산동,경기도 고양시 일산동구 정발산동,경기도 고양시 일산동구 풍산동,경기도 고양시 일산동구 백석1동,경기도 고양시 일산동구 백석2동,경기도 고양시 일산동구 마두1동,경기도 고양시 일산동구 마두2동,경기도 고양시 일산동구 장항1동,경기도 고양시 일산동구 장항2동,경기도 고양시 일산동구 고봉동,경기도 고양시 일산서구,경기도 고양시 일산서구 일산1동,경기도 고양시 일산서구 일산2동,경기도 고양시 일산서구 일산3동,경기도 고양시 일산서구 탄현동,경기도 고양시 일산서구 주엽1동,경기도 고양시 일산서구 주엽2동,경기도 고양시 일산서구 대화동,경기도 고양시 일산서구 송포동,경기도 고양시 일산서구 송산동
2021년02월_남_100세 이상,95,58,4,1,0,1,1,7,5,1,6,13,2,4,1,1,2,1,1,5,2,22,2,5,3,0,2,0,3,1,1,3,2,15,1,0,1,0,3,3,3,2,2
2021년02월_여_총인구수,"552,534","242,533","7,279","12,241","23,489","10,977","5,926","6,870","12,208","10,790","15,100","18,087","7,624","19,511","17,145","9,123","11,295","16,441","23,620","13,741","1,066","154,485","18,859","24,451","12,262","20,226","16,135","10,881","12,630","8,743","5,427","13,858","11,013","155,516","14,255","9,399","18,494","26,483","14,984","15,620","18,867","11,097","26,317"
2021년02월_여_연령구간인구수,"552,534","242,533","7,279","12,241","23,489","10,977","5,926","6,870","12,208","10,790","15,100","18,087","7,624","19,511","17,145","9,123","11,295","16,441","23,620","13,741","1,066","154,485","18,859","24,451","12,262","20,226","16,135","10,881","12,630","8,743","5,427","13,858","11,013","155,516","14,255","9,399","18,494","26,483","14,984","15,620","18,867","11,097","26,317"
2021년02월_여_0~9세,"40,029","18,860",254,"1,536","2,679",619,313,"1,012","1,206","1,245","1,068","1,029",410,953,"1,255",326,614,"1,095","1,308","1,900",38,"10,192","1,785","1,686",586,"1,563",983,458,690,594,648,530,669,"10,977",989,469,"1,239","2,197",906,960,"1,130",838,"2,249"
2021년02월_여_10~19세,"50,981","20,216",536,"1,014","2,003",847,513,521,720,759,"1,472","1,352",567,"1,753","1,811",579,"1,054","1,359","2,407",889,60,"14,262","2,350","2,103","1,054","2,161","1,336",633,"1,597","1,081",462,789,696,"16,503","1,329",691,"2,836","2,702","1,617","1,613","1,436","1,109","3,170"
2021년02월_여_20~29세,"73,427","30,321",934,"1,100","2,569","1,439",665,845,"1,474","1,228","1,685","1,956",940,"3,093","2,277","1,290","1,506","2,353","3,314","1,500",153,"22,303","2,475","3,257","1,930","2,669","2,527","1,857","1,900","1,129",567,"2,719","1,273","20,803","1,930","1,301","2,329","3,595","1,827","1,906","3,310","1,433","3,172"
2021년02월_여_30~39세,"72,276","33,934",656,"2,134","4,034","1,221",623,"1,504","2,280","2,447","1,587","1,908",851,"2,072","2,184",990,"1,297","2,371","2,544","3,131",100,"19,799","2,296","2,830","1,399","2,442","2,305","1,729","1,245",893,944,"2,384","1,332","18,543","1,585",948,"1,802","3,570","1,760","1,712","2,635","1,517","3,014"
2021년02월_여_40~49세,"93,931","39,369","1,026","2,077","4,130","1,703",916,"1,092","1,945","1,812","2,591","2,712","1,109","3,085","3,300","1,234","1,831","2,606","3,880","2,186",134,"26,931","3,896","3,871","1,943","3,566","2,715","1,914","2,304","1,659",986,"2,477","1,600","27,631","2,266","1,299","3,966","4,778","2,597","2,649","2,978","1,991","5,107"
2021년02월_여_50~59세,"99,206","41,743","1,518","1,749","3,401","2,057","1,104",860,"1,795","1,348","2,411","3,378","1,559","3,865","2,957","1,851","2,202","3,059","4,749","1,707",173,"28,690","3,220","4,928","2,424","3,661","3,024","1,906","2,421","1,591",937,"2,427","2,151","28,773","2,735","2,109","3,373","4,869","2,680","2,791","3,577","2,033","4,606"
2021년02월_여_60~69세,"61,806","29,300","1,167","1,507","2,514","1,556",832,561,"1,442","1,075","2,123","2,981","1,121","2,093","1,543","1,455","1,395","1,707","2,666","1,376",186,"16,563","1,506","2,925","1,556","2,173","1,771","1,163","1,244",777,537,"1,214","1,697","15,943","1,699","1,347","1,500","2,287","1,596","1,668","2,003","1,158","2,685"
2021년02월_여_70~79세,"35,539","17,366",710,717,"1,371",926,554,280,863,562,"1,394","1,705",633,"1,542","1,059",817,845,"1,094","1,539",619,136,"8,915",804,"1,577",802,"1,189",889,666,666,499,215,743,865,"9,258","1,045",711,792,"1,398","1,053","1,201","1,054",609,"1,395"
2021년02월_여_80~89세,"21,414","9,682",410,348,677,506,356,157,416,252,665,873,347,926,659,483,474,689,"1,035",339,70,"5,710",440,"1,051",486,681,501,472,467,451,98,499,564,"6,022",569,447,545,920,827,968,634,350,762
2021년02월_여_90~99세,"3,678","1,583",63,57,105,94,47,27,58,50,94,163,77,117,96,93,72,101,175,82,12,"1,077",83,212,80,118,81,78,90,67,31,74,163,"1,018",99,72,108,163,116,146,105,58,151
2021년02월_여_100세 이상,247,159,5,2,6,9,3,11,9,12,10,30,10,12,4,5,5,7,3,12,4,43,4,11,2,3,3,5,6,2,2,2,3,45,9,5,4,4,5,6,5,1,6
