카테고리,경기도,경기도 수원시,경기도 수원시 장안구,경기도 수원시 권선구,경기도 수원시 팔달구,경기도 수원시 영통구,경기도 성남시,경기도 성남시 수정구,경기도 성남시 중원구,경기도 성남시 분당구,경기도 의정부시,경기도 안양시,경기도 안양시 만안구,경기도 안양시 동안구,경기도 부천시,경기도 광명시,경기도 평택시,경기도 동두천시,경기도 안산시,경기도 안산시 상록구,경기도 안산시 단원구,경기도 고양시,경기도 고양시 덕양구,경기도 고양시 일산동구,경기도 고양시 일산서구,경기도 과천시,경기도 구리시,경기도 남양주시,경기도 오산시,경기도 시흥시,경기도 군포시,경기도 의왕시,경기도 하남시,경기도 용인시,경기도 용인시 처인구,경기도 용인시 기흥구,경기도 용인시 수지구,경기도 파주시,경기도 이천시,경기도 안성시,경기도 김포시,경기도 화성시,경기도 광주시,경기도 양주시,경기도 포천시,경기도 여주시,경기도 연천군,경기도 가평군,경기도 양평군
2020년07월_계_80~89세,"338,524","24,418","7,355","7,352","4,771","4,940","24,349","6,102","5,556","12,691","13,574","13,925","6,862","7,063","19,394","7,696","13,647","4,187","14,078","8,050","6,028","32,045","14,486","8,560","8,999","1,825","4,746","17,907","3,872","8,517","7,373","4,136","5,529","26,807","7,256","10,620","8,931","13,653","6,620","7,414","10,036","14,013","8,002","6,830","6,301","5,182","2,754","3,578","6,116"
2020년07월_계_90~99세,"50,274","3,833","1,199","1,130",718,786,"4,087",923,876,"2,288","1,800","2,080",944,"1,136","2,992","1,112","1,917",589,"2,048","1,193",855,"4,591","1,991","1,318","1,282",371,676,"2,543",480,"1,244","1,151",698,964,"4,005","1,121","1,575","1,309","1,989",932,995,"1,420","1,955","1,218",972,971,778,405,517,941
2020년07월_계_100세 이상,"4,190",307,87,92,89,39,482,204,182,96,214,172,80,92,241,142,237,81,125,67,58,325,209,59,57,51,78,212,48,96,73,52,124,193,70,67,56,194,64,56,71,105,98,70,73,47,47,46,66
2020년07월_남_총인구수,"6,717,812","599,719","138,705","187,000","88,324","185,690","465,033","118,933","110,495","235,605","224,479","275,318","120,904","154,414","409,371","153,575","271,051","46,904","335,259","178,010","157,249","527,701","234,514","145,684","147,503","30,296","98,386","353,217","118,057","253,293","137,053","81,175","142,973","533,772","132,481","217,948","183,343","231,825","113,271","95,575","226,602","435,377","193,796","115,695","78,166","56,600","22,834","32,247","59,192"
2020년07월_남_연령구간인구수,"6,717,812","599,719","138,705","187,000","88,324","185,690","465,033","118,933","110,495","235,605","224,479","275,318","120,904","154,414","409,371","153,575","271,051","46,904","335,259","178,010","157,249","527,701","234,514","145,684","147,503","30,296","98,386","353,217","118,057","253,293","137,053","81,175","142,973","533,772","132,481","217,948","183,343","231,825","113,271","95,575","226,602","435,377","193,796","115,695","78,166","56,600","22,834","32,247","59,192"
2020년07월_남_0~9세,"596,586","51,778","9,851","17,238","5,003","19,686","35,925","7,846","7,095","20,984","17,841","20,790","8,206","12,584","30,481","12,675","24,806","3,398","23,203","12,164","11,039","42,816","19,917","10,940","11,959","2,604","8,137","34,141","12,449","24,054","11,048","6,939","15,424","52,879","11,058","22,682","19,139","22,632","9,966","7,413","26,946","54,149","18,364","10,225","4,610","3,915","1,450","1,728","3,800"
2020년07월_남_10~19세,"689,824","62,157","15,216","17,620","7,293","22,028","45,567","9,001","8,799","27,767","22,049","27,739","10,049","17,690","37,091","16,336","27,252","4,366","33,767","17,818","15,949","54,724","21,495","15,592","17,637","3,269","9,526","39,974","12,740","25,487","14,032","7,680","12,451","63,896","14,344","26,432","23,120","24,912","12,448","9,651","23,457","48,593","17,348","12,329","6,582","5,013","1,715","2,519","5,154"
2020년07월_남_20~29세,"943,417","98,531","24,127","28,648","14,938","30,818","67,802","17,958","16,371","33,473","32,318","41,136","18,290","22,846","61,186","21,044","39,121","6,092","56,431","30,678","25,753","77,169","32,554","22,604","22,011","4,489","14,061","43,738","16,703","36,524","20,145","12,132","17,637","70,711","18,598","28,903","23,210","29,458","16,816","12,162","25,578","54,509","23,613","14,484","10,406","6,638","3,414","3,557","5,812"
2020년07월_남_30~39세,"984,344","94,262","17,334","31,074","13,395","32,459","69,668","18,605","16,779","34,284","30,391","40,101","17,646","22,455","60,690","22,063","42,519","5,318","46,779","23,857","22,922","70,663","33,863","18,706","18,094","4,285","13,572","44,566","21,239","40,100","20,354","11,563","24,633","73,076","17,998","30,015","25,063","35,307","16,419","12,604","35,355","78,306","30,599","14,477","8,168","6,132","2,427","3,169","5,539"
2020년07월_남_40~49세,"1,166,569","103,043","22,952","31,917","14,281","33,893","78,254","19,516","17,805","40,933","37,317","43,777","18,253","25,524","65,988","26,601","48,693","7,443","55,801","29,580","26,221","89,221","39,710","24,629","24,882","4,540","16,439","65,278","22,660","47,153","22,269","12,253","26,201","99,364","22,972","41,403","34,989","40,743","18,003","16,115","43,634","85,720","34,884","20,218","11,222","8,313","2,744","4,298","8,380"
2020년07월_남_50~59세,"1,126,057","98,210","24,659","30,787","15,660","27,104","77,673","20,559","19,603","37,511","39,119","48,023","21,647","26,376","72,643","25,739","44,845","8,629","65,337","34,937","30,400","95,713","41,026","27,340","27,347","5,297","17,650","59,034","17,116","45,216","23,738","14,354","20,376","82,843","22,193","33,090","27,560","37,231","18,258","16,464","33,106","60,306","31,983","19,727","16,157","10,564","3,884","6,096","10,726"
2020년07월_남_60~69세,"732,581","57,337","14,694","19,043","10,594","13,006","54,059","15,459","14,947","23,653","26,472","34,098","16,559","17,539","52,972","18,090","26,095","6,262","35,742","18,763","16,979","58,325","27,142","15,852","15,331","3,463","11,858","39,026","9,413","23,245","15,863","10,434","16,291","48,937","15,028","18,670","15,239","23,457","12,716","12,188","22,717","33,744","23,210","13,950","12,740","9,107","3,781","6,105","10,884"
2020년07월_남_70~79세,"343,170","24,956","6,918","7,881","5,255","4,902","25,998","7,529","6,928","11,541","13,517","14,360","7,576","6,784","21,175","8,194","12,370","3,669","13,086","7,269","5,817","26,257","12,998","6,604","6,655","1,602","5,195","20,167","4,214","8,487","6,676","4,238","7,764","29,873","7,370","11,847","10,656","12,520","5,986","6,140","11,675","14,658","10,499","7,457","5,750","4,807","2,297","3,239","6,344"
2020년07월_남_80~89세,"122,154","8,494","2,647","2,517","1,707","1,623","8,948","2,176","1,940","4,832","4,981","4,753","2,439","2,314","6,413","2,536","4,773","1,542","4,650","2,673","1,977","11,540","5,252","3,057","3,231",651,"1,749","6,644","1,409","2,746","2,595","1,410","1,950","11,110","2,652","4,461","3,997","5,008","2,416","2,627","3,778","4,949","3,003","2,581","2,281","1,928",993,"1,379","2,317"
2020년07월_남_90~99세,"11,990",872,286,249,175,162,"1,007",222,179,606,428,490,213,277,672,259,504,167,435,257,178,"1,187",502,341,344,87,175,588,100,253,311,157,211,"1,047",256,429,362,498,225,199,338,410,270,236,223,167,114,138,222
2020년07월_남_100세 이상,"1,120",79,21,26,23,9,132,62,49,21,46,51,26,25,60,38,73,18,28,14,14,86,55,19,12,9,24,61,14,28,22,15,35,36,12,16,8,59,18,12,18,33,23,11,27,16,15,19,14
2020년07월_여_총인구수,"6,634,079","591,525","136,774","183,548","86,923","184,280","473,949","116,060","107,651","250,238","231,192","281,243","120,574","160,669","415,304","157,544","254,327","47,081","318,834","171,179","147,655","549,646","239,604","153,644","156,398","31,421","99,826","356,030","110,266","230,871","138,942","81,874","141,534","541,196","125,251","223,242","192,703","224,963","105,683","89,969","225,240","404,116","184,927","112,277","69,643","54,800","20,732","30,385","58,739"
2020년07월_여_연령구간인구수,"6,634,079","591,525","136,774","183,548","86,923","184,280","473,949","116,060","107,651","250,238","231,192","281,243","120,574","160,669","415,304","157,544","254,327","47,081","318,834","171,179","147,655","549,646","239,604","153,644","156,398","31,421","99,826","356,030","110,266","230,871","138,942","81,874","141,534","541,196","125,251","223,242","192,703","224,963","105,683","89,969","225,240","404,116","184,927","112,277","69,643","54,800","20,732","30,385","58,739"
2020년07월_여_0~9세,"568,085","48,661","9,183","16,346","4,847","18,285","34,144","7,623","6,654","19,867","16,714","20,025","7,913","12,112","28,970","12,073","23,771","3,136","22,380","11,734","10,646","41,173","19,183","10,439","11,551","2,401","7,549","32,239","11,950","22,957","10,565","6,429","14,803","50,681","10,596","21,569","18,516","21,727","9,388","7,023","25,751","51,643","17,367","9,841","4,269","3,686","1,383","1,766","3,620"
2020년07월_여_10~19세,"649,875","58,004","13,970","16,258","6,948","20,828","43,222","8,481","8,259","26,482","20,767","25,899","9,283","16,616","35,051","15,437","25,557","4,333","31,804","17,025","14,779","51,889","20,456","14,525","16,908","3,039","8,973","37,727","12,146","24,003","13,205","7,219","11,934","59,986","12,596","24,887","22,503","23,369","11,182","8,846","22,574","46,498","16,499","11,752","5,972","4,684","1,493","2,239","4,572"
2020년07월_여_20~29세,"849,377","88,552","20,025","26,304","13,751","28,472","64,364","16,175","15,070","33,119","31,111","37,839","16,609","21,230","57,379","19,170","32,388","5,107","49,667","26,956","22,711","73,812","30,363","22,354","21,095","4,057","13,355","40,384","14,219","30,868","18,425","10,830","16,699","65,697","15,568","27,038","23,091","26,343","12,923","9,875","23,733","46,610","21,097","12,561","7,519","5,446","1,975","2,666","4,706"
2020년07월_여_30~39세,"928,285","87,457","15,982","28,401","11,402","31,672","67,721","16,131","14,571","37,019","29,213","38,117","15,916","22,201","57,660","21,644","35,998","4,977","39,340","20,285","19,055","72,140","33,398","19,803","18,939","4,210","13,302","46,092","18,141","34,618","18,842","11,012","24,143","75,031","16,195","31,227","27,609","31,083","14,267","10,541","36,668","72,388","27,985","13,550","6,614","5,586","1,847","2,695","5,403"
2020년07월_여_40~49세,"1,130,020","101,485","23,339","29,878","13,412","34,856","80,108","17,356","15,941","46,811","37,214","45,813","17,536","28,277","65,151","27,053","43,192","7,002","53,912","28,848","25,064","95,176","39,366","27,354","28,456","4,949","16,623","64,590","20,155","40,849","23,053","12,673","23,625","101,520","20,529","42,992","37,999","38,562","16,841","14,029","40,296","74,811","30,971","19,034","9,622","7,754","2,276","3,709","7,972"
2020년07월_여_50~59세,"1,094,164","98,327","24,702","31,703","15,060","26,862","78,035","19,893","19,424","38,718","40,365","50,684","22,386","28,298","76,591","26,039","40,516","7,709","61,853","33,261","28,592","98,097","41,233","28,352","28,512","5,563","18,232","56,516","15,737","39,871","24,700","15,284","20,809","79,719","20,680","32,328","26,711","33,866","16,897","14,653","31,578","52,138","30,757","17,911","13,263","9,528","3,347","5,370","10,209"
2020년07월_여_60~69세,"742,294","58,857","15,169","19,462","11,243","12,983","56,154","16,426","15,108","24,620","28,385","34,890","16,998","17,892","54,202","19,854","26,539","6,578","32,465","17,365","15,100","57,871","27,555","15,424","14,892","3,649","11,816","41,117","9,692","20,543","16,231","10,327","17,270","54,322","15,019","21,546","17,757","23,774","12,232","12,036","23,900","32,536","23,092","13,909","10,837","8,817","3,560","5,716","11,123"
2020년07월_여_70~79세,"414,255","31,069","8,717","9,414","6,587","6,351","31,370","9,206","8,178","13,986","17,290","17,093","8,725","8,368","24,818","10,157","15,915","5,109","16,275","9,339","6,936","35,340","17,173","8,873","9,294","2,053","6,424","23,996","5,349","10,332","8,252","4,796","7,830","35,428","8,541","14,299","12,588","15,968","6,996","7,339","13,347","16,811","11,137","8,675","6,733","5,403","2,767","3,619","6,564"
2020년07월_여_80~89세,"216,370","15,924","4,708","4,835","3,064","3,317","15,401","3,926","3,616","7,859","8,593","9,172","4,423","4,749","12,981","5,160","8,874","2,645","9,428","5,377","4,051","20,505","9,234","5,503","5,768","1,174","2,997","11,263","2,463","5,771","4,778","2,726","3,579","15,697","4,604","6,159","4,934","8,645","4,204","4,787","6,258","9,064","4,999","4,249","4,020","3,254","1,761","2,199","3,799"
2020년07월_여_90~99세,"38,284","2,961",913,881,543,624,"3,080",701,697,"1,682","1,372","1,590",731,859,"2,320",853,"1,413",422,"1,613",936,677,"3,404","1,489",977,938,284,501,"1,955",380,991,840,541,753,"2,958",865,"1,146",947,"1,491",707,796,"1,082","1,545",948,736,748,611,291,379,719
2020년07월_여_100세 이상,"3,070",228,66,66,66,30,350,142,133,75,168,121,54,67,181,104,164,63,97,53,44,239,154,40,45,42,54,151,34,68,51,37,89,157,58,51,48,135,46,44,53,72,75,59,46,31,32,27,52
