카테고리,경기도 수원시,경기도 수원시 장안구,경기도 수원시 장안구 파장동,경기도 수원시 장안구 율천동,경기도 수원시 장안구 정자1동,경기도 수원시 장안구 정자2동,경기도 수원시 장안구 정자3동,경기도 수원시 장안구 영화동,경기도 수원시 장안구 송죽동,경기도 수원시 장안구 조원1동,경기도 수원시 장안구 조원2동,경기도 수원시 장안구 연무동,경기도 수원시 권선구,경기도 수원시 권선구 세류1동,경기도 수원시 권선구 세류2동,경기도 수원시 권선구 세류3동,경기도 수원시 권선구 평동,경기도 수원시 권선구 서둔동,경기도 수원시 권선구 구운동,경기도 수원시 권선구 금곡동,경기도 수원시 권선구 호매실동,경기도 수원시 권선구 권선1동,경기도 수원시 권선구 권선2동,경기도 수원시 권선구 곡선동,경기도 수원시 권선구 입북동,경기도 수원시 팔달구,경기도 수원시 팔달구 매교동,경기도 수원시 팔달구 매산동,경기도 수원시 팔달구 고등동,경기도 수원시 팔달구 화서1동,경기도 수원시 팔달구 화서2동,경기도 수원시 팔달구 지동,경기도 수원시 팔달구 우만1동,경기도 수원시 팔달구 우만2동,경기도 수원시 팔달구 인계동,경기도 수원시 팔달구 행궁동,경기도 수원시 영통구,경기도 수원시 영통구 매탄1동,경기도 수원시 영통구 매탄2동,경기도 수원시 영통구 매탄3동,경기도 수원시 영통구 매탄4동,경기도 수원시 영통구 원천동,경기도 수원시 영통구 영통1동,경기도 수원시 영통구 영통2동,경기도 수원시 영통구 영통3동,경기도 수원시 영통구 망포1동,경기도 수원시 영통구 망포2동,경기도 수원시 영통구 광교1동,경기도 수원시 영통구 광교2동
2020년02월_계_80~89세,"23,959","7,210",693,874,687,845,672,652,512,920,631,724,"7,226",282,664,530,917,891,657,871,634,453,627,379,321,"4,651",209,334,331,630,561,477,595,334,737,443,"4,872",325,363,531,456,489,513,262,447,327,252,473,434
2020년02월_계_90~99세,"3,698","1,152",120,127,122,128,98,89,73,157,95,143,"1,099",47,106,86,158,120,79,123,78,71,109,76,46,687,23,50,46,96,81,71,79,55,100,86,760,52,51,72,71,95,75,39,73,58,36,78,60
2020년02월_계_100세 이상,294,83,9,10,6,7,1,21,5,5,2,17,89,11,9,11,14,12,6,2,6,5,7,4,2,88,6,6,14,13,5,8,6,1,17,12,34,6,6,4,3,1,6,1,2,3,1,0,1
2020년02월_남_총인구수,"600,958","139,776","12,059","22,905","15,051","14,957","21,718","10,516","9,922","14,713","9,421","8,514","187,300","5,276","12,331","10,021","20,675","19,742","12,721","22,706","22,911","12,681","24,747","14,860","8,629","88,492","3,189","5,640","4,728","11,430","13,363","6,001","10,462","8,672","19,239","5,768","185,390","9,473","7,648","19,011","11,097","19,835","18,020","14,067","16,792","16,040","14,146","25,643","13,618"
2020년02월_남_연령구간인구수,"600,958","139,776","12,059","22,905","15,051","14,957","21,718","10,516","9,922","14,713","9,421","8,514","187,300","5,276","12,331","10,021","20,675","19,742","12,721","22,706","22,911","12,681","24,747","14,860","8,629","88,492","3,189","5,640","4,728","11,430","13,363","6,001","10,462","8,672","19,239","5,768","185,390","9,473","7,648","19,011","11,097","19,835","18,020","14,067","16,792","16,040","14,146","25,643","13,618"
2020년02월_남_0~9세,"53,200","10,262",782,"1,665","1,400","1,057","2,127",489,650,880,813,399,"17,569",475,625,484,"1,645","1,316",779,"2,683","3,801",738,"3,127",950,946,"5,183",128,248,206,790,"1,131",242,513,637,"1,155",133,"20,186",653,520,"1,619",815,"2,428","2,049","1,373","1,441","1,937","2,333","3,177","1,841"
2020년02월_남_10~19세,"63,471","15,736","1,046","2,389","1,968","1,745","3,675",692,961,"1,579","1,104",577,"17,932",347,902,871,"1,940","1,787","1,105","2,669","2,193",976,"2,932","1,238",972,"7,502",183,263,314,"1,122","1,592",420,820,"1,049","1,471",268,"22,301","1,063",872,"2,350","1,297","1,877","2,621","1,176","2,333","2,133","1,657","3,444","1,478"
2020년02월_남_20~29세,"98,061","24,066","1,853","6,123","2,257","2,290","3,209","1,414","1,571","2,310","1,587","1,452","28,661",778,"1,885","1,500","3,415","3,190","2,121","3,216","2,534","2,453","3,591","2,877","1,101","14,773",496,"1,011",627,"1,630","2,124",774,"1,730","1,930","3,689",762,"30,561","1,758","1,260","3,722","2,002","3,405","2,528","3,300","3,360","2,416","1,685","3,641","1,484"
2020년02월_남_30~39세,"95,330","17,657","1,625","3,140","1,795","1,932","2,261","1,477","1,462","1,828","1,013","1,124","31,551",939,"2,114","1,508","3,037","3,048","1,843","3,408","4,865","2,462","4,007","3,141","1,179","13,536",480,958,627,"1,430","1,797",720,"1,720","1,189","3,855",760,"32,586","1,351","1,076","3,103","1,724","4,034","2,749","3,651","2,361","2,548","2,975","4,425","2,589"
2020년02월_남_40~49세,"103,952","23,429","2,003","3,403","2,718","2,565","4,461","1,658","1,600","2,384","1,379","1,258","31,932",787,"2,003","1,707","3,142","3,262","1,981","4,039","4,159","1,935","4,390","2,814","1,713","14,551",517,835,772,"1,942","2,229",965,"1,682","1,351","3,357",901,"34,040","1,559","1,272","3,457","1,849","3,720","3,538","2,176","2,996","2,916","2,672","5,212","2,673"
2020년02월_남_50~59세,"98,033","24,724","2,214","3,377","2,647","2,682","3,799","2,085","1,795","2,759","1,825","1,541","30,885",910,"2,206","1,737","3,822","3,476","2,463","3,691","2,846","2,163","3,782","2,383","1,406","15,615",630,"1,037",917,"2,076","2,548","1,194","1,850","1,304","2,807","1,252","26,809","1,643","1,334","2,816","1,828","2,326","2,790","1,535","2,730","2,575","1,796","3,627","1,809"
2020년02월_남_60~69세,"55,280","14,226","1,565","1,745","1,369","1,505","1,379","1,593","1,163","1,736",989,"1,182","18,331",626,"1,552","1,337","2,324","2,288","1,523","1,891","1,637","1,316","2,026",991,820,"10,322",436,786,677,"1,431","1,200",972,"1,259",771,"1,829",961,"12,401",918,827,"1,286","1,029","1,330","1,127",528,"1,072","1,062",706,"1,429","1,087"
2020년02월_남_70~79세,"24,440","6,809",715,718,639,834,551,812,522,891,448,679,"7,710",298,745,654,"1,004","1,060",663,796,660,477,662,323,368,"5,162",234,352,428,741,542,531,685,318,814,517,"4,759",409,363,489,397,542,413,221,335,338,237,512,503
2020년02월_남_80~89세,"8,252","2,566",232,300,225,317,237,273,178,302,236,266,"2,452",104,259,199,314,286,222,285,198,141,208,128,108,"1,660",74,130,142,239,181,167,186,111,245,185,"1,574",109,116,153,140,153,185,94,148,102,78,157,139
2020년02월_남_90~99세,860,280,22,41,30,29,19,17,18,44,26,34,251,10,36,24,28,25,19,28,15,18,19,13,16,165,8,17,10,27,18,15,15,12,15,28,164,8,7,16,15,19,17,13,15,13,7,19,15
2020년02월_남_100세 이상,79,21,2,4,3,1,0,6,2,0,1,2,26,2,4,0,4,4,2,0,3,2,3,2,0,23,3,3,8,2,1,1,2,0,2,1,9,2,1,0,1,1,3,0,1,0,0,0,0
2020년02월_여_총인구수,"592,522","137,610","11,853","20,590","15,426","15,467","21,743","10,040","9,937","14,544","10,048","7,962","183,918","5,290","11,687","9,908","20,069","19,050","12,468","23,196","23,190","12,236","25,456","12,911","8,457","87,185","2,779","5,034","4,518","12,101","13,798","5,760","10,492","8,754","18,826","5,123","183,809","9,391","7,741","17,558","11,343","19,158","18,472","12,516","16,207","15,898","14,219","26,767","14,539"
2020년02월_여_연령구간인구수,"592,522","137,610","11,853","20,590","15,426","15,467","21,743","10,040","9,937","14,544","10,048","7,962","183,918","5,290","11,687","9,908","20,069","19,050","12,468","23,196","23,190","12,236","25,456","12,911","8,457","87,185","2,779","5,034","4,518","12,101","13,798","5,760","10,492","8,754","18,826","5,123","183,809","9,391","7,741","17,558","11,343","19,158","18,472","12,516","16,207","15,898","14,219","26,767","14,539"
2020년02월_여_0~9세,"49,970","9,521",731,"1,612","1,321","1,077","1,857",439,594,799,739,352,"16,663",438,571,576,"1,550","1,290",762,"2,575","3,504",693,"2,888",882,934,"5,063",128,213,184,796,"1,041",226,488,654,"1,194",139,"18,723",643,491,"1,485",703,"2,294","1,882","1,304","1,402","1,752","2,158","2,866","1,743"
2020년02월_여_10~19세,"59,135","14,395",943,"2,130","1,695","1,599","3,558",622,852,"1,404","1,052",540,"16,514",306,812,779,"1,781","1,606","1,066","2,376","2,194",868,"2,632","1,166",928,"7,141",142,263,317,"1,189","1,573",368,761,882,"1,407",239,"21,085","1,003",765,"2,229","1,192","1,712","2,431","1,080","2,111","2,080","1,570","3,469","1,443"
2020년02월_여_20~29세,"87,960","19,993","1,558","3,920","2,010","2,069","2,978","1,314","1,471","2,108","1,488","1,077","26,301",763,"1,704","1,326","2,858","2,801","1,908","3,039","2,633","2,461","3,360","2,511",937,"13,449",392,844,523,"1,568","2,014",607,"1,507","1,623","3,652",719,"28,217","1,441","1,271","2,874","1,783","3,108","2,448","2,520","2,907","2,196","1,746","4,345","1,578"
2020년02월_여_30~39세,"88,730","16,381","1,412","2,796","1,894","1,867","2,450","1,146","1,346","1,546","1,139",785,"28,896",830,"1,545","1,243","2,740","2,553","1,549","3,499","4,927","2,042","4,372","2,400","1,196","11,656",402,775,480,"1,386","1,829",593,"1,328","1,110","3,202",551,"31,797","1,213",914,"2,550","1,549","3,895","2,962","2,931","2,200","2,600","3,131","5,014","2,838"
2020년02월_여_40~49세,"102,298","23,748","1,871","3,359","2,923","2,666","4,984","1,429","1,556","2,336","1,640",984,"30,016",695,"1,804","1,559","3,082","2,929","1,880","4,091","3,743","1,817","4,593","2,217","1,606","13,659",383,621,652,"2,012","2,465",793,"1,555","1,487","3,081",610,"34,875","1,666","1,303","3,437","2,092","3,310","3,830","2,101","3,312","3,070","2,664","5,491","2,599"
2020년02월_여_50~59세,"98,117","24,686","2,261","3,370","2,705","2,765","3,433","2,021","1,863","2,783","2,041","1,444","31,690",983,"2,203","1,768","3,844","3,441","2,520","3,895","3,070","2,162","4,275","2,147","1,382","15,162",494,931,858,"2,140","2,558","1,039","1,932","1,417","2,835",958,"26,579","1,682","1,437","2,694","1,965","2,277","2,851","1,465","2,558","2,540","1,766","3,252","2,092"
2020년02월_여_60~69세,"57,036","14,730","1,583","1,774","1,498","1,708","1,209","1,697","1,237","1,765",921,"1,338","18,875",695,"1,712","1,435","2,318","2,435","1,531","1,966","1,760","1,261","2,051",873,838,"11,010",420,727,780,"1,581","1,191","1,073","1,498",861,"1,919",960,"12,421","1,004",824,"1,222","1,135","1,459","1,070",555,900,926,688,"1,346","1,292"
2020년02월_여_70~79세,"30,516","8,578",928,963,823,"1,083",759,906,626,"1,067",563,860,"9,278",356,856,818,"1,153","1,287",753,"1,072",857,564,772,399,391,"6,467",265,420,493,958,680,688,946,453,944,620,"6,193",475,440,629,550,691,609,365,459,461,292,609,613
2020년02월_여_80~89세,"15,707","4,644",461,574,462,528,435,379,334,618,395,458,"4,774",178,405,331,603,605,435,586,436,312,419,251,213,"2,991",135,204,189,391,380,310,409,223,492,258,"3,298",216,247,378,316,336,328,168,299,225,174,316,295
2020년02월_여_90~99세,"2,838",872,98,86,92,99,79,72,55,113,69,109,848,37,70,62,130,95,60,95,63,53,90,63,30,522,15,33,36,69,63,56,64,43,85,58,596,44,44,56,56,76,58,26,58,45,29,59,45
2020년02월_여_100세 이상,215,62,7,6,3,6,1,15,3,5,1,15,63,9,5,11,10,8,4,2,3,3,4,2,2,65,3,3,6,11,4,7,4,1,15,11,25,4,5,4,2,0,3,1,1,3,1,0,1
