카테고리,경기도 성남시,경기도 성남시 수정구,경기도 성남시 수정구 신흥1동,경기도 성남시 수정구 신흥2동,경기도 성남시 수정구 신흥3동,경기도 성남시 수정구 태평1동,경기도 성남시 수정구 태평2동,경기도 성남시 수정구 태평3동,경기도 성남시 수정구 태평4동,경기도 성남시 수정구 수진1동,경기도 성남시 수정구 수진2동,경기도 성남시 수정구 단대동,경기도 성남시 수정구 산성동,경기도 성남시 수정구 양지동,경기도 성남시 수정구 복정동,경기도 성남시 수정구 위례동,경기도 성남시 수정구 신촌동,경기도 성남시 수정구 고등동,경기도 성남시 수정구 시흥동,경기도 성남시 중원구,경기도 성남시 중원구 성남동,경기도 성남시 중원구 중앙동,경기도 성남시 중원구 금광1동,경기도 성남시 중원구 금광2동,경기도 성남시 중원구 은행1동,경기도 성남시 중원구 은행2동,경기도 성남시 중원구 상대원1동,경기도 성남시 중원구 상대원2동,경기도 성남시 중원구 상대원3동,경기도 성남시 중원구 하대원동,경기도 성남시 중원구 도촌동,경기도 성남시 분당구,경기도 성남시 분당구 분당동,경기도 성남시 분당구 수내1동,경기도 성남시 분당구 수내2동,경기도 성남시 분당구 수내3동,경기도 성남시 분당구 정자동,경기도 성남시 분당구 정자1동,경기도 성남시 분당구 정자2동,경기도 성남시 분당구 정자3동,경기도 성남시 분당구 서현1동,경기도 성남시 분당구 서현2동,경기도 성남시 분당구 이매1동,경기도 성남시 분당구 이매2동,경기도 성남시 분당구 야탑1동,경기도 성남시 분당구 야탑2동,경기도 성남시 분당구 야탑3동,경기도 성남시 분당구 판교동,경기도 성남시 분당구 삼평동,경기도 성남시 분당구 백현동,경기도 성남시 분당구 금곡동,경기도 성남시 분당구 구미1동,경기도 성남시 분당구 구미동,경기도 성남시 분당구 운중동
2020년02월_계_80~89세,"23,874","5,943",416,228,285,477,460,417,426,441,443,454,368,277,155,791,72,134,99,"5,443",902,391,187,641,268,741,610,386,332,461,524,"12,488",702,632,252,216,362,817,632,505,869,423,604,411,439,552,737,376,415,472,"1,026",481,"1,182",383
2020년02월_계_90~99세,"3,982",900,55,32,44,67,74,58,52,75,62,84,44,37,29,124,16,25,22,843,126,71,30,99,40,88,83,67,66,74,99,"2,239",121,91,46,43,68,99,122,94,145,67,112,79,98,100,122,66,76,74,194,88,255,79
2020년02월_계_100세 이상,451,195,20,16,10,12,17,15,18,18,14,14,25,4,5,3,0,1,3,177,32,37,30,14,5,18,11,10,10,5,5,79,6,3,2,1,2,6,3,2,5,4,3,5,3,5,7,3,2,2,4,2,9,0
2020년02월_남_총인구수,"466,306","118,469","7,079","4,877","5,795","8,019","8,030","7,022","7,009","6,582","8,332","7,989","6,751","5,032","6,247","22,423","2,501","3,014","1,767","111,214","17,357","7,622","3,694","12,301","5,374","12,547","13,626","7,461","6,727","10,849","13,656","236,623","13,238","8,674","5,301","7,119","9,985","14,718","7,747","7,703","15,753","9,371","12,846","6,935","8,814","8,123","14,684","11,750","12,102","13,555","13,644","8,755","15,285","10,521"
2020년02월_남_연령구간인구수,"466,306","118,469","7,079","4,877","5,795","8,019","8,030","7,022","7,009","6,582","8,332","7,989","6,751","5,032","6,247","22,423","2,501","3,014","1,767","111,214","17,357","7,622","3,694","12,301","5,374","12,547","13,626","7,461","6,727","10,849","13,656","236,623","13,238","8,674","5,301","7,119","9,985","14,718","7,747","7,703","15,753","9,371","12,846","6,935","8,814","8,123","14,684","11,750","12,102","13,555","13,644","8,755","15,285","10,521"
2020년02월_남_0~9세,"36,684","7,977",287,374,228,309,417,343,386,210,431,593,343,353,399,"2,667",282,246,109,"7,271",809,493,206,678,397,783,939,316,336,769,"1,545","21,436","1,105",674,625,583,785,"1,081",533,756,"1,323",774,"1,226",573,705,648,"1,264","1,622","1,524","1,638",968,743,"1,153","1,133"
2020년02월_남_10~19세,"46,457","9,134",408,469,352,451,659,502,681,423,591,715,598,496,247,"1,979",241,211,111,"9,028","1,064",508,252,"1,041",538,"1,120",980,525,528,"1,015","1,457","28,295","1,634","1,202","1,021","1,332","1,003","1,672",817,947,"2,240","1,229","1,660","1,054",701,919,"1,095","1,744","1,517","1,641","1,243",906,"1,510","1,208"
2020년02월_남_20~29세,"67,616","17,757","1,123",660,880,"1,402","1,247","1,097","1,082",959,"1,274","1,142",939,719,"1,175","2,880",431,509,238,"16,422","2,980",854,503,"1,857",862,"1,906","1,967","1,039",994,"1,697","1,763","33,437","2,002","1,176",520,963,"1,654","2,124","1,071","1,086","2,274","1,509","1,776",992,"1,461","1,079","2,247","1,169","1,503","1,914","2,040","1,333","2,274","1,270"
2020년02월_남_30~39세,"70,252","18,558","1,045",657,870,"1,266","1,220",970,903,882,"1,237","1,195",931,639,"1,661","3,699",502,590,291,"17,053","3,170","1,048",629,"1,806",716,"1,738","2,236",985,946,"1,558","2,221","34,641","1,866","1,206",397,812,"1,923","2,402","1,529","1,125","2,063","1,229","1,795",627,"1,463","1,029","2,982","1,406","1,604","1,873","2,231","1,392","2,279","1,408"
2020년02월_남_40~49세,"79,331","19,740","1,179",780,984,"1,212","1,259","1,113","1,200","1,030","1,278","1,327","1,256",893,"1,220","3,963",402,398,246,"18,090","2,662","1,312",588,"2,020",884,"2,008","2,316","1,180","1,048","1,597","2,475","41,501","2,229","1,674","1,245","1,555","1,570","2,716","1,259","1,368","2,995","1,516","2,203","1,123","1,351","1,314","2,268","2,544","2,284","2,293","2,138","1,464","2,416","1,976"
2020년02월_남_50~59세,"77,795","20,512","1,417",857,"1,167","1,425","1,471","1,360","1,267","1,350","1,487","1,326","1,177",875,724,"3,562",292,480,275,"19,854","2,926","1,512",679,"2,208",939,"2,286","2,394","1,627","1,360","1,980","1,943","37,429","2,034","1,405",793,"1,089","1,427","2,334","1,143","1,208","2,476","1,658","2,072","1,184","1,329","1,252","2,156","1,735","1,994","2,263","2,172","1,448","2,519","1,738"
2020년02월_남_60~69세,"52,762","14,973",977,668,793,"1,126","1,041","1,025",853,"1,019","1,189",968,833,618,507,"2,481",229,356,290,"14,579","2,274","1,174",531,"1,640",596,"1,582","1,760","1,127",971,"1,501","1,423","23,210","1,360",653,362,485,970,"1,214",806,635,"1,297",919,"1,246",813,"1,085","1,084","1,705",958,"1,060","1,232","1,598",852,"1,677","1,199"
2020년02월_남_70~79세,"25,599","7,447",490,318,407,632,547,452,464,529,649,523,503,329,246,915,97,180,166,"6,814","1,111",523,220,800,342,829,814,529,430,585,631,"11,338",673,399,223,218,486,762,388,339,682,375,613,392,508,547,730,409,449,540,829,397,927,452
2020년02월_남_80~89세,"8,693","2,093",134,82,100,177,146,134,162,150,179,176,149,102,61,246,23,37,35,"1,880",329,154,76,234,92,261,201,118,100,140,175,"4,720",295,257,100,73,154,371,176,206,363,144,224,157,182,228,217,149,148,141,368,194,449,124
2020년02월_남_90~99세,996,219,14,7,12,18,16,22,7,23,14,19,12,7,5,29,2,6,6,180,25,29,5,15,7,29,16,13,12,7,22,597,38,28,14,9,13,39,24,31,39,16,30,19,28,22,20,14,18,20,56,26,80,13
2020년02월_남_100세 이상,121,59,5,5,2,1,7,4,4,7,3,5,10,1,2,2,0,1,0,43,7,15,5,2,1,5,3,2,2,0,1,19,2,0,1,0,0,3,1,2,1,2,1,1,1,1,0,0,1,0,1,0,1,0
2020년02월_여_총인구수,"475,877","115,948","6,535","5,000","5,340","7,811","7,986","6,787","6,887","6,171","8,200","8,246","6,377","5,149","5,257","23,285","2,249","3,077","1,591","108,405","16,187","6,754","3,485","12,932","5,663","12,650","12,715","6,904","6,241","10,580","14,294","251,524","13,641","9,517","5,536","7,267","10,079","16,511","8,592","8,225","16,829","9,638","13,439","7,186","9,043","8,981","15,092","12,266","12,790","14,602","15,409","9,289","16,585","11,007"
2020년02월_여_연령구간인구수,"475,877","115,948","6,535","5,000","5,340","7,811","7,986","6,787","6,887","6,171","8,200","8,246","6,377","5,149","5,257","23,285","2,249","3,077","1,591","108,405","16,187","6,754","3,485","12,932","5,663","12,650","12,715","6,904","6,241","10,580","14,294","251,524","13,641","9,517","5,536","7,267","10,079","16,511","8,592","8,225","16,829","9,638","13,439","7,186","9,043","8,981","15,092","12,266","12,790","14,602","15,409","9,289","16,585","11,007"
2020년02월_여_0~9세,"34,949","7,825",281,368,208,301,407,359,387,226,458,592,302,341,410,"2,569",282,227,107,"6,804",822,439,211,685,339,678,835,300,301,743,"1,451","20,320","1,027",643,625,557,769,"1,088",446,658,"1,259",698,"1,156",510,676,678,"1,170","1,543","1,378","1,537",989,643,"1,168","1,102"
2020년02월_여_10~19세,"44,143","8,567",362,471,321,411,569,481,642,325,541,641,537,470,248,"2,053",191,226,78,"8,533","1,005",422,239,"1,077",611,"1,054",945,517,461,858,"1,344","27,043","1,463","1,104",964,"1,208",999,"1,699",677,907,"2,213","1,155","1,587",879,666,895,"1,122","1,635","1,550","1,585","1,260",935,"1,379","1,161"
2020년02월_여_20~29세,"64,136","16,028",913,595,817,"1,385","1,183",877,917,798,"1,142","1,075",793,713,"1,037","2,840",266,512,165,"15,053","2,751",743,486,"1,992",905,"1,637","1,615",854,874,"1,505","1,691","33,055","1,837","1,230",451,904,"1,504","2,604","1,024","1,048","2,308","1,355","1,669",892,"1,400","1,133","2,024","1,201","1,497","1,936","2,128","1,392","2,276","1,242"
2020년02월_여_30~39세,"68,710","16,368",774,668,654,"1,025","1,006",842,782,648,"1,015","1,109",760,560,"1,219","4,096",410,559,241,"14,829","2,442",959,510,"1,740",687,"1,440","1,864",747,718,"1,392","2,330","37,513","1,861","1,377",566,845,"1,750","2,846","1,533","1,263","2,254","1,201","1,914",800,"1,460","1,208","2,574","1,836","1,959","2,250","2,508","1,444","2,385","1,679"
2020년02월_여_40~49세,"81,130","17,517",918,794,767,983,"1,140",995,"1,141",821,"1,164","1,268","1,038",838,825,"3,836",363,411,215,"16,212","2,168",980,496,"1,926",891,"1,996","1,880",986,868,"1,532","2,489","47,401","2,613","2,106","1,449","1,786","1,755","3,335","1,509","1,556","3,572","1,888","2,584","1,393","1,436","1,535","2,258","2,726","2,461","2,503","2,429","1,616","2,829","2,062"
2020년02월_여_50~59세,"78,421","19,938","1,223",888,997,"1,356","1,447","1,289","1,187","1,187","1,519","1,452","1,090",894,637,"3,769",295,447,261,"19,741","2,839","1,192",658,"2,243",967,"2,315","2,384","1,410","1,302","2,153","2,278","38,742","2,216","1,341",645,989,"1,489","2,316","1,300","1,267","2,373","1,698","2,067","1,177","1,434","1,385","2,565","1,587","1,937","2,472","2,438","1,520","2,739","1,787"
2020년02월_여_60~69세,"54,860","16,039","1,094",712,839,"1,224","1,178","1,000",896,"1,119","1,311","1,098",949,671,541,"2,481",271,369,286,"14,762","2,176","1,107",464,"1,799",652,"1,784","1,791","1,138",929,"1,380","1,542","24,059","1,396",718,378,546,"1,025","1,240",891,684,"1,364",892,"1,258",783,"1,053","1,096","1,820",979,"1,145","1,334","1,729",851,"1,682","1,195"
2020년02월_여_70~79세,"31,031","8,999",632,322,512,766,674,614,612,693,727,659,642,454,219,"1,000",108,210,155,"8,111","1,285",611,260,967,398,"1,194",917,622,494,624,739,"13,921",734,557,273,254,523,874,656,480,870,419,740,434,589,645,930,477,537,598,"1,129",537,"1,211",454
2020년02월_여_80~89세,"15,181","3,850",282,146,185,300,314,283,264,291,264,278,219,175,94,545,49,97,64,"3,563",573,237,111,407,176,480,409,268,232,321,349,"7,768",407,375,152,143,208,446,456,299,506,279,380,254,257,324,520,227,267,331,658,287,733,259
2020년02월_여_90~99세,"2,986",681,41,25,32,49,58,36,45,52,48,65,32,30,24,95,14,19,16,663,101,42,25,84,33,59,67,54,54,67,77,"1,642",83,63,32,34,55,60,98,63,106,51,82,60,70,78,102,52,58,54,138,62,175,66
2020년02월_여_100세 이상,330,136,15,11,8,11,10,11,14,11,11,9,15,3,3,1,0,0,3,134,25,22,25,12,4,13,8,8,8,5,4,60,4,3,1,1,2,3,2,0,4,2,2,4,2,4,7,3,1,2,3,2,8,0
