카테고리,경기도,경기도 수원시,경기도 수원시 장안구,경기도 수원시 권선구,경기도 수원시 팔달구,경기도 수원시 영통구,경기도 성남시,경기도 성남시 수정구,경기도 성남시 중원구,경기도 성남시 분당구,경기도 의정부시,경기도 안양시,경기도 안양시 만안구,경기도 안양시 동안구,경기도 부천시,경기도 광명시,경기도 평택시,경기도 동두천시,경기도 안산시,경기도 안산시 상록구,경기도 안산시 단원구,경기도 고양시,경기도 고양시 덕양구,경기도 고양시 일산동구,경기도 고양시 일산서구,경기도 과천시,경기도 구리시,경기도 남양주시,경기도 오산시,경기도 시흥시,경기도 군포시,경기도 의왕시,경기도 하남시,경기도 용인시,경기도 용인시 처인구,경기도 용인시 기흥구,경기도 용인시 수지구,경기도 파주시,경기도 이천시,경기도 안성시,경기도 김포시,경기도 화성시,경기도 광주시,경기도 양주시,경기도 포천시,경기도 여주시,경기도 연천군,경기도 가평군,경기도 양평군
2021년01월_계_80~89세,"350,794","25,134","7,583","7,565","4,942","5,044","25,087","6,372","5,724","12,991","14,193","14,164","6,995","7,169","19,945","7,439","14,213","4,449","14,504","8,318","6,186","33,285","15,119","8,834","9,332","1,940","4,899","18,728","4,023","8,995","7,577","4,235","5,753","28,103","7,463","11,224","9,416","14,294","6,770","7,624","10,575","14,579","8,403","7,193","6,520","5,333","2,833","3,686","6,318"
2021년01월_계_90~99세,"52,908","4,007","1,283","1,172",718,834,"4,178",964,879,"2,335","1,908","2,193",991,"1,202","3,135","1,155","2,023",625,"2,114","1,236",878,"4,894","2,100","1,426","1,368",391,704,"2,689",518,"1,376","1,206",739,"1,009","4,209","1,176","1,689","1,344","2,108",963,"1,044","1,533","2,105","1,267","1,041",984,840,403,531,"1,016"
2021년01월_계_100세 이상,"4,375",324,90,96,99,39,507,219,188,100,235,184,89,95,254,144,237,85,132,69,63,342,218,64,60,53,83,225,42,97,75,47,123,209,82,74,53,199,64,55,75,119,104,64,79,55,46,51,66
2021년01월_남_총인구수,"6,765,862","596,918","137,599","186,125","88,300","184,894","465,278","122,167","109,424","233,687","227,731","271,760","119,689","152,071","405,464","146,858","279,690","47,077","336,265","180,008","156,257","529,378","236,307","146,316","146,755","31,675","97,836","355,980","118,964","263,749","135,726","81,379","148,229","533,222","132,112","217,700","183,410","236,488","113,095","96,474","239,165","445,135","195,548","117,346","77,964","56,897","22,744","32,169","59,658"
2021년01월_남_연령구간인구수,"6,765,862","596,918","137,599","186,125","88,300","184,894","465,278","122,167","109,424","233,687","227,731","271,760","119,689","152,071","405,464","146,858","279,690","47,077","336,265","180,008","156,257","529,378","236,307","146,316","146,755","31,675","97,836","355,980","118,964","263,749","135,726","81,379","148,229","533,222","132,112","217,700","183,410","236,488","113,095","96,474","239,165","445,135","195,548","117,346","77,964","56,897","22,744","32,169","59,658"
2021년01월_남_0~9세,"584,069","49,709","9,357","16,649","4,761","18,942","34,941","7,929","6,757","20,255","17,730","19,829","7,798","12,031","29,054","11,814","25,144","3,234","22,604","11,996","10,608","41,795","19,657","10,678","11,460","2,784","7,774","33,225","11,972","24,872","10,495","6,749","15,437","51,142","10,776","21,743","18,623","22,510","9,653","7,182","28,281","53,093","17,955","10,158","4,398","3,788","1,380","1,658","3,709"
2021년01월_남_10~19세,"682,503","61,039","14,878","17,388","7,051","21,722","44,885","8,959","8,533","27,393","21,883","27,137","9,791","17,346","36,055","15,638","27,558","4,332","32,860","17,528","15,332","53,726","21,203","15,297","17,226","3,321","9,332","39,755","12,713","25,887","13,667","7,506","12,933","62,134","12,859","26,090","23,185","25,303","11,459","9,306","24,514","49,603","17,183","12,274","6,361","4,913","1,679","2,434","5,113"
2021년01월_남_20~29세,"952,644","98,178","23,999","28,419","15,097","30,663","67,737","18,539","16,137","33,061","32,863","40,130","17,973","22,157","60,382","19,948","40,620","6,140","56,726","31,121","25,605","77,253","32,472","22,709","22,072","4,630","13,978","44,447","16,960","37,958","19,969","12,332","18,633","71,477","18,720","29,526","23,231","30,203","17,137","12,431","27,065","56,827","23,946","14,761","10,358","6,707","3,391","3,599","5,858"
2021년01월_남_30~39세,"982,309","92,564","17,010","30,280","13,451","31,823","69,451","19,163","16,744","33,544","30,692","39,257","17,379","21,878","59,342","20,646","44,259","5,236","46,791","24,089","22,702","70,988","34,354","18,858","17,776","4,536","13,189","44,020","20,968","41,764","19,772","11,753","25,437","71,443","18,026","28,953","24,464","35,360","16,372","12,626","37,701","78,479","30,013","14,541","8,094","6,062","2,412","3,099","5,442"
2021년01월_남_40~49세,"1,169,698","102,029","22,307","31,922","14,132","33,668","77,406","19,851","17,290","40,265","37,520","42,846","17,922","24,924","64,865","25,359","50,182","7,418","55,262","29,487","25,775","88,179","39,538","24,306","24,335","4,694","16,343","65,418","23,022","49,208","21,832","12,128","27,217","98,747","22,962","41,051","34,734","41,419","17,948","16,118","46,467","87,822","35,375","20,375","11,001","8,268","2,713","4,245","8,272"
2021년01월_남_50~59세,"1,134,692","98,106","24,695","30,543","15,475","27,393","77,841","20,942","19,268","37,631","39,568","47,299","21,260","26,039","71,541","24,733","45,999","8,677","65,395","35,341","30,054","95,995","41,288","27,396","27,311","5,476","17,596","59,953","17,438","46,419","23,497","14,145","21,024","84,294","22,384","33,832","28,078","38,363","18,372","16,695","34,298","62,372","32,482","20,053","15,981","10,569","3,819","6,010","10,682"
2021년01월_남_60~69세,"769,505","60,163","15,298","19,996","11,063","13,806","56,039","16,365","15,372","24,302","27,888","35,260","17,117","18,143","55,125","17,910","27,797","6,537","37,962","19,974","17,988","61,523","28,516","16,804","16,203","3,765","12,331","40,919","9,941","25,509","16,624","10,837","17,114","51,124","15,958","19,380","15,786","24,798","13,369","12,898","24,374","36,147","24,389","14,627","13,345","9,531","3,918","6,291","11,450"
2021년01월_남_70~79세,"348,924","25,297","6,978","8,020","5,281","5,018","26,467","7,806","7,058","11,603","13,823","14,568","7,706","6,862","21,619","8,048","12,522","3,669","13,372","7,415","5,957","26,539","13,165","6,726","6,648","1,667","5,272","20,521","4,358","8,910","6,829","4,284","8,128","29,986","7,430","11,877","10,679","12,703","6,035","6,280","12,081","15,071","10,685","7,558","5,782","4,874","2,283","3,241","6,452"
2021년01월_남_80~89세,"127,700","8,830","2,735","2,625","1,786","1,684","9,323","2,315","2,037","4,971","5,261","4,860","2,489","2,371","6,706","2,467","5,032","1,636","4,804","2,766","2,038","12,043","5,526","3,168","3,349",704,"1,807","7,044","1,474","2,921","2,687","1,464","2,048","11,706","2,720","4,752","4,234","5,223","2,493","2,716","4,002","5,249","3,214","2,748","2,381","1,973","1,025","1,430","2,429"
2021년01월_남_90~99세,"12,643",919,321,255,177,166,"1,051",233,176,642,452,520,224,296,713,259,503,177,457,275,182,"1,240",527,353,360,88,187,617,106,274,333,168,224,"1,131",263,479,389,546,237,211,362,436,279,239,233,196,107,141,237
2021년01월_남_100세 이상,"1,175",84,21,28,26,9,137,65,52,20,51,54,30,24,62,36,74,21,32,16,16,97,61,21,15,10,27,61,12,27,21,13,34,38,14,17,7,60,20,11,20,36,27,12,30,16,17,21,14
2021년01월_여_총인구수,"6,683,637","588,823","135,725","182,561","86,798","183,739","474,496","119,401","106,718","248,377","234,768","277,970","119,381","158,589","411,985","150,890","261,239","47,366","319,468","172,889","146,579","551,797","241,840","154,349","155,608","32,874","99,381","358,842","111,078","241,186","137,816","82,206","146,893","541,823","125,661","223,240","192,922","230,051","105,556","90,758","238,167","412,415","187,030","113,895","69,429","55,147","20,694","30,230","59,364"
2021년01월_여_연령구간인구수,"6,683,637","588,823","135,725","182,561","86,798","183,739","474,496","119,401","106,718","248,377","234,768","277,970","119,381","158,589","411,985","150,890","261,239","47,366","319,468","172,889","146,579","551,797","241,840","154,349","155,608","32,874","99,381","358,842","111,078","241,186","137,816","82,206","146,893","541,823","125,661","223,240","192,922","230,051","105,556","90,758","238,167","412,415","187,030","113,895","69,429","55,147","20,694","30,230","59,364"
2021년01월_여_0~9세,"556,785","46,622","8,775","15,654","4,619","17,574","33,360","7,794","6,419","19,147","16,586","19,151","7,610","11,541","27,540","11,225","24,188","3,013","21,770","11,629","10,141","40,094","18,860","10,190","11,044","2,593","7,275","31,394","11,602","24,003","10,010","6,267","14,727","48,942","10,304","20,692","17,946","21,554","9,036","6,791","27,187","50,823","17,002","9,789","4,111","3,578","1,322","1,676","3,554"
2021년01월_여_10~19세,"645,209","56,965","13,664","16,026","6,726","20,549","42,692","8,547","7,961","26,184","20,562","25,141","8,984","16,157","34,182","14,800","25,877","4,271","30,997","16,729","14,268","51,088","20,265","14,321","16,502","3,114","8,761","37,635","12,211","24,510","12,826","7,055","12,445","58,944","11,872","24,700","22,372","23,893","10,583","8,602","23,588","47,483","16,438","11,863","5,780","4,645","1,500","2,144","4,614"
2021년01월_여_20~29세,"856,641","88,204","19,863","25,999","13,955","28,387","64,321","16,625","15,063","32,633","31,837","37,286","16,385","20,901","56,648","18,140","33,360","5,146","49,864","27,235","22,629","73,563","30,315","22,343","20,905","4,195","13,261","40,718","14,418","31,901","18,230","11,124","17,999","66,507","15,765","27,477","23,265","26,742","13,120","10,154","25,380","48,167","21,257","12,737","7,537","5,518","1,943","2,654","4,710"
2021년01월_여_30~39세,"924,273","85,618","15,580","27,723","11,307","31,008","67,311","16,744","14,384","36,183","29,393","37,098","15,467","21,631","56,182","20,289","37,120","4,941","38,997","20,308","18,689","72,274","33,831","19,800","18,643","4,451","13,039","45,254","17,857","36,448","18,359","11,073","24,734","73,307","15,938","30,208","27,161","31,571","14,168","10,458","39,027","72,348","27,666","13,610","6,465","5,434","1,831","2,610","5,340"
2021년01월_여_40~49세,"1,131,240","100,484","22,834","29,780","13,129","34,741","79,505","17,754","15,585","46,166","37,299","44,651","17,110","27,541","63,962","25,957","44,116","6,898","52,840","28,535","24,305","93,996","39,274","26,989","27,733","5,064","16,379","64,992","20,358","42,217","22,489","12,459","24,695","101,174","20,689","42,671","37,814","39,386","16,765","14,090","42,743","76,896","31,529","19,183","9,424","7,765","2,241","3,651","8,032"
2021년01월_여_50~59세,"1,104,508","98,403","24,562","31,471","15,050","27,320","77,985","20,242","18,903","38,840","40,954","50,155","22,054","28,101","75,856","24,866","41,463","7,843","62,509","33,900","28,609","98,906","41,620","28,589","28,697","5,804","18,175","57,466","15,961","41,600","24,625","15,244","21,230","81,412","20,959","33,154","27,299","34,869","16,942","14,763","32,934","53,698","31,199","18,151","13,166","9,563","3,287","5,342","10,137"
2021년01월_여_60~69세,"778,532","61,502","15,735","20,471","11,604","13,692","58,393","17,346","15,569","25,478","29,955","36,177","17,635","18,542","56,533","19,827","28,098","6,803","34,488","18,532","15,956","61,198","29,005","16,391","15,802","3,949","12,341","42,967","10,196","22,532","17,107","10,773","18,293","56,020","15,757","22,105","18,158","25,120","12,816","12,676","25,689","34,728","24,220","14,482","11,301","9,223","3,678","5,888","11,559"
2021년01월_여_70~79세,"419,890","31,393","8,833","9,512","6,638","6,410","31,668","9,407","8,308","13,953","17,610","17,204","8,804","8,400","25,229","9,810","16,153","5,126","16,546","9,455","7,091","35,537","17,347","8,944","9,246","2,122","6,485","24,496","5,484","10,729","8,353","4,835","8,191","35,871","8,653","14,494","12,724","16,144","7,079","7,439","13,820","17,190","11,465","8,781","6,706","5,378","2,759","3,589","6,698"
2021년01월_여_80~89세,"223,094","16,304","4,848","4,940","3,156","3,360","15,764","4,057","3,687","8,020","8,932","9,304","4,506","4,798","13,239","4,972","9,181","2,813","9,700","5,552","4,148","21,242","9,593","5,666","5,983","1,236","3,092","11,684","2,549","6,074","4,890","2,771","3,705","16,397","4,743","6,472","5,182","9,071","4,277","4,908","6,573","9,330","5,189","4,445","4,139","3,360","1,808","2,256","3,889"
2021년01월_여_90~99세,"40,265","3,088",962,917,541,668,"3,127",731,703,"1,693","1,456","1,673",767,906,"2,422",896,"1,520",448,"1,657",961,696,"3,654","1,573","1,073","1,008",303,517,"2,072",412,"1,102",873,571,785,"3,078",913,"1,210",955,"1,562",726,833,"1,171","1,669",988,802,751,644,296,390,779
2021년01월_여_100세 이상,"3,200",240,69,68,73,30,370,154,136,80,184,130,59,71,192,108,163,64,100,53,47,245,157,43,45,43,56,164,30,70,54,34,89,171,68,57,46,139,44,44,55,83,77,52,49,39,29,30,52
