카테고리,충청북도 청주시,충청북도 청주시 상당구,충청북도 청주시 상당구 낭성면,충청북도 청주시 상당구 미원면,충청북도 청주시 상당구 가덕면,충청북도 청주시 상당구 남일면,충청북도 청주시 상당구 문의면,충청북도 청주시 상당구 중앙동,충청북도 청주시 상당구 성안동,충청북도 청주시 상당구 탑대성동,충청북도 청주시 상당구 영운동,충청북도 청주시 상당구 금천동,충청북도 청주시 상당구 용담.명암.산성동,충청북도 청주시 상당구 용암1동,충청북도 청주시 상당구 용암2동,충청북도 청주시 서원구,충청북도 청주시 서원구 남이면,충청북도 청주시 서원구 현도면,충청북도 청주시 서원구 사직1동,충청북도 청주시 서원구 사직2동,충청북도 청주시 서원구 사창동,충청북도 청주시 서원구 모충동,충청북도 청주시 서원구 산남동,충청북도 청주시 서원구 분평동,충청북도 청주시 서원구 수곡1동,충청북도 청주시 서원구 수곡2동,충청북도 청주시 서원구 성화.개신.죽림동,충청북도 청주시 흥덕구,충청북도 청주시 흥덕구 오송읍,충청북도 청주시 흥덕구 강내면,충청북도 청주시 흥덕구 옥산면,충청북도 청주시 흥덕구 운천.신봉동,충청북도 청주시 흥덕구 복대1동,충청북도 청주시 흥덕구 복대2동,충청북도 청주시 흥덕구 가경동,충청북도 청주시 흥덕구 봉명1동,충청북도 청주시 흥덕구 봉명2.송정동,충청북도 청주시 흥덕구 강서제1동,충청북도 청주시 흥덕구 강서제2동,충청북도 청주시 청원구,충청북도 청주시 청원구 내수읍,충청북도 청주시 청원구 오창읍,충청북도 청주시 청원구 북이면,충청북도 청주시 청원구 우암동,충청북도 청주시 청원구 내덕1동,충청북도 청주시 청원구 내덕2동,충청북도 청주시 청원구 율량.사천동,충청북도 청주시 청원구 오근장동
2021년11월_계_80~89세,"24,886","6,681",247,551,370,470,464,389,452,491,441,841,301,997,667,"6,389",523,392,365,473,507,622,487,793,669,642,916,"6,129",701,482,561,587,671,508,970,237,460,709,243,"5,687",852,"1,135",504,685,487,536,"1,043",445
2021년11월_계_90~99세,"3,501",975,39,93,49,67,70,43,75,76,58,107,40,164,94,881,67,73,51,73,40,85,75,104,68,108,137,859,110,53,72,90,89,52,146,28,72,121,26,786,133,175,64,63,59,52,168,72
2021년11월_계_100세 이상,107,31,3,4,0,4,4,3,0,3,1,1,2,3,3,22,1,3,1,2,1,1,1,1,3,2,6,22,1,0,3,3,0,1,6,2,2,4,0,32,6,3,7,4,2,1,6,3
2021년11월_남_총인구수,"428,124","96,396","1,167","2,513","1,974","3,485","2,026","3,391","3,526","4,219","5,226","15,088","6,612","27,486","19,683","95,826","5,283","1,701","3,473","6,749","7,342","7,386","13,176","14,741","6,727","7,855","21,393","135,910","11,984","5,546","9,196","8,326","25,847","8,124","27,207","5,136","12,878","14,443","7,223","99,992","9,880","37,622","2,441","6,219","4,292","6,856","23,649","9,033"
2021년11월_남_연령구간인구수,"428,124","96,396","1,167","2,513","1,974","3,485","2,026","3,391","3,526","4,219","5,226","15,088","6,612","27,486","19,683","95,826","5,283","1,701","3,473","6,749","7,342","7,386","13,176","14,741","6,727","7,855","21,393","135,910","11,984","5,546","9,196","8,326","25,847","8,124","27,207","5,136","12,878","14,443","7,223","99,992","9,880","37,622","2,441","6,219","4,292","6,856","23,649","9,033"
2021년11월_남_0~9세,"36,401","8,110",28,49,43,191,41,198,129,189,288,"1,289",748,"2,721","2,196","6,526",295,44,124,677,309,315,"1,143","1,180",258,454,"1,727","11,993","1,118",319,"1,132",427,"2,823",322,"2,509",223,800,"1,016","1,304","9,772",701,"4,974",41,257,143,450,"2,056","1,150"
2021년11월_남_10~19세,"43,948","10,188",26,93,61,226,102,277,189,326,430,"1,898","1,025","3,322","2,213","10,097",326,64,208,687,476,493,"1,963","2,068",496,722,"2,594","13,637","1,208",526,694,732,"3,359",536,"3,469",294,"1,139","1,141",539,"10,026",945,"3,926",79,358,295,542,"2,651","1,230"
2021년11월_남_20~29세,"65,059","13,266",91,168,177,418,165,523,556,566,666,"2,149",800,"4,063","2,924","15,280",635,106,465,803,"1,811","1,282","2,009","2,401","1,139","1,073","3,556","22,055","1,608",762,998,"1,325","3,915","1,904","4,127","1,061","2,385","2,827","1,143","14,458","1,340","5,201",207,"1,116",604,"1,106","3,903",981
2021년11월_남_30~39세,"62,246","11,987",70,182,112,375,128,461,412,430,604,"1,688",715,"3,834","2,976","11,601",616,121,362,874,"1,142",899,"1,510","1,637",742,924,"2,774","21,902","2,005",605,"1,786","1,008","4,259","1,094","3,516",971,"2,353","2,485","1,820","16,756","1,050","8,398",202,835,467,922,"3,566","1,316"
2021년11월_남_40~49세,"68,814","15,090",100,234,205,418,221,467,445,592,788,"2,589","1,174","4,612","3,245","14,659",641,201,485,"1,033",956,"1,024","2,344","2,423",880,"1,071","3,601","21,943","2,149",823,"1,427","1,169","4,909","1,030","4,318",731,"2,080","2,209","1,098","17,122","1,596","7,029",269,827,627,"1,046","3,876","1,852"
2021년11월_남_50~59세,"69,138","16,665",229,463,447,662,427,544,614,780,981,"2,573","1,090","4,624","3,231","16,614","1,107",315,711,"1,028",973,"1,301","2,356","2,750","1,172","1,466","3,435","21,582","1,725","1,065","1,371","1,587","3,845","1,342","4,809",809,"2,078","2,292",659,"14,277","1,881","4,170",501,"1,071",771,"1,113","3,601","1,169"
2021년11월_남_60~69세,"51,690","13,023",362,726,536,737,480,486,640,702,861,"1,754",653,"3,036","2,050","13,023","1,049",442,675,"1,039",921,"1,264","1,189","1,460","1,179","1,389","2,416","14,838","1,307",874,"1,113","1,329","1,861","1,162","3,101",680,"1,372","1,602",437,"10,806","1,458","2,521",653,967,751,953,"2,673",830
2021년11월_남_70~79세,"21,571","5,578",165,388,271,283,283,283,334,435,430,834,289,950,633,"5,587",415,265,291,417,537,569,476,542,593,541,941,"5,686",597,409,470,540,626,546,975,273,490,614,146,"4,720",632,"1,009",312,531,430,507,948,351
2021년11월_남_80~89세,"8,531","2,272",86,186,112,153,159,145,188,184,164,294,107,298,196,"2,261",185,132,142,180,205,222,166,263,254,190,322,"2,108",241,158,191,190,238,182,350,88,163,235,72,"1,890",245,364,163,241,194,205,340,138
2021년11월_남_90~99세,710,214,10,23,10,22,19,7,19,14,14,20,11,26,19,175,13,11,10,11,12,17,20,17,14,25,25,162,26,5,13,18,12,6,33,5,17,22,5,159,31,30,12,16,8,12,34,16
2021년11월_남_100세 이상,16,3,0,1,0,0,1,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,4,0,0,1,1,0,0,0,1,1,0,0,6,1,0,2,0,2,0,1,0
2021년11월_여_총인구수,"420,900","97,617","1,056","2,384","1,900","3,343","1,875","3,552","3,338","4,411","5,315","15,995","6,805","27,403","20,240","96,922","4,833","1,561","3,285","7,068","7,346","7,293","13,252","15,559","6,555","8,108","22,062","131,815","12,127","5,248","8,762","8,460","24,849","7,766","28,416","4,562","11,216","14,028","6,381","94,546","9,331","32,897","2,115","6,098","4,196","6,540","24,064","9,305"
2021년11월_여_연령구간인구수,"420,900","97,617","1,056","2,384","1,900","3,343","1,875","3,552","3,338","4,411","5,315","15,995","6,805","27,403","20,240","96,922","4,833","1,561","3,285","7,068","7,346","7,293","13,252","15,559","6,555","8,108","22,062","131,815","12,127","5,248","8,762","8,460","24,849","7,766","28,416","4,562","11,216","14,028","6,381","94,546","9,331","32,897","2,115","6,098","4,196","6,540","24,064","9,305"
2021년11월_여_0~9세,"34,971","7,861",23,53,45,193,42,171,109,197,287,"1,231",713,"2,660","2,137","6,273",332,30,145,630,299,312,"1,112","1,162",230,433,"1,588","11,530","1,062",333,"1,130",386,"2,729",276,"2,382",218,805,955,"1,254","9,307",665,"4,772",38,239,164,365,"1,953","1,111"
2021년11월_여_10~19세,"40,865","9,496",24,86,54,215,76,248,175,319,422,"1,838",943,"3,007","2,089","9,333",301,50,223,691,453,485,"1,881","1,858",407,649,"2,335","12,705","1,176",498,583,688,"3,060",487,"3,311",266,"1,078","1,085",473,"9,331",868,"3,674",73,375,241,532,"2,383","1,185"
2021년11월_여_20~29세,"54,182","11,291",63,123,123,277,127,535,417,435,577,"1,931",683,"3,481","2,519","12,842",447,76,345,746,"1,656","1,077","1,654","1,993",832,888,"3,128","18,624","1,723",633,829,"1,122","3,268","1,397","3,561",991,"1,858","2,512",730,"11,425",904,"3,662",127,990,458,935,"3,433",916
2021년11월_여_30~39세,"55,856","11,484",55,107,99,300,87,398,284,330,543,"1,722",799,"3,767","2,993","10,616",498,82,293,917,819,699,"1,571","1,643",585,808,"2,701","19,565","1,972",492,"1,644",832,"4,022",800,"3,642",665,"1,612","2,193","1,691","14,191",895,"6,839",96,642,317,692,"3,227","1,483"
2021년11월_여_40~49세,"66,913","15,367",62,143,152,365,132,451,349,565,693,"2,829","1,327","4,818","3,481","15,010",565,113,392,"1,019",856,833,"2,625","2,955",780,"1,009","3,863","21,223","2,008",734,"1,210","1,167","4,987",945,"4,956",554,"1,720","2,042",900,"15,313","1,400","5,979",132,644,500,931,"3,967","1,760"
2021년11월_여_50~59세,"68,848","16,793",202,370,375,639,313,556,547,790,914,"2,685","1,064","4,715","3,623","17,111",977,250,628,"1,173","1,104","1,267","2,263","2,843","1,217","1,658","3,731","21,449","1,592",970,"1,301","1,785","3,518","1,448","5,365",727,"1,907","2,245",591,"13,495","1,678","3,382",341,946,724,"1,123","4,159","1,142"
2021년11월_여_60~69세,"53,718","13,295",272,652,459,653,421,553,689,856,970,"2,064",698,"2,941","2,067","13,929",890,365,614,"1,067","1,162","1,431","1,212","1,645","1,296","1,384","2,863","15,211","1,312",796,"1,109","1,400","1,952","1,350","3,264",627,"1,359","1,668",374,"11,283","1,410","2,530",536,"1,063",899,989,"2,942",914
2021년11월_여_70~79세,"26,310","6,832",162,412,296,335,318,357,448,548,587,"1,060",353,"1,174",782,"6,955",431,270,380,468,666,720,557,842,736,742,"1,143","6,772",737,420,525,609,803,690,"1,196",341,524,751,176,"5,751",797,"1,140",374,704,549,601,"1,158",428
2021년11월_여_80~89세,"16,355","4,409",161,365,258,317,305,244,264,307,277,547,194,699,471,"4,128",338,260,223,293,302,400,321,530,415,452,594,"4,021",460,324,370,397,433,326,620,149,297,474,171,"3,797",607,771,341,444,293,331,703,307
2021년11월_여_90~99세,"2,791",761,29,70,39,45,51,36,56,62,44,87,29,138,75,706,54,62,41,62,28,68,55,87,54,83,112,697,84,48,59,72,77,46,113,23,55,99,21,627,102,145,52,47,51,40,134,56
2021년11월_여_100세 이상,91,28,3,3,0,4,3,3,0,2,1,1,2,3,3,19,0,3,1,2,1,1,1,1,3,2,4,18,1,0,2,2,0,1,6,1,1,4,0,26,5,3,5,4,0,1,5,3
