카테고리,서울특별시 송파구,서울특별시 송파구 풍납1동,서울특별시 송파구 풍납2동,서울특별시 송파구 거여1동,서울특별시 송파구 거여2동,서울특별시 송파구 마천1동,서울특별시 송파구 마천2동,서울특별시 송파구 방이1동,서울특별시 송파구 방이2동,서울특별시 송파구 오륜동,서울특별시 송파구 오금동,서울특별시 송파구 송파1동,서울특별시 송파구 송파2동,서울특별시 송파구 석촌동,서울특별시 송파구 삼전동,서울특별시 송파구 가락본동,서울특별시 송파구 가락1동,서울특별시 송파구 가락2동,서울특별시 송파구 문정1동,서울특별시 송파구 문정2동,서울특별시 송파구 장지동,서울특별시 송파구 위례동,서울특별시 송파구 잠실본동,서울특별시 송파구 잠실2동,서울특별시 송파구 잠실3동,서울특별시 송파구 잠실4동,서울특별시 송파구 잠실6동,서울특별시 송파구 잠실7동
2021년10월_계_80~89세,"14,820",462,598,388,581,741,718,372,511,374,"1,041",501,415,666,575,607,349,660,421,682,675,418,526,526,751,380,455,427
2021년10월_계_90~99세,"2,534",59,91,57,96,103,103,64,77,92,204,83,81,91,106,95,66,112,76,118,145,102,77,65,138,75,87,71
2021년10월_계_100세 이상,112,2,2,2,3,2,2,7,2,1,8,0,5,7,8,3,2,5,5,6,9,6,4,5,4,2,6,4
2021년10월_남_총인구수,"317,773","6,355","11,873","6,367","9,252","9,718","9,587","7,603","12,388","8,857","18,739","11,205","9,239","15,120","14,341","13,063","13,238","15,945","9,949","13,304","14,248","18,331","13,259","16,842","16,353","10,189","7,940","4,468"
2021년10월_남_연령구간인구수,"317,773","6,355","11,873","6,367","9,252","9,718","9,587","7,603","12,388","8,857","18,739","11,205","9,239","15,120","14,341","13,063","13,238","15,945","9,949","13,304","14,248","18,331","13,259","16,842","16,353","10,189","7,940","4,468"
2021년10월_남_0~9세,"25,065",354,943,319,656,442,395,484,605,650,"1,377",569,774,741,737,808,"1,637","1,269",649,785,"1,159","3,265",594,"1,951","1,598","1,323",700,281
2021년10월_남_10~19세,"29,510",422,998,477,784,802,655,815,656,"1,439","1,650",630,888,924,"1,016",916,"1,145","1,813",760,721,"1,355","2,353",833,"2,893","2,021","1,273",872,399
2021년10월_남_20~29세,"43,239",819,"1,657",947,"1,121","1,183","1,297","1,217","2,195","1,133","2,738","1,973","1,217","2,474","2,319","1,946","1,559","2,235","1,541","1,983","1,967","1,657","2,219","1,554","1,788",957,932,611
2021년10월_남_30~39세,"51,151",929,"1,933",921,"1,356","1,176","1,172","1,094","2,985",691,"2,709","2,583","1,330","3,291","3,086","2,329","2,263","2,269","1,795","3,297","2,321","3,111","2,934","1,435","1,683","1,109",932,417
2021년10월_남_40~49세,"51,948",923,"1,939",889,"1,441","1,401","1,389","1,150","1,829","1,397","2,675","1,580","1,450","2,369","2,420","1,899","2,175","2,646","1,384","2,075","2,292","3,747","2,121","3,914","2,845","2,132","1,288",578
2021년10월_남_50~59세,"49,196","1,066","1,760","1,147","1,569","1,860","1,833","1,253","1,677","1,545","3,144","1,509","1,494","2,263","2,050","2,228","1,855","2,555","1,546","1,717","2,217","2,162","1,926","2,744","2,586","1,463","1,228",799
2021년10월_남_60~69세,"41,067","1,122","1,592",972,"1,350","1,662","1,747",971,"1,478","1,222","2,775","1,417","1,290","1,826","1,649","1,895","1,705","2,008","1,476","1,520","1,872","1,294","1,626","1,342","2,207","1,164","1,183",702
2021년10월_남_70~79세,"20,046",530,795,529,740,891,794,464,731,604,"1,263",688,616,908,843,757,741,863,607,843,815,599,770,773,"1,260",594,577,451
2021년10월_남_80~89세,"5,919",169,233,153,219,270,292,137,209,155,365,233,164,297,199,255,143,256,173,317,227,133,212,221,332,154,190,211
2021년10월_남_90~99세,610,20,22,12,16,31,13,18,22,21,41,23,16,26,21,28,15,30,17,42,23,10,23,15,31,20,35,19
2021년10월_남_100세 이상,22,1,1,1,0,0,0,0,1,0,2,0,0,1,1,2,0,1,1,4,0,0,1,0,2,0,3,0
2021년10월_여_총인구수,"341,466","6,634","13,104","6,248","9,559","9,287","9,258","8,168","14,269","9,206","19,898","12,782","9,980","16,549","16,102","13,324","14,078","16,512","10,143","15,619","15,210","19,366","14,767","18,368","18,036","11,063","8,825","5,111"
2021년10월_여_연령구간인구수,"341,466","6,634","13,104","6,248","9,559","9,287","9,258","8,168","14,269","9,206","19,898","12,782","9,980","16,549","16,102","13,324","14,078","16,512","10,143","15,619","15,210","19,366","14,767","18,368","18,036","11,063","8,825","5,111"
2021년10월_여_0~9세,"23,704",274,910,285,601,399,401,512,524,548,"1,294",546,729,732,707,768,"1,438","1,177",601,789,"1,127","3,160",600,"1,874","1,465","1,274",706,263
2021년10월_여_10~19세,"28,157",400,980,453,676,746,627,793,555,"1,179","1,422",669,909,917,915,861,"1,165","1,595",693,692,"1,274","2,365",840,"2,877","1,976","1,158",847,573
2021년10월_여_20~29세,"47,801",745,"2,086",845,"1,055","1,094","1,066","1,168","3,245",985,"2,565","2,450","1,401","2,900","2,824","2,037","1,604","2,227","1,548","3,151","2,000","1,729","2,815","1,727","1,926",986,996,626
2021년10월_여_30~39세,"55,972",866,"2,162",819,"1,308",961,987,"1,131","3,265",972,"2,775","2,703","1,446","3,528","3,319","2,275","2,593","2,420","1,657","3,990","2,282","3,605","3,050","2,165","2,315","1,637","1,209",532
2021년10월_여_40~49세,"55,326",913,"2,043",897,"1,454","1,265","1,234","1,358","1,820","1,769","2,957","1,790","1,562","2,422","2,570","1,897","2,310","2,860","1,434","2,255","2,330","3,681","2,240","4,495","3,317","2,240","1,480",733
2021년10월_여_50~59세,"52,331","1,148","1,882","1,117","1,670","1,644","1,707","1,424","1,932","1,591","3,652","1,840","1,620","2,380","2,322","2,354","2,096","2,681","1,767","1,789","2,585","2,207","2,113","2,351","2,655","1,521","1,413",870
2021년10월_여_60~69세,"46,206","1,332","1,770","1,024","1,511","1,641","1,774","1,091","1,776","1,385","3,099","1,673","1,447","2,160","2,074","1,929","1,877","2,214","1,532","1,704","2,081","1,592","1,877","1,637","2,562","1,363","1,288",793
2021년10월_여_70~79세,"21,054",623,836,527,839,992,944,403,794,486,"1,289",783,545,"1,070",903,783,736,848,600,806,952,644,861,882,"1,292",601,566,449
2021년10월_여_80~89세,"8,901",293,365,235,362,471,426,235,302,219,676,268,251,369,376,352,206,404,248,365,448,285,314,305,419,226,265,216
2021년10월_여_90~99세,"1,924",39,69,45,80,72,90,46,55,71,163,60,65,65,85,67,51,82,59,76,122,92,54,50,107,55,52,52
2021년10월_여_100세 이상,90,1,1,1,3,2,2,7,1,1,6,0,5,6,7,1,2,4,4,2,9,6,3,5,2,2,3,4
