카테고리,경상남도 창원시,경상남도 창원시 의창구,경상남도 창원시 의창구 동읍,경상남도 창원시 의창구 북면,경상남도 창원시 의창구 대산면,경상남도 창원시 의창구 의창동,경상남도 창원시 의창구 팔룡동,경상남도 창원시 의창구 명곡동,경상남도 창원시 의창구 봉림동,경상남도 창원시 의창구 용지동,경상남도 창원시 성산구,경상남도 창원시 성산구 반송동,경상남도 창원시 성산구 중앙동,경상남도 창원시 성산구 상남동,경상남도 창원시 성산구 사파동,경상남도 창원시 성산구 가음정동,경상남도 창원시 성산구 성주동,경상남도 창원시 성산구 웅남동,경상남도 창원시 마산합포구,경상남도 창원시 마산합포구 구산면,경상남도 창원시 마산합포구 진동면,경상남도 창원시 마산합포구 진북면,경상남도 창원시 마산합포구 진전면,경상남도 창원시 마산합포구 현동,경상남도 창원시 마산합포구 가포동,경상남도 창원시 마산합포구 월영동,경상남도 창원시 마산합포구 문화동,경상남도 창원시 마산합포구 반월중앙동,경상남도 창원시 마산합포구 완월동,경상남도 창원시 마산합포구 자산동,경상남도 창원시 마산합포구 교방동,경상남도 창원시 마산합포구 오동동,경상남도 창원시 마산합포구 합포동,경상남도 창원시 마산합포구 산호동,경상남도 창원시 마산회원구,경상남도 창원시 마산회원구 내서읍,경상남도 창원시 마산회원구 회원1동,경상남도 창원시 마산회원구 회원2동,경상남도 창원시 마산회원구 석전동,경상남도 창원시 마산회원구 회성동,경상남도 창원시 마산회원구 양덕1동,경상남도 창원시 마산회원구 양덕2동,경상남도 창원시 마산회원구 합성1동,경상남도 창원시 마산회원구 합성2동,경상남도 창원시 마산회원구 구암1동,경상남도 창원시 마산회원구 구암2동,경상남도 창원시 마산회원구 봉암동,경상남도 창원시 진해구,경상남도 창원시 진해구 충무동,경상남도 창원시 진해구 여좌동,경상남도 창원시 진해구 태백동,경상남도 창원시 진해구 경화동,경상남도 창원시 진해구 병암동,경상남도 창원시 진해구 석동,경상남도 창원시 진해구 이동,경상남도 창원시 진해구 자은동,경상남도 창원시 진해구 덕산동,경상남도 창원시 진해구 풍호동,경상남도 창원시 진해구 웅천동,경상남도 창원시 진해구 웅동1동,경상남도 창원시 진해구 웅동2동
2020년08월_계_80~89세,"25,807","5,631",807,913,486,897,480,831,702,515,"2,903",585,294,348,664,521,266,225,"6,866",337,467,314,495,270,38,719,519,666,429,426,548,860,366,412,"5,196","1,369",572,313,523,358,325,574,270,245,304,233,110,"5,211",681,640,364,358,324,276,303,430,301,469,331,241,493
2020년08월_계_90~99세,"3,309",763,101,138,70,121,66,95,93,79,433,90,55,66,91,71,28,32,951,60,60,60,82,36,5,104,79,73,43,52,86,110,45,56,558,146,53,39,49,43,36,73,32,18,36,24,9,604,85,64,43,41,31,40,43,50,22,51,38,37,59
2020년08월_계_100세 이상,180,36,5,6,2,7,2,7,5,2,20,7,4,3,4,2,0,0,65,0,3,2,1,0,2,5,5,8,3,3,20,6,3,4,39,2,6,4,3,6,3,1,4,2,3,2,3,20,3,1,2,4,2,2,1,1,1,1,1,0,1
2020년08월_남_총인구수,"526,309","134,043","10,333","21,731","3,700","25,812","19,461","21,896","15,910","15,200","110,519","21,407","12,603","14,335","22,931","21,105","13,925","4,213","87,023","2,258","6,390","1,913","2,002","7,218",340,"16,395","5,680","7,395","4,628","5,490","7,300","9,974","3,603","6,437","96,161","32,998","5,406","3,759","8,745","3,261","5,741","15,972","4,865","3,972","4,641","4,893","1,908","98,563","9,109","4,416","2,626","5,802","3,741","8,902","4,548","10,749","5,024","13,092","6,373","3,340","20,841"
2020년08월_남_연령구간인구수,"526,309","134,043","10,333","21,731","3,700","25,812","19,461","21,896","15,910","15,200","110,519","21,407","12,603","14,335","22,931","21,105","13,925","4,213","87,023","2,258","6,390","1,913","2,002","7,218",340,"16,395","5,680","7,395","4,628","5,490","7,300","9,974","3,603","6,437","96,161","32,998","5,406","3,759","8,745","3,261","5,741","15,972","4,865","3,972","4,641","4,893","1,908","98,563","9,109","4,416","2,626","5,802","3,741","8,902","4,548","10,749","5,024","13,092","6,373","3,340","20,841"
2020년08월_남_0~9세,"44,001","11,302",629,"3,410",146,"2,253","1,590","1,302",807,"1,165","8,734","1,718",705,"1,109","1,845","1,941","1,171",245,"6,548",68,632,39,33,"1,194",12,"1,497",273,544,221,298,552,595,180,410,"7,109","2,809",241,172,624,89,341,"1,704",364,159,229,296,81,"10,308",802,209,107,595,309,789,219,"1,288",564,"1,961",960,302,"2,203"
2020년08월_남_10~19세,"52,759","12,572","1,049","1,812",235,"2,451","2,106","2,218","1,200","1,501","12,433","2,846",773,"1,862","2,584","2,203","1,738",427,"7,179",92,511,88,85,601,17,"1,725",398,719,388,549,629,650,232,495,"9,699","4,382",334,325,676,192,457,"1,831",330,257,360,431,124,"10,876",957,389,163,543,405,"1,268",309,"1,159",640,"1,579",451,365,"2,648"
2020년08월_남_20~29세,"72,785","20,199","1,376","2,200",377,"3,954","3,165","3,741","2,780","2,606","18,198","3,304","2,472","2,388","3,619","3,462","2,329",624,"10,543",208,608,182,157,635,43,"2,396",951,917,633,705,791,"1,103",392,822,"12,347","4,605",585,417,"1,024",355,764,"1,959",623,557,572,663,223,"11,498","1,381",512,301,643,417,"1,230",594,"1,275",631,"1,288",652,335,"2,239"
2020년08월_남_30~39세,"71,926","18,946",988,"4,020",424,"3,842","2,913","2,335","2,242","2,182","15,946","2,357","2,549","1,871","3,425","3,315","1,830",599,"10,895",208,839,124,105,"1,339",36,"2,122",680,832,507,579,907,"1,297",478,842,"11,691","3,548",616,371,"1,350",341,740,"2,096",759,483,525,616,246,"14,448","1,272",427,222,900,441,"1,157",633,"1,672",695,"1,995","1,253",388,"3,393"
2020년08월_남_40~49세,"85,649","20,827","1,711","3,759",473,"3,950","3,073","3,341","2,276","2,244","17,403","3,557","2,064","2,206","3,669","3,189","2,057",661,"13,484",263,"1,090",203,191,"1,307",36,"2,506",755,"1,213",657,758,"1,162","1,726",581,"1,036","15,432","5,634",818,553,"1,288",441,853,"2,772",713,605,653,768,334,"18,503","1,619",659,367,908,654,"1,681",760,"1,903",865,"2,547","1,078",616,"4,846"
2020년08월_남_50~59세,"92,976","25,069","2,037","2,940",698,"4,803","3,816","4,669","3,144","2,962","21,387","4,168","2,230","2,891","4,275","4,073","3,022",728,"14,652",430,"1,108",433,410,944,63,"2,750",949,"1,209",858,935,"1,188","1,657",622,"1,096","17,356","6,379",926,660,"1,472",611,997,"2,584",847,737,924,841,378,"14,512","1,206",711,503,899,581,"1,371",768,"1,640",687,"1,642",882,569,"3,053"
2020년08월_남_60~69세,"68,403","17,028","1,545","2,433",805,"3,113","2,049","2,942","2,381","1,760","12,285","2,521","1,289","1,555","2,693","2,234","1,409",584,"13,942",564,955,473,535,752,82,"2,146",939,"1,086",813,998,"1,219","1,699",650,"1,031","13,920","3,693","1,030",752,"1,366",717,973,"1,988",730,690,865,788,328,"11,228","1,002",721,498,780,528,950,779,"1,245",574,"1,390",695,482,"1,584"
2020년08월_남_70~79세,"28,691","6,225",740,881,398,"1,139",583,"1,033",846,605,"3,225",738,404,340,636,539,308,260,"7,326",323,488,260,319,356,39,"1,005",551,639,403,513,643,928,328,531,"6,660","1,493",628,401,741,365,495,796,394,402,391,400,154,"5,255",613,516,327,401,293,344,372,428,271,515,279,209,687
2020년08월_남_80~89세,"8,446","1,736",247,255,129,287,154,290,218,156,818,184,101,98,166,137,57,75,"2,255",93,151,103,152,84,9,232,169,219,137,145,181,295,125,160,"1,830",437,214,98,191,132,115,230,97,78,116,84,38,"1,807",238,253,124,125,110,101,109,128,92,167,114,68,178
2020년08월_남_90~99세,632,133,11,20,14,19,12,24,15,18,84,13,13,14,19,11,4,10,183,9,7,8,15,6,3,16,14,17,11,9,18,22,14,14,109,18,14,10,11,14,6,12,7,4,6,6,1,123,18,18,13,8,2,11,5,11,5,8,9,6,9
2020년08월_남_100세 이상,41,6,0,1,1,1,0,1,1,1,6,1,3,1,0,1,0,0,16,0,1,0,0,0,0,0,1,0,0,1,10,2,1,0,8,0,0,0,2,4,0,0,1,0,0,0,1,5,1,1,1,0,1,0,0,0,0,0,0,0,1
2020년08월_여_총인구수,"512,368","129,389","9,932","21,261","3,565","25,172","18,488","21,188","14,676","15,107","105,699","20,879","10,434","14,125","23,139","20,439","12,853","3,830","87,856","2,119","6,080","1,682","2,005","7,265",314,"16,679","5,788","7,769","4,866","5,629","7,479","10,155","3,498","6,528","95,457","32,628","5,449","3,771","8,688","3,180","5,692","16,282","4,696","3,974","4,650","4,926","1,521","93,967","8,412","4,493","2,568","5,642","3,819","8,531","4,070","10,842","5,190","13,156","6,187","3,172","17,885"
2020년08월_여_연령구간인구수,"512,368","129,389","9,932","21,261","3,565","25,172","18,488","21,188","14,676","15,107","105,699","20,879","10,434","14,125","23,139","20,439","12,853","3,830","87,856","2,119","6,080","1,682","2,005","7,265",314,"16,679","5,788","7,769","4,866","5,629","7,479","10,155","3,498","6,528","95,457","32,628","5,449","3,771","8,688","3,180","5,692","16,282","4,696","3,974","4,650","4,926","1,521","93,967","8,412","4,493","2,568","5,642","3,819","8,531","4,070","10,842","5,190","13,156","6,187","3,172","17,885"
2020년08월_여_0~9세,"41,110","10,690",601,"3,177",112,"2,205","1,551","1,229",789,"1,026","8,308","1,615",585,"1,080","1,810","1,888","1,067",263,"6,061",58,549,34,33,"1,115",18,"1,409",277,458,216,247,513,575,174,385,"6,560","2,600",208,143,557,79,297,"1,604",320,168,239,263,82,"9,491",777,165,93,527,263,753,184,"1,229",527,"1,720",852,265,"2,136"
2020년08월_여_10~19세,"47,852","11,295",898,"1,728",179,"2,279","1,837","1,971","1,088","1,315","11,091","2,548",698,"1,649","2,354","1,995","1,474",373,"6,597",76,525,74,70,604,13,"1,562",393,658,427,385,581,535,204,490,"8,786","3,960",324,279,595,173,403,"1,692",304,228,317,409,102,"10,083",930,326,137,475,349,"1,162",243,"1,076",572,"1,596",472,340,"2,405"
2020년08월_여_20~29세,"58,213","16,218",959,"1,847",296,"3,253","2,559","3,097","2,071","2,136","14,507","2,533","1,964","1,879","3,033","2,823","1,885",390,"8,503",114,493,120,97,618,23,"1,875",711,738,549,558,647,977,278,705,"10,113","3,789",436,333,919,267,601,"1,555",523,467,445,656,122,"8,872",791,368,220,514,364,978,422,"1,100",511,"1,043",604,265,"1,692"
2020년08월_여_30~39세,"64,184","16,943",882,"4,192",250,"3,393","2,577","2,060","1,636","1,953","13,969","2,347","1,774","1,727","3,143","2,958","1,591",429,"9,656",113,749,83,72,"1,385",26,"2,020",542,782,384,474,809,"1,159",322,736,"10,415","3,451",430,321,"1,072",240,614,"2,185",606,366,408,553,169,"13,201","1,025",319,176,744,405,"1,062",402,"1,675",690,"2,253","1,233",361,"2,856"
2020년08월_여_40~49세,"83,217","20,543","1,574","3,208",350,"4,001","3,307","3,474","2,097","2,532","18,972","4,009","1,619","2,621","4,235","3,491","2,377",620,"12,153",138,888,134,131,"1,128",40,"2,687",714,"1,117",638,762,"1,037","1,384",447,908,"15,035","6,165",638,468,"1,107",328,791,"2,888",616,526,604,683,221,"16,514","1,397",605,275,861,624,"1,752",555,"1,879",867,"2,412",922,507,"3,858"
2020년08월_여_50~59세,"94,012","25,727","1,918","3,182",674,"4,972","3,795","4,729","3,162","3,295","22,292","4,286","1,976","3,204","4,911","4,316","2,878",721,"14,876",372,936,317,332,959,51,"2,989",969,"1,325",930,"1,094","1,202","1,676",595,"1,129","17,396","6,048",938,676,"1,542",624,"1,021","2,842",860,725,938,897,285,"13,721","1,043",703,434,937,605,"1,308",770,"1,782",703,"1,846",840,525,"2,225"
2020년08월_여_60~69세,"69,634","16,491","1,541","2,215",762,"3,135","1,858","2,865","2,360","1,755","10,570","2,236","1,207","1,267","2,269","1,899","1,092",600,"15,465",577,"1,027",386,431,863,78,"2,387","1,094","1,319",887,"1,123","1,387","1,968",744,"1,194","15,345","3,675","1,273",802,"1,619",736,"1,178","2,167",806,881,"1,013",891,304,"11,763","1,127",851,531,855,609,924,845,"1,230",702,"1,372",659,458,"1,600"
2020년08월_여_70~79세,"33,969","6,927",904,931,528,"1,216",622,"1,145",907,674,"3,542",821,375,394,810,624,256,262,"9,117",376,542,269,428,377,32,"1,170",669,861,508,660,858,"1,224",460,683,"7,961","1,878",799,501,906,476,544,943,460,430,465,405,154,"6,422",810,723,431,459,356,386,416,529,391,568,358,247,748
2020년08월_여_80~89세,"17,361","3,895",560,658,357,610,326,541,484,359,"2,085",401,193,250,498,384,209,150,"4,611",244,316,211,343,186,29,487,350,447,292,281,367,565,241,252,"3,366",932,358,215,332,226,210,344,173,167,188,149,72,"3,404",443,387,240,233,214,175,194,302,209,302,217,173,315
2020년08월_여_90~99세,"2,677",630,90,118,56,102,54,71,78,61,349,77,42,52,72,60,24,22,768,51,53,52,67,30,2,88,65,56,32,43,68,88,31,42,449,128,39,29,38,29,30,61,25,14,30,18,8,481,67,46,30,33,29,29,38,39,17,43,29,31,50
2020년08월_여_100세 이상,139,30,5,5,1,6,2,6,4,1,14,6,1,2,4,1,0,0,49,0,2,2,1,0,2,5,4,8,3,2,10,4,2,4,31,2,6,4,1,2,3,1,3,2,3,2,2,15,2,0,1,4,1,2,1,1,1,1,1,0,0
