카테고리,충청북도 청주시,충청북도 청주시 상당구,충청북도 청주시 상당구 낭성면,충청북도 청주시 상당구 미원면,충청북도 청주시 상당구 가덕면,충청북도 청주시 상당구 남일면,충청북도 청주시 상당구 문의면,충청북도 청주시 상당구 중앙동,충청북도 청주시 상당구 성안동,충청북도 청주시 상당구 탑대성동,충청북도 청주시 상당구 영운동,충청북도 청주시 상당구 금천동,충청북도 청주시 상당구 용담.명암.산성동,충청북도 청주시 상당구 용암1동,충청북도 청주시 상당구 용암2동,충청북도 청주시 서원구,충청북도 청주시 서원구 남이면,충청북도 청주시 서원구 현도면,충청북도 청주시 서원구 사직1동,충청북도 청주시 서원구 사직2동,충청북도 청주시 서원구 사창동,충청북도 청주시 서원구 모충동,충청북도 청주시 서원구 산남동,충청북도 청주시 서원구 분평동,충청북도 청주시 서원구 수곡1동,충청북도 청주시 서원구 수곡2동,충청북도 청주시 서원구 성화.개신.죽림동,충청북도 청주시 흥덕구,충청북도 청주시 흥덕구 오송읍,충청북도 청주시 흥덕구 강내면,충청북도 청주시 흥덕구 옥산면,충청북도 청주시 흥덕구 운천.신봉동,충청북도 청주시 흥덕구 복대1동,충청북도 청주시 흥덕구 복대2동,충청북도 청주시 흥덕구 가경동,충청북도 청주시 흥덕구 봉명1동,충청북도 청주시 흥덕구 봉명2.송정동,충청북도 청주시 흥덕구 강서제1동,충청북도 청주시 흥덕구 강서제2동,충청북도 청주시 청원구,충청북도 청주시 청원구 내수읍,충청북도 청주시 청원구 오창읍,충청북도 청주시 청원구 북이면,충청북도 청주시 청원구 우암동,충청북도 청주시 청원구 내덕1동,충청북도 청주시 청원구 내덕2동,충청북도 청주시 청원구 율량.사천동,충청북도 청주시 청원구 오근장동
2021년02월_계_80~89세,"23,837","6,310",239,547,353,458,468,361,419,463,420,763,281,953,585,"6,137",505,384,396,458,477,589,493,751,613,599,872,"5,905",672,488,553,564,643,463,897,244,448,690,243,"5,485",843,"1,106",497,670,458,508,989,414
2021년02월_계_90~99세,"3,443","1,001",45,101,50,61,73,42,73,73,64,113,41,160,105,870,67,60,59,71,44,86,71,105,69,97,141,828,103,59,72,83,82,54,132,29,77,112,25,744,130,158,66,62,55,57,149,67
2021년02월_계_100세 이상,198,59,2,10,1,6,2,4,8,4,1,6,3,5,7,49,1,4,8,6,5,6,3,2,5,2,7,37,7,4,4,3,3,3,5,0,2,5,1,53,11,5,10,7,5,3,8,4
2021년02월_남_총인구수,"426,413","95,921","1,176","2,551","2,000","3,443","2,058","3,265","3,530","4,322","5,247","14,968","6,694","27,264","19,403","95,957","5,266","1,716","3,925","6,958","7,312","7,294","13,295","14,984","6,830","6,659","21,718","135,056","11,803","5,538","9,247","8,529","26,083","8,206","26,063","5,196","12,950","14,398","7,043","99,479","9,991","37,045","2,482","6,199","4,352","6,882","23,500","9,028"
2021년02월_남_연령구간인구수,"426,413","95,921","1,176","2,551","2,000","3,443","2,058","3,265","3,530","4,322","5,247","14,968","6,694","27,264","19,403","95,957","5,266","1,716","3,925","6,958","7,312","7,294","13,295","14,984","6,830","6,659","21,718","135,056","11,803","5,538","9,247","8,529","26,083","8,206","26,063","5,196","12,950","14,398","7,043","99,479","9,991","37,045","2,482","6,199","4,352","6,882","23,500","9,028"
2021년02월_남_0~9세,"37,621","8,265",31,47,52,191,49,171,124,219,316,"1,286",796,"2,783","2,200","6,879",294,48,135,698,328,353,"1,197","1,310",281,341,"1,894","12,286","1,158",330,"1,142",475,"3,007",332,"2,390",241,875,"1,049","1,287","10,191",766,"5,099",53,269,163,465,"2,153","1,223"
2021년02월_남_10~19세,"44,558","10,355",32,107,55,226,99,275,213,338,450,"1,929","1,021","3,372","2,238","10,443",353,65,268,699,497,489,"2,060","2,166",528,577,"2,741","13,733","1,186",532,697,768,"3,433",574,"3,399",296,"1,190","1,167",491,"10,027",966,"3,862",83,354,301,536,"2,711","1,214"
2021년02월_남_20~29세,"65,272","13,430",95,187,192,417,174,497,544,596,703,"2,131",824,"4,095","2,975","15,245",664,112,526,876,"1,764","1,237","1,978","2,447","1,165",944,"3,532","22,162","1,534",784,"1,063","1,339","3,986","1,906","4,124","1,076","2,417","2,828","1,105","14,435","1,372","5,137",225,"1,108",623,"1,128","3,873",969
2021년02월_남_30~39세,"62,030","11,943",71,179,125,368,140,409,397,454,605,"1,692",755,"3,831","2,917","11,440",583,125,423,919,"1,107",865,"1,554","1,629",713,678,"2,844","21,765","1,972",592,"1,863","1,059","4,312","1,112","3,204",965,"2,328","2,505","1,853","16,882","1,104","8,467",189,813,474,923,"3,517","1,395"
2021년02월_남_40~49세,"69,214","15,272",109,252,211,426,248,458,471,617,808,"2,588","1,218","4,650","3,216","15,024",661,208,548,"1,055",991,"1,038","2,410","2,557",929,870,"3,757","21,936","2,161",839,"1,402","1,232","4,989","1,045","4,167",761,"2,096","2,211","1,033","16,982","1,636","6,772",287,884,639,"1,108","3,820","1,836"
2021년02월_남_50~59세,"69,048","16,633",239,500,482,686,429,544,620,790,949,"2,562","1,087","4,550","3,195","16,715","1,145",338,799,"1,116",987,"1,280","2,330","2,740","1,242","1,327","3,411","21,567","1,716","1,082","1,388","1,669","3,795","1,381","4,690",838,"2,074","2,296",638,"14,133","1,870","4,016",528,"1,057",797,"1,109","3,617","1,139"
2021년02월_남_60~69세,"48,499","12,133",341,683,507,673,458,481,612,687,822,"1,657",592,"2,766","1,854","12,334",975,423,725,992,893,"1,231","1,116","1,343","1,117","1,219","2,300","13,882","1,221",803,"1,040","1,269","1,719","1,146","2,816",650,"1,301","1,514",403,"10,150","1,352","2,328",621,919,715,898,"2,555",762
2021년02월_남_70~79세,"21,293","5,509",161,379,265,286,284,279,357,434,426,839,289,901,609,"5,528",404,258,330,427,541,567,455,531,604,500,911,"5,571",609,407,455,519,606,540,929,276,492,585,153,"4,685",642,992,305,537,448,509,905,347
2021년02월_남_80~89세,"8,113","2,140",87,186,104,148,156,143,170,172,155,262,100,286,171,"2,168",170,130,153,168,193,212,180,244,239,182,297,"1,983",221,158,181,181,225,162,311,86,160,224,74,"1,822",250,341,170,243,180,192,319,127
2021년02월_남_90~99세,712,226,10,29,7,20,20,8,19,14,13,21,11,29,25,166,16,8,13,7,11,20,15,17,11,20,28,165,22,9,15,18,11,8,33,7,17,19,6,155,29,30,18,14,9,12,27,16
2021년02월_남_100세 이상,53,15,0,2,0,2,1,0,3,1,0,1,1,1,3,15,1,1,5,1,0,2,0,0,1,1,3,6,3,2,1,0,0,0,0,0,0,0,0,17,4,1,3,1,3,2,3,0
2021년02월_여_총인구수,"419,791","97,106","1,088","2,459","1,925","3,361","1,932","3,326","3,367","4,491","5,383","15,873","6,878","27,047","19,976","97,414","4,841","1,613","3,758","7,319","7,476","7,278","13,417","15,689","6,712","6,794","22,517","131,024","12,011","5,278","8,780","8,543","25,214","7,866","27,150","4,634","11,277","13,999","6,272","94,247","9,426","32,541","2,166","6,050","4,220","6,488","24,073","9,283"
2021년02월_여_연령구간인구수,"419,791","97,106","1,088","2,459","1,925","3,361","1,932","3,326","3,367","4,491","5,383","15,873","6,878","27,047","19,976","97,414","4,841","1,613","3,758","7,319","7,476","7,278","13,417","15,689","6,712","6,794","22,517","131,024","12,011","5,278","8,780","8,543","25,214","7,866","27,150","4,634","11,277","13,999","6,272","94,247","9,426","32,541","2,166","6,050","4,220","6,488","24,073","9,283"
2021년02월_여_0~9세,"36,061","8,059",23,60,49,216,45,142,106,188,308,"1,290",759,"2,669","2,204","6,607",305,40,168,674,323,319,"1,179","1,228",275,314,"1,782","11,777","1,153",345,"1,149",417,"2,910",312,"2,197",234,840,974,"1,246","9,618",702,"4,833",53,249,169,388,"2,048","1,176"
2021년02월_여_10~19세,"41,307","9,580",27,95,64,211,88,238,184,341,447,"1,847",959,"3,003","2,076","9,663",314,51,255,728,479,516,"1,976","1,939",423,513,"2,469","12,722","1,141",505,585,720,"3,084",513,"3,233",283,"1,123","1,109",426,"9,342",901,"3,602",84,371,249,535,"2,450","1,150"
2021년02월_여_20~29세,"54,428","11,405",72,126,137,293,135,473,419,452,615,"1,931",693,"3,458","2,601","12,831",465,83,408,780,"1,653","1,019","1,652","2,041",877,733,"3,120","18,767","1,633",636,891,"1,170","3,362","1,431","3,569",963,"1,822","2,522",768,"11,425",924,"3,729",143,944,470,891,"3,417",907
2021년02월_여_30~39세,"56,302","11,507",57,107,103,313,87,342,278,360,519,"1,729",846,"3,760","3,006","10,794",481,84,337,982,875,692,"1,594","1,728",583,575,"2,863","19,464","1,976",519,"1,642",838,"4,211",773,"3,355",688,"1,601","2,170","1,691","14,537",963,"6,929",99,637,329,697,"3,316","1,567"
2021년02월_여_40~49세,"67,441","15,498",64,154,143,368,152,446,364,589,738,"2,849","1,343","4,863","3,425","15,361",600,120,459,"1,028",879,835,"2,765","3,021",838,795,"4,021","21,320","2,002",724,"1,213","1,224","5,043",968,"4,827",585,"1,785","2,117",832,"15,262","1,457","5,782",142,657,501,942,"4,071","1,710"
2021년02월_여_50~59세,"68,781","16,706",209,430,389,651,325,541,562,811,924,"2,648","1,053","4,600","3,563","17,246","1,043",270,742,"1,232","1,169","1,352","2,172","2,828","1,279","1,430","3,729","21,415","1,570",981,"1,319","1,797","3,511","1,515","5,207",738,"1,955","2,241",581,"13,414","1,650","3,296",359,972,756,"1,134","4,112","1,135"
2021년02월_여_60~69세,"50,589","12,458",268,607,440,616,404,523,686,851,917,"1,929",656,"2,715","1,846","13,251",818,370,656,"1,046","1,132","1,377","1,162","1,486","1,258","1,220","2,726","14,305","1,273",765,"1,031","1,350","1,818","1,314","2,959",625,"1,266","1,549",355,"10,575","1,319","2,339",508,"1,025",879,929,"2,717",859
2021년02월_여_70~79세,"26,282","6,904",179,439,307,338,330,365,460,546,598,"1,052",356,"1,177",757,"6,954",429,286,441,490,644,721,545,821,743,719,"1,115","6,638",727,421,518,576,783,690,"1,113",338,535,753,184,"5,786",809,"1,134",396,714,541,610,"1,145",437
2021년02월_여_80~89세,"15,724","4,170",152,361,249,310,312,218,249,291,265,501,181,667,414,"3,969",335,254,243,290,284,377,313,507,374,417,575,"3,922",451,330,372,383,418,301,586,158,288,466,169,"3,663",593,765,327,427,278,316,670,287
2021년02월_여_90~99세,"2,731",775,35,72,43,41,53,34,54,59,51,92,30,131,80,704,51,52,46,64,33,66,56,88,58,77,113,663,81,50,57,65,71,46,99,22,60,93,19,589,101,128,48,48,46,45,122,51
2021년02월_여_100세 이상,145,44,2,8,1,4,1,4,5,3,1,5,2,4,4,34,0,3,3,5,5,4,3,2,4,1,4,31,4,2,3,3,3,3,5,0,2,5,1,36,7,4,7,6,2,1,5,4
