카테고리,충청북도 청주시,충청북도 청주시 상당구,충청북도 청주시 상당구 낭성면,충청북도 청주시 상당구 미원면,충청북도 청주시 상당구 가덕면,충청북도 청주시 상당구 남일면,충청북도 청주시 상당구 문의면,충청북도 청주시 상당구 중앙동,충청북도 청주시 상당구 성안동,충청북도 청주시 상당구 탑대성동,충청북도 청주시 상당구 영운동,충청북도 청주시 상당구 금천동,충청북도 청주시 상당구 용담.명암.산성동,충청북도 청주시 상당구 용암1동,충청북도 청주시 상당구 용암2동,충청북도 청주시 서원구,충청북도 청주시 서원구 남이면,충청북도 청주시 서원구 현도면,충청북도 청주시 서원구 사직1동,충청북도 청주시 서원구 사직2동,충청북도 청주시 서원구 사창동,충청북도 청주시 서원구 모충동,충청북도 청주시 서원구 산남동,충청북도 청주시 서원구 분평동,충청북도 청주시 서원구 수곡1동,충청북도 청주시 서원구 수곡2동,충청북도 청주시 서원구 성화.개신.죽림동,충청북도 청주시 흥덕구,충청북도 청주시 흥덕구 오송읍,충청북도 청주시 흥덕구 강내면,충청북도 청주시 흥덕구 옥산면,충청북도 청주시 흥덕구 운천.신봉동,충청북도 청주시 흥덕구 복대1동,충청북도 청주시 흥덕구 복대2동,충청북도 청주시 흥덕구 가경동,충청북도 청주시 흥덕구 봉명1동,충청북도 청주시 흥덕구 봉명2.송정동,충청북도 청주시 흥덕구 강서제1동,충청북도 청주시 흥덕구 강서제2동,충청북도 청주시 청원구,충청북도 청주시 청원구 내수읍,충청북도 청주시 청원구 오창읍,충청북도 청주시 청원구 북이면,충청북도 청주시 청원구 우암동,충청북도 청주시 청원구 내덕1동,충청북도 청주시 청원구 내덕2동,충청북도 청주시 청원구 율량.사천동,충청북도 청주시 청원구 오근장동
2021년08월_계_80~89세,"24,548","6,541",236,549,370,467,463,382,442,479,431,827,292,976,627,"6,341",528,374,394,468,493,618,491,783,646,646,900,"6,035",688,480,560,573,651,494,946,239,462,698,244,"5,631",851,"1,130",508,663,490,526,"1,028",435
2021년08월_계_90~99세,"3,463",987,42,98,47,66,74,39,75,75,58,107,43,161,102,894,75,70,60,71,44,86,72,105,71,102,138,832,106,52,73,83,83,54,144,27,68,114,28,750,128,164,61,68,52,57,150,70
2021년08월_계_100세 이상,115,31,3,4,0,3,3,4,0,3,0,2,2,3,4,24,1,3,1,2,1,2,1,2,2,0,9,20,1,1,3,2,0,1,4,2,2,3,1,40,5,5,8,5,2,0,9,6
2021년08월_남_총인구수,"427,378","96,217","1,170","2,523","1,983","3,466","2,044","3,415","3,515","4,246","5,244","15,056","6,623","27,229","19,703","95,937","5,284","1,683","3,737","6,830","7,306","7,215","13,137","14,790","6,708","7,847","21,400","135,590","11,909","5,509","9,225","8,348","25,854","8,089","27,130","5,124","12,845","14,404","7,153","99,634","9,882","37,359","2,444","6,165","4,308","6,860","23,569","9,047"
2021년08월_남_연령구간인구수,"427,378","96,217","1,170","2,523","1,983","3,466","2,044","3,415","3,515","4,246","5,244","15,056","6,623","27,229","19,703","95,937","5,284","1,683","3,737","6,830","7,306","7,215","13,137","14,790","6,708","7,847","21,400","135,590","11,909","5,509","9,225","8,348","25,854","8,089","27,130","5,124","12,845","14,404","7,153","99,634","9,882","37,359","2,444","6,165","4,308","6,860","23,569","9,047"
2021년08월_남_0~9세,"36,816","8,155",28,49,42,197,45,198,128,200,302,"1,276",754,"2,730","2,206","6,651",298,44,128,693,315,316,"1,157","1,228",256,450,"1,766","12,143","1,119",320,"1,147",438,"2,880",316,"2,543",227,814,"1,036","1,303","9,867",708,"5,012",44,254,154,451,"2,073","1,171"
2021년08월_남_10~19세,"44,083","10,241",27,94,60,225,102,284,193,325,452,"1,918","1,023","3,313","2,225","10,179",327,59,236,685,480,475,"1,972","2,091",503,726,"2,625","13,647","1,205",518,687,735,"3,362",541,"3,476",296,"1,160","1,150",517,"10,016",959,"3,903",80,353,302,538,"2,656","1,225"
2021년08월_남_20~29세,"65,099","13,285",96,172,180,416,171,520,552,565,673,"2,134",810,"4,020","2,976","15,297",653,106,501,833,"1,798","1,239","1,984","2,406","1,138","1,083","3,556","22,073","1,596",769,"1,028","1,317","3,934","1,890","4,140","1,090","2,369","2,809","1,131","14,444","1,356","5,141",213,"1,100",618,"1,110","3,908",998
2021년08월_남_30~39세,"62,064","12,007",66,183,120,371,132,463,408,436,601,"1,700",715,"3,816","2,996","11,519",601,123,388,883,"1,110",856,"1,529","1,623",722,919,"2,765","21,789","1,997",592,"1,798","1,028","4,244","1,072","3,486",928,"2,329","2,480","1,835","16,749","1,052","8,419",196,835,460,914,"3,538","1,335"
2021년08월_남_40~49세,"68,881","15,121",103,235,208,409,232,481,455,609,795,"2,582","1,190","4,566","3,256","14,816",644,204,529,"1,041",973,"1,014","2,340","2,475",900,"1,068","3,628","21,931","2,150",829,"1,415","1,172","4,901","1,037","4,330",724,"2,087","2,214","1,072","17,013","1,611","6,906",275,828,629,"1,077","3,858","1,829"
2021년08월_남_50~59세,"68,754","16,567",230,473,449,659,428,543,600,779,970,"2,558","1,086","4,577","3,215","16,553","1,126",314,746,"1,068",966,"1,268","2,315","2,722","1,170","1,479","3,379","21,496","1,704","1,062","1,377","1,597","3,844","1,334","4,795",810,"2,048","2,266",659,"14,138","1,871","4,110",502,"1,047",769,"1,099","3,588","1,152"
2021년08월_남_60~69세,"51,118","12,838",362,718,538,730,477,486,632,706,849,"1,742",638,"2,963","1,997","12,909","1,028",434,730,"1,025",911,"1,243","1,180","1,429","1,165","1,371","2,393","14,681","1,286",851,"1,109","1,332","1,825","1,174","3,028",679,"1,376","1,606",415,"10,690","1,427","2,471",639,964,746,951,"2,657",835
2021년08월_남_70~79세,"21,436","5,555",164,383,267,285,282,290,344,432,429,836,289,928,626,"5,579",408,261,313,418,538,564,470,540,591,534,942,"5,610",594,405,460,529,622,543,963,274,483,592,145,"4,692",629,"1,002",315,533,425,511,928,349
2021년08월_남_80~89세,"8,403","2,225",83,189,110,151,156,144,184,179,160,289,104,291,185,"2,256",183,128,155,174,203,221,173,258,248,195,318,"2,060",235,158,188,182,232,175,333,90,164,232,71,"1,862",243,361,164,234,196,196,332,136
2021년08월_남_90~99세,704,220,11,26,9,23,18,6,19,14,13,21,14,25,21,173,15,10,11,10,12,19,17,18,15,22,24,157,23,5,15,18,10,7,36,5,14,19,5,154,25,33,14,17,7,13,28,17
2021년08월_남_100세 이상,20,3,0,1,0,0,1,0,0,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,1,1,0,0,9,1,1,2,0,2,0,3,0
2021년08월_여_총인구수,"420,587","97,411","1,058","2,397","1,903","3,328","1,898","3,552","3,305","4,427","5,324","15,982","6,819","27,125","20,293","97,239","4,809","1,561","3,558","7,203","7,365","7,185","13,214","15,579","6,566","8,094","22,105","131,690","12,102","5,217","8,755","8,409","24,894","7,752","28,379","4,576","11,218","14,016","6,372","94,247","9,327","32,685","2,123","6,052","4,187","6,511","24,019","9,343"
2021년08월_여_연령구간인구수,"420,587","97,411","1,058","2,397","1,903","3,328","1,898","3,552","3,305","4,427","5,324","15,982","6,819","27,125","20,293","97,239","4,809","1,561","3,558","7,203","7,365","7,185","13,214","15,579","6,566","8,094","22,105","131,690","12,102","5,217","8,755","8,409","24,894","7,752","28,379","4,576","11,218","14,016","6,372","94,247","9,327","32,685","2,123","6,052","4,187","6,511","24,019","9,343"
2021년08월_여_0~9세,"35,403","7,918",23,55,45,197,43,163,107,196,297,"1,247",736,"2,629","2,180","6,396",324,32,156,662,309,316,"1,114","1,192",236,431,"1,624","11,675","1,103",333,"1,137",383,"2,772",281,"2,401",230,821,962,"1,252","9,414",682,"4,781",42,248,167,372,"1,987","1,135"
2021년08월_여_10~19세,"40,925","9,511",26,89,59,216,83,251,176,311,435,"1,851",937,"3,004","2,073","9,431",299,50,242,697,458,490,"1,890","1,894",399,653,"2,359","12,700","1,162",499,576,681,"3,057",500,"3,296",268,"1,090","1,104",467,"9,283",877,"3,635",74,368,236,540,"2,384","1,169"
2021년08월_여_20~29세,"54,433","11,372",68,130,125,277,122,536,413,446,586,"1,946",690,"3,465","2,568","12,873",450,79,375,771,"1,654","1,034","1,649","1,986",846,888,"3,141","18,729","1,714",629,852,"1,136","3,293","1,406","3,624",980,"1,844","2,495",756,"11,459",914,"3,704",131,959,467,916,"3,442",926
2021년08월_여_30~39세,"55,997","11,451",51,107,93,300,87,389,270,342,538,"1,714",806,"3,710","3,044","10,668",486,81,308,940,818,680,"1,572","1,678",588,788,"2,729","19,598","1,981",496,"1,639",820,"4,066",777,"3,652",677,"1,589","2,212","1,689","14,280",903,"6,855",95,642,315,702,"3,240","1,528"
2021년08월_여_40~49세,"66,968","15,371",61,144,148,364,138,466,349,569,710,"2,833","1,322","4,798","3,469","15,155",573,113,429,"1,039",860,817,"2,651","2,956",785,"1,037","3,895","21,209","1,989",719,"1,204","1,180","4,995",932,"4,956",549,"1,737","2,060",888,"15,233","1,421","5,879",132,643,510,921,"3,992","1,735"
2021년08월_여_50~59세,"68,531","16,719",201,377,376,633,316,557,554,788,896,"2,668","1,067","4,667","3,619","17,088",966,248,693,"1,195","1,115","1,252","2,217","2,830","1,221","1,640","3,711","21,387","1,589",966,"1,298","1,772","3,507","1,454","5,339",732,"1,911","2,233",586,"13,337","1,639","3,305",343,947,730,"1,121","4,108","1,144"
2021년08월_여_60~69세,"53,117","13,125",274,647,461,644,419,554,679,867,969,"2,041",689,"2,848","2,033","13,835",880,368,654,"1,072","1,160","1,414","1,197","1,594","1,300","1,380","2,816","15,037","1,294",791,"1,099","1,386","1,915","1,346","3,224",630,"1,353","1,638",361,"11,120","1,384","2,490",538,"1,053",888,969,"2,887",911
2021년08월_여_70~79세,"26,214","6,833",167,413,298,335,325,361,443,545,577,"1,056",353,"1,180",780,"6,968",426,281,412,470,668,716,550,835,735,746,"1,129","6,688",733,414,518,593,797,689,"1,162",338,520,748,176,"5,725",792,"1,132",371,707,535,596,"1,155",437
2021년08월_여_80~89세,"16,145","4,316",153,360,260,316,307,238,258,300,271,538,188,685,442,"4,085",345,246,239,294,290,397,318,525,398,451,582,"3,975",453,322,372,391,419,319,613,149,298,466,173,"3,769",608,769,344,429,294,330,696,299
2021년08월_여_90~99세,"2,759",767,31,72,38,43,56,33,56,61,45,86,29,136,81,721,60,60,49,61,32,67,55,87,56,80,114,675,83,47,58,65,73,47,108,22,54,95,23,596,103,131,47,51,45,44,122,53
2021년08월_여_100세 이상,95,28,3,3,0,3,2,4,0,2,0,2,2,3,4,19,0,3,1,2,1,2,1,2,2,0,5,17,1,1,2,2,0,1,4,1,1,3,1,31,4,4,6,5,0,0,6,6
