카테고리,경기도 성남시,경기도 성남시 수정구,경기도 성남시 수정구 신흥1동,경기도 성남시 수정구 신흥2동,경기도 성남시 수정구 신흥3동,경기도 성남시 수정구 태평1동,경기도 성남시 수정구 태평2동,경기도 성남시 수정구 태평3동,경기도 성남시 수정구 태평4동,경기도 성남시 수정구 수진1동,경기도 성남시 수정구 수진2동,경기도 성남시 수정구 단대동,경기도 성남시 수정구 산성동,경기도 성남시 수정구 양지동,경기도 성남시 수정구 복정동,경기도 성남시 수정구 위례동,경기도 성남시 수정구 신촌동,경기도 성남시 수정구 고등동,경기도 성남시 수정구 시흥동,경기도 성남시 중원구,경기도 성남시 중원구 성남동,경기도 성남시 중원구 중앙동,경기도 성남시 중원구 금광1동,경기도 성남시 중원구 금광2동,경기도 성남시 중원구 은행1동,경기도 성남시 중원구 은행2동,경기도 성남시 중원구 상대원1동,경기도 성남시 중원구 상대원2동,경기도 성남시 중원구 상대원3동,경기도 성남시 중원구 하대원동,경기도 성남시 중원구 도촌동,경기도 성남시 분당구,경기도 성남시 분당구 분당동,경기도 성남시 분당구 수내1동,경기도 성남시 분당구 수내2동,경기도 성남시 분당구 수내3동,경기도 성남시 분당구 정자동,경기도 성남시 분당구 정자1동,경기도 성남시 분당구 정자2동,경기도 성남시 분당구 정자3동,경기도 성남시 분당구 서현1동,경기도 성남시 분당구 서현2동,경기도 성남시 분당구 이매1동,경기도 성남시 분당구 이매2동,경기도 성남시 분당구 야탑1동,경기도 성남시 분당구 야탑2동,경기도 성남시 분당구 야탑3동,경기도 성남시 분당구 판교동,경기도 성남시 분당구 삼평동,경기도 성남시 분당구 백현동,경기도 성남시 분당구 금곡동,경기도 성남시 분당구 구미1동,경기도 성남시 분당구 구미동,경기도 성남시 분당구 운중동
2021년04월_계_80~89세,"25,187","6,354",438,356,320,540,506,432,450,439,480,482,248,301,130,883,81,175,93,"5,776",955,390,192,705,287,786,656,411,352,473,569,"13,057",728,658,263,241,417,907,654,522,885,445,624,399,469,602,795,364,420,475,"1,076",481,"1,248",384
2021년04월_계_90~99세,"4,118",889,54,56,41,61,68,62,49,60,56,70,28,42,37,148,16,28,13,827,145,52,24,89,30,92,89,58,56,84,108,"2,402",132,101,45,37,70,117,126,109,158,79,140,76,94,102,146,56,76,84,203,97,288,66
2021년04월_계_100세 이상,197,59,3,5,2,3,6,2,1,8,7,7,2,1,2,6,0,1,3,61,8,1,33,4,0,3,2,6,1,1,2,77,5,3,2,1,4,8,4,1,3,1,5,1,5,3,11,2,3,1,2,2,8,2
2021년04월_남_총인구수,"462,086","120,625","7,032","9,943","5,873","7,973","7,818","6,892","6,771","6,548","8,038","7,827","3,946","4,913","6,132","22,383","2,546","4,320","1,670","109,100","17,560","7,282","3,535","12,602","5,160","12,047","13,296","7,031","6,502","10,608","13,477","232,361","12,900","8,559","5,108","6,963","9,835","14,586","7,473","7,482","15,584","9,190","12,571","6,626","8,667","7,957","14,261","11,650","12,100","13,283","13,464","8,560","15,028","10,514"
2021년04월_남_연령구간인구수,"462,086","120,625","7,032","9,943","5,873","7,973","7,818","6,892","6,771","6,548","8,038","7,827","3,946","4,913","6,132","22,383","2,546","4,320","1,670","109,100","17,560","7,282","3,535","12,602","5,160","12,047","13,296","7,031","6,502","10,608","13,477","232,361","12,900","8,559","5,108","6,963","9,835","14,586","7,473","7,482","15,584","9,190","12,571","6,626","8,667","7,957","14,261","11,650","12,100","13,283","13,464","8,560","15,028","10,514"
2021년04월_남_0~9세,"34,397","7,774",244,877,206,269,350,310,337,188,375,536,200,283,363,"2,502",260,392,82,"6,709",787,452,204,678,352,681,855,264,280,698,"1,458","19,914","1,009",646,555,523,728,"1,026",495,677,"1,247",733,"1,174",518,644,609,"1,129","1,509","1,389","1,446",962,692,"1,081","1,122"
2021년04월_남_10~19세,"44,356","8,787",378,799,337,377,564,451,590,359,561,678,335,474,250,"2,043",251,255,85,"8,420",970,454,220,981,481,"1,018",920,468,476,959,"1,473","27,149","1,528","1,148",977,"1,261",961,"1,610",728,919,"2,191","1,188","1,567",981,674,916,"1,008","1,776","1,534","1,593","1,161",810,"1,410","1,208"
2021년04월_남_20~29세,"67,012","18,328","1,085","1,329",914,"1,467","1,331","1,101","1,125",985,"1,212","1,138",522,685,"1,218","2,795",470,658,293,"16,051","2,990",849,476,"1,881",886,"1,915","1,859",936,964,"1,632","1,663","32,633","1,923","1,173",507,965,"1,647","2,141","1,021","1,030","2,241","1,454","1,718",910,"1,397","1,036","2,121","1,147","1,529","1,885","1,964","1,314","2,285","1,225"
2021년04월_남_30~39세,"68,933","18,913","1,051","1,701",887,"1,209","1,179",944,908,854,"1,141","1,142",542,573,"1,531","3,482",480,990,299,"16,777","3,348",965,597,"1,931",688,"1,644","2,227",905,903,"1,513","2,056","33,243","1,798","1,128",351,775,"1,797","2,279","1,454","1,105","2,034","1,190","1,714",589,"1,425",966,"2,814","1,336","1,614","1,714","2,222","1,360","2,186","1,392"
2021년04월_남_40~49세,"76,514","19,556","1,156","1,529",941,"1,210","1,181","1,039","1,055",966,"1,180","1,258",705,840,"1,205","4,113",400,550,228,"17,211","2,684","1,216",546,"1,975",794,"1,800","2,165","1,066",963,"1,554","2,448","39,747","2,112","1,633","1,174","1,449","1,528","2,591","1,190","1,304","2,849","1,436","2,099","1,023","1,352","1,235","2,180","2,486","2,255","2,210","2,013","1,387","2,285","1,956"
2021년04월_남_50~59세,"77,390","20,608","1,393","1,647","1,163","1,401","1,421","1,326","1,216","1,390","1,422","1,329",652,877,755,"3,414",308,659,235,"19,140","2,831","1,452",604,"2,194",877,"2,195","2,317","1,551","1,301","1,858","1,960","37,642","2,054","1,490",835,"1,122","1,448","2,446","1,122","1,181","2,543","1,627","2,079","1,192","1,260","1,251","2,111","1,810","2,005","2,291","2,129","1,421","2,484","1,741"
2021년04월_남_60~69세,"56,787","16,438","1,090","1,344",865,"1,208","1,069","1,087",896,"1,104","1,263","1,020",554,690,516,"2,705",243,515,269,"15,589","2,376","1,226",572,"1,817",643,"1,663","1,890","1,176","1,038","1,655","1,533","24,760","1,446",678,378,547,"1,036","1,247",853,694,"1,378",986,"1,316",846,"1,152","1,120","1,842","1,004","1,148","1,403","1,703",928,"1,810","1,245"
2021년04월_남_70~79세,"26,239","7,705",483,568,429,616,537,464,461,541,665,522,326,363,237,"1,007",104,245,137,"6,994","1,178",514,227,861,335,815,816,534,462,578,674,"11,540",686,380,209,222,481,775,401,324,688,394,622,380,545,546,782,417,452,567,856,425,916,472
2021년04월_남_80~89세,"9,399","2,305",138,129,121,199,175,154,175,149,202,186,105,118,52,288,26,49,39,"2,040",359,142,79,265,100,298,227,119,106,151,194,"5,054",305,248,109,87,190,421,179,217,370,166,243,169,191,251,245,153,157,150,398,194,472,139
2021년04월_남_90~99세,"1,013",194,13,18,9,17,10,15,8,11,14,14,5,9,5,32,4,7,3,158,35,12,5,19,4,18,19,10,9,10,17,661,37,35,11,12,18,46,29,30,42,16,37,17,26,27,29,12,16,24,56,29,98,14
2021년04월_남_100세 이상,46,17,1,2,1,0,1,1,0,1,3,4,0,1,0,2,0,0,0,11,2,0,5,0,0,0,1,2,0,0,1,18,2,0,2,0,1,4,1,1,1,0,2,1,1,0,0,0,1,0,0,0,1,0
2021년04월_여_총인구수,"470,781","117,711","6,317","10,346","5,395","7,571","7,737","6,566","6,625","6,024","7,972","7,980","3,706","5,022","4,977","23,387","2,207","4,421","1,458","106,214","16,320","6,439","3,354","13,090","5,377","12,184","12,389","6,456","5,900","10,439","14,266","246,856","13,319","9,395","5,426","7,064","9,826","16,348","8,318","7,977","16,657","9,425","13,224","6,918","8,849","8,732","14,705","12,090","12,727","14,271","15,143","9,120","16,279","11,043"
2021년04월_여_연령구간인구수,"470,781","117,711","6,317","10,346","5,395","7,571","7,737","6,566","6,625","6,024","7,972","7,980","3,706","5,022","4,977","23,387","2,207","4,421","1,458","106,214","16,320","6,439","3,354","13,090","5,377","12,184","12,389","6,456","5,900","10,439","14,266","246,856","13,319","9,395","5,426","7,064","9,826","16,348","8,318","7,977","16,657","9,425","13,224","6,918","8,849","8,732","14,705","12,090","12,727","14,271","15,143","9,120","16,279","11,043"
2021년04월_여_0~9세,"32,869","7,584",236,911,221,243,380,293,337,184,403,506,176,275,341,"2,421",239,340,78,"6,373",784,409,202,699,295,594,775,250,273,722,"1,370","18,912",947,599,598,503,695,998,407,639,"1,189",674,"1,070",479,634,643,"1,037","1,436","1,264","1,366",945,622,"1,120","1,047"
2021년04월_여_10~19세,"42,154","8,393",338,813,292,365,501,468,577,295,507,608,298,446,236,"2,130",197,259,63,"7,904",949,397,209,"1,026",518,914,869,465,392,793,"1,372","25,857","1,395","1,047",971,"1,147",955,"1,689",627,830,"2,110","1,083","1,556",847,607,858,"1,017","1,636","1,524","1,481","1,164",850,"1,282","1,181"
2021년04월_여_20~29세,"63,677","16,514",922,"1,320",835,"1,371","1,186",839,943,808,"1,141","1,016",401,676,"1,050","2,799",268,726,213,"14,926","2,903",702,458,"1,999",920,"1,719","1,567",786,812,"1,435","1,625","32,237","1,767","1,266",442,896,"1,454","2,553","1,008",968,"2,300","1,272","1,606",856,"1,316","1,080","1,980","1,182","1,513","1,922","2,044","1,401","2,210","1,201"
2021년04월_여_30~39세,"66,488","16,478",738,"1,653",653,954,963,779,722,609,946,"1,067",419,526,"1,046","3,868",402,920,213,"14,428","2,486",889,492,"1,804",685,"1,374","1,777",694,646,"1,376","2,205","35,582","1,770","1,294",500,762,"1,629","2,649","1,454","1,186","2,176","1,180","1,839",713,"1,404","1,098","2,479","1,717","1,941","1,998","2,394","1,385","2,300","1,714"
2021년04월_여_40~49세,"78,571","17,402",832,"1,566",751,920,"1,075",927,"1,042",774,"1,082","1,176",577,805,789,"3,987",354,550,195,"15,450","2,134",933,463,"1,885",799,"1,795","1,765",851,807,"1,484","2,534","45,719","2,460","2,049","1,416","1,701","1,681","3,312","1,430","1,499","3,406","1,773","2,464","1,304","1,358","1,505","2,130","2,762","2,393","2,473","2,323","1,530","2,653","2,097"
2021년04월_여_50~59세,"77,332","19,859","1,114","1,825",993,"1,285","1,346","1,217","1,144","1,154","1,428","1,402",634,854,628,"3,641",305,659,230,"18,617","2,663","1,105",585,"2,200",878,"2,206","2,243","1,296","1,193","2,022","2,226","38,856","2,185","1,399",657,"1,027","1,490","2,391","1,235","1,227","2,519","1,679","2,096","1,212","1,416","1,332","2,415","1,630","1,991","2,529","2,410","1,515","2,725","1,776"
2021년04월_여_60~69세,"59,244","17,465","1,165","1,433",893,"1,259","1,201","1,089",950,"1,166","1,370","1,174",634,759,542,"2,758",264,545,263,"15,807","2,354","1,083",531,"1,970",682,"1,829","1,936","1,176",981,"1,546","1,719","25,972","1,527",720,394,580,"1,098","1,314",938,774,"1,455",990,"1,357",807,"1,162","1,156","2,014","1,015","1,255","1,478","1,898",949,"1,834","1,257"
2021년04월_여_70~79세,"31,402","9,230",629,557,525,786,691,628,593,688,771,676,399,465,233,"1,068",111,274,136,"8,254","1,335",632,254,993,387,"1,188",957,594,502,664,748,"13,918",747,542,260,268,542,881,644,470,869,431,749,411,602,631,955,455,521,638,"1,138",511,"1,182",471
2021년04월_여_80~89세,"15,788","4,049",300,227,199,341,331,278,275,290,278,296,143,183,78,595,55,126,54,"3,736",596,248,113,440,187,488,429,292,246,322,375,"8,003",423,410,154,154,227,486,475,305,515,279,381,230,278,351,550,211,263,325,678,287,776,245
2021년04월_여_90~99세,"3,105",695,41,38,32,44,58,47,41,49,42,56,23,33,32,116,12,21,10,669,110,40,19,70,26,74,70,48,47,74,91,"1,741",95,66,34,25,52,71,97,79,116,63,103,59,68,75,117,44,60,60,147,68,190,52
2021년04월_여_100세 이상,151,42,2,3,1,3,5,1,1,7,4,3,2,0,2,4,0,1,3,50,6,1,28,4,0,3,1,4,1,1,1,59,3,3,0,1,3,4,3,0,2,1,3,0,4,3,11,2,2,1,2,2,7,2
