"행정구역","2021년04월_계_총인구수","2021년04월_계_연령구간인구수","2021년04월_계_0~9세","2021년04월_계_10~19세","2021년04월_계_20~29세","2021년04월_계_30~39세","2021년04월_계_40~49세","2021년04월_계_50~59세","2021년04월_계_60~69세","2021년04월_계_70~79세","2021년04월_계_80~89세","2021년04월_계_90~99세","2021년04월_계_100세 이상","2021년04월_남_총인구수","2021년04월_남_연령구간인구수","2021년04월_남_0~9세","2021년04월_남_10~19세","2021년04월_남_20~29세","2021년04월_남_30~39세","2021년04월_남_40~49세","2021년04월_남_50~59세","2021년04월_남_60~69세","2021년04월_남_70~79세","2021년04월_남_80~89세","2021년04월_남_90~99세","2021년04월_남_100세 이상","2021년04월_여_총인구수","2021년04월_여_연령구간인구수","2021년04월_여_0~9세","2021년04월_여_10~19세","2021년04월_여_20~29세","2021년04월_여_30~39세","2021년04월_여_40~49세","2021년04월_여_50~59세","2021년04월_여_60~69세","2021년04월_여_70~79세","2021년04월_여_80~89세","2021년04월_여_90~99세","2021년04월_여_100세 이상"
"충청남도 당진시 (4427000000)","166,333","166,333","15,195","15,674","15,940","22,397","26,840","25,982","21,786","13,206","8,086","1,176","51","88,408","88,408","7,733","8,239","9,283","12,815","15,123","14,651","11,176","6,194","2,889","297","8","77,925","77,925","7,462","7,435","6,657","9,582","11,717","11,331","10,610","7,012","5,197","879","43"
"충청남도 당진시 합덕읍(4427025000)","8,938","8,938","310","578","673","677","1,103","1,534","1,818","1,292","824","121","8","4,703","4,703","168","320","407","413","671","887","884","609","311","33","0","4,235","4,235","142","258","266","264","432","647","934","683","513","88","8"
"충청남도 당진시 송악읍(4427025300)","30,064","30,064","3,888","2,601","2,286","5,304","5,385","4,464","3,298","1,703","997","135","3","16,663","16,663","2,004","1,375","1,320","2,985","3,293","2,691","1,783","834","336","42","0","13,401","13,401","1,884","1,226","966","2,319","2,092","1,773","1,515","869","661","93","3"
"충청남도 당진시 고대면(4427031000)","5,390","5,390","162","281","386","287","526","933","1,245","845","622","100","3","2,752","2,752","86","143","218","160","309","543","629","404","235","25","0","2,638","2,638","76","138","168","127","217","390","616","441","387","75","3"
"충청남도 당진시 석문면(4427032000)","9,728","9,728","407","487","898","1,118","1,382","1,903","1,804","1,005","625","93","6","5,772","5,772","212","263","624","780","958","1,216","993","471","231","22","2","3,956","3,956","195","224","274","338","424","687","811","534","394","71","4"
"충청남도 당진시 대호지면(4427033000)","2,410","2,410","61","88","138","122","205","336","624","495","294","44","3","1,204","1,204","39","47","83","75","131","168","308","236","105","11","1","1,206","1,206","22","41","55","47","74","168","316","259","189","33","2"
"충청남도 당진시 정미면(4427034000)","3,649","3,649","106","188","278","211","322","593","860","601","420","69","1","1,867","1,867","44","98","168","127","183","325","450","297","163","12","0","1,782","1,782","62","90","110","84","139","268","410","304","257","57","1"
"충청남도 당진시 면천면(4427035000)","3,543","3,543","94","187","221","231","365","640","833","561","350","60","1","1,819","1,819","45","97","138","134","223","348","414","287","120","13","0","1,724","1,724","49","90","83","97","142","292","419","274","230","47","1"
"충청남도 당진시 순성면(4427036000)","5,042","5,042","155","314","359","263","507","958","1,075","769","550","90","2","2,543","2,543","68","172","196","150","298","535","532","378","188","26","0","2,499","2,499","87","142","163","113","209","423","543","391","362","64","2"
"충청남도 당진시 우강면(4427037000)","5,125","5,125","173","320","402","309","582","830","1,095","805","532","75","2","2,585","2,585","79","174","249","171","337","454","553","357","184","26","1","2,540","2,540","94","146","153","138","245","376","542","448","348","49","1"
"충청남도 당진시 신평면(4427038000)","15,539","15,539","1,416","1,775","1,386","1,579","2,593","2,477","2,122","1,305","774","108","4","7,905","7,905","707","913","789","822","1,386","1,358","1,052","581","275","21","1","7,634","7,634","709","862","597","757","1,207","1,119","1,070","724","499","87","3"
"충청남도 당진시 송산면(4427039000)","11,709","11,709","1,098","983","985","1,888","2,012","1,843","1,428","856","538","75","3","6,692","6,692","533","508","636","1,229","1,260","1,136","777","393","200","20","0","5,017","5,017","565","475","349","659","752","707","651","463","338","55","3"
"충청남도 당진시 당진1동(4427051000)","24,637","24,637","2,494","2,543","3,416","4,466","4,329","3,479","2,168","1,148","520","73","1","13,137","13,137","1,261","1,337","1,948","2,659","2,307","1,807","1,107","503","192","16","0","11,500","11,500","1,233","1,206","1,468","1,807","2,022","1,672","1,061","645","328","57","1"
"충청남도 당진시 당진2동(4427052000)","22,459","22,459","2,858","2,605","2,337","3,556","3,974","3,200","2,113","1,101","627","76","12","11,442","11,442","1,489","1,351","1,267","1,858","2,032","1,682","1,040","500","211","10","2","11,017","11,017","1,369","1,254","1,070","1,698","1,942","1,518","1,073","601","416","66","10"
"충청남도 당진시 당진3동(4427053000)","18,100","18,100","1,973","2,724","2,175","2,386","3,555","2,792","1,303","720","413","57","2","9,324","9,324","998","1,441","1,240","1,252","1,735","1,501","654","344","138","20","1","8,776","8,776","975","1,283","935","1,134","1,820","1,291","649","376","275","37","1"
