"행정구역","2021년06월_계_총인구수","2021년06월_계_연령구간인구수","2021년06월_계_0~9세","2021년06월_계_10~19세","2021년06월_계_20~29세","2021년06월_계_30~39세","2021년06월_계_40~49세","2021년06월_계_50~59세","2021년06월_계_60~69세","2021년06월_계_70~79세","2021년06월_계_80~89세","2021년06월_계_90~99세","2021년06월_계_100세 이상","2021년06월_남_총인구수","2021년06월_남_연령구간인구수","2021년06월_남_0~9세","2021년06월_남_10~19세","2021년06월_남_20~29세","2021년06월_남_30~39세","2021년06월_남_40~49세","2021년06월_남_50~59세","2021년06월_남_60~69세","2021년06월_남_70~79세","2021년06월_남_80~89세","2021년06월_남_90~99세","2021년06월_남_100세 이상","2021년06월_여_총인구수","2021년06월_여_연령구간인구수","2021년06월_여_0~9세","2021년06월_여_10~19세","2021년06월_여_20~29세","2021년06월_여_30~39세","2021년06월_여_40~49세","2021년06월_여_50~59세","2021년06월_여_60~69세","2021년06월_여_70~79세","2021년06월_여_80~89세","2021년06월_여_90~99세","2021년06월_여_100세 이상"
"강원도 홍천군 (4272000000)","68,619","68,619","3,691","5,054","6,652","5,878","8,074","12,275","14,606","7,204","4,507","646","32","35,342","35,342","1,878","2,574","4,033","3,208","4,322","6,486","7,638","3,420","1,624","155","4","33,277","33,277","1,813","2,480","2,619","2,670","3,752","5,789","6,968","3,784","2,883","491","28"
"강원도 홍천군 홍천읍(4272025000)","34,381","34,381","2,525","3,453","4,058","3,754","5,226","5,883","5,293","2,510","1,452","211","16","17,396","17,396","1,273","1,781","2,324","2,002","2,633","3,062","2,664","1,086","518","52","1","16,985","16,985","1,252","1,672","1,734","1,752","2,593","2,821","2,629","1,424","934","159","15"
"강원도 홍천군 화촌면(4272031000)","4,602","4,602","119","159","370","285","387","757","1,309","697","439","77","3","2,433","2,433","61","86","248","166","249","422","680","360","141","20","0","2,169","2,169","58","73","122","119","138","335","629","337","298","57","3"
"강원도 홍천군 두촌면(4272032000)","2,444","2,444","48","110","147","111","155","438","727","395","260","52","1","1,223","1,223","29","58","87","58","91","232","381","179","98","10","0","1,221","1,221","19","52","60","53","64","206","346","216","162","42","1"
"강원도 홍천군 내촌면(4272033000)","2,364","2,364","46","71","117","93","176","468","741","367","253","31","1","1,229","1,229","31","35","69","52","121","240","392","188","91","10","0","1,135","1,135","15","36","48","41","55","228","349","179","162","21","1"
"강원도 홍천군 서석면(4272034000)","3,719","3,719","123","185","274","198","296","759","1,035","476","329","40","4","1,906","1,906","65","96","176","100","158","401","545","240","116","8","1","1,813","1,813","58","89","98","98","138","358","490","236","213","32","3"
"강원도 홍천군 동면(4272035000)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"강원도 홍천군 영귀미면(4272035200)","4,006","4,006","105","187","228","216","327","752","1,146","621","380","41","3","2,081","2,081","50","115","139","126","194","401","596","312","137","10","1","1,925","1,925","55","72","89","90","133","351","550","309","243","31","2"
"강원도 홍천군 남면(4272036000)","6,225","6,225","382","430","789","592","535","963","1,322","669","475","68","0","3,324","3,324","189","165","590","332","305","516","716","322","175","14","0","2,901","2,901","193","265","199","260","230","447","606","347","300","54","0"
"강원도 홍천군 서면(4272037000)","3,791","3,791","100","125","217","222","348","734","1,111","558","316","58","2","2,002","2,002","52","65","128","150","208","376","611","271","123","18","0","1,789","1,789","48","60","89","72","140","358","500","287","193","40","2"
"강원도 홍천군 북방면(4272038000)","3,913","3,913","119","196","265","229","363","793","1,036","510","364","37","1","2,057","2,057","58","106","154","129","216","433","568","255","133","5","0","1,856","1,856","61","90","111","100","147","360","468","255","231","32","1"
"강원도 홍천군 내면(4272039000)","3,174","3,174","124","138","187","178","261","728","886","401","239","31","1","1,691","1,691","70","67","118","93","147","403","485","207","92","8","1","1,483","1,483","54","71","69","85","114","325","401","194","147","23","0"
