"행정구역","2020년12월_계_총인구수","2020년12월_계_연령구간인구수","2020년12월_계_0~9세","2020년12월_계_10~19세","2020년12월_계_20~29세","2020년12월_계_30~39세","2020년12월_계_40~49세","2020년12월_계_50~59세","2020년12월_계_60~69세","2020년12월_계_70~79세","2020년12월_계_80~89세","2020년12월_계_90~99세","2020년12월_계_100세 이상","2020년12월_남_총인구수","2020년12월_남_연령구간인구수","2020년12월_남_0~9세","2020년12월_남_10~19세","2020년12월_남_20~29세","2020년12월_남_30~39세","2020년12월_남_40~49세","2020년12월_남_50~59세","2020년12월_남_60~69세","2020년12월_남_70~79세","2020년12월_남_80~89세","2020년12월_남_90~99세","2020년12월_남_100세 이상","2020년12월_여_총인구수","2020년12월_여_연령구간인구수","2020년12월_여_0~9세","2020년12월_여_10~19세","2020년12월_여_20~29세","2020년12월_여_30~39세","2020년12월_여_40~49세","2020년12월_여_50~59세","2020년12월_여_60~69세","2020년12월_여_70~79세","2020년12월_여_80~89세","2020년12월_여_90~99세","2020년12월_여_100세 이상"
"경상남도 거제시 (4831000000)","245,754","245,754","26,716","27,963","24,350","36,640","47,635","39,273","26,544","10,826","4,964","797","46","128,978","128,978","13,823","14,651","13,758","19,352","25,962","20,931","13,742","5,126","1,494","130","9","116,776","116,776","12,893","13,312","10,592","17,288","21,673","18,342","12,802","5,700","3,470","667","37"
"경상남도 거제시 일운면(4831031000)","7,961","7,961","563","637","680","839","1,240","1,609","1,385","628","332","44","4","4,040","4,040","279","331","385","430","663","838","718","289","98","7","2","3,921","3,921","284","306","295","409","577","771","667","339","234","37","2"
"경상남도 거제시 동부면(4831032000)","3,131","3,131","80","121","243","223","358","632","708","485","250","30","1","1,619","1,619","48","67","134","138","209","343","350","236","89","4","1","1,512","1,512","32","54","109","85","149","289","358","249","161","26","0"
"경상남도 거제시 남부면(4831033000)","1,605","1,605","26","61","89","82","156","343","392","282","154","20","0","806","806","12","33","53","50","92","201","206","110","46","3","0","799","799","14","28","36","32","64","142","186","172","108","17","0"
"경상남도 거제시 거제면(4831034000)","7,293","7,293","410","589","562","629","993","1,302","1,387","818","492","100","11","3,594","3,594","216","294","309","332","546","657","714","369","144","11","2","3,699","3,699","194","295","253","297","447","645","673","449","348","89","9"
"경상남도 거제시 둔덕면(4831035000)","2,972","2,972","65","157","222","153","319","594","713","457","251","39","2","1,537","1,537","37","88","146","89","186","305","380","221","76","9","0","1,435","1,435","28","69","76","64","133","289","333","236","175","30","2"
"경상남도 거제시 사등면(4831036000)","12,172","12,172","1,469","1,120","939","1,840","2,211","1,903","1,466","810","361","50","3","6,334","6,334","749","577","534","920","1,248","1,043","749","399","102","13","0","5,838","5,838","720","543","405","920","963","860","717","411","259","37","3"
"경상남도 거제시 사등면가조출장소(4831036600)","1,130","1,130","43","56","68","79","113","240","291","161","67","12","0","574","574","23","32","38","51","66","121","161","64","14","4","0","556","556","20","24","30","28","47","119","130","97","53","8","0"
"경상남도 거제시 연초면(4831037000)","8,298","8,298","509","674","800","894","1,397","1,709","1,301","609","350","54","1","4,565","4,565","280","357","477","520","827","979","700","302","112","11","0","3,733","3,733","229","317","323","374","570","730","601","307","238","43","1"
"경상남도 거제시 하청면(4831038000)","3,632","3,632","193","272","298","315","456","673","716","421","243","44","1","1,882","1,882","99","149","154","181","281","359","362","210","83","4","0","1,750","1,750","94","123","144","134","175","314","354","211","160","40","1"
