"행정구역","2020년09월_계_총인구수","2020년09월_계_연령구간인구수","2020년09월_계_0~9세","2020년09월_계_10~19세","2020년09월_계_20~29세","2020년09월_계_30~39세","2020년09월_계_40~49세","2020년09월_계_50~59세","2020년09월_계_60~69세","2020년09월_계_70~79세","2020년09월_계_80~89세","2020년09월_계_90~99세","2020년09월_계_100세 이상","2020년09월_남_총인구수","2020년09월_남_연령구간인구수","2020년09월_남_0~9세","2020년09월_남_10~19세","2020년09월_남_20~29세","2020년09월_남_30~39세","2020년09월_남_40~49세","2020년09월_남_50~59세","2020년09월_남_60~69세","2020년09월_남_70~79세","2020년09월_남_80~89세","2020년09월_남_90~99세","2020년09월_남_100세 이상","2020년09월_여_총인구수","2020년09월_여_연령구간인구수","2020년09월_여_0~9세","2020년09월_여_10~19세","2020년09월_여_20~29세","2020년09월_여_30~39세","2020년09월_여_40~49세","2020년09월_여_50~59세","2020년09월_여_60~69세","2020년09월_여_70~79세","2020년09월_여_80~89세","2020년09월_여_90~99세","2020년09월_여_100세 이상"
"전라남도 신안군 (4691000000)","39,271","39,271","1,626","2,049","2,839","2,790","4,388","7,099","7,622","6,415","3,944","483","16","20,917","20,917","842","1,053","1,708","1,758","2,930","4,317","4,180","2,870","1,168","86","5","18,354","18,354","784","996","1,131","1,032","1,458","2,782","3,442","3,545","2,776","397","11"
"전라남도 신안군 지도읍(4691025000)","4,267","4,267","155","225","291","273","461","781","837","738","447","58","1","2,226","2,226","87","107","187","162","299","474","461","307","132","10","0","2,041","2,041","68","118","104","111","162","307","376","431","315","48","1"
"전라남도 신안군 지도읍선도출장소(4691025100)","242","242","5","6","14","15","16","55","51","39","39","2","0","126","126","2","2","10","9","11","36","32","12","12","0","0","116","116","3","4","4","6","5","19","19","27","27","2","0"
"전라남도 신안군 압해읍(4691025300)","5,847","5,847","233","284","516","445","650","1,116","1,228","816","482","73","4","3,150","3,150","129","134","289","285","416","644","683","387","168","14","1","2,697","2,697","104","150","227","160","234","472","545","429","314","59","3"
"전라남도 신안군 압해읍매화출장소(4691025400)","245","245","9","5","9","17","22","40","64","56","21","2","0","127","127","5","2","6","11","17","24","36","20","5","1","0","118","118","4","3","3","6","5","16","28","36","16","1","0"
"전라남도 신안군 압해읍고이도출장소(4691025500)","224","224","11","6","6","15","23","32","49","54","27","1","0","129","129","9","4","4","11","18","20","26","25","11","1","0","95","95","2","2","2","4","5","12","23","29","16","0","0"
"전라남도 신안군 증도면(4691031000)","1,503","1,503","48","50","114","97","189","295","241","291","163","15","0","810","810","24","24","70","66","138","193","123","118","53","1","0","693","693","24","26","44","31","51","102","118","173","110","14","0"
"전라남도 신안군 증도면병풍출장소(4691031500)","327","327","6","14","20","20","37","70","72","62","25","1","0","189","189","2","11","9","17","27","47","34","33","9","0","0","138","138","4","3","11","3","10","23","38","29","16","1","0"
"전라남도 신안군 임자면(4691032000)","3,168","3,168","176","219","227","219","411","575","575","506","242","18","0","1,685","1,685","86","118","139","133","273","350","308","216","60","2","0","1,483","1,483","90","101","88","86","138","225","267","290","182","16","0"
"전라남도 신안군 자은면(4691033000)","2,281","2,281","91","99","143","141","218","437","450","429","250","23","0","1,203","1,203","50","49","82","99","138","253","239","194","93","6","0","1,078","1,078","41","50","61","42","80","184","211","235","157","17","0"
"전라남도 신안군 비금면(4691034000)","3,566","3,566","141","218","213","235","418","628","699","624","342","48","0","1,866","1,866","75","103","112","143","268","387","377","290","104","7","0","1,700","1,700","66","115","101","92","150","241","322","334","238","41","0"
"전라남도 신안군 도초면(4691035000)","2,544","2,544","114","215","173","177","276","383","456","422","298","30","0","1,308","1,308","58","105","108","116","167","227","253","194","76","4","0","1,236","1,236","56","110","65","61","109","156","203","228","222","26","0"
"전라남도 신안군 도초면우이도출장소(4691035500)","219","219","9","5","7","13","33","58","44","30","17","2","1","127","127","6","3","3","6","26","39","24","17","3","0","0","92","92","3","2","4","7","7","19","20","13","14","2","1"
"전라남도 신안군 흑산면(4691036000)","2,348","2,348","71","124","210","201","311","453","390","329","213","41","5","1,314","1,314","32","74","132","133","222","289","223","136","70","2","1","1,034","1,034","39","50","78","68","89","164","167","193","143","39","4"
"전라남도 신안군 흑산면가거도출장소(4691036500)","450","450","11","23","70","48","75","88","70","40","24","1","0","289","289","6","14","49","38","57","60","41","16","8","0","0","161","161","5","9","21","10","18","28","29","24","16","1","0"
"전라남도 신안군 흑산면태도출장소(4691036600)","230","230","11","17","16","14","28","51","43","25","22","3","0","130","130","6","10","10","9","24","33","23","11","3","1","0","100","100","5","7","6","5","4","18","20","14","19","2","0"
"전라남도 신안군 흑산면홍도출장소(4691036700)","519","519","35","34","50","62","90","103","72","44","29","0","0","297","297","18","23","24","43","64","62","36","21","6","0","0","222","222","17","11","26","19","26","41","36","23","23","0","0"
"전라남도 신안군 흑산면대둔도출장소(4691036800)","327","327","12","23","30","27","43","62","66","41","17","6","0","193","193","5","13","19","16","33","44","39","21","2","1","0","134","134","7","10","11","11","10","18","27","20","15","5","0"
"전라남도 신안군 하의면(4691037000)","1,780","1,780","79","106","121","121","195","322","330","287","200","19","0","952","952","33","60","79","67","133","205","177","142","51","5","0","828","828","46","46","42","54","62","117","153","145","149","14","0"
"전라남도 신안군 신의면(4691038000)","1,575","1,575","78","102","131","131","219","286","281","208","124","13","2","860","860","33","55","72","78","151","176","165","97","29","3","1","715","715","45","47","59","53","68","110","116","111","95","10","1"
