"행정구역","2021년12월_계_총인구수","2021년12월_계_연령구간인구수","2021년12월_계_0~9세","2021년12월_계_10~19세","2021년12월_계_20~29세","2021년12월_계_30~39세","2021년12월_계_40~49세","2021년12월_계_50~59세","2021년12월_계_60~69세","2021년12월_계_70~79세","2021년12월_계_80~89세","2021년12월_계_90~99세","2021년12월_계_100세 이상","2021년12월_남_총인구수","2021년12월_남_연령구간인구수","2021년12월_남_0~9세","2021년12월_남_10~19세","2021년12월_남_20~29세","2021년12월_남_30~39세","2021년12월_남_40~49세","2021년12월_남_50~59세","2021년12월_남_60~69세","2021년12월_남_70~79세","2021년12월_남_80~89세","2021년12월_남_90~99세","2021년12월_남_100세 이상","2021년12월_여_총인구수","2021년12월_여_연령구간인구수","2021년12월_여_0~9세","2021년12월_여_10~19세","2021년12월_여_20~29세","2021년12월_여_30~39세","2021년12월_여_40~49세","2021년12월_여_50~59세","2021년12월_여_60~69세","2021년12월_여_70~79세","2021년12월_여_80~89세","2021년12월_여_90~99세","2021년12월_여_100세 이상"
"경상남도 창원시 (4812000000)","1,032,741","1,032,741","78,953","98,134","125,367","129,935","166,304","184,802","151,447","65,921","28,070","3,743","65","523,223","523,223","40,798","51,201","70,239","68,959","84,833","91,651","74,838","30,477","9,528","687","12","509,518","509,518","38,155","46,933","55,128","60,976","81,471","93,151","76,609","35,444","18,542","3,056","53"
"경상남도 창원시 의창구 (4812100000)","218,027","218,027","17,098","19,331","27,854","28,250","33,887","41,180","32,055","12,278","5,335","741","18","110,998","110,998","8,723","10,169","15,581","14,947","17,415","20,227","16,197","5,894","1,714","128","3","107,029","107,029","8,375","9,162","12,273","13,303","16,472","20,953","15,858","6,384","3,621","613","15"
"경상남도 창원시 의창구 동읍(4812125000)","19,769","19,769","1,039","1,784","2,196","1,733","3,027","3,919","3,384","1,700","881","105","1","10,073","10,073","515","973","1,303","955","1,567","1,992","1,694","792","274","8","0","9,696","9,696","524","811","893","778","1,460","1,927","1,690","908","607","97","1"
"경상남도 창원시 의창구 북면(4812131000)","43,422","43,422","6,206","4,036","3,586","7,461","7,663","6,108","5,365","1,915","936","141","5","21,851","21,851","3,196","2,058","1,977","3,600","4,087","2,929","2,766","942","275","20","1","21,571","21,571","3,010","1,978","1,609","3,861","3,576","3,179","2,599","973","661","121","4"
"경상남도 창원시 의창구 대산면(4812132000)","7,118","7,118","232","375","612","626","769","1,285","1,679","932","524","83","1","3,600","3,600","128","202","350","393","446","651","868","400","146","15","1","3,518","3,518","104","173","262","233","323","634","811","532","378","68","0"
"경상남도 창원시 의창구 의창동(4812151000)","50,348","50,348","4,126","4,542","6,668","6,805","7,933","9,613","6,986","2,568","969","135","3","25,495","25,495","2,072","2,358","3,689","3,630","4,014","4,647","3,470","1,277","311","27","0","24,853","24,853","2,054","2,184","2,979","3,175","3,919","4,966","3,516","1,291","658","108","3"
"경상남도 창원시 의창구 팔룡동(4812152000)","25,927","25,927","1,949","2,655","3,829","3,694","4,327","5,148","3,001","925","354","43","2","13,254","13,254","1,007","1,432","2,097","1,940","2,101","2,562","1,547","435","124","9","0","12,673","12,673","942","1,223","1,732","1,754","2,226","2,586","1,454","490","230","34","2"
"경상남도 창원시 의창구 명곡동(4812153000)","41,362","41,362","2,174","3,828","6,114","4,248","6,108","9,118","6,408","2,353","893","115","3","21,036","21,036","1,117","2,013","3,400","2,287","3,049","4,467","3,212","1,135","331","25","0","20,326","20,326","1,057","1,815","2,714","1,961","3,059","4,651","3,196","1,218","562","90","3"
"경상남도 창원시 의창구 봉림동(4812154000)","30,081","30,081","1,372","2,111","4,849","3,683","4,060","5,989","5,232","1,885","778","119","3","15,689","15,689","688","1,133","2,765","2,142","2,151","2,979","2,640","913","253","24","1","14,392","14,392","684","978","2,084","1,541","1,909","3,010","2,592","972","525","95","2"
"경상남도 창원시 성산구 (4812300000)","251,562","251,562","18,293","25,685","36,742","34,408","40,443","51,029","31,621","9,049","3,700","584","8","128,346","128,346","9,427","13,512","20,618","18,424","19,491","24,584","16,664","4,419","1,109","95","3","123,216","123,216","8,866","12,173","16,124","15,984","20,952","26,445","14,957","4,630","2,591","489","5"
