"행정구역","2021년09월_계_총인구수","2021년09월_계_연령구간인구수","2021년09월_계_0~9세","2021년09월_계_10~19세","2021년09월_계_20~29세","2021년09월_계_30~39세","2021년09월_계_40~49세","2021년09월_계_50~59세","2021년09월_계_60~69세","2021년09월_계_70~79세","2021년09월_계_80~89세","2021년09월_계_90~99세","2021년09월_계_100세 이상","2021년09월_남_총인구수","2021년09월_남_연령구간인구수","2021년09월_남_0~9세","2021년09월_남_10~19세","2021년09월_남_20~29세","2021년09월_남_30~39세","2021년09월_남_40~49세","2021년09월_남_50~59세","2021년09월_남_60~69세","2021년09월_남_70~79세","2021년09월_남_80~89세","2021년09월_남_90~99세","2021년09월_남_100세 이상","2021년09월_여_총인구수","2021년09월_여_연령구간인구수","2021년09월_여_0~9세","2021년09월_여_10~19세","2021년09월_여_20~29세","2021년09월_여_30~39세","2021년09월_여_40~49세","2021년09월_여_50~59세","2021년09월_여_60~69세","2021년09월_여_70~79세","2021년09월_여_80~89세","2021년09월_여_90~99세","2021년09월_여_100세 이상"
"충청남도 천안시 (4413000000)","657,703","657,703","59,535","67,698","95,609","102,555","111,388","103,429","68,880","30,525","15,703","2,295","86","336,088","336,088","30,478","35,044","50,305","54,632","57,820","53,101","34,844","13,894","5,448","503","19","321,615","321,615","29,057","32,654","45,304","47,923","53,568","50,328","34,036","16,631","10,255","1,792","67"
"충청남도 천안시 동남구 (4413100000)","255,494","255,494","19,158","25,697","34,768","31,910","41,865","43,257","33,564","15,683","8,311","1,233","48","129,472","129,472","9,887","13,377","18,398","16,807","21,640","21,997","16,885","7,243","2,950","277","11","126,022","126,022","9,271","12,320","16,370","15,103","20,225","21,260","16,679","8,440","5,361","956","37"
"충청남도 천안시 동남구 목천읍(4413125000)","24,288","24,288","1,572","2,605","2,855","2,425","4,320","4,551","3,254","1,617","954","132","3","12,420","12,420","813","1,364","1,576","1,263","2,258","2,449","1,624","721","323","28","1","11,868","11,868","759","1,241","1,279","1,162","2,062","2,102","1,630","896","631","104","2"
"충청남도 천안시 동남구 풍세면(4413131000)","4,094","4,094","112","230","377","317","434","743","964","531","329","56","1","2,247","2,247","64","123","244","196","270","428","517","270","122","13","0","1,847","1,847","48","107","133","121","164","315","447","261","207","43","1"
"충청남도 천안시 동남구 광덕면(4413132000)","4,298","4,298","113","185","345","292","417","838","1,091","564","377","74","2","2,166","2,166","55","104","205","152","231","435","577","270","121","15","1","2,132","2,132","58","81","140","140","186","403","514","294","256","59","1"
"충청남도 천안시 동남구 북면(4413133000)","4,333","4,333","117","222","385","321","512","832","1,015","512","345","71","1","2,264","2,264","65","120","239","193","277","459","514","253","129","14","1","2,069","2,069","52","102","146","128","235","373","501","259","216","57","0"
"충청남도 천안시 동남구 성남면(4413134000)","3,111","3,111","68","154","230","173","313","586","787","453","290","53","4","1,630","1,630","32","75","138","110","194","332","418","220","103","7","1","1,481","1,481","36","79","92","63","119","254","369","233","187","46","3"
"충청남도 천안시 동남구 수신면(4413135000)","2,259","2,259","46","83","169","166","228","413","536","338","251","28","1","1,235","1,235","23","47","110","107","159","248","291","153","92","5","0","1,024","1,024","23","36","59","59","69","165","245","185","159","23","1"
"충청남도 천안시 동남구 병천면(4413136000)","6,125","6,125","241","360","762","552","732","1,129","1,209","648","420","70","2","3,264","3,264","122","190","499","340","426","597","629","298","144","19","0","2,861","2,861","119","170","263","212","306","532","580","350","276","51","2"
"충청남도 천안시 동남구 동면(4413137000)","2,082","2,082","23","70","128","89","166","404","544","353","255","46","4","1,115","1,115","12","45","78","52","118","241","293","176","92","7","1","967","967","11","25","50","37","48","163","251","177","163","39","3"
