"행정구역","2020년01월_계_총인구수","2020년01월_계_연령구간인구수","2020년01월_계_0~9세","2020년01월_계_10~19세","2020년01월_계_20~29세","2020년01월_계_30~39세","2020년01월_계_40~49세","2020년01월_계_50~59세","2020년01월_계_60~69세","2020년01월_계_70~79세","2020년01월_계_80~89세","2020년01월_계_90~99세","2020년01월_계_100세 이상","2020년01월_남_총인구수","2020년01월_남_연령구간인구수","2020년01월_남_0~9세","2020년01월_남_10~19세","2020년01월_남_20~29세","2020년01월_남_30~39세","2020년01월_남_40~49세","2020년01월_남_50~59세","2020년01월_남_60~69세","2020년01월_남_70~79세","2020년01월_남_80~89세","2020년01월_남_90~99세","2020년01월_남_100세 이상","2020년01월_여_총인구수","2020년01월_여_연령구간인구수","2020년01월_여_0~9세","2020년01월_여_10~19세","2020년01월_여_20~29세","2020년01월_여_30~39세","2020년01월_여_40~49세","2020년01월_여_50~59세","2020년01월_여_60~69세","2020년01월_여_70~79세","2020년01월_여_80~89세","2020년01월_여_90~99세","2020년01월_여_100세 이상"
"대전광역시 동구 (3011000000)","226,216","226,216","16,130","20,737","30,670","27,188","34,772","37,794","31,178","18,622","7,964","1,075","86","114,174","114,174","8,325","10,731","16,362","14,534","18,330","19,289","15,074","8,367","2,874","263","25","112,042","112,042","7,805","10,006","14,308","12,654","16,442","18,505","16,104","10,255","5,090","812","61"
"대전광역시 동구 중앙동(3011051500)","5,163","5,163","111","160","390","430","574","1,116","1,152","824","348","49","9","2,893","2,893","51","85","227","263","384","720","629","383","135","11","5","2,270","2,270","60","75","163","167","190","396","523","441","213","38","4"
"대전광역시 동구 효동(3011053000)","26,790","26,790","2,861","3,466","2,765","3,436","5,065","3,844","2,926","1,673","660","88","6","13,134","13,134","1,421","1,808","1,441","1,646","2,566","1,873","1,397","743","225","13","1","13,656","13,656","1,440","1,658","1,324","1,790","2,499","1,971","1,529","930","435","75","5"
"대전광역시 동구 신인동(3011054500)","12,562","12,562","984","944","1,489","1,781","1,869","1,989","1,801","1,168","457","67","13","6,228","6,228","499","497","772","945","993","965","801","545","190","17","4","6,334","6,334","485","447","717","836","876","1,024","1,000","623","267","50","9"
"대전광역시 동구 판암1동(3011055100)","12,801","12,801","925","1,062","1,579","1,627","1,784","2,280","1,826","1,108","538","69","3","6,246","6,246","495","546","823","860","882","1,093","866","477","179","24","1","6,555","6,555","430","516","756","767","902","1,187","960","631","359","45","2"
"대전광역시 동구 판암2동(3011055200)","8,896","8,896","317","430","901","783","1,048","1,656","1,811","1,251","619","78","2","4,366","4,366","158","229","532","456","597","826","866","490","192","20","0","4,530","4,530","159","201","369","327","451","830","945","761","427","58","2"
"대전광역시 동구 용운동(3011056000)","16,867","16,867","1,034","1,609","2,699","1,787","2,591","2,998","2,340","1,217","515","71","6","8,549","8,549","533","799","1,481","973","1,334","1,529","1,129","561","187","20","3","8,318","8,318","501","810","1,218","814","1,257","1,469","1,211","656","328","51","3"
"대전광역시 동구 대동(3011058500)","15,600","15,600","1,550","1,477","1,894","2,235","2,352","2,497","1,879","1,141","495","69","11","7,807","7,807","829","766","984","1,160","1,196","1,252","911","501","186","19","3","7,793","7,793","721","711","910","1,075","1,156","1,245","968","640","309","50","8"
"대전광역시 동구 자양동(3011059000)","10,539","10,539","382","845","2,621","1,084","1,311","1,581","1,449","877","349","36","4","5,551","5,551","197","411","1,439","661","774","802","720","413","125","9","0","4,988","4,988","185","434","1,182","423","537","779","729","464","224","27","4"
"대전광역시 동구 가양1동(3011062000)","14,106","14,106","862","1,141","2,036","1,543","2,081","2,465","2,078","1,298","541","56","5","7,301","7,301","447","576","1,139","819","1,184","1,283","1,041","597","199","16","0","6,805","6,805","415","565","897","724","897","1,182","1,037","701","342","40","5"
"대전광역시 동구 가양2동(3011063000)","19,058","19,058","1,109","1,890","3,048","2,087","2,891","3,386","2,607","1,412","565","63","0","9,519","9,519","562","998","1,592","1,129","1,447","1,683","1,259","627","211","11","0","9,539","9,539","547","892","1,456","958","1,444","1,703","1,348","785","354","52","0"
"대전광역시 동구 용전동(3011064000)","20,741","20,741","1,262","1,585","3,854","3,137","3,206","3,424","2,491","1,247","462","71","2","10,696","10,696","672","800","2,007","1,785","1,710","1,768","1,201","558","175","20","0","10,045","10,045","590","785","1,847","1,352","1,496","1,656","1,290","689","287","51","2"
"대전광역시 동구 성남동(3011066500)","12,673","12,673","963","982","1,465","1,616","1,880","2,237","1,848","1,133","465","75","9","6,299","6,299","511","508","761","867","979","1,119","869","499","162","21","3","6,374","6,374","452","474","704","749","901","1,118","979","634","303","54","6"
"대전광역시 동구 홍도동(3011067000)","11,244","11,244","648","869","1,904","1,394","1,658","1,999","1,524","850","347","49","2","5,759","5,759","355","461","996","780","905","1,021","741","368","128","3","1","5,485","5,485","293","408","908","614","753","978","783","482","219","46","1"
