"행정구역","2021년12월_계_총인구수","2021년12월_계_연령구간인구수","2021년12월_계_0~9세","2021년12월_계_10~19세","2021년12월_계_20~29세","2021년12월_계_30~39세","2021년12월_계_40~49세","2021년12월_계_50~59세","2021년12월_계_60~69세","2021년12월_계_70~79세","2021년12월_계_80~89세","2021년12월_계_90~99세","2021년12월_계_100세 이상","2021년12월_남_총인구수","2021년12월_남_연령구간인구수","2021년12월_남_0~9세","2021년12월_남_10~19세","2021년12월_남_20~29세","2021년12월_남_30~39세","2021년12월_남_40~49세","2021년12월_남_50~59세","2021년12월_남_60~69세","2021년12월_남_70~79세","2021년12월_남_80~89세","2021년12월_남_90~99세","2021년12월_남_100세 이상","2021년12월_여_총인구수","2021년12월_여_연령구간인구수","2021년12월_여_0~9세","2021년12월_여_10~19세","2021년12월_여_20~29세","2021년12월_여_30~39세","2021년12월_여_40~49세","2021년12월_여_50~59세","2021년12월_여_60~69세","2021년12월_여_70~79세","2021년12월_여_80~89세","2021년12월_여_90~99세","2021년12월_여_100세 이상"
"충청남도 공주시 (4415000000)","103,145","103,145","5,304","7,911","10,904","8,926","12,846","17,853","19,508","11,433","7,288","1,140","32","51,459","51,459","2,761","4,072","5,913","4,816","6,768","9,198","9,761","5,291","2,571","302","6","51,686","51,686","2,543","3,839","4,991","4,110","6,078","8,655","9,747","6,142","4,717","838","26"
"충청남도 공주시 유구읍(4415025000)","7,259","7,259","235","375","437","427","728","1,229","1,868","1,131","735","90","4","3,648","3,648","135","185","262","269","425","604","952","530","260","25","1","3,611","3,611","100","190","175","158","303","625","916","601","475","65","3"
"충청남도 공주시 이인면(4415031000)","3,185","3,185","88","116","193","188","240","579","765","543","403","68","2","1,622","1,622","37","77","115","103","151","324","410","258","124","23","0","1,563","1,563","51","39","78","85","89","255","355","285","279","45","2"
"충청남도 공주시 탄천면(4415032000)","2,916","2,916","63","120","176","175","213","442","702","528","414","81","2","1,505","1,505","32","58","112","107","134","259","369","255","156","23","0","1,411","1,411","31","62","64","68","79","183","333","273","258","58","2"
"충청남도 공주시 계룡면(4415033000)","5,380","5,380","134","267","310","266","430","979","1,405","892","598","98","1","2,756","2,756","70","138","181","151","260","586","702","446","196","25","1","2,624","2,624","64","129","129","115","170","393","703","446","402","73","0"
"충청남도 공주시 반포면(4415034000)","4,255","4,255","134","194","328","294","464","936","1,070","511","276","47","1","2,217","2,217","84","109","192","172","236","508","544","249","109","14","0","2,038","2,038","50","85","136","122","228","428","526","262","167","33","1"
"충청남도 공주시 의당면(4415036000)","4,628","4,628","173","352","445","342","579","914","931","498","336","56","2","2,401","2,401","87","174","271","193","324","494","486","250","110","12","0","2,227","2,227","86","178","174","149","255","420","445","248","226","44","2"
"충청남도 공주시 정안면(4415037000)","4,591","4,591","113","215","262","237","400","769","1,193","725","574","101","2","2,381","2,381","67","121","160","136","251","409","645","355","211","26","0","2,210","2,210","46","94","102","101","149","360","548","370","363","75","2"
"충청남도 공주시 우성면(4415038000)","5,157","5,157","146","288","337","320","494","912","1,207","795","567","88","3","2,671","2,671","76","147","198","193","303","524","626","389","185","30","0","2,486","2,486","70","141","139","127","191","388","581","406","382","58","3"
"충청남도 공주시 사곡면(4415039000)","2,850","2,850","56","160","161","132","233","489","703","467","390","56","3","1,424","1,424","30","77","83","84","141","269","367","211","147","14","1","1,426","1,426","26","83","78","48","92","220","336","256","243","42","2"
"충청남도 공주시 신풍면(4415040000)","3,161","3,161","71","92","146","163","287","574","894","545","330","55","4","1,409","1,409","34","47","91","84","125","241","403","241","126","17","0","1,752","1,752","37","45","55","79","162","333","491","304","204","38","4"
"충청남도 공주시 중학동(4415051000)","4,598","4,598","186","308","594","371","557","799","813","581","335","54","0","2,316","2,316","104","168","331","204","309","410","404","249","125","12","0","2,282","2,282","82","140","263","167","248","389","409","332","210","42","0"
"충청남도 공주시 웅진동(4415054000)","8,250","8,250","462","664","928","827","1,132","1,377","1,477","840","482","60","1","4,045","4,045","251","329","500","449","595","689","690","363","166","13","0","4,205","4,205","211","335","428","378","537","688","787","477","316","47","1"
"충청남도 공주시 금학동(4415055000)","5,353","5,353","308","566","724","513","747","867","885","458","247","38","0","2,676","2,676","163","283","358","280","377","451","455","225","81","3","0","2,677","2,677","145","283","366","233","370","416","430","233","166","35","0"
"충청남도 공주시 옥룡동(4415056000)","7,847","7,847","290","537","810","624","993","1,476","1,577","946","522","70","2","3,945","3,945","149","279","475","361","551","746","774","393","194","23","0","3,902","3,902","141","258","335","263","442","730","803","553","328","47","2"
"충청남도 공주시 신관동(4415057000)","19,425","19,425","1,274","1,990","3,303","2,229","2,931","3,264","2,487","1,233","624","89","1","9,426","9,426","652","1,011","1,648","1,158","1,424","1,576","1,158","541","236","21","1","9,999","9,999","622","979","1,655","1,071","1,507","1,688","1,329","692","388","68","0"
"충청남도 공주시 월송동(4415059000)","14,290","14,290","1,571","1,667","1,750","1,818","2,418","2,247","1,531","740","455","89","4","7,017","7,017","790","869","936","872","1,162","1,108","776","336","145","21","2","7,273","7,273","781","798","814","946","1,256","1,139","755","404","310","68","2"
