"행정구역","2020년09월_계_총인구수","2020년09월_계_연령구간인구수","2020년09월_계_0~9세","2020년09월_계_10~19세","2020년09월_계_20~29세","2020년09월_계_30~39세","2020년09월_계_40~49세","2020년09월_계_50~59세","2020년09월_계_60~69세","2020년09월_계_70~79세","2020년09월_계_80~89세","2020년09월_계_90~99세","2020년09월_계_100세 이상","2020년09월_남_총인구수","2020년09월_남_연령구간인구수","2020년09월_남_0~9세","2020년09월_남_10~19세","2020년09월_남_20~29세","2020년09월_남_30~39세","2020년09월_남_40~49세","2020년09월_남_50~59세","2020년09월_남_60~69세","2020년09월_남_70~79세","2020년09월_남_80~89세","2020년09월_남_90~99세","2020년09월_남_100세 이상","2020년09월_여_총인구수","2020년09월_여_연령구간인구수","2020년09월_여_0~9세","2020년09월_여_10~19세","2020년09월_여_20~29세","2020년09월_여_30~39세","2020년09월_여_40~49세","2020년09월_여_50~59세","2020년09월_여_60~69세","2020년09월_여_70~79세","2020년09월_여_80~89세","2020년09월_여_90~99세","2020년09월_여_100세 이상"
"전라남도 순천시 (4615000000)","282,200","282,200","23,719","30,532","37,491","33,375","43,749","49,187","33,581","18,891","10,033","1,579","63","140,876","140,876","12,177","15,980","20,326","17,135","21,555","24,856","16,833","8,437","3,252","317","8","141,324","141,324","11,542","14,552","17,165","16,240","22,194","24,331","16,748","10,454","6,781","1,262","55"
"전라남도 순천시 승주읍(4615025000)","2,736","2,736","52","131","189","118","236","558","539","482","373","58","0","1,352","1,352","34","65","115","60","145","326","293","192","107","15","0","1,384","1,384","18","66","74","58","91","232","246","290","266","43","0"
"전라남도 순천시 해룡면(4615031000)","4,668","4,668","131","220","430","266","487","924","898","723","514","74","1","2,408","2,408","62","121","249","174","311","542","451","323","165","10","0","2,260","2,260","69","99","181","92","176","382","447","400","349","64","1"
"전라남도 순천시 해룡면상삼출장소(4615031500)","18,418","18,418","1,548","2,608","3,190","2,220","3,443","3,455","1,170","481","275","26","2","9,170","9,170","788","1,407","1,724","1,111","1,522","1,750","596","191","77","4","0","9,248","9,248","760","1,201","1,466","1,109","1,921","1,705","574","290","198","22","2"
"전라남도 순천시 해룡면신대출장소(4615031600)","31,908","31,908","5,830","4,814","3,111","6,606","6,602","3,213","1,181","374","146","30","1","16,222","16,222","3,000","2,553","1,603","3,251","3,276","1,734","617","153","35","0","0","15,686","15,686","2,830","2,261","1,508","3,355","3,326","1,479","564","221","111","30","1"
"전라남도 순천시 서면(4615032000)","12,130","12,130","820","1,016","1,353","1,143","1,700","2,233","1,913","1,188","661","102","1","6,083","6,083","432","533","722","608","894","1,177","973","534","187","23","0","6,047","6,047","388","483","631","535","806","1,056","940","654","474","79","1"
"전라남도 순천시 황전면(4615033000)","2,984","2,984","60","102","164","134","225","485","636","644","459","74","1","1,496","1,496","30","54","94","86","155","295","329","290","143","20","0","1,488","1,488","30","48","70","48","70","190","307","354","316","54","1"
"전라남도 순천시 월등면(4615034000)","1,826","1,826","35","72","124","101","140","327","419","332","232","43","1","864","864","16","25","60","60","89","181","228","132","64","9","0","962","962","19","47","64","41","51","146","191","200","168","34","1"
"전라남도 순천시 주암면(4615035000)","3,208","3,208","63","141","193","156","226","562","682","647","473","65","0","1,621","1,621","34","84","112","111","162","327","336","289","154","12","0","1,587","1,587","29","57","81","45","64","235","346","358","319","53","0"
"전라남도 순천시 송광면(4615036000)","1,520","1,520","17","37","82","65","123","291","303","327","233","36","6","783","783","12","20","49","48","86","177","181","132","68","7","3","737","737","5","17","33","17","37","114","122","195","165","29","3"
"전라남도 순천시 외서면(4615037000)","902","902","27","42","55","34","57","151","193","178","131","33","1","434","434","17","21","33","21","32","93","104","79","30","3","1","468","468","10","21","22","13","25","58","89","99","101","30","0"
"전라남도 순천시 낙안면(4615038000)","3,281","3,281","74","158","237","150","250","559","741","644","408","57","3","1,599","1,599","39","84","132","85","153","298","382","284","132","9","1","1,682","1,682","35","74","105","65","97","261","359","360","276","48","2"
"전라남도 순천시 별량면(4615039000)","5,529","5,529","145","285","423","265","543","977","1,101","934","751","101","4","2,770","2,770","74","148","252","153","340","553","588","409","233","19","1","2,759","2,759","71","137","171","112","203","424","513","525","518","82","3"
"전라남도 순천시 상사면(4615040000)","2,823","2,823","58","168","259","153","283","556","572","447","269","54","4","1,443","1,443","36","101","159","90","154","310","302","192","88","11","0","1,380","1,380","22","67","100","63","129","246","270","255","181","43","4"
"전라남도 순천시 향동(4615051500)","3,780","3,780","148","269","367","321","433","580","783","564","269","42","4","1,857","1,857","67","149","207","181","233","299","364","266","80","11","0","1,923","1,923","81","120","160","140","200","281","419","298","189","31","4"
"전라남도 순천시 매곡동(4615054000)","6,156","6,156","336","514","1,020","712","754","953","863","665","301","37","1","3,087","3,087","173","286","555","387","388","476","400","302","112","8","0","3,069","3,069","163","228","465","325","366","477","463","363","189","29","1"
"전라남도 순천시 삼산동(4615055000)","25,234","25,234","1,923","2,731","3,899","2,860","3,746","4,511","3,308","1,482","667","100","7","12,402","12,402","990","1,377","2,116","1,458","1,814","2,090","1,617","699","221","19","1","12,832","12,832","933","1,354","1,783","1,402","1,932","2,421","1,691","783","446","81","6"
"전라남도 순천시 조곡동(4615056000)","6,368","6,368","341","565","773","647","906","1,170","1,061","592","261","48","4","3,217","3,217","182","296","436","351","451","616","495","279","99","12","0","3,151","3,151","159","269","337","296","455","554","566","313","162","36","4"
"전라남도 순천시 덕연동(4615057000)","44,693","44,693","3,472","5,474","6,699","5,094","7,173","8,652","5,215","1,976","803","126","9","22,303","22,303","1,719","2,869","3,700","2,633","3,371","4,154","2,628","929","270","29","1","22,390","22,390","1,753","2,605","2,999","2,461","3,802","4,498","2,587","1,047","533","97","8"
"전라남도 순천시 풍덕동(4615058000)","7,787","7,787","397","604","929","786","977","1,329","1,380","950","371","63","1","3,904","3,904","213","331","521","423","541","629","649","420","164","13","0","3,883","3,883","184","273","408","363","436","700","731","530","207","50","1"
"전라남도 순천시 남제동(4615059000)","8,965","8,965","377","692","1,135","789","1,102","1,748","1,587","1,065","410","60","0","4,534","4,534","200","367","639","424","614","888","735","498","162","7","0","4,431","4,431","177","325","496","365","488","860","852","567","248","53","0"
