"행정구역","2020년05월_계_총인구수","2020년05월_계_연령구간인구수","2020년05월_계_0~9세","2020년05월_계_10~19세","2020년05월_계_20~29세","2020년05월_계_30~39세","2020년05월_계_40~49세","2020년05월_계_50~59세","2020년05월_계_60~69세","2020년05월_계_70~79세","2020년05월_계_80~89세","2020년05월_계_90~99세","2020년05월_계_100세 이상","2020년05월_남_총인구수","2020년05월_남_연령구간인구수","2020년05월_남_0~9세","2020년05월_남_10~19세","2020년05월_남_20~29세","2020년05월_남_30~39세","2020년05월_남_40~49세","2020년05월_남_50~59세","2020년05월_남_60~69세","2020년05월_남_70~79세","2020년05월_남_80~89세","2020년05월_남_90~99세","2020년05월_남_100세 이상","2020년05월_여_총인구수","2020년05월_여_연령구간인구수","2020년05월_여_0~9세","2020년05월_여_10~19세","2020년05월_여_20~29세","2020년05월_여_30~39세","2020년05월_여_40~49세","2020년05월_여_50~59세","2020년05월_여_60~69세","2020년05월_여_70~79세","2020년05월_여_80~89세","2020년05월_여_90~99세","2020년05월_여_100세 이상"
"충청남도 천안시 (4413000000)","655,192","655,192","63,588","69,274","95,552","106,271","111,527","102,401","60,133","29,487","14,674","2,119","166","333,991","333,991","32,412","35,945","49,989","56,405","57,507","52,623","30,301","13,259","5,023","483","44","321,201","321,201","31,176","33,329","45,563","49,866","54,020","49,778","29,832","16,228","9,651","1,636","122"
"충청남도 천안시 동남구 (4413100000)","258,857","258,857","21,265","26,774","35,457","34,034","43,292","44,099","29,672","15,244","7,800","1,137","83","131,186","131,186","10,914","13,918","18,808","17,852","22,266","22,578","14,890","6,976","2,706","257","21","127,671","127,671","10,351","12,856","16,649","16,182","21,026","21,521","14,782","8,268","5,094","880","62"
"충청남도 천안시 동남구 목천읍(4413125000)","24,163","24,163","1,830","2,852","2,752","2,558","4,608","4,340","2,698","1,507","897","121","0","12,369","12,369","931","1,503","1,518","1,346","2,406","2,326","1,347","665","299","28","0","11,794","11,794","899","1,349","1,234","1,212","2,202","2,014","1,351","842","598","93","0"
"충청남도 천안시 동남구 풍세면(4413131000)","4,160","4,160","150","247","386","323","467","808","885","512","329","53","0","2,243","2,243","81","128","244","193","289","445","485","258","108","12","0","1,917","1,917","69","119","142","130","178","363","400","254","221","41","0"
"충청남도 천안시 동남구 광덕면(4413132000)","4,322","4,322","121","199","379","307","463","900","940","569","380","62","2","2,177","2,177","61","119","209","165","252","474","497","265","119","16","0","2,145","2,145","60","80","170","142","211","426","443","304","261","46","2"
"충청남도 천안시 동남구 북면(4413133000)","4,344","4,344","150","247","381","335","531","900","887","517","344","51","1","2,237","2,237","73","126","232","196","287","497","446","249","122","9","0","2,107","2,107","77","121","149","139","244","403","441","268","222","42","1"
"충청남도 천안시 동남구 성남면(4413134000)","3,281","3,281","86","183","260","206","342","653","733","486","289","40","3","1,714","1,714","43","91","148","130","212","366","394","230","93","6","1","1,567","1,567","43","92","112","76","130","287","339","256","196","34","2"
"충청남도 천안시 동남구 수신면(4413135000)","2,320","2,320","60","92","201","178","241","451","492","326","253","24","2","1,259","1,259","29","52","119","116","164","268","266","146","94","5","0","1,061","1,061","31","40","82","62","77","183","226","180","159","19","2"
"충청남도 천안시 동남구 병천면(4413136000)","6,139","6,139","270","354","766","591","750","1,200","1,099","625","405","71","8","3,241","3,241","129","187","503","363","433","609","585","272","143","16","1","2,898","2,898","141","167","263","228","317","591","514","353","262","55","7"
"충청남도 천안시 동남구 동면(4413137000)","2,170","2,170","31","85","137","107","182","475","486","364","256","43","4","1,162","1,162","16","54","86","61","126","278","264","171","96","9","1","1,008","1,008","15","31","51","46","56","197","222","193","160","34","3"
