"행정구역","2020년03월_계_총인구수","2020년03월_계_연령구간인구수","2020년03월_계_0~9세","2020년03월_계_10~19세","2020년03월_계_20~29세","2020년03월_계_30~39세","2020년03월_계_40~49세","2020년03월_계_50~59세","2020년03월_계_60~69세","2020년03월_계_70~79세","2020년03월_계_80~89세","2020년03월_계_90~99세","2020년03월_계_100세 이상","2020년03월_남_총인구수","2020년03월_남_연령구간인구수","2020년03월_남_0~9세","2020년03월_남_10~19세","2020년03월_남_20~29세","2020년03월_남_30~39세","2020년03월_남_40~49세","2020년03월_남_50~59세","2020년03월_남_60~69세","2020년03월_남_70~79세","2020년03월_남_80~89세","2020년03월_남_90~99세","2020년03월_남_100세 이상","2020년03월_여_총인구수","2020년03월_여_연령구간인구수","2020년03월_여_0~9세","2020년03월_여_10~19세","2020년03월_여_20~29세","2020년03월_여_30~39세","2020년03월_여_40~49세","2020년03월_여_50~59세","2020년03월_여_60~69세","2020년03월_여_70~79세","2020년03월_여_80~89세","2020년03월_여_90~99세","2020년03월_여_100세 이상"
"서울특별시 종로구 (1111000000)","151,217","151,217","8,059","11,570","23,472","20,290","22,935","25,736","19,489","12,580","5,792","1,033","261","73,704","73,704","4,070","5,827","11,595","10,056","11,179","12,935","9,683","5,599","2,312","362","86","77,513","77,513","3,989","5,743","11,877","10,234","11,756","12,801","9,806","6,981","3,480","671","175"
"서울특별시 종로구 청운효자동(1111051500)","12,723","12,723","894","1,223","1,627","1,758","2,225","1,999","1,369","1,027","505","78","18","5,934","5,934","465","649","806","809","986","952","600","427","206","31","3","6,789","6,789","429","574","821","949","1,239","1,047","769","600","299","47","15"
"서울특별시 종로구 사직동(1111053000)","9,553","9,553","618","710","1,262","1,405","1,500","1,550","1,168","785","446","91","18","4,309","4,309","309","320","581","628","666","702","538","339","186","36","4","5,244","5,244","309","390","681","777","834","848","630","446","260","55","14"
"서울특별시 종로구 삼청동(1111054000)","2,749","2,749","112","212","350","384","386","422","403","289","152","30","9","1,320","1,320","51","123","187","183","189","204","187","133","49","13","1","1,429","1,429","61","89","163","201","197","218","216","156","103","17","8"
"서울특별시 종로구 부암동(1111055000)","10,164","10,164","610","949","1,387","1,259","1,661","1,729","1,287","804","391","77","10","4,835","4,835","312","500","726","582","776","787","610","361","157","21","3","5,329","5,329","298","449","661","677","885","942","677","443","234","56","7"
"서울특별시 종로구 평창동(1111056000)","18,609","18,609","1,197","1,681","2,551","2,281","2,801","3,346","2,404","1,421","747","156","24","8,733","8,733","617","873","1,315","1,065","1,240","1,502","1,160","629","281","43","8","9,876","9,876","580","808","1,236","1,216","1,561","1,844","1,244","792","466","113","16"
"서울특별시 종로구 무악동(1111057000)","8,720","8,720","743","1,037","950","998","1,590","1,389","1,001","647","299","50","16","4,054","4,054","330","489","429","454","753","726","458","262","124","18","11","4,666","4,666","413","548","521","544","837","663","543","385","175","32","5"
"서울특별시 종로구 교남동(1111058000)","10,603","10,603","904","862","1,319","1,795","1,888","1,593","1,138","732","310","47","15","4,930","4,930","463","424","612","832","893","767","500","292","127","15","5","5,673","5,673","441","438","707","963","995","826","638","440","183","32","10"
"서울특별시 종로구 가회동(1111060000)","4,361","4,361","214","348","492","594","769","698","586","443","172","35","10","2,013","2,013","104","180","234","284","362","317","267","182","72","7","4","2,348","2,348","110","168","258","310","407","381","319","261","100","28","6"
"서울특별시 종로구 종로1.2.3.4가동(1111061500)","7,230","7,230","203","231","855","871","966","1,391","1,397","826","365","87","38","4,331","4,331","111","119","447","487","594","971","893","488","174","35","12","2,899","2,899","92","112","408","384","372","420","504","338","191","52","26"
"서울특별시 종로구 종로5.6가동(1111063000)","5,368","5,368","125","250","1,109","691","646","996","756","539","205","42","9","2,915","2,915","62","130","569","409","379","570","426","266","86","14","4","2,453","2,453","63","120","540","282","267","426","330","273","119","28","5"
"서울특별시 종로구 이화동(1111064000)","7,828","7,828","274","466","1,694","1,298","1,053","1,153","908","612","310","47","13","3,683","3,683","137","223","800","611","524","569","432","252","116","16","3","4,145","4,145","137","243","894","687","529","584","476","360","194","31","10"
"서울특별시 종로구 혜화동(1111065000)","16,879","16,879","733","1,441","4,410","2,127","2,310","2,302","1,585","1,248","617","84","22","8,151","8,151","352","731","2,202","1,110","1,107","1,105","764","510","237","25","8","8,728","8,728","381","710","2,208","1,017","1,203","1,197","821","738","380","59","14"
"서울특별시 종로구 창신제1동(1111067000)","5,188","5,188","154","257","593","531","687","1,151","987","568","208","43","9","2,797","2,797","84","129","326","303","355","653","574","274","80","18","1","2,391","2,391","70","128","267","228","332","498","413","294","128","25","8"
"서울특별시 종로구 창신제2동(1111068000)","8,503","8,503","256","555","1,225","912","1,218","1,864","1,307","806","303","44","13","4,362","4,362","138","286","654","539","644","977","643","341","122","16","2","4,141","4,141","118","269","571","373","574","887","664","465","181","28","11"
"서울특별시 종로구 창신제3동(1111069000)","7,057","7,057","407","562","993","1,003","989","1,298","977","544","233","40","11","3,468","3,468","220","275","527","486","490","632","486","243","82","18","9","3,589","3,589","187","287","466","517","499","666","491","301","151","22","2"
"서울특별시 종로구 숭인제1동(1111070000)","6,174","6,174","316","405","811","862","968","1,150","863","532","226","33","8","3,007","3,007","160","190","406","457","505","556","409","220","87","15","2","3,167","3,167","156","215","405","405","463","594","454","312","139","18","6"
"서울특별시 종로구 숭인제2동(1111071000)","9,508","9,508","299","381","1,844","1,521","1,278","1,705","1,353","757","303","49","18","4,862","4,862","155","186","774","817","716","945","736","380","126","21","6","4,646","4,646","144","195","1,070","704","562","760","617","377","177","28","12"
