"행정구역","2021년04월_계_총인구수","2021년04월_계_연령구간인구수","2021년04월_계_0~9세","2021년04월_계_10~19세","2021년04월_계_20~29세","2021년04월_계_30~39세","2021년04월_계_40~49세","2021년04월_계_50~59세","2021년04월_계_60~69세","2021년04월_계_70~79세","2021년04월_계_80~89세","2021년04월_계_90~99세","2021년04월_계_100세 이상","2021년04월_남_총인구수","2021년04월_남_연령구간인구수","2021년04월_남_0~9세","2021년04월_남_10~19세","2021년04월_남_20~29세","2021년04월_남_30~39세","2021년04월_남_40~49세","2021년04월_남_50~59세","2021년04월_남_60~69세","2021년04월_남_70~79세","2021년04월_남_80~89세","2021년04월_남_90~99세","2021년04월_남_100세 이상","2021년04월_여_총인구수","2021년04월_여_연령구간인구수","2021년04월_여_0~9세","2021년04월_여_10~19세","2021년04월_여_20~29세","2021년04월_여_30~39세","2021년04월_여_40~49세","2021년04월_여_50~59세","2021년04월_여_60~69세","2021년04월_여_70~79세","2021년04월_여_80~89세","2021년04월_여_90~99세","2021년04월_여_100세 이상"
"경기도 연천군 (4180000000)","43,080","43,080","2,648","3,119","5,296","4,156","4,870","7,004","7,707","5,002","2,845","409","24","22,552","22,552","1,348","1,653","3,362","2,357","2,664","3,765","3,991","2,277","1,015","112","8","20,528","20,528","1,300","1,466","1,934","1,799","2,206","3,239","3,716","2,725","1,830","297","16"
"경기도 연천군 연천읍(4180025000)","7,807","7,807","670","443","1,241","995","803","1,044","1,138","867","515","86","5","4,225","4,225","330","251","858","590","454","585","573","373","183","27","1","3,582","3,582","340","192","383","405","349","459","565","494","332","59","4"
"경기도 연천군 전곡읍(4180025300)","19,195","19,195","1,526","1,909","2,411","2,160","2,631","3,173","2,819","1,541","863","155","7","9,752","9,752","787","976","1,359","1,163","1,340","1,648","1,441","708","283","44","3","9,443","9,443","739","933","1,052","997","1,291","1,525","1,378","833","580","111","4"
"경기도 연천군 군남면(4180031000)","3,166","3,166","92","171","320","184","278","570","711","496","311","30","3","1,687","1,687","47","93","224","109","170","313","388","226","108","8","1","1,479","1,479","45","78","96","75","108","257","323","270","203","22","2"
"경기도 연천군 청산면(4180032000)","3,870","3,870","119","187","453","257","397","679","866","553","315","41","3","2,054","2,054","52","110","321","160","236","376","442","235","111","11","0","1,816","1,816","67","77","132","97","161","303","424","318","204","30","3"
"경기도 연천군 백학면(4180033000)","2,623","2,623","81","147","233","176","240","492","580","420","235","18","1","1,406","1,406","40","86","146","110","134","273","307","204","100","6","0","1,217","1,217","41","61","87","66","106","219","273","216","135","12","1"
"경기도 연천군 미산면(4180034000)","1,771","1,771","49","68","138","126","132","327","489","256","160","24","2","949","949","27","39","87","71","81","177","278","115","66","7","1","822","822","22","29","51","55","51","150","211","141","94","17","1"
"경기도 연천군 왕징면(4180035000)","1,004","1,004","23","46","76","63","76","151","240","217","101","10","1","538","538","16","29","46","37","51","84","125","104","44","1","1","466","466","7","17","30","26","25","67","115","113","57","9","0"
"경기도 연천군 신서면(4180036000)","2,715","2,715","59","104","320","142","234","406","658","495","263","32","2","1,451","1,451","30","47","245","88","147","227","333","236","89","8","1","1,264","1,264","29","57","75","54","87","179","325","259","174","24","1"
"경기도 연천군 중면(4180037000)","195","195","6","9","46","12","17","31","35","26","12","1","0","119","119","4","4","40","7","10","17","19","14","4","0","0","76","76","2","5","6","5","7","14","16","12","8","1","0"
"경기도 연천군 장남면(4180038000)","734","734","23","35","58","41","62","131","171","131","70","12","0","371","371","15","18","36","22","41","65","85","62","27","0","0","363","363","8","17","22","19","21","66","86","69","43","12","0"
