"행정구역","2021년04월_계_총인구수","2021년04월_계_연령구간인구수","2021년04월_계_0~9세","2021년04월_계_10~19세","2021년04월_계_20~29세","2021년04월_계_30~39세","2021년04월_계_40~49세","2021년04월_계_50~59세","2021년04월_계_60~69세","2021년04월_계_70~79세","2021년04월_계_80~89세","2021년04월_계_90~99세","2021년04월_계_100세 이상","2021년04월_남_총인구수","2021년04월_남_연령구간인구수","2021년04월_남_0~9세","2021년04월_남_10~19세","2021년04월_남_20~29세","2021년04월_남_30~39세","2021년04월_남_40~49세","2021년04월_남_50~59세","2021년04월_남_60~69세","2021년04월_남_70~79세","2021년04월_남_80~89세","2021년04월_남_90~99세","2021년04월_남_100세 이상","2021년04월_여_총인구수","2021년04월_여_연령구간인구수","2021년04월_여_0~9세","2021년04월_여_10~19세","2021년04월_여_20~29세","2021년04월_여_30~39세","2021년04월_여_40~49세","2021년04월_여_50~59세","2021년04월_여_60~69세","2021년04월_여_70~79세","2021년04월_여_80~89세","2021년04월_여_90~99세","2021년04월_여_100세 이상"
"인천광역시  (2800000000)","2,936,214","2,936,214","223,789","272,335","397,230","402,023","481,422","509,335","380,258","177,642","79,183","12,477","520","1,470,490","1,470,490","114,935","140,034","206,995","207,964","246,217","254,583","188,402","81,182","27,416","2,638","124","1,465,724","1,465,724","108,854","132,301","190,235","194,059","235,205","254,752","191,856","96,460","51,767","9,839","396"
"인천광역시 중구 (2811000000)","139,548","139,548","11,686","12,721","18,816","21,210","24,555","20,525","16,323","9,244","3,822","624","22","72,529","72,529","6,033","6,595","9,580","11,539","13,413","11,359","8,168","4,289","1,402","144","7","67,019","67,019","5,653","6,126","9,236","9,671","11,142","9,166","8,155","4,955","2,420","480","15"
"인천광역시 동구 (2814000000)","61,680","61,680","3,606","4,969","6,520","6,678","9,786","9,990","10,173","6,597","2,907","419","35","31,159","31,159","1,883","2,584","3,541","3,575","5,298","5,337","4,916","2,911","1,010","96","8","30,521","30,521","1,723","2,385","2,979","3,103","4,488","4,653","5,257","3,686","1,897","323","27"
"인천광역시 미추홀구 (2817700000)","403,999","403,999","26,781","31,584","56,892","55,411","63,314","66,740","56,906","31,165","13,140","1,977","89","203,495","203,495","13,701","16,277","30,006","29,749","33,517","33,607","27,238","14,129","4,792","454","25","200,504","200,504","13,080","15,307","26,886","25,662","29,797","33,133","29,668","17,036","8,348","1,523","64"
"인천광역시 연수구 (2818500000)","390,807","390,807","38,449","43,128","52,254","57,974","69,023","64,746","40,622","15,782","7,409","1,373","47","194,282","194,282","19,647","22,150","27,107","28,540","34,026","31,944","20,834","7,287","2,441","296","10","196,525","196,525","18,802","20,978","25,147","29,434","34,997","32,802","19,788","8,495","4,968","1,077","37"
"인천광역시 남동구 (2820000000)","522,330","522,330","40,351","49,332","70,232","71,104","88,008","89,447","67,902","30,995","12,868","2,009","82","259,335","259,335","20,765","25,249","36,192","36,632","44,762","44,095","32,757","14,089","4,389","392","13","262,995","262,995","19,586","24,083","34,040","34,472","43,246","45,352","35,145","16,906","8,479","1,617","69"
"인천광역시 부평구 (2823700000)","490,968","490,968","31,886","42,448","69,129","66,497","76,219","89,007","67,999","31,324","14,231","2,116","112","242,605","242,605","16,283","21,998","35,512","34,324","38,411","43,517","33,104","14,173","4,831","431","21","248,363","248,363","15,603","20,450","33,617","32,173","37,808","45,490","34,895","17,151","9,400","1,685","91"
"인천광역시 계양구 (2824500000)","296,947","296,947","18,222","26,273","43,733","37,879","45,455","60,278","40,901","15,602","7,426","1,152","26","147,993","147,993","9,269","13,480","22,905","19,748","22,651","29,327","20,939","7,025","2,401","241","7","148,954","148,954","8,953","12,793","20,828","18,131","22,804","30,951","19,962","8,577","5,025","911","19"
"인천광역시 서구 (2826000000)","540,532","540,532","48,591","56,265","71,827","78,137","95,050","93,279","60,545","24,561","10,481","1,722","74","273,007","273,007","25,144","28,798","37,298","39,950","48,508","47,297","30,846","11,366","3,445","332","23","267,525","267,525","23,447","27,467","34,529","38,187","46,542","45,982","29,699","13,195","7,036","1,390","51"
"인천광역시 강화군 (2871000000)","69,089","69,089","3,300","4,547","5,207","5,281","7,678","11,764","14,707","9,988","5,757","840","20","34,557","34,557","1,743","2,327","2,955","2,769","4,168","6,040","7,339","4,720","2,288","202","6","34,532","34,532","1,557","2,220","2,252","2,512","3,510","5,724","7,368","5,268","3,469","638","14"
"인천광역시 옹진군 (2872000000)","20,314","20,314","917","1,068","2,620","1,852","2,334","3,559","4,180","2,384","1,142","245","13","11,528","11,528","467","576","1,899","1,138","1,463","2,060","2,261","1,193","417","50","4","8,786","8,786","450","492","721","714","871","1,499","1,919","1,191","725","195","9"
