"행정구역","2021년11월_계_총인구수","2021년11월_계_연령구간인구수","2021년11월_계_0~9세","2021년11월_계_10~19세","2021년11월_계_20~29세","2021년11월_계_30~39세","2021년11월_계_40~49세","2021년11월_계_50~59세","2021년11월_계_60~69세","2021년11월_계_70~79세","2021년11월_계_80~89세","2021년11월_계_90~99세","2021년11월_계_100세 이상","2021년11월_남_총인구수","2021년11월_남_연령구간인구수","2021년11월_남_0~9세","2021년11월_남_10~19세","2021년11월_남_20~29세","2021년11월_남_30~39세","2021년11월_남_40~49세","2021년11월_남_50~59세","2021년11월_남_60~69세","2021년11월_남_70~79세","2021년11월_남_80~89세","2021년11월_남_90~99세","2021년11월_남_100세 이상","2021년11월_여_총인구수","2021년11월_여_연령구간인구수","2021년11월_여_0~9세","2021년11월_여_10~19세","2021년11월_여_20~29세","2021년11월_여_30~39세","2021년11월_여_40~49세","2021년11월_여_50~59세","2021년11월_여_60~69세","2021년11월_여_70~79세","2021년11월_여_80~89세","2021년11월_여_90~99세","2021년11월_여_100세 이상"
"인천광역시 강화군 (2871000000)","69,502","69,502","3,217","4,539","5,120","5,189","7,638","11,712","15,298","9,956","5,925","890","18","34,782","34,782","1,686","2,323","2,941","2,712","4,121","6,048","7,651","4,728","2,354","214","4","34,720","34,720","1,531","2,216","2,179","2,477","3,517","5,664","7,647","5,228","3,571","676","14"
"인천광역시 강화군 강화읍(2871025000)","22,698","22,698","1,435","2,154","2,202","2,093","3,189","3,751","3,879","2,448","1,370","174","3","11,205","11,205","778","1,074","1,231","1,077","1,617","1,914","1,872","1,094","504","44","0","11,493","11,493","657","1,080","971","1,016","1,572","1,837","2,007","1,354","866","130","3"
"인천광역시 강화군 선원면(2871031000)","7,985","7,985","482","689","683","661","1,101","1,325","1,549","898","510","87","0","3,962","3,962","220","354","392","335","565","672","768","437","199","20","0","4,023","4,023","262","335","291","326","536","653","781","461","311","67","0"
"인천광역시 강화군 불은면(2871032000)","4,892","4,892","158","209","303","297","426","806","1,333","777","485","97","1","2,451","2,451","73","105","170","154","241","418","670","407","190","22","1","2,441","2,441","85","104","133","143","185","388","663","370","295","75","0"
"인천광역시 강화군 길상면(2871033000)","7,139","7,139","292","402","488","596","752","1,320","1,769","945","484","89","2","3,588","3,588","146","208","292","309","425","649","877","461","205","14","2","3,551","3,551","146","194","196","287","327","671","892","484","279","75","0"
"인천광역시 강화군 화도면(2871034000)","4,552","4,552","145","202","255","312","383","769","1,214","779","406","84","3","2,316","2,316","72","117","152","177","226","372","623","378","175","24","0","2,236","2,236","73","85","103","135","157","397","591","401","231","60","3"
"인천광역시 강화군 양도면(2871035000)","4,289","4,289","160","216","242","246","401","733","1,054","702","457","75","3","2,166","2,166","91","111","146","134","225","392","540","325","182","20","0","2,123","2,123","69","105","96","112","176","341","514","377","275","55","3"
"인천광역시 강화군 내가면(2871036000)","3,051","3,051","83","104","156","191","233","509","815","593","327","38","2","1,497","1,497","53","52","83","97","128","257","397","291","128","10","1","1,554","1,554","30","52","73","94","105","252","418","302","199","28","1"
"인천광역시 강화군 하점면(2871037000)","4,020","4,020","134","142","215","236","316","631","984","766","537","58","1","2,060","2,060","74","76","141","123","180","341","519","369","226","11","0","1,960","1,960","60","66","74","113","136","290","465","397","311","47","1"
"인천광역시 강화군 양사면(2871038000)","1,874","1,874","69","71","91","73","150","326","449","363","251","31","0","925","925","38","32","52","33","80","188","223","166","107","6","0","949","949","31","39","39","40","70","138","226","197","144","25","0"
"인천광역시 강화군 송해면(2871039000)","3,281","3,281","126","135","196","206","276","562","756","589","382","51","2","1,641","1,641","67","68","110","118","165","307","373","281","137","15","0","1,640","1,640","59","67","86","88","111","255","383","308","245","36","2"
"인천광역시 강화군 교동면(2871040000)","2,863","2,863","59","108","149","141","191","505","697","587","377","48","1","1,474","1,474","31","57","93","78","126","280","358","278","159","14","0","1,389","1,389","28","51","56","63","65","225","339","309","218","34","1"
"인천광역시 강화군 삼산면(2871041000)","2,206","2,206","59","88","110","108","185","367","612","379","257","41","0","1,149","1,149","35","57","61","61","118","198","328","172","110","9","0","1,057","1,057","24","31","49","47","67","169","284","207","147","32","0"
"인천광역시 강화군 서도면(2871042000)","388","388","9","17","20","21","23","64","103","70","51","10","0","202","202","5","10","12","10","16","35","53","42","16","3","0","186","186","4","7","8","11","7","29","50","28","35","7","0"
"인천광역시 강화군 서도면볼음출장소(2871042500)","264","264","6","2","10","8","12","44","84","60","31","7","0","146","146","3","2","6","6","9","25","50","27","16","2","0","118","118","3","0","4","2","3","19","34","33","15","5","0"
