"행정구역","2020년09월_계_총인구수","2020년09월_계_연령구간인구수","2020년09월_계_0~9세","2020년09월_계_10~19세","2020년09월_계_20~29세","2020년09월_계_30~39세","2020년09월_계_40~49세","2020년09월_계_50~59세","2020년09월_계_60~69세","2020년09월_계_70~79세","2020년09월_계_80~89세","2020년09월_계_90~99세","2020년09월_계_100세 이상","2020년09월_남_총인구수","2020년09월_남_연령구간인구수","2020년09월_남_0~9세","2020년09월_남_10~19세","2020년09월_남_20~29세","2020년09월_남_30~39세","2020년09월_남_40~49세","2020년09월_남_50~59세","2020년09월_남_60~69세","2020년09월_남_70~79세","2020년09월_남_80~89세","2020년09월_남_90~99세","2020년09월_남_100세 이상","2020년09월_여_총인구수","2020년09월_여_연령구간인구수","2020년09월_여_0~9세","2020년09월_여_10~19세","2020년09월_여_20~29세","2020년09월_여_30~39세","2020년09월_여_40~49세","2020년09월_여_50~59세","2020년09월_여_60~69세","2020년09월_여_70~79세","2020년09월_여_80~89세","2020년09월_여_90~99세","2020년09월_여_100세 이상"
"부산광역시  (2600000000)","3,399,749","3,399,749","235,871","274,287","432,803","424,118","512,964","572,468","525,091","291,859","113,509","14,908","1,871","1,665,554","1,665,554","120,936","141,794","225,759","216,901","257,967","277,630","248,751","131,473","40,678","3,252","413","1,734,195","1,734,195","114,935","132,493","207,044","207,217","254,997","294,838","276,340","160,386","72,831","11,656","1,458"
"부산광역시 중구 (2611000000)","41,593","41,593","1,364","2,076","5,634","4,480","5,491","7,109","7,836","5,083","2,067","369","84","20,345","20,345","715","1,051","2,806","2,424","2,972","3,590","3,692","2,213","762","101","19","21,248","21,248","649","1,025","2,828","2,056","2,519","3,519","4,144","2,870","1,305","268","65"
"부산광역시 서구 (2614000000)","107,689","107,689","5,605","7,281","13,504","11,269","14,641","18,016","18,899","12,309","5,303","740","122","52,179","52,179","2,919","3,672","6,673","5,828","7,574","9,190","8,825","5,362","1,927","176","33","55,510","55,510","2,686","3,609","6,831","5,441","7,067","8,826","10,074","6,947","3,376","564","89"
"부산광역시 동구 (2617000000)","89,410","89,410","4,180","5,220","10,589","10,503","12,075","14,904","16,011","10,695","4,548","584","101","43,821","43,821","2,213","2,698","5,364","5,637","6,446","7,583","7,594","4,548","1,553","154","31","45,589","45,589","1,967","2,522","5,225","4,866","5,629","7,321","8,417","6,147","2,995","430","70"
"부산광역시 영도구 (2620000000)","114,252","114,252","5,340","7,556","12,109","10,886","15,396","19,812","21,951","14,557","5,777","735","133","56,298","56,298","2,697","3,913","6,614","5,877","8,080","10,072","10,494","6,338","2,035","145","33","57,954","57,954","2,643","3,643","5,495","5,009","7,316","9,740","11,457","8,219","3,742","590","100"
"부산광역시 부산진구 (2623000000)","357,558","357,558","21,366","25,118","52,244","47,547","51,458","58,547","55,179","31,647","12,717","1,507","228","172,829","172,829","10,833","12,808","25,689","24,276","25,958","28,387","25,965","13,932","4,575","358","48","184,729","184,729","10,533","12,310","26,555","23,271","25,500","30,160","29,214","17,715","8,142","1,149","180"
"부산광역시 동래구 (2626000000)","271,980","271,980","19,882","25,090","33,040","33,633","43,334","44,812","40,655","22,200","8,102","1,096","136","132,456","132,456","10,290","13,115","17,335","16,868","21,116","21,262","18,918","10,218","3,061","251","22","139,524","139,524","9,592","11,975","15,705","16,765","22,218","23,550","21,737","11,982","5,041","845","114"
"부산광역시 남구 (2629000000)","269,251","269,251","18,379","23,345","35,382","30,747","42,242","43,059","40,659","24,893","9,276","1,131","138","131,745","131,745","9,340","12,092","18,759","15,743","21,144","20,979","18,715","11,162","3,539","248","24","137,506","137,506","9,039","11,253","16,623","15,004","21,098","22,080","21,944","13,731","5,737","883","114"
"부산광역시 북구 (2632000000)","286,327","286,327","19,426","23,760","38,219","34,278","40,935","54,752","44,627","21,134","8,062","1,035","99","141,698","141,698","10,026","12,340","20,587","17,751","20,247","26,159","22,002","9,668","2,692","204","22","144,629","144,629","9,400","11,420","17,632","16,527","20,688","28,593","22,625","11,466","5,370","831","77"
"부산광역시 해운대구 (2635000000)","402,749","402,749","28,766","38,437","49,335","47,181","66,179","70,524","57,098","30,669","12,714","1,687","159","193,893","193,893","14,884","19,861","25,809","22,978","31,396","33,531","27,003","13,524","4,499","364","44","208,856","208,856","13,882","18,576","23,526","24,203","34,783","36,993","30,095","17,145","8,215","1,323","115"
