"행정구역","2021년09월_계_총인구수","2021년09월_계_연령구간인구수","2021년09월_계_0~9세","2021년09월_계_10~19세","2021년09월_계_20~29세","2021년09월_계_30~39세","2021년09월_계_40~49세","2021년09월_계_50~59세","2021년09월_계_60~69세","2021년09월_계_70~79세","2021년09월_계_80~89세","2021년09월_계_90~99세","2021년09월_계_100세 이상","2021년09월_남_총인구수","2021년09월_남_연령구간인구수","2021년09월_남_0~9세","2021년09월_남_10~19세","2021년09월_남_20~29세","2021년09월_남_30~39세","2021년09월_남_40~49세","2021년09월_남_50~59세","2021년09월_남_60~69세","2021년09월_남_70~79세","2021년09월_남_80~89세","2021년09월_남_90~99세","2021년09월_남_100세 이상","2021년09월_여_총인구수","2021년09월_여_연령구간인구수","2021년09월_여_0~9세","2021년09월_여_10~19세","2021년09월_여_20~29세","2021년09월_여_30~39세","2021년09월_여_40~49세","2021년09월_여_50~59세","2021년09월_여_60~69세","2021년09월_여_70~79세","2021년09월_여_80~89세","2021년09월_여_90~99세","2021년09월_여_100세 이상"
"경기도  (4100000000)","13,542,284","13,542,284","1,111,291","1,325,381","1,808,560","1,899,120","2,294,174","2,260,916","1,646,357","771,593","368,251","54,291","2,350","6,816,449","6,816,449","568,695","681,172","953,209","981,765","1,167,209","1,145,469","819,154","351,452","134,974","12,786","564","6,725,835","6,725,835","542,596","644,209","855,351","917,355","1,126,965","1,115,447","827,203","420,141","233,277","41,505","1,786"
"경기도 수원시 (4111000000)","1,184,754","1,184,754","92,503","115,927","185,586","177,144","199,734","196,759","129,805","56,714","26,382","3,988","212","596,543","596,543","47,623","59,899","97,560","92,775","100,550","98,212","64,227","25,421","9,338","892","46","588,211","588,211","44,880","56,028","88,026","84,369","99,184","98,547","65,578","31,293","17,044","3,096","166"
"경기도 수원시 장안구 (4111100000)","272,625","272,625","17,527","27,932","43,624","32,563","44,152","48,879","33,038","15,710","7,871","1,265","64","137,328","137,328","8,986","14,535","23,910","17,166","21,862","24,426","16,320","6,924","2,877","308","14","135,297","135,297","8,541","13,397","19,714","15,397","22,290","24,453","16,718","8,786","4,994","957","50"
"경기도 수원시 권선구 (4111300000)","364,671","364,671","30,455","32,638","53,250","56,648","60,625","61,457","42,904","17,549","7,903","1,180","62","184,206","184,206","15,679","16,936","27,852","29,824","31,322","30,321","21,224","8,043","2,734","258","13","180,465","180,465","14,776","15,702","25,398","26,824","29,303","31,136","21,680","9,506","5,169","922","49"
"경기도 수원시 팔달구 (4111500000)","182,925","182,925","10,173","13,860","30,542","26,922","27,745","31,187","24,411","12,027","5,317","694","47","92,230","92,230","5,147","7,106","15,698","14,649","14,371","15,838","11,939","5,375","1,928","168","11","90,695","90,695","5,026","6,754","14,844","12,273","13,374","15,349","12,472","6,652","3,389","526","36"
"경기도 수원시 영통구 (4111700000)","364,533","364,533","34,348","41,497","58,170","61,011","67,212","55,236","29,452","11,428","5,291","849","39","182,779","182,779","17,811","21,322","30,100","31,136","32,995","27,627","14,744","5,079","1,799","158","8","181,754","181,754","16,537","20,175","28,070","29,875","34,217","27,609","14,708","6,349","3,492","691","31"
"경기도 성남시 (4113000000)","931,760","931,760","66,429","85,751","128,756","135,377","153,544","154,939","119,217","57,583","25,765","4,197","202","461,496","461,496","33,959","43,935","66,020","68,998","75,611","77,605","58,337","26,221","9,730","1,034","46","470,264","470,264","32,470","41,816","62,736","66,379","77,933","77,334","60,880","31,362","16,035","3,163","156"
"경기도 성남시 수정구 (4113100000)","235,530","235,530","14,908","16,893","33,928","34,843","36,304","39,959","34,477","16,810","6,476","872","60","119,231","119,231","7,542","8,636","17,869","18,621","19,159","20,448","16,759","7,632","2,350","199","16","116,299","116,299","7,366","8,257","16,059","16,222","17,145","19,511","17,718","9,178","4,126","673","44"
"경기도 성남시 중원구 (4113300000)","213,280","213,280","12,638","15,885","30,383","30,989","31,993","37,177","32,113","15,255","5,937","849","61","108,053","108,053","6,458","8,191","15,749","16,726","16,833","18,896","15,870","7,003","2,158","158","11","105,227","105,227","6,180","7,694","14,634","14,263","15,160","18,281","16,243","8,252","3,779","691","50"
"경기도 성남시 분당구 (4113500000)","482,950","482,950","38,883","52,973","64,445","69,545","85,247","77,803","52,627","25,518","13,352","2,476","81","234,212","234,212","19,959","27,108","32,402","33,651","39,619","38,261","25,708","11,586","5,222","677","19","248,738","248,738","18,924","25,865","32,043","35,894","45,628","39,542","26,919","13,932","8,130","1,799","62"
