"행정구역","2021년01월_계_총인구수","2021년01월_계_연령구간인구수","2021년01월_계_0~9세","2021년01월_계_10~19세","2021년01월_계_20~29세","2021년01월_계_30~39세","2021년01월_계_40~49세","2021년01월_계_50~59세","2021년01월_계_60~69세","2021년01월_계_70~79세","2021년01월_계_80~89세","2021년01월_계_90~99세","2021년01월_계_100세 이상","2021년01월_남_총인구수","2021년01월_남_연령구간인구수","2021년01월_남_0~9세","2021년01월_남_10~19세","2021년01월_남_20~29세","2021년01월_남_30~39세","2021년01월_남_40~49세","2021년01월_남_50~59세","2021년01월_남_60~69세","2021년01월_남_70~79세","2021년01월_남_80~89세","2021년01월_남_90~99세","2021년01월_남_100세 이상","2021년01월_여_총인구수","2021년01월_여_연령구간인구수","2021년01월_여_0~9세","2021년01월_여_10~19세","2021년01월_여_20~29세","2021년01월_여_30~39세","2021년01월_여_40~49세","2021년01월_여_50~59세","2021년01월_여_60~69세","2021년01월_여_70~79세","2021년01월_여_80~89세","2021년01월_여_90~99세","2021년01월_여_100세 이상"
"경기도 김포시 (4157000000)","477,332","477,332","55,468","48,102","52,445","76,728","89,210","67,232","50,063","25,901","10,575","1,533","75","239,165","239,165","28,281","24,514","27,065","37,701","46,467","34,298","24,374","12,081","4,002","362","20","238,167","238,167","27,187","23,588","25,380","39,027","42,743","32,934","25,689","13,820","6,573","1,171","55"
"경기도 김포시 통진읍(4157025000)","26,703","26,703","1,670","2,283","3,227","2,920","4,036","5,150","4,188","2,035","1,038","151","5","14,279","14,279","860","1,238","1,932","1,651","2,261","2,795","2,221","913","362","44","2","12,424","12,424","810","1,045","1,295","1,269","1,775","2,355","1,967","1,122","676","107","3"
"경기도 김포시 고촌읍(4157025300)","45,840","45,840","6,207","4,344","4,315","8,453","8,611","5,848","4,928","2,173","816","132","13","22,880","22,880","3,233","2,245","2,159","4,053","4,474","2,891","2,383","1,105","307","28","2","22,960","22,960","2,974","2,099","2,156","4,400","4,137","2,957","2,545","1,068","509","104","11"
"경기도 김포시 양촌읍(4157025600)","28,972","28,972","2,331","2,490","2,985","3,861","4,805","5,022","4,256","2,152","906","155","9","15,264","15,264","1,170","1,279","1,621","2,156","2,714","2,757","2,176","1,023","333","31","4","13,708","13,708","1,161","1,211","1,364","1,705","2,091","2,265","2,080","1,129","573","124","5"
"경기도 김포시 대곶면(4157034000)","9,794","9,794","322","539","909","863","1,254","2,176","2,062","1,075","507","85","2","5,712","5,712","176","292","569","544","800","1,380","1,189","536","204","22","0","4,082","4,082","146","247","340","319","454","796","873","539","303","63","2"
"경기도 김포시 월곶면(4157035000)","5,518","5,518","147","250","525","396","596","1,172","1,285","711","355","76","5","3,033","3,033","69","123","319","232","373","675","707","385","134","15","1","2,485","2,485","78","127","206","164","223","497","578","326","221","61","4"
"경기도 김포시 하성면(4157036000)","8,184","8,184","262","450","815","650","880","1,689","1,759","1,038","559","75","7","4,459","4,459","142","251","492","387","548","953","945","496","219","24","2","3,725","3,725","120","199","323","263","332","736","814","542","340","51","5"
"경기도 김포시 김포본동(4157051500)","62,081","62,081","6,022","6,444","7,949","8,443","10,809","10,476","6,726","3,455","1,549","198","10","30,598","30,598","2,997","3,304","4,228","4,069","5,311","5,196","3,344","1,512","583","51","3","31,483","31,483","3,025","3,140","3,721","4,374","5,498","5,280","3,382","1,943","966","147","7"
"경기도 김포시 장기본동(4157052500)","39,322","39,322","5,013","5,539","3,930","5,697","8,435","5,020","3,193","1,752","656","84","3","19,186","19,186","2,505","2,810","1,966","2,634","4,170","2,536","1,471","816","258","18","2","20,136","20,136","2,508","2,729","1,964","3,063","4,265","2,484","1,722","936","398","66","1"
"경기도 김포시 사우동(4157054000)","22,837","22,837","1,587","2,097","3,213","2,865","3,791","4,220","2,815","1,497","658","87","7","11,435","11,435","835","1,100","1,707","1,467","1,940","2,106","1,351","669","244","16","0","11,402","11,402","752","997","1,506","1,398","1,851","2,114","1,464","828","414","71","7"
"경기도 김포시 풍무동(4157055000)","62,247","62,247","6,840","6,972","7,788","9,279","11,685","8,944","5,975","3,290","1,311","155","8","30,477","30,477","3,496","3,555","3,798","4,453","5,775","4,444","2,841","1,553","523","37","2","31,770","31,770","3,344","3,417","3,990","4,826","5,910","4,500","3,134","1,737","788","118","6"
"경기도 김포시 장기동(4157056000)","41,065","41,065","5,761","5,037","3,855","6,734","9,039","4,797","3,311","1,792","650","87","2","20,221","20,221","2,952","2,479","2,010","3,188","4,629","2,430","1,494","788","235","16","0","20,844","20,844","2,809","2,558","1,845","3,546","4,410","2,367","1,817","1,004","415","71","2"
"경기도 김포시 구래동(4157057000)","42,016","42,016","6,432","3,619","5,375","9,911","8,048","3,885","2,877","1,369","431","67","2","20,919","20,919","3,266","1,770","2,585","4,989","4,366","1,854","1,286","627","162","13","1","21,097","21,097","3,166","1,849","2,790","4,922","3,682","2,031","1,591","742","269","54","1"
"경기도 김포시 마산동(4157057500)","33,147","33,147","5,269","2,831","2,941","7,395","6,418","3,221","2,850","1,640","497","83","2","16,428","16,428","2,689","1,411","1,438","3,675","3,464","1,535","1,242","768","183","22","1","16,719","16,719","2,580","1,420","1,503","3,720","2,954","1,686","1,608","872","314","61","1"
"경기도 김포시 운양동(4157058000)","49,606","49,606","7,605","5,207","4,618","9,261","10,803","5,612","3,838","1,922","642","98","0","24,274","24,274","3,891","2,657","2,241","4,203","5,642","2,746","1,724","890","255","25","0","25,332","25,332","3,714","2,550","2,377","5,058","5,161","2,866","2,114","1,032","387","73","0"
