"행정구역","2020년01월_계_총인구수","2020년01월_계_연령구간인구수","2020년01월_계_0~9세","2020년01월_계_10~19세","2020년01월_계_20~29세","2020년01월_계_30~39세","2020년01월_계_40~49세","2020년01월_계_50~59세","2020년01월_계_60~69세","2020년01월_계_70~79세","2020년01월_계_80~89세","2020년01월_계_90~99세","2020년01월_계_100세 이상","2020년01월_남_총인구수","2020년01월_남_연령구간인구수","2020년01월_남_0~9세","2020년01월_남_10~19세","2020년01월_남_20~29세","2020년01월_남_30~39세","2020년01월_남_40~49세","2020년01월_남_50~59세","2020년01월_남_60~69세","2020년01월_남_70~79세","2020년01월_남_80~89세","2020년01월_남_90~99세","2020년01월_남_100세 이상","2020년01월_여_총인구수","2020년01월_여_연령구간인구수","2020년01월_여_0~9세","2020년01월_여_10~19세","2020년01월_여_20~29세","2020년01월_여_30~39세","2020년01월_여_40~49세","2020년01월_여_50~59세","2020년01월_여_60~69세","2020년01월_여_70~79세","2020년01월_여_80~89세","2020년01월_여_90~99세","2020년01월_여_100세 이상"
"경기도 의정부시 (4115000000)","451,876","451,876","35,089","43,635","62,493","59,654","74,524","78,789","52,511","30,318","12,939","1,722","202","222,611","222,611","18,129","22,461","31,892","30,312","37,218","38,855","25,304","13,257","4,708","431","44","229,265","229,265","16,960","21,174","30,601","29,342","37,306","39,934","27,207","17,061","8,231","1,291","158"
"경기도 의정부시 의정부1동(4115051000)","30,674","30,674","1,207","1,672","5,538","4,565","4,444","5,573","4,235","2,236","999","147","58","15,646","15,646","642","837","2,635","2,528","2,488","2,989","2,130","978","375","32","12","15,028","15,028","565","835","2,903","2,037","1,956","2,584","2,105","1,258","624","115","46"
"경기도 의정부시 의정부2동(4115052000)","32,123","32,123","1,953","2,344","5,278","4,830","5,074","5,721","3,800","2,160","855","97","11","15,946","15,946","1,037","1,253","2,613","2,521","2,574","2,830","1,797","952","338","27","4","16,177","16,177","916","1,091","2,665","2,309","2,500","2,891","2,003","1,208","517","70","7"
"경기도 의정부시 의정부3동(4115053000)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"경기도 의정부시 호원1동(4115054500)","36,513","36,513","2,582","2,874","4,721","4,970","5,835","5,819","5,007","3,388","1,175","123","19","17,884","17,884","1,359","1,469","2,298","2,554","3,020","2,805","2,294","1,547","500","34","4","18,629","18,629","1,223","1,405","2,423","2,416","2,815","3,014","2,713","1,841","675","89","15"
"경기도 의정부시 호원2동(4115055500)","35,947","35,947","2,741","3,676","4,621","4,323","5,891","6,031","4,283","3,012","1,221","140","8","17,460","17,460","1,391","1,841","2,371","2,134","2,886","2,945","2,002","1,331","506","52","1","18,487","18,487","1,350","1,835","2,250","2,189","3,005","3,086","2,281","1,681","715","88","7"
"경기도 의정부시 장암동(4115056100)","19,642","19,642","1,428","2,056","2,268","2,206","3,318","3,269","2,615","1,651","721","100","10","9,357","9,357","718","1,055","1,162","1,084","1,632","1,517","1,239","699","236","14","1","10,285","10,285","710","1,001","1,106","1,122","1,686","1,752","1,376","952","485","86","9"
"경기도 의정부시 신곡1동(4115056700)","45,321","45,321","3,137","4,443","6,435","5,556","7,312","8,644","5,516","2,892","1,233","142","11","22,345","22,345","1,686","2,237","3,369","2,839","3,521","4,213","2,733","1,288","421","35","3","22,976","22,976","1,451","2,206","3,066","2,717","3,791","4,431","2,783","1,604","812","107","8"
"경기도 의정부시 신곡2동(4115056800)","44,631","44,631","3,200","5,174","6,528","4,765","7,382","8,461","5,060","2,639","1,238","176","8","21,609","21,609","1,627","2,705","3,337","2,381","3,495","4,013","2,455","1,136","419","38","3","23,022","23,022","1,573","2,469","3,191","2,384","3,887","4,448","2,605","1,503","819","138","5"
"경기도 의정부시 송산1동(4115057300)","29,073","29,073","1,981","2,893","3,996","3,495","4,756","5,382","3,551","1,891","964","154","10","14,431","14,431","1,004","1,511","2,125","1,840","2,342","2,700","1,740","828","304","36","1","14,642","14,642","977","1,382","1,871","1,655","2,414","2,682","1,811","1,063","660","118","9"
"경기도 의정부시 송산2동(4115057600)","34,791","34,791","3,088","4,628","4,651","4,090","6,767","5,843","2,857","1,867","879","117","4","17,177","17,177","1,598","2,342","2,435","1,985","3,271","3,039","1,381","767","331","26","2","17,614","17,614","1,490","2,286","2,216","2,105","3,496","2,804","1,476","1,100","548","91","2"
"경기도 의정부시 송산3동(4115057800)","46,075","46,075","7,068","4,976","5,111","8,844","8,560","5,830","3,403","1,573","615","94","1","22,421","22,421","3,593","2,515","2,512","4,209","4,314","2,779","1,587","702","181","29","0","23,654","23,654","3,475","2,461","2,599","4,635","4,246","3,051","1,816","871","434","65","1"
"경기도 의정부시 자금동(4115058000)","28,133","28,133","2,135","2,770","3,878","3,336","4,525","5,278","3,296","1,903","873","121","18","13,811","13,811","1,080","1,444","2,039","1,645","2,212","2,582","1,631","832","304","32","10","14,322","14,322","1,055","1,326","1,839","1,691","2,313","2,696","1,665","1,071","569","89","8"
"경기도 의정부시 가능동(4115059500)","26,560","26,560","1,587","2,151","3,705","3,424","4,001","5,205","3,517","2,071","779","111","9","13,247","13,247","821","1,117","1,950","1,826","2,033","2,579","1,729","884","282","25","1","13,313","13,313","766","1,034","1,755","1,598","1,968","2,626","1,788","1,187","497","86","8"
"경기도 의정부시 흥선동(4115061500)","19,711","19,711","1,250","1,697","2,608","2,364","2,993","3,706","2,726","1,557","686","91","33","9,975","9,975","650","905","1,400","1,303","1,585","1,879","1,302","671","256","22","2","9,736","9,736","600","792","1,208","1,061","1,408","1,827","1,424","886","430","69","31"
"경기도 의정부시 녹양동(4115062000)","22,682","22,682","1,732","2,281","3,155","2,886","3,666","4,027","2,645","1,478","701","109","2","11,302","11,302","923","1,230","1,646","1,463","1,845","1,985","1,284","642","255","29","0","11,380","11,380","809","1,051","1,509","1,423","1,821","2,042","1,361","836","446","80","2"
