"행정구역","2021년12월_계_총인구수","2021년12월_계_연령구간인구수","2021년12월_계_0~9세","2021년12월_계_10~19세","2021년12월_계_20~29세","2021년12월_계_30~39세","2021년12월_계_40~49세","2021년12월_계_50~59세","2021년12월_계_60~69세","2021년12월_계_70~79세","2021년12월_계_80~89세","2021년12월_계_90~99세","2021년12월_계_100세 이상","2021년12월_남_총인구수","2021년12월_남_연령구간인구수","2021년12월_남_0~9세","2021년12월_남_10~19세","2021년12월_남_20~29세","2021년12월_남_30~39세","2021년12월_남_40~49세","2021년12월_남_50~59세","2021년12월_남_60~69세","2021년12월_남_70~79세","2021년12월_남_80~89세","2021년12월_남_90~99세","2021년12월_남_100세 이상","2021년12월_여_총인구수","2021년12월_여_연령구간인구수","2021년12월_여_0~9세","2021년12월_여_10~19세","2021년12월_여_20~29세","2021년12월_여_30~39세","2021년12월_여_40~49세","2021년12월_여_50~59세","2021년12월_여_60~69세","2021년12월_여_70~79세","2021년12월_여_80~89세","2021년12월_여_90~99세","2021년12월_여_100세 이상"
"전라남도 담양군 (4671000000)","46,180","46,180","2,177","2,985","4,543","3,534","5,118","8,192","8,766","6,148","4,077","613","27","23,428","23,428","1,062","1,543","2,688","1,822","2,912","4,548","4,590","2,777","1,339","145","2","22,752","22,752","1,115","1,442","1,855","1,712","2,206","3,644","4,176","3,371","2,738","468","25"
"전라남도 담양군 담양읍(4671025000)","15,164","15,164","1,117","1,264","1,714","1,572","2,033","2,450","2,333","1,595","928","150","8","7,645","7,645","531","675","979","794","1,100","1,305","1,187","710","330","33","1","7,519","7,519","586","589","735","778","933","1,145","1,146","885","598","117","7"
"전라남도 담양군 봉산면(4671031000)","2,750","2,750","125","106","213","188","298","499","592","421","265","43","0","1,410","1,410","60","57","113","105","192","290","304","175","105","9","0","1,340","1,340","65","49","100","83","106","209","288","246","160","34","0"
"전라남도 담양군 고서면(4671032000)","3,108","3,108","89","160","257","206","292","589","710","489","275","39","2","1,576","1,576","39","81","150","112","167","321","378","233","84","11","0","1,532","1,532","50","79","107","94","125","268","332","256","191","28","2"
"전라남도 담양군 가사문학면(4671033500)","1,202","1,202","25","46","84","66","98","242","288","179","148","24","2","606","606","9","21","45","30","58","140","166","80","51","5","1","596","596","16","25","39","36","40","102","122","99","97","19","1"
"전라남도 담양군 창평면(4671034000)","3,590","3,590","118","233","284","231","327","681","749","540","384","42","1","1,815","1,815","66","105","171","120","202","373","401","235","131","11","0","1,775","1,775","52","128","113","111","125","308","348","305","253","31","1"
"전라남도 담양군 대덕면(4671035000)","1,890","1,890","46","102","172","104","174","381","417","274","191","27","2","988","988","22","65","97","53","99","217","244","124","62","5","0","902","902","24","37","75","51","75","164","173","150","129","22","2"
"전라남도 담양군 무정면(4671036000)","2,647","2,647","49","96","490","136","204","420","508","393","301","48","2","1,459","1,459","23","48","404","78","118","241","262","177","96","12","0","1,188","1,188","26","48","86","58","86","179","246","216","205","36","2"
"전라남도 담양군 금성면(4671037000)","2,568","2,568","76","111","202","162","245","446","529","422","314","56","5","1,306","1,306","35","57","112","96","159","264","262","202","105","14","0","1,262","1,262","41","54","90","66","86","182","267","220","209","42","5"
"전라남도 담양군 용면(4671038000)","1,816","1,816","57","76","142","106","175","321","408","318","184","27","2","913","913","33","35","77","48","110","177","208","150","65","10","0","903","903","24","41","65","58","65","144","200","168","119","17","2"
"전라남도 담양군 월산면(4671039000)","2,414","2,414","86","126","167","163","230","446","527","399","239","29","2","1,216","1,216","40","64","91","76","132","258","275","200","75","5","0","1,198","1,198","46","62","76","87","98","188","252","199","164","24","2"
"전라남도 담양군 수북면(4671040000)","4,677","4,677","208","319","437","309","544","900","922","554","418","65","1","2,349","2,349","113","177","236","166","295","487","490","250","116","19","0","2,328","2,328","95","142","201","143","249","413","432","304","302","46","1"
"전라남도 담양군 대전면(4671041000)","4,354","4,354","181","346","381","291","498","817","783","564","430","63","0","2,145","2,145","91","158","213","144","280","475","413","241","119","11","0","2,209","2,209","90","188","168","147","218","342","370","323","311","52","0"
