"행정구역","2021년08월_계_총인구수","2021년08월_계_연령구간인구수","2021년08월_계_0~9세","2021년08월_계_10~19세","2021년08월_계_20~29세","2021년08월_계_30~39세","2021년08월_계_40~49세","2021년08월_계_50~59세","2021년08월_계_60~69세","2021년08월_계_70~79세","2021년08월_계_80~89세","2021년08월_계_90~99세","2021년08월_계_100세 이상","2021년08월_남_총인구수","2021년08월_남_연령구간인구수","2021년08월_남_0~9세","2021년08월_남_10~19세","2021년08월_남_20~29세","2021년08월_남_30~39세","2021년08월_남_40~49세","2021년08월_남_50~59세","2021년08월_남_60~69세","2021년08월_남_70~79세","2021년08월_남_80~89세","2021년08월_남_90~99세","2021년08월_남_100세 이상","2021년08월_여_총인구수","2021년08월_여_연령구간인구수","2021년08월_여_0~9세","2021년08월_여_10~19세","2021년08월_여_20~29세","2021년08월_여_30~39세","2021년08월_여_40~49세","2021년08월_여_50~59세","2021년08월_여_60~69세","2021년08월_여_70~79세","2021년08월_여_80~89세","2021년08월_여_90~99세","2021년08월_여_100세 이상"
"강원도 평창군 (4276000000)","41,050","41,050","1,764","2,791","3,251","2,885","5,132","7,811","9,274","4,917","2,835","371","19","21,057","21,057","876","1,458","1,915","1,558","2,804","4,205","4,845","2,295","1,028","69","4","19,993","19,993","888","1,333","1,336","1,327","2,328","3,606","4,429","2,622","1,807","302","15"
"강원도 평창군 평창읍(4276025000)","8,451","8,451","393","698","743","639","1,053","1,555","1,784","920","574","87","5","4,293","4,293","200","349","436","338","558","827","924","441","205","14","1","4,158","4,158","193","349","307","301","495","728","860","479","369","73","4"
"강원도 평창군 미탄면(4276031000)","1,640","1,640","32","69","104","60","168","351","449","248","132","26","1","864","864","14","37","64","37","102","201","247","119","41","2","0","776","776","18","32","40","23","66","150","202","129","91","24","1"
"강원도 평창군 방림면(4276032000)","867","867","20","42","50","42","70","160","250","138","85","9","1","454","454","14","22","34","23","37","83","140","59","41","0","1","413","413","6","20","16","19","33","77","110","79","44","9","0"
"강원도 평창군 방림면계촌출장소(4276032500)","1,681","1,681","54","70","90","86","154","335","501","244","122","24","1","876","876","25","35","47","45","84","181","282","129","45","3","0","805","805","29","35","43","41","70","154","219","115","77","21","1"
"강원도 평창군 대화면(4276033000)","5,187","5,187","204","311","383","301","601","968","1,252","669","436","60","2","2,648","2,648","91","161","221","164","340","521","671","301","165","13","0","2,539","2,539","113","150","162","137","261","447","581","368","271","47","2"
"강원도 평창군 봉평면(4276034000)","5,732","5,732","271","435","386","431","783","1,125","1,315","617","337","29","3","3,006","3,006","127","236","232","237","423","607","698","311","129","6","0","2,726","2,726","144","199","154","194","360","518","617","306","208","23","3"
"강원도 평창군 용평면(4276035000)","3,050","3,050","104","190","213","146","355","660","735","363","260","24","0","1,527","1,527","49","99","125","67","197","354","374","165","89","8","0","1,523","1,523","55","91","88","79","158","306","361","198","171","16","0"
"강원도 평창군 진부면(4276036000)","8,543","8,543","404","618","707","569","1,076","1,572","1,863","1,083","566","81","4","4,294","4,294","216","312","409","291","564","844","952","498","193","13","2","4,249","4,249","188","306","298","278","512","728","911","585","373","68","2"
"강원도 평창군 대관령면(4276038000)","5,899","5,899","282","358","575","611","872","1,085","1,125","635","323","31","2","3,095","3,095","140","207","347","356","499","587","557","272","120","10","0","2,804","2,804","142","151","228","255","373","498","568","363","203","21","2"
