"행정구역","2020년05월_계_총인구수","2020년05월_계_연령구간인구수","2020년05월_계_0~9세","2020년05월_계_10~19세","2020년05월_계_20~29세","2020년05월_계_30~39세","2020년05월_계_40~49세","2020년05월_계_50~59세","2020년05월_계_60~69세","2020년05월_계_70~79세","2020년05월_계_80~89세","2020년05월_계_90~99세","2020년05월_계_100세 이상","2020년05월_남_총인구수","2020년05월_남_연령구간인구수","2020년05월_남_0~9세","2020년05월_남_10~19세","2020년05월_남_20~29세","2020년05월_남_30~39세","2020년05월_남_40~49세","2020년05월_남_50~59세","2020년05월_남_60~69세","2020년05월_남_70~79세","2020년05월_남_80~89세","2020년05월_남_90~99세","2020년05월_남_100세 이상","2020년05월_여_총인구수","2020년05월_여_연령구간인구수","2020년05월_여_0~9세","2020년05월_여_10~19세","2020년05월_여_20~29세","2020년05월_여_30~39세","2020년05월_여_40~49세","2020년05월_여_50~59세","2020년05월_여_60~69세","2020년05월_여_70~79세","2020년05월_여_80~89세","2020년05월_여_90~99세","2020년05월_여_100세 이상"
"경상남도 고성군 (4882000000)","51,876","51,876","2,780","4,111","4,005","4,174","6,578","9,244","9,385","6,824","4,146","613","16","26,048","26,048","1,407","2,240","2,369","2,287","3,688","4,997","4,695","2,983","1,265","113","4","25,828","25,828","1,373","1,871","1,636","1,887","2,890","4,247","4,690","3,841","2,881","500","12"
"경상남도 고성군 고성읍(4882025000)","24,719","24,719","2,030","2,642","2,281","2,580","3,827","4,322","3,616","2,180","1,080","152","9","12,389","12,389","1,028","1,460","1,316","1,326","2,013","2,214","1,744","922","339","24","3","12,330","12,330","1,002","1,182","965","1,254","1,814","2,108","1,872","1,258","741","128","6"
"경상남도 고성군 삼산면(4882031000)","1,784","1,784","47","88","86","96","180","309","442","329","180","27","0","923","923","28","52","53","66","113","171","233","151","52","4","0","861","861","19","36","33","30","67","138","209","178","128","23","0"
"경상남도 고성군 하일면(4882032000)","1,864","1,864","29","89","98","96","154","301","446","377","239","35","0","913","913","18","45","61","60","100","170","206","165","82","6","0","951","951","11","44","37","36","54","131","240","212","157","29","0"
"경상남도 고성군 하이면(4882033000)","2,810","2,810","111","186","258","192","336","504","563","399","219","42","0","1,485","1,485","58","96","170","110","202","290","290","184","74","11","0","1,325","1,325","53","90","88","82","134","214","273","215","145","31","0"
"경상남도 고성군 상리면(4882034000)","1,615","1,615","27","70","90","72","140","296","341","310","236","33","0","790","790","16","37","57","36","82","151","189","134","80","8","0","825","825","11","33","33","36","58","145","152","176","156","25","0"
"경상남도 고성군 대가면(4882035000)","1,666","1,666","27","60","90","81","131","307","379","318","236","37","0","848","848","13","30","55","51","80","186","200","157","63","13","0","818","818","14","30","35","30","51","121","179","161","173","24","0"
"경상남도 고성군 영현면(4882036000)","882","882","20","35","47","37","56","129","191","210","134","23","0","389","389","10","17","24","19","32","66","90","90","38","3","0","493","493","10","18","23","18","24","63","101","120","96","20","0"
"경상남도 고성군 영오면(4882037000)","1,444","1,444","31","67","98","84","136","274","291","234","198","30","1","702","702","10","32","65","51","87","155","150","93","56","3","0","742","742","21","35","33","33","49","119","141","141","142","27","1"
"경상남도 고성군 개천면(4882038000)","1,141","1,141","32","72","72","46","78","190","253","187","176","34","1","558","558","17","40","44","29","48","103","133","79","57","8","0","583","583","15","32","28","17","30","87","120","108","119","26","1"
"경상남도 고성군 구만면(4882039000)","1,009","1,009","28","36","52","39","74","187","221","201","145","24","2","509","509","11","22","35","27","45","115","123","82","43","5","1","500","500","17","14","17","12","29","72","98","119","102","19","1"
"경상남도 고성군 회화면(4882040000)","3,634","3,634","153","271","287","262","425","642","775","495","282","42","0","1,782","1,782","70","139","161","135","228","341","401","224","77","6","0","1,852","1,852","83","132","126","127","197","301","374","271","205","36","0"
"경상남도 고성군 마암면(4882041000)","1,793","1,793","21","52","90","82","178","369","378","359","231","32","1","906","906","10","28","52","56","107","221","201","157","71","3","0","887","887","11","24","38","26","71","148","177","202","160","29","1"
"경상남도 고성군 동해면(4882042000)","3,142","3,142","65","147","178","183","305","582","702","577","350","52","1","1,607","1,607","31","82","102","125","203","334","361","265","94","10","0","1,535","1,535","34","65","76","58","102","248","341","312","256","42","1"
"경상남도 고성군 거류면(4882043000)","4,373","4,373","159","296","278","324","558","832","787","648","440","50","1","2,247","2,247","87","160","174","196","348","480","374","280","139","9","0","2,126","2,126","72","136","104","128","210","352","413","368","301","41","1"
