"행정구역","2020년10월_계_총인구수","2020년10월_계_연령구간인구수","2020년10월_계_0~9세","2020년10월_계_10~19세","2020년10월_계_20~29세","2020년10월_계_30~39세","2020년10월_계_40~49세","2020년10월_계_50~59세","2020년10월_계_60~69세","2020년10월_계_70~79세","2020년10월_계_80~89세","2020년10월_계_90~99세","2020년10월_계_100세 이상","2020년10월_남_총인구수","2020년10월_남_연령구간인구수","2020년10월_남_0~9세","2020년10월_남_10~19세","2020년10월_남_20~29세","2020년10월_남_30~39세","2020년10월_남_40~49세","2020년10월_남_50~59세","2020년10월_남_60~69세","2020년10월_남_70~79세","2020년10월_남_80~89세","2020년10월_남_90~99세","2020년10월_남_100세 이상","2020년10월_여_총인구수","2020년10월_여_연령구간인구수","2020년10월_여_0~9세","2020년10월_여_10~19세","2020년10월_여_20~29세","2020년10월_여_30~39세","2020년10월_여_40~49세","2020년10월_여_50~59세","2020년10월_여_60~69세","2020년10월_여_70~79세","2020년10월_여_80~89세","2020년10월_여_90~99세","2020년10월_여_100세 이상"
"전라남도 여수시 (4613000000)","280,584","280,584","21,183","26,557","33,758","31,183","42,185","48,506","40,521","24,366","10,622","1,594","109","143,106","143,106","10,764","13,838","19,105","16,776","22,268","25,352","20,103","11,048","3,550","285","17","137,478","137,478","10,419","12,719","14,653","14,407","19,917","23,154","20,418","13,318","7,072","1,309","92"
"전라남도 여수시 돌산읍(4613025000)","2,709","2,709","53","97","190","128","239","464","628","568","293","47","2","1,359","1,359","24","47","109","82","161","256","322","241","108","9","0","1,350","1,350","29","50","81","46","78","208","306","327","185","38","2"
"전라남도 여수시 돌산읍우두출장소(4613025100)","8,668","8,668","612","660","755","805","1,300","1,420","1,600","998","454","63","1","4,498","4,498","318","339","434","427","778","772","792","446","177","15","0","4,170","4,170","294","321","321","378","522","648","808","552","277","48","1"
"전라남도 여수시 돌산읍죽포출장소(4613025200)","1,931","1,931","42","72","132","93","147","320","447","391","245","41","1","949","949","24","35","75","53","100","163","236","176","78","9","0","982","982","18","37","57","40","47","157","211","215","167","32","1"
"전라남도 여수시 소라면(4613031000)","20,488","20,488","2,116","2,054","2,207","2,657","3,205","3,499","2,528","1,383","740","93","6","10,448","10,448","1,106","1,036","1,260","1,375","1,686","1,813","1,307","609","238","17","1","10,040","10,040","1,010","1,018","947","1,282","1,519","1,686","1,221","774","502","76","5"
"전라남도 여수시 율촌면(4613032000)","6,292","6,292","273","315","461","445","736","1,048","1,235","1,043","620","111","5","3,244","3,244","139","176","275","251","501","601","618","461","205","15","2","3,048","3,048","134","139","186","194","235","447","617","582","415","96","3"
"전라남도 여수시 화양면(4613033000)","6,531","6,531","146","305","561","375","628","1,233","1,370","1,133","658","118","4","3,369","3,369","80","167","321","230","394","721","744","499","187","26","0","3,162","3,162","66","138","240","145","234","512","626","634","471","92","4"
"전라남도 여수시 남면(4613034000)","2,865","2,865","69","139","149","128","246","455","660","608","362","45","4","1,472","1,472","38","77","97","83","163","282","342","263","116","10","1","1,393","1,393","31","62","52","45","83","173","318","345","246","35","3"
"전라남도 여수시 화정면(4613035000)","1,347","1,347","13","38","63","58","94","190","305","334","206","44","2","662","662","7","17","32","39","68","104","177","153","57","8","0","685","685","6","21","31","19","26","86","128","181","149","36","2"
"전라남도 여수시 화정면개도출장소(4613035600)","831","831","24","39","56","30","85","138","166","175","101","16","1","413","413","12","19","30","14","54","93","80","75","32","4","0","418","418","12","20","26","16","31","45","86","100","69","12","1"
