"행정구역","2021년09월_계_총인구수","2021년09월_계_연령구간인구수","2021년09월_계_0~9세","2021년09월_계_10~19세","2021년09월_계_20~29세","2021년09월_계_30~39세","2021년09월_계_40~49세","2021년09월_계_50~59세","2021년09월_계_60~69세","2021년09월_계_70~79세","2021년09월_계_80~89세","2021년09월_계_90~99세","2021년09월_계_100세 이상","2021년09월_남_총인구수","2021년09월_남_연령구간인구수","2021년09월_남_0~9세","2021년09월_남_10~19세","2021년09월_남_20~29세","2021년09월_남_30~39세","2021년09월_남_40~49세","2021년09월_남_50~59세","2021년09월_남_60~69세","2021년09월_남_70~79세","2021년09월_남_80~89세","2021년09월_남_90~99세","2021년09월_남_100세 이상","2021년09월_여_총인구수","2021년09월_여_연령구간인구수","2021년09월_여_0~9세","2021년09월_여_10~19세","2021년09월_여_20~29세","2021년09월_여_30~39세","2021년09월_여_40~49세","2021년09월_여_50~59세","2021년09월_여_60~69세","2021년09월_여_70~79세","2021년09월_여_80~89세","2021년09월_여_90~99세","2021년09월_여_100세 이상"
"강원도 영월군 (4275000000)","38,012","38,012","1,582","2,806","3,129","2,666","4,357","7,131","8,396","4,733","2,839","349","24","19,673","19,673","837","1,516","1,824","1,454","2,346","3,959","4,445","2,160","1,027","97","8","18,339","18,339","745","1,290","1,305","1,212","2,011","3,172","3,951","2,573","1,812","252","16"
"강원도 영월군 영월읍(4275025000)","20,863","20,863","1,227","2,079","2,220","1,861","2,891","3,752","3,503","2,042","1,143","140","5","10,676","10,676","659","1,138","1,263","980","1,443","2,049","1,800","895","409","39","1","10,187","10,187","568","941","957","881","1,448","1,703","1,703","1,147","734","101","4"
"강원도 영월군 상동읍(4275025300)","1,044","1,044","19","32","49","39","102","189","280","185","134","15","0","544","544","12","18","34","18","68","110","153","84","46","1","0","500","500","7","14","15","21","34","79","127","101","88","14","0"
"강원도 영월군 중동면(4275031000)","1,425","1,425","26","50","65","50","106","322","390","241","158","16","1","753","753","10","26","42","36","68","182","231","98","53","7","0","672","672","16","24","23","14","38","140","159","143","105","9","1"
"강원도 영월군 김삿갓면(4275032500)","1,699","1,699","25","79","79","51","148","370","514","255","156","22","0","880","880","12","40","51","31","78","202","275","130","57","4","0","819","819","13","39","28","20","70","168","239","125","99","18","0"
"강원도 영월군 북면(4275033000)","2,089","2,089","31","84","124","101","178","421","568","341","210","24","7","1,100","1,100","16","32","79","57","117","246","316","149","79","6","3","989","989","15","52","45","44","61","175","252","192","131","18","4"
"강원도 영월군 남면(4275034000)","2,240","2,240","38","102","113","111","209","417","658","344","212","30","6","1,189","1,189","17","53","73","73","129","251","354","164","65","8","2","1,051","1,051","21","49","40","38","80","166","304","180","147","22","4"
"강원도 영월군 한반도면(4275035500)","1,211","1,211","43","42","93","71","111","254","326","163","101","7","0","673","673","21","25","60","37","66","159","177","84","42","2","0","538","538","22","17","33","34","45","95","149","79","59","5","0"
"강원도 영월군 한반도면쌍용출장소(4275035900)","1,649","1,649","44","57","93","112","150","286","433","274","173","26","1","895","895","26","23","55","82","104","170","236","123","65","10","1","754","754","18","34","38","30","46","116","197","151","108","16","0"
"강원도 영월군 주천면(4275036000)","3,758","3,758","88","203","207","181","297","733","1,071","534","393","47","4","1,926","1,926","46","118","121","98","172","392","571","251","143","13","1","1,832","1,832","42","85","86","83","125","341","500","283","250","34","3"
"강원도 영월군 무릉도원면(4275038000)","2,034","2,034","41","78","86","89","165","387","653","354","159","22","0","1,037","1,037","18","43","46","42","101","198","332","182","68","7","0","997","997","23","35","40","47","64","189","321","172","91","15","0"
