"행정구역","2020년05월_계_총인구수","2020년05월_계_연령구간인구수","2020년05월_계_0~9세","2020년05월_계_10~19세","2020년05월_계_20~29세","2020년05월_계_30~39세","2020년05월_계_40~49세","2020년05월_계_50~59세","2020년05월_계_60~69세","2020년05월_계_70~79세","2020년05월_계_80~89세","2020년05월_계_90~99세","2020년05월_계_100세 이상","2020년05월_남_총인구수","2020년05월_남_연령구간인구수","2020년05월_남_0~9세","2020년05월_남_10~19세","2020년05월_남_20~29세","2020년05월_남_30~39세","2020년05월_남_40~49세","2020년05월_남_50~59세","2020년05월_남_60~69세","2020년05월_남_70~79세","2020년05월_남_80~89세","2020년05월_남_90~99세","2020년05월_남_100세 이상","2020년05월_여_총인구수","2020년05월_여_연령구간인구수","2020년05월_여_0~9세","2020년05월_여_10~19세","2020년05월_여_20~29세","2020년05월_여_30~39세","2020년05월_여_40~49세","2020년05월_여_50~59세","2020년05월_여_60~69세","2020년05월_여_70~79세","2020년05월_여_80~89세","2020년05월_여_90~99세","2020년05월_여_100세 이상"
"대구광역시 중구 (2711000000)","76,880","76,880","5,318","5,110","11,841","10,964","10,825","11,447","10,125","7,365","3,316","470","99","37,013","37,013","2,740","2,610","5,697","5,640","5,550","5,632","4,688","3,109","1,213","113","21","39,867","39,867","2,578","2,500","6,144","5,324","5,275","5,815","5,437","4,256","2,103","357","78"
"대구광역시 중구 동인동(2711051700)","8,838","8,838","341","498","1,516","1,190","1,167","1,369","1,271","983","422","68","13","4,390","4,390","165","245","739","666","642","713","629","417","156","16","2","4,448","4,448","176","253","777","524","525","656","642","566","266","52","11"
"대구광역시 중구 삼덕동(2711054500)","6,748","6,748","511","389","1,823","1,253","892","708","585","368","183","29","7","3,203","3,203","253","185","825","645","476","336","249","155","72","6","1","3,545","3,545","258","204","998","608","416","372","336","213","111","23","6"
"대구광역시 중구 성내1동(2711056500)","5,041","5,041","175","246","1,394","762","565","647","568","444","190","44","6","2,385","2,385","93","111","575","431","287","350","282","178","62","12","4","2,656","2,656","82","135","819","331","278","297","286","266","128","32","2"
"대구광역시 중구 성내2동(2711057500)","4,640","4,640","142","203","835","543","519","756","796","564","226","41","15","2,357","2,357","77","104","403","324","284","398","410","255","89","9","4","2,283","2,283","65","99","432","219","235","358","386","309","137","32","11"
"대구광역시 중구 성내3동(2711058500)","5,249","5,249","571","243","652","1,067","696","748","661","410","168","28","5","2,623","2,623","280","131","324","550","369","381","329","192","58","8","1","2,626","2,626","291","112","328","517","327","367","332","218","110","20","4"
"대구광역시 중구 대신동(2711059500)","8,245","8,245","923","561","850","1,448","1,175","1,265","1,048","656","275","33","11","3,999","3,999","439","313","445","701","612","602","503","270","106","7","1","4,246","4,246","484","248","405","747","563","663","545","386","169","26","10"
"대구광역시 중구 남산1동(2711064000)","5,160","5,160","279","315","876","671","676","834","698","542","248","19","2","2,479","2,479","151","150","426","326","354","420","329","235","81","6","1","2,681","2,681","128","165","450","345","322","414","369","307","167","13","1"
"대구광역시 중구 남산2동(2711065000)","3,611","3,611","150","232","565","420","503","584","502","411","199","31","14","1,730","1,730","71","119","276","216","251","301","233","181","76","3","3","1,881","1,881","79","113","289","204","252","283","269","230","123","28","11"
"대구광역시 중구 남산3동(2711066000)","7,102","7,102","620","529","722","1,009","1,134","1,092","959","688","309","36","4","3,288","3,288","339","266","342","497","556","508","394","274","105","7","0","3,814","3,814","281","263","380","512","578","584","565","414","204","29","4"
"대구광역시 중구 남산4동(2711067000)","12,067","12,067","974","1,095","1,349","1,445","1,937","1,825","1,674","1,142","553","65","8","5,715","5,715","528","584","703","715","949","838","708","489","184","15","2","6,352","6,352","446","511","646","730","988","987","966","653","369","50","6"
"대구광역시 중구 대봉1동(2711068000)","7,662","7,662","556","631","1,001","940","1,177","1,202","950","748","394","55","8","3,606","3,606","304","306","503","449","569","570","430","290","164","19","2","4,056","4,056","252","325","498","491","608","632","520","458","230","36","6"
"대구광역시 중구 대봉2동(2711069000)","2,517","2,517","76","168","258","216","384","417","413","409","149","21","6","1,238","1,238","40","96","136","120","201","215","192","173","60","5","0","1,279","1,279","36","72","122","96","183","202","221","236","89","16","6"
