"행정구역","2020년02월_계_총인구수","2020년02월_계_연령구간인구수","2020년02월_계_0~9세","2020년02월_계_10~19세","2020년02월_계_20~29세","2020년02월_계_30~39세","2020년02월_계_40~49세","2020년02월_계_50~59세","2020년02월_계_60~69세","2020년02월_계_70~79세","2020년02월_계_80~89세","2020년02월_계_90~99세","2020년02월_계_100세 이상","2020년02월_남_총인구수","2020년02월_남_연령구간인구수","2020년02월_남_0~9세","2020년02월_남_10~19세","2020년02월_남_20~29세","2020년02월_남_30~39세","2020년02월_남_40~49세","2020년02월_남_50~59세","2020년02월_남_60~69세","2020년02월_남_70~79세","2020년02월_남_80~89세","2020년02월_남_90~99세","2020년02월_남_100세 이상","2020년02월_여_총인구수","2020년02월_여_연령구간인구수","2020년02월_여_0~9세","2020년02월_여_10~19세","2020년02월_여_20~29세","2020년02월_여_30~39세","2020년02월_여_40~49세","2020년02월_여_50~59세","2020년02월_여_60~69세","2020년02월_여_70~79세","2020년02월_여_80~89세","2020년02월_여_90~99세","2020년02월_여_100세 이상"
"경상남도 하동군 (4885000000)","46,146","46,146","2,064","3,070","3,802","3,058","5,458","8,769","8,504","6,433","4,290","676","22","22,948","22,948","1,080","1,628","2,246","1,684","3,054","4,749","4,355","2,708","1,304","137","3","23,198","23,198","984","1,442","1,556","1,374","2,404","4,020","4,149","3,725","2,986","539","19"
"경상남도 하동군 하동읍(4885025000)","10,239","10,239","629","918","1,068","878","1,472","1,891","1,588","1,122","593","78","2","5,020","5,020","316","456","600","465","770","957","805","456","180","15","0","5,219","5,219","313","462","468","413","702","934","783","666","413","63","2"
"경상남도 하동군 화개면(4885031000)","3,182","3,182","97","236","255","143","385","740","579","481","225","39","2","1,626","1,626","52","128","143","82","206","425","301","198","82","8","1","1,556","1,556","45","108","112","61","179","315","278","283","143","31","1"
"경상남도 하동군 악양면(4885032000)","3,586","3,586","112","203","223","168","388","724","728","589","378","71","2","1,763","1,763","70","116","139","89","214","391","370","247","119","8","0","1,823","1,823","42","87","84","79","174","333","358","342","259","63","2"
"경상남도 하동군 적량면(4885033000)","2,000","2,000","62","97","136","100","208","373","402","317","270","35","0","968","968","36","55","81","50","119","200","207","126","81","13","0","1,032","1,032","26","42","55","50","89","173","195","191","189","22","0"
"경상남도 하동군 횡천면(4885034000)","1,951","1,951","53","82","137","115","181","378","397","303","260","44","1","950","950","25","46","77","65","103","195","210","139","77","12","1","1,001","1,001","28","36","60","50","78","183","187","164","183","32","0"
"경상남도 하동군 고전면(4885035000)","2,374","2,374","89","123","169","127","241","434","491","355","289","54","2","1,166","1,166","51","57","101","81","138","249","255","144","81","9","0","1,208","1,208","38","66","68","46","103","185","236","211","208","45","2"
"경상남도 하동군 금남면(4885036000)","3,645","3,645","121","139","320","224","365","710","742","584","377","61","2","1,845","1,845","61","68","209","143","214","405","357","249","131","8","0","1,800","1,800","60","71","111","81","151","305","385","335","246","53","2"
"경상남도 하동군 진교면(4885037000)","6,237","6,237","393","503","515","492","862","1,094","1,041","746","505","83","3","3,098","3,098","192","269","313","250","476","587","527","314","157","13","0","3,139","3,139","201","234","202","242","386","507","514","432","348","70","3"
"경상남도 하동군 양보면(4885038000)","1,841","1,841","32","83","114","80","172","319","366","347","280","45","3","897","897","20","35","72","47","106","177","188","161","76","14","1","944","944","12","48","42","33","66","142","178","186","204","31","2"
"경상남도 하동군 북천면(4885039000)","1,848","1,848","84","89","112","133","183","310","362","301","239","34","1","891","891","35","53","62","71","107","179","192","116","66","10","0","957","957","49","36","50","62","76","131","170","185","173","24","1"
"경상남도 하동군 청암면(4885040000)","1,576","1,576","76","156","103","87","151","280","370","212","120","20","1","821","821","48","101","59","48","90","147","188","107","30","3","0","755","755","28","55","44","39","61","133","182","105","90","17","1"
"경상남도 하동군 옥종면(4885041000)","4,427","4,427","176","252","298","259","437","866","909","657","492","78","3","2,212","2,212","98","138","170","138","260","473","483","286","150","16","0","2,215","2,215","78","114","128","121","177","393","426","371","342","62","3"
"경상남도 하동군 금성면(4885042000)","3,240","3,240","140","189","352","252","413","650","529","419","262","34","0","1,691","1,691","76","106","220","155","251","364","272","165","74","8","0","1,549","1,549","64","83","132","97","162","286","257","254","188","26","0"
