"행정구역","2020년01월_계_총인구수","2020년01월_계_연령구간인구수","2020년01월_계_0~9세","2020년01월_계_10~19세","2020년01월_계_20~29세","2020년01월_계_30~39세","2020년01월_계_40~49세","2020년01월_계_50~59세","2020년01월_계_60~69세","2020년01월_계_70~79세","2020년01월_계_80~89세","2020년01월_계_90~99세","2020년01월_계_100세 이상","2020년01월_남_총인구수","2020년01월_남_연령구간인구수","2020년01월_남_0~9세","2020년01월_남_10~19세","2020년01월_남_20~29세","2020년01월_남_30~39세","2020년01월_남_40~49세","2020년01월_남_50~59세","2020년01월_남_60~69세","2020년01월_남_70~79세","2020년01월_남_80~89세","2020년01월_남_90~99세","2020년01월_남_100세 이상","2020년01월_여_총인구수","2020년01월_여_연령구간인구수","2020년01월_여_0~9세","2020년01월_여_10~19세","2020년01월_여_20~29세","2020년01월_여_30~39세","2020년01월_여_40~49세","2020년01월_여_50~59세","2020년01월_여_60~69세","2020년01월_여_70~79세","2020년01월_여_80~89세","2020년01월_여_90~99세","2020년01월_여_100세 이상"
"전라남도 강진군 (4681000000)","35,226","35,226","1,925","2,662","2,943","2,640","3,919","5,879","5,998","5,332","3,454","445","29","16,928","16,928","976","1,355","1,627","1,333","2,185","3,110","2,986","2,225","1,038","89","4","18,298","18,298","949","1,307","1,316","1,307","1,734","2,769","3,012","3,107","2,416","356","25"
"전라남도 강진군 강진읍(4681025000)","14,040","14,040","1,097","1,475","1,547","1,426","1,916","2,342","1,948","1,437","746","95","11","6,710","6,710","567","719","812","700","957","1,172","938","610","214","20","1","7,330","7,330","530","756","735","726","959","1,170","1,010","827","532","75","10"
"전라남도 강진군 군동면(4681031000)","4,132","4,132","208","332","330","281","444","703","683","614","471","65","1","2,002","2,002","106","183","205","146","245","377","364","231","130","15","0","2,130","2,130","102","149","125","135","199","326","319","383","341","50","1"
"전라남도 강진군 칠량면(4681032000)","2,413","2,413","86","134","166","119","215","402","467","470","315","37","2","1,171","1,171","47","65","97","65","126","227","239","201","99","5","0","1,242","1,242","39","69","69","54","89","175","228","269","216","32","2"
"전라남도 강진군 대구면(4681033000)","1,190","1,190","30","51","68","64","118","184","254","261","139","20","1","555","555","11","28","38","33","73","95","119","119","37","2","0","635","635","19","23","30","31","45","89","135","142","102","18","1"
"전라남도 강진군 도암면(4681034000)","2,600","2,600","75","137","143","134","219","402","545","524","368","47","6","1,248","1,248","37","70","83","77","134","225","283","214","112","12","1","1,352","1,352","38","67","60","57","85","177","262","310","256","35","5"
"전라남도 강진군 신전면(4681035000)","1,859","1,859","94","92","89","93","178","319","396","326","249","22","1","890","890","35","51","50","39","119","176","187","147","82","4","0","969","969","59","41","39","54","59","143","209","179","167","18","1"
"전라남도 강진군 성전면(4681036000)","2,864","2,864","121","137","195","175","265","465","574","525","359","45","3","1,392","1,392","66","70","114","86","160","252","293","219","121","10","1","1,472","1,472","55","67","81","89","105","213","281","306","238","35","2"
"전라남도 강진군 작천면(4681037000)","1,893","1,893","50","79","127","98","139","330","346","404","280","38","2","913","913","28","40","75","58","97","187","165","165","90","7","1","980","980","22","39","52","40","42","143","181","239","190","31","1"
"전라남도 강진군 병영면(4681038000)","1,695","1,695","54","89","101","87","166","270","320","323","243","40","2","792","792","23","54","55","47","104","143","163","119","75","9","0","903","903","31","35","46","40","62","127","157","204","168","31","2"
"전라남도 강진군 옴천면(4681039000)","675","675","26","45","31","30","67","107","112","132","107","18","0","331","331","15","26","17","12","47","64","59","62","25","4","0","344","344","11","19","14","18","20","43","53","70","82","14","0"
"전라남도 강진군 마량면(4681040000)","1,865","1,865","84","91","146","133","192","355","353","316","177","18","0","924","924","41","49","81","70","123","192","176","138","53","1","0","941","941","43","42","65","63","69","163","177","178","124","17","0"
