"행정구역","2021년12월_계_총인구수","2021년12월_계_연령구간인구수","2021년12월_계_0~9세","2021년12월_계_10~19세","2021년12월_계_20~29세","2021년12월_계_30~39세","2021년12월_계_40~49세","2021년12월_계_50~59세","2021년12월_계_60~69세","2021년12월_계_70~79세","2021년12월_계_80~89세","2021년12월_계_90~99세","2021년12월_계_100세 이상","2021년12월_남_총인구수","2021년12월_남_연령구간인구수","2021년12월_남_0~9세","2021년12월_남_10~19세","2021년12월_남_20~29세","2021년12월_남_30~39세","2021년12월_남_40~49세","2021년12월_남_50~59세","2021년12월_남_60~69세","2021년12월_남_70~79세","2021년12월_남_80~89세","2021년12월_남_90~99세","2021년12월_남_100세 이상","2021년12월_여_총인구수","2021년12월_여_연령구간인구수","2021년12월_여_0~9세","2021년12월_여_10~19세","2021년12월_여_20~29세","2021년12월_여_30~39세","2021년12월_여_40~49세","2021년12월_여_50~59세","2021년12월_여_60~69세","2021년12월_여_70~79세","2021년12월_여_80~89세","2021년12월_여_90~99세","2021년12월_여_100세 이상"
"서울특별시 양천구 (1147000000)","447,302","447,302","29,534","49,472","57,388","55,657","76,508","76,170","60,280","29,215","11,300","1,721","57","219,214","219,214","15,181","25,828","29,126","27,476","36,550","37,924","28,809","13,737","4,164","408","11","228,088","228,088","14,353","23,644","28,262","28,181","39,958","38,246","31,471","15,478","7,136","1,313","46"
"서울특별시 양천구 목1동(1147051000)","30,750","30,750","2,762","5,064","3,199","3,020","6,665","5,050","3,020","1,363","516","89","2","14,773","14,773","1,394","2,525","1,564","1,280","3,005","2,680","1,441","668","190","25","1","15,977","15,977","1,368","2,539","1,635","1,740","3,660","2,370","1,579","695","326","64","1"
"서울특별시 양천구 목2동(1147052000)","29,903","29,903","1,589","2,419","4,789","5,271","4,535","4,812","3,987","1,735","668","97","1","14,562","14,562","831","1,264","2,336","2,687","2,188","2,273","1,908","818","233","24","0","15,341","15,341","758","1,155","2,453","2,584","2,347","2,539","2,079","917","435","73","1"
"서울특별시 양천구 목3동(1147053000)","21,815","21,815","1,230","1,475","3,329","3,878","3,136","3,568","3,119","1,388","594","94","4","10,408","10,408","647","808","1,594","1,894","1,504","1,631","1,443","657","207","22","1","11,407","11,407","583","667","1,735","1,984","1,632","1,937","1,676","731","387","72","3"
"서울특별시 양천구 목4동(1147054000)","25,372","25,372","1,269","3,202","4,060","2,704","4,340","4,885","2,793","1,464","575","77","3","12,396","12,396","608","1,731","2,144","1,347","1,940","2,406","1,351","653","199","17","0","12,976","12,976","661","1,471","1,916","1,357","2,400","2,479","1,442","811","376","60","3"
"서울특별시 양천구 목5동(1147055000)","41,239","41,239","3,160","7,367","4,251","3,694","8,812","6,808","4,430","1,818","730","167","2","20,455","20,455","1,678","4,029","2,227","1,628","3,905","3,537","2,156","971","277","47","0","20,784","20,784","1,482","3,338","2,024","2,066","4,907","3,271","2,274","847","453","120","2"
"서울특별시 양천구 신월1동(1147056000)","20,422","20,422","893","1,264","2,570","2,662","2,964","3,689","3,781","1,886","614","93","6","10,490","10,490","468","646","1,330","1,485","1,570","1,941","1,904","882","248","16","0","9,932","9,932","425","618","1,240","1,177","1,394","1,748","1,877","1,004","366","77","6"
"서울특별시 양천구 신월2동(1147057000)","20,665","20,665","1,335","1,729","2,559","2,786","3,257","3,273","3,345","1,744","553","80","4","10,096","10,096","680","847","1,299","1,426","1,657","1,598","1,524","836","212","16","1","10,569","10,569","655","882","1,260","1,360","1,600","1,675","1,821","908","341","64","3"
"서울특별시 양천구 신월3동(1147058000)","15,191","15,191","780","1,081","1,974","1,935","2,093","2,815","2,600","1,363","504","46","0","8,009","8,009","430","564","1,054","1,059","1,153","1,532","1,402","609","197","9","0","7,182","7,182","350","517","920","876","940","1,283","1,198","754","307","37","0"
"서울특별시 양천구 신월4동(1147059000)","17,926","17,926","1,308","1,615","2,075","2,294","2,984","2,825","2,805","1,404","542","68","6","8,759","8,759","644","852","1,084","1,142","1,510","1,368","1,293","656","190","18","2","9,167","9,167","664","763","991","1,152","1,474","1,457","1,512","748","352","50","4"
"서울특별시 양천구 신월5동(1147060000)","14,615","14,615","873","1,209","2,086","2,024","2,207","2,469","2,236","1,070","386","55","0","7,262","7,262","457","647","1,065","1,060","1,112","1,197","1,060","508","146","10","0","7,353","7,353","416","562","1,021","964","1,095","1,272","1,176","562","240","45","0"
"서울특별시 양천구 신월6동(1147061000)","13,893","13,893","1,486","1,225","1,571","2,517","2,215","2,023","1,791","784","245","33","3","6,792","6,792","770","593","773","1,244","1,129","966","839","386","86","6","0","7,101","7,101","716","632","798","1,273","1,086","1,057","952","398","159","27","3"
"서울특별시 양천구 신월7동(1147061100)","19,783","19,783","947","1,229","2,483","2,578","2,778","3,469","3,518","1,820","859","98","4","9,677","9,677","499","628","1,299","1,363","1,444","1,689","1,646","796","293","18","2","10,106","10,106","448","601","1,184","1,215","1,334","1,780","1,872","1,024","566","80","2"
"서울특별시 양천구 신정1동(1147062000)","20,374","20,374","1,759","2,907","2,335","1,913","4,012","3,477","2,312","1,089","471","96","3","9,925","9,925","907","1,498","1,195","842","1,863","1,775","1,113","523","186","22","1","10,449","10,449","852","1,409","1,140","1,071","2,149","1,702","1,199","566","285","74","2"
"서울특별시 양천구 신정2동(1147063000)","19,491","19,491","1,242","2,975","2,339","1,704","3,716","3,470","2,390","1,113","462","78","2","9,567","9,567","611","1,558","1,203","808","1,711","1,790","1,196","504","166","20","0","9,924","9,924","631","1,417","1,136","896","2,005","1,680","1,194","609","296","58","2"
"서울특별시 양천구 신정3동(1147064000)","49,627","49,627","3,609","5,569","6,150","6,124","8,292","8,603","6,462","3,350","1,276","186","6","24,148","24,148","1,830","2,880","3,181","3,016","3,979","4,201","3,005","1,548","464","44","0","25,479","25,479","1,779","2,689","2,969","3,108","4,313","4,402","3,457","1,802","812","142","6"
"서울특별시 양천구 신정4동(1147065000)","32,698","32,698","1,486","2,220","5,251","4,883","4,999","5,338","4,796","2,682","930","111","2","15,936","15,936","780","1,133","2,470","2,580","2,489","2,574","2,215","1,253","415","27","0","16,762","16,762","706","1,087","2,781","2,303","2,510","2,764","2,581","1,429","515","84","2"
"서울특별시 양천구 신정6동(1147067000)","24,528","24,528","1,977","3,579","2,983","2,658","4,559","4,406","2,784","1,072","405","102","3","11,939","11,939","1,028","1,864","1,547","1,178","2,037","2,188","1,353","569","144","30","1","12,589","12,589","949","1,715","1,436","1,480","2,522","2,218","1,431","503","261","72","2"
"서울특별시 양천구 신정7동(1147068000)","29,010","29,010","1,829","3,343","3,384","3,012","4,944","5,190","4,111","2,070","970","151","6","14,020","14,020","919","1,761","1,761","1,437","2,354","2,578","1,960","900","311","37","2","14,990","14,990","910","1,582","1,623","1,575","2,590","2,612","2,151","1,170","659","114","4"
